retailer,item_key,product,brand_norm,canonical_name,n_strict_keys,fat_pct,pack_std,pack_std_unit,first_title,first_name,n_rows,date_min,date_max
Silpo,cream|на здоров я|ультрапастеризовані безлактозні,cream,на здоров я,ультрапастеризовані безлактозні,1,10.0,,,Вершки ультрапастеризовані «На здоров'я» безлактозні 10%,Вершки ультрапастеризовані безлактозні,48,2025-10-21,2025-12-13
Silpo,cream|окздх|ультрапастеризовані,cream,окздх,ультрапастеризовані,1,10.0,,,Вершки ультрапастеризовані ОКЗДХ 10%,Вершки ультрапастеризовані,48,2025-10-21,2025-12-13
Silpo,cream|окздх|ультрапастеризовані наші,cream,окздх,ультрапастеризовані наші,2,12.5,,,Вершки ультрапастеризовані ОКЗДХ Наші 10% т/в,Вершки ультрапастеризовані Наші т/в,96,2025-10-21,2025-12-13
Silpo,cream|простонаше|cream,cream,простонаше,cream,4,15.0,,,Вершки ПростоНаше 20% т/б,Вершки т/б,194,2025-10-21,2025-12-13
Silpo,cream|простонаше|безлактозні,cream,простонаше,безлактозні,1,10.0,,,Вершки Простонаше стерилізовані безлактозні 10% т/б,Вершки стерилізовані безлактозні т/б,48,2025-10-21,2025-12-13
Silpo,cream|простонаше|продукт вершковий ваніль карамель,cream,простонаше,продукт вершковий ваніль карамель,1,8.0,,,Продукт вершковий ПростоНаше ваніль-карамель 8% т/б,Продукт вершковий ваніль-карамель т/б,48,2025-10-21,2025-12-13
Silpo,cream|пудинг|zott liegeois какао та збитими вершками,cream,пудинг,zott liegeois какао та збитими вершками,1,2.4,,,"Пудинг Zott Liegeois з какао та збитими вершками 2,4%",Zott Liegeois з какао та збитими вершками,48,2025-10-21,2025-12-13
Silpo,cream|пудінг|zott liegeois смак карамелі зі збитими вершками,cream,пудінг,zott liegeois смак карамелі зі збитими вершками,1,1.4,,,"Пудінг Zott Liegeois смак карамелі зі збитими вершками 1,4%",Zott Liegeois смак карамелі зі збитими вершками,48,2025-10-21,2025-12-13
Silpo,cream|ранчо|маргарин вершковий столовий,cream,ранчо,маргарин вершковий столовий,1,72.0,,,Маргарин «Ранчо» «Вершковий» столовий 72%,Маргарин Вершковий столовий,2,2025-11-06,2025-11-07
Silpo,cream|селянські|ультрапастеризовані,cream,селянські,ультрапастеризовані,3,10.0,,,Вершки «Селянські» ультрапастеризовані 10%,Вершки ультрапастеризовані,192,2025-10-21,2025-12-13
Silpo,cream|смачно|маргарин як завжди вершковий особливий,cream,смачно,маргарин як завжди вершковий особливий,1,70.0,,,Маргарин Смачно як завжди Вершковий особливий 70%,Маргарин як завжди Вершковий особливий,48,2025-10-21,2025-12-13
Silpo,cream|смачно шеф|кулінарні,cream,смачно шеф,кулінарні,2,24.0,,,Вершки «Смачно Шеф» кулінарні 18%,Вершки кулінарні,96,2025-10-21,2025-12-13
Silpo,cream|ферма|лавка традицій козині скл,cream,ферма,лавка традицій козині скл,1,60.0,,,Вершки Лавка традицій О'Ферма козині 60% скл,Вершки Лавка традицій О'Ферма козині скл,5,2025-10-21,2025-10-25
Silpo,cream|ферма|лавка традицій козичі,cream,ферма,лавка традицій козичі,1,60.0,,,Вершки Лавка традицій О'Ферма козичі 60%,Вершки Лавка традицій О'Ферма козичі,31,2025-10-25,2025-12-13
Silpo,cream|ферма|ультрапастеризовані,cream,ферма,ультрапастеризовані,1,10.0,,,Вершки «Ферма» ультрапастеризовані 10% т/б,Вершки ультрапастеризовані т/б,48,2025-10-21,2025-12-13
Silpo,cream|ферма|ультрапастеризовані відбірні,cream,ферма,ультрапастеризовані відбірні,4,17.5,,,Вершки «Ферма» ультрапастеризовані відбірні 20%,Вершки ультрапастеризовані відбірні,192,2025-10-21,2025-12-13
Silpo,cream|чумак|маргарин вершковий столовий,cream,чумак,маргарин вершковий столовий,1,72.0,,,Маргарин Чумак Вершковий столовий 72%,Маргарин Вершковий столовий,48,2025-10-21,2025-12-13
Silpo,cream|щедро|маргарин вершковий,cream,щедро,маргарин вершковий,1,72.0,,,Маргарин вершковий «Щедро» 72%,Маргарин вершковий,48,2025-10-21,2025-12-13
Silpo,cream|яготинське|коктейль молочний для дітей вершковий пломбір,cream,яготинське,коктейль молочний для дітей вершковий пломбір,2,2.5,,,"Коктейль молочний Яготинське для дітей Вершковий пломбір 2,5%",Коктейль молочний для дітей Вершковий пломбір,73,2025-10-21,2025-12-13
Silpo,cream|яготинські|cream,cream,яготинські,cream,2,12.5,,,Вершки Яготинські 10% т/б,Вершки т/б,96,2025-10-21,2025-12-13
Silpo,cream|яготинські|ультрапастер безлактозні,cream,яготинські,ультрапастер безлактозні,1,10.0,,,Вершки ультрапастер Яготинські безлактозні 10% т/б,Вершки ультрапастер безлактозні т/б,48,2025-10-21,2025-12-13
Silpo,cream|яготинські|ультрапастеризировані,cream,яготинські,ультрапастеризировані,2,12.5,,,Вершки ультрапастеризировані Яготинські 15% т/б,Вершки ультрапастеризировані т/б,96,2025-10-21,2025-12-13
Silpo,cream|яготинські|ультрапастеризовані,cream,яготинські,ультрапастеризовані,3,20.0,,,Вершки ультрапастеризовані Яготинські 20% т/ж,Вершки ультрапастеризовані т/ж,120,2025-10-21,2025-12-13
Silpo,milk|na|ekfood тан базилік слабогазований,milk,,ekfood тан базилік слабогазований,1,1.0,,,Напій кисломолочний Ekfood Тан базилік слабогазований 1%,кисломолочний Ekfood Тан базилік слабогазований,48,2025-10-21,2025-12-13
Silpo,milk|na|lacte айран,milk,,lacte айран,1,1.6,,,"Напій кисломолочний Lacte Айран 1,6%, пляшка",кисломолочний Lacte Айран пляшка,15,2025-10-21,2025-11-04
Silpo,milk|na|onur турецький джаджик,milk,,onur турецький джаджик,1,2.5,,,"Напій кисломолочний Onur Турецький Джаджик 2,5%, пляшка",кисломолочний Onur Турецький Джаджик пляшка,48,2025-10-21,2025-12-13
Silpo,milk|na|organic milk айран органічний,milk,,organic milk айран органічний,1,1.0,,,Напій кисломолочний Organic Milk Айран органічний 1%,кисломолочний Organic Milk Айран органічний,48,2025-10-21,2025-12-13
Silpo,milk|na|premia бісквітне какао кондитерська глазур,milk,,premia бісквітне какао кондитерська глазур,1,,,,Тістечко PREMIA бісквітне молоко-какао кондитерська глазур,PREMIA бісквітне молоко-какао кондитерська глазур,48,2025-10-21,2025-12-13
Silpo,milk|na|premia бісквітне та мед,milk,,premia бісквітне та мед,1,,,,Тістечко PREMIA бісквітне молоко та мед,PREMIA бісквітне молоко та мед,48,2025-10-21,2025-12-13
Silpo,milk|na|волошкове поле айран,milk,,волошкове поле айран,1,1.8,,,"Напій кисломолочний Волошкове поле Айран 1,8%",кисломолочний Волошкове поле Айран,48,2025-10-21,2025-12-13
Silpo,milk|na|кавовий movenpick капучино молоком,milk,,кавовий movenpick капучино молоком,1,,,,Напій кавовий Movenpick Капучино з молоком,кавовий Movenpick Капучино з молоком,48,2025-10-21,2025-12-13
Silpo,milk|na|кавовий movenpick мак ято молоком,milk,,кавовий movenpick мак ято молоком,1,,,,Напій кавовий Movenpick Мак'ято з молоком,кавовий Movenpick Мак'ято з молоком,48,2025-10-21,2025-12-13
Silpo,milk|na|молочний bakoma shake зі смаком цукрової вати,milk,,молочний bakoma shake зі смаком цукрової вати,1,,,,Напій молочний Bakoma shake зі смаком цукрової вати,молочний Bakoma shake зі смаком цукрової вати,48,2025-10-21,2025-12-13
Silpo,milk|na|молочний bakoma максіміл банан,milk,,молочний bakoma максіміл банан,1,,,,Напій молочний Bakoma Максіміл Банан,молочний Bakoma Максіміл Банан,47,2025-10-21,2025-12-13
Silpo,milk|na|молочний bakoma максіміл ваніль,milk,,молочний bakoma максіміл ваніль,1,,,,Напій молочний Bakoma Максіміл Ваніль,молочний Bakoma Максіміл Ваніль,48,2025-10-21,2025-12-13
Silpo,milk|na|молочний bakoma максіміл карамель,milk,,молочний bakoma максіміл карамель,1,,,,Напій молочний Bakoma Максіміл Карамель,молочний Bakoma Максіміл Карамель,48,2025-10-21,2025-12-13
Silpo,milk|na|молочний bakoma мен зі смаком груші білого шоколаду,milk,,молочний bakoma мен зі смаком груші білого шоколаду,1,,,,Напій молочний Bakoma Мен зі смаком груші і білого шоколаду,молочний Bakoma Мен зі смаком груші і білого шоколаду,48,2025-10-21,2025-12-13
Silpo,milk|na|молочний bakoma мен шейк зі смаком банану,milk,,молочний bakoma мен шейк зі смаком банану,1,,,,Напій молочний Bakoma Мен Шейк зі смаком банану,молочний Bakoma Мен Шейк зі смаком банану,48,2025-10-21,2025-12-13
Silpo,milk|na|молочний bakoma мен шейк зі смаком ванілі,milk,,молочний bakoma мен шейк зі смаком ванілі,1,,,,Напій молочний Bakoma Мен Шейк зі смаком ванілі,молочний Bakoma Мен Шейк зі смаком ванілі,48,2025-10-21,2025-12-13
Silpo,milk|na|молочний bakoma мен шейк зі смаком полуниці,milk,,молочний bakoma мен шейк зі смаком полуниці,1,,,,Напій молочний Bakoma Мен Шейк зі смаком полуниці,молочний Bakoma Мен Шейк зі смаком полуниці,48,2025-10-21,2025-12-13
Silpo,milk|na|молочний bakoma мен шейк зі смаком шоколаду,milk,,молочний bakoma мен шейк зі смаком шоколаду,1,,,,Напій молочний Bakoma Мен Шейк зі смаком шоколаду,молочний Bakoma Мен Шейк зі смаком шоколаду,48,2025-10-21,2025-12-13
Silpo,milk|na|молочний yfood classic choco зі смаком шоколаду,milk,,молочний yfood classic choco зі смаком шоколаду,1,,,,Напій молочний YFood Classic Choco зі смаком шоколаду,молочний YFood Classic Choco зі смаком шоколаду,34,2025-11-04,2025-12-13
Silpo,milk|na|молочний yfood crazy coconut зі смаком кокосу,milk,,молочний yfood crazy coconut зі смаком кокосу,1,,,,Напій молочний YFood Crazy Coconut зі смаком кокосу,молочний YFood Crazy Coconut зі смаком кокосу,34,2025-11-04,2025-12-13
Silpo,milk|na|молочний yfood fresh berry зі смаком ягід,milk,,молочний yfood fresh berry зі смаком ягід,1,,,,Напій молочний YFood Fresh Berry зі смаком ягід,молочний YFood Fresh Berry зі смаком ягід,34,2025-11-04,2025-12-13
Silpo,milk|na|молочний yfood fruity mango зі смаком манго,milk,,молочний yfood fruity mango зі смаком манго,1,,,,Напій молочний YFood Fruity Mango зі смаком манго,молочний YFood Fruity Mango зі смаком манго,3,2025-12-11,2025-12-13
Silpo,milk|na|молочний yfood fruity peach зі смаком персика,milk,,молочний yfood fruity peach зі смаком персика,1,,,,Напій молочний YFood Fruity Peach зі смаком персика,молочний YFood Fruity Peach зі смаком персика,3,2025-12-11,2025-12-13
Silpo,milk|na|молочний yfood fruity peach смак персика,milk,,молочний yfood fruity peach смак персика,1,,,,Напій молочний YFood Fruity Peach смак персика,молочний YFood Fruity Peach смак персика,1,2025-12-11,2025-12-11
Silpo,milk|na|молочний yfood fruity strawberry зі смаком полуниці,milk,,молочний yfood fruity strawberry зі смаком полуниці,1,,,,Напій молочний YFood Fruity Strawberry зі смаком полуниці,молочний YFood Fruity Strawberry зі смаком полуниці,3,2025-12-11,2025-12-13
Silpo,milk|na|молочний yfood fruity strawberry смак полун,milk,,молочний yfood fruity strawberry смак полун,1,,,,Напій молочний YFood Fruity Strawberry смак полун,молочний YFood Fruity Strawberry смак полун,1,2025-12-11,2025-12-11
Silpo,milk|na|молочний yfood happy banana зі смаком банану,milk,,молочний yfood happy banana зі смаком банану,1,,,,Напій молочний YFood Happy Banana зі смаком банану,молочний YFood Happy Banana зі смаком банану,34,2025-11-04,2025-12-13
Silpo,milk|na|молочний yfood smooth vanilla зі смаком ванілі,milk,,молочний yfood smooth vanilla зі смаком ванілі,1,,,,Напій молочний YFood Smooth Vanilla зі смаком ванілі,молочний YFood Smooth Vanilla зі смаком ванілі,34,2025-11-04,2025-12-13
Silpo,milk|na|яготинська закваска,milk,,яготинська закваска,1,2.5,,,"Напій кисломолочний Яготинська Закваска 2,5% п/п",кисломолочний Яготинська Закваска п/п,48,2025-10-21,2025-12-13
Silpo,milk|na|яготинський айран,milk,,яготинський айран,1,2.0,,,Напій кисломолочний Яготинський Айран 2% пляшка,кисломолочний Яготинський Айран пляшка,44,2025-10-21,2025-12-03
Silpo,milk|na|яготинський геролакт,milk,,яготинський геролакт,1,3.2,,,"Продукт кисломолочний Яготинський Геролакт 3,2%",кисломолочний Яготинський Геролакт,48,2025-10-21,2025-12-13
Silpo,milk|actimel|продукт strawberry banana,milk,actimel,продукт strawberry banana,1,1.4,,,"Продукт кисломолочний Actimel Strawberry Banana 1,4%",Продукт кисломолочний Strawberry Banana,48,2025-10-21,2025-12-13
Silpo,milk|actimel|продукт ананас кокос,milk,actimel,продукт ананас кокос,1,1.5,,,"Продукт кисломолочний Actimel ананас і кокос 1,5%",Продукт кисломолочний ананас і кокос,15,2025-10-21,2025-11-04
Silpo,milk|actimel|продукт лісові ягоди,milk,actimel,продукт лісові ягоди,2,1.4,,,"Продукт кисломолочний Actimel лісові ягоди 1,4%, пляшка",Продукт кисломолочний лісові ягоди пляшка,49,2025-10-21,2025-12-13
Silpo,milk|actimel|продукт малина,milk,actimel,продукт малина,2,1.4,95.0,,"Продукт кисломолочний Actimel малина 1,4%, пляшка",Продукт кисломолочний малина пляшка,48,2025-10-21,2025-12-13
Silpo,milk|actimel|продукт мультифрукт,milk,actimel,продукт мультифрукт,1,1.4,,,"Продукт кисломолочний Actimel мультифрукт 1,4%, пляшка",Продукт кисломолочний мультифрукт пляшка,48,2025-10-21,2025-12-13
Silpo,milk|actimel|продукт персик маракуйя,milk,actimel,продукт персик маракуйя,1,1.4,,,"Продукт кисломолочний Actimel Персик-маракуйя 1,4%",Продукт кисломолочний Персик-маракуйя,48,2025-10-21,2025-12-13
Silpo,milk|actimel|продукт полуниця,milk,actimel,продукт полуниця,2,1.4,,,"Продукт кисломолочний Actimel полуниця 1,4%, пляшка",Продукт кисломолочний полуниця пляшка,51,2025-10-21,2025-12-13
Silpo,milk|actimel|продукт полуниця гранат,milk,actimel,продукт полуниця гранат,1,1.4,,,"Продукт кисломолочний Actimel полуниця-гранат 1,4% пляшка",Продукт кисломолочний полуниця-гранат пляшка,2,2025-11-25,2025-11-26
Silpo,milk|actimel|продукт потрійна дія полунично гранатовий,milk,actimel,продукт потрійна дія полунично гранатовий,1,1.4,,,"Продукт кисломолочний Actimel+ Потрійна дія полунично-гранатовий 1,4%",Продукт кисломолочний Actimel+ Потрійна дія полунично-гранатовий,48,2025-10-21,2025-12-13
Silpo,milk|actimel|продукт солодкий,milk,actimel,продукт солодкий,2,1.55,,,"Продукт кисломолочний Actimel солодкий 1,5%, пляшка",Продукт кисломолочний солодкий пляшка,96,2025-10-21,2025-12-13
Silpo,milk|actimel|продукт чорниця,milk,actimel,продукт чорниця,2,1.4,95.0,,"Продукт кисломолочний Actimel чорниця 1,4%, пляшка",Продукт кисломолочний чорниця пляшка,48,2025-10-21,2025-12-13
Silpo,milk|actimel|продукт яблуко кориця,milk,actimel,продукт яблуко кориця,1,1.4,,,"Продукт кисломолочний Actimel Яблуко кориця 1,4%",Продукт кисломолочний Яблуко кориця,48,2025-10-21,2025-12-13
Silpo,milk|cир|лавка традицій старий порицьк топленого молока,milk,cир,лавка традицій старий порицьк топленого молока,1,9.0,,,Cир кисломолочний Лавка традицій Старий Порицьк з топленого молока 9%,кисломолочний Лавка традицій Старий Порицьк з топленого молока,48,2025-10-21,2025-12-13
Silpo,milk|danone|коктейль молочний данколекція шоколадний,milk,danone,коктейль молочний данколекція шоколадний,1,2.5,,,"Коктейль молочний Danone ДанКолекція шоколадний 2,5%",Коктейль молочний ДанКолекція шоколадний,48,2025-10-21,2025-12-13
Silpo,milk|ecomil|органічне кокоса без цукру,milk,ecomil,органічне кокоса без цукру,1,,,,Молоко Ecomil органічне з кокоса без цукру,Молоко органічне з кокоса без цукру,48,2025-10-21,2025-12-13
Silpo,milk|farm|fresh,milk,farm,fresh,1,2.5,,,"Ряжанка Farm Fresh 2,5%",Ряжанка Fresh,48,2025-10-21,2025-12-13
Silpo,milk|feels|good мікрофільтроване,milk,feels,good мікрофільтроване,1,2.5,,,"Молоко пастеризоване Feels good мікрофільтроване 2,5 %",Молоко пастеризоване good мікрофільтроване,48,2025-10-21,2025-12-13
Silpo,milk|feels|good мікрофільтроване незбиране,milk,feels,good мікрофільтроване незбиране,1,3.8,,,"Молоко пастеризоване Feels good мікрофільтроване незбиране 3,4-3,8 %","Молоко пастеризоване good мікрофільтроване незбиране 3,4-",48,2025-10-21,2025-12-13
Silpo,milk|feels|good скляна,milk,feels,good скляна,1,2.5,,,"Молоко пастеризоване Feels good 2,5%, скляна пляшка",Молоко пастеризоване good скляна пляшка,62,2025-11-07,2025-12-13
Silpo,milk|framo|milk,milk,framo,milk,2,2.5,,,"Кефір Framo 0,1% п/е",Кефір п/е,95,2025-10-21,2025-12-13
Silpo,milk|kefir|міськмолзавод безлактозний,milk,kefir,міськмолзавод безлактозний,1,2.5,,,"Кефір Міськмолзавод№1 безлактозний термостатний 2,5% пляшка",Кефір Міськмолзавод№1 безлактозний термостатний пляшка,48,2025-10-21,2025-12-13
Silpo,milk|lactel|безлактозне,milk,lactel,безлактозне,2,2.5,,,"Молоко ультрапастеризоване Lactel безлактозне 0,2%",Молоко ультрапастеризоване безлактозне,95,2025-10-21,2025-12-13
Silpo,milk|lactel|вітаміном,milk,lactel,вітаміном,2,1.5,,,"Молоко Lactel з вітаміном D 2,5%",Молоко з вітаміном D,96,2025-10-21,2025-12-13
Silpo,milk|lactel|вітаміном d3,milk,lactel,вітаміном d3,1,3.2,,,"Молоко ультрапастеризоване Lactel з вітаміном D3 3,2% т/б",Молоко ультрапастеризоване з вітаміном D3 т/б,48,2025-10-21,2025-12-13
Silpo,milk|lactel|комфорт безлактозне,milk,lactel,комфорт безлактозне,2,2.0,,,"Молоко ультрапастеризоване Lactel Комфорт безлактозне 1,5% т/б",Молоко ультрапастеризоване Комфорт безлактозне т/б,96,2025-10-21,2025-12-13
Silpo,milk|lactel|напій айран,milk,lactel,напій айран,1,1.6,,,"Напій кисломолочний Lactel Айран 1,6% пляшка",Напій кисломолочний Айран пляшка,48,2025-10-21,2025-12-13
Silpo,milk|lactel|питне безлактозне,milk,lactel,питне безлактозне,2,0.85,,,"Молоко ультрапастеризоване Lactel питне безлактозне 0,2%",Молоко ультрапастеризоване питне безлактозне,96,2025-10-21,2025-12-13
Silpo,milk|lactel|питне вітаміном,milk,lactel,питне вітаміном,3,2.5,,,"Молоко ультрапастеризоване Lactel питне з вітаміном D 3,2%",Молоко ультрапастеризоване питне з вітаміном D,144,2025-10-21,2025-12-13
Silpo,milk|mimimilk|milk,milk,mimimilk,milk,2,1.75,,,Кефір MiMiMilk 1%,Кефір,96,2025-10-21,2025-12-13
Silpo,milk|muller|напій молочний mullermilch зі смаком ванілі,milk,muller,напій молочний mullermilch зі смаком ванілі,1,1.4,,,"Напій молочний Mullermilch зі смаком ванілі 1,4%",Напій молочний Mullermilch зі смаком ванілі,43,2025-10-21,2025-12-13
Silpo,milk|muller|напій молочний mullermilch зі смаком фісташок кокосу,milk,muller,напій молочний mullermilch зі смаком фісташок кокосу,1,1.4,,,"Напій молочний Mullermilch зі смаком фісташок і кокосу 1,4%",Напій молочний Mullermilch зі смаком фісташок і кокосу,1,2025-11-06,2025-11-06
Silpo,milk|muller|напій молочний mullermilch шейк банан подвійний смак,milk,muller,напій молочний mullermilch шейк банан подвійний смак,1,3.5,,,"Напій молочний Mullermilch Шейк банан подвійний смак 3,5%",Напій молочний Mullermilch Шейк банан подвійний смак,48,2025-10-21,2025-12-13
Silpo,milk|muller|напій молочний mullermilch шейк молочний шоколад,milk,muller,напій молочний mullermilch шейк молочний шоколад,1,3.5,,,"Напій молочний Mullermilch Шейк молочний шоколад 3,5%",Напій молочний Mullermilch Шейк молочний шоколад,48,2025-10-21,2025-12-13
Silpo,milk|organic|milk безлактозне органічне,milk,organic,milk безлактозне органічне,1,2.5,,,"Молоко Organic Milk безлактозне органічне 2,5% пляшка",Молоко Milk безлактозне органічне пляшка,96,2025-10-21,2025-12-13
Silpo,milk|organic|milk безлактозний органічний,milk,organic,milk безлактозний органічний,1,2.5,,,"Кефір Organic Milk безлактозний органічний 2,5%",Кефір Milk безлактозний органічний,48,2025-10-21,2025-12-13
Silpo,milk|organic|milk органічне,milk,organic,milk органічне,2,2.5,,,"Молоко пастеризоване Organic Milk органічне 3,5% пляшка",Молоко пастеризоване Milk органічне пляшка,194,2025-10-21,2025-12-13
Silpo,milk|organic|milk органічний,milk,organic,milk органічний,2,2.5,,,Кефір Organic Milk термостатний органічний 1% пляшка,Кефір Milk термостатний органічний пляшка,195,2025-10-21,2025-12-13
Silpo,milk|organic|milk термостатична органічна,milk,organic,milk термостатична органічна,1,4.0,,,Ряжанка Organic Milk термостатична органічна 4% стакан,Ряжанка Milk термостатична органічна стакан,48,2025-10-21,2025-12-13
Silpo,milk|polmlek|ультрапастеризов шкільне,milk,polmlek,ультрапастеризов шкільне,1,1.5,,,"Молоко ультрапастеризов Polmlek Шкільне молоко1,5%",Молоко ультрапастеризов Шкільне молоко,2,2025-11-11,2025-11-12
Silpo,milk|polmlek|шкільне,milk,polmlek,шкільне,1,1.5,,,"Молоко ультрапастеризоване Polmlek Шкільне молоко 1,5%",Молоко ультрапастеризоване Шкільне молоко,26,2025-11-12,2025-12-13
Silpo,milk|ryazhanka|міськмолзавод безлактозна,milk,ryazhanka,міськмолзавод безлактозна,1,2.5,,,"Ряжанка Міськмолзавод№1 безлактозна термостатна 2,5% пляшка",Ряжанка Міськмолзавод№1 безлактозна термостатна пляшка,48,2025-10-21,2025-12-13
Silpo,milk|valio|коктейль profeel протеїновий полуничне морозиво безлактозний,milk,valio,коктейль profeel протеїновий полуничне морозиво безлактозний,1,,,,Коктейль Valio PROfeel протеїновий полуничне морозиво безлактозний,Коктейль PROfeel протеїновий полуничне морозиво безлактозний,48,2025-10-21,2025-12-13
Silpo,milk|valio|коктейль profeel протеїновий шоколадний безлактозний,milk,valio,коктейль profeel протеїновий шоколадний безлактозний,1,,,,Коктейль Valio PROfeel протеїновий шоколадний безлактозний,Коктейль PROfeel протеїновий шоколадний безлактозний,48,2025-10-21,2025-12-13
Silpo,milk|virtuoso by lukachivka|козине незбиране,milk,virtuoso by lukachivka,козине незбиране,1,3.0,,,Молоко козине Virtuoso by Lukachivka незбиране 3%,Молоко козине незбиране,48,2025-10-21,2025-12-13
Silpo,milk|virtuoso by lukachivka|козиний,milk,virtuoso by lukachivka,козиний,1,3.0,,,"Кефір козиний «Virtuoso by Lukachivka», 3%",Кефір козиний,18,2025-10-21,2025-11-07
Silpo,milk|агуня|напій білакт пробіотиками,milk,агуня,напій білакт пробіотиками,2,2.5,95.0,,"Напій кисломолочний «Агуня» «Білакт» з пробіотиками 2,5%",Напій кисломолочний Білакт з пробіотиками,48,2025-10-21,2025-12-13
Silpo,milk|айран|inek турецький,milk,айран,inek турецький,2,1.8,,,"Айран Inek Турецький 1,8% стакан",Inek Турецький стакан,110,2025-10-21,2025-12-13
Silpo,milk|айран|onur турецький безлактозний,milk,айран,onur турецький безлактозний,1,1.8,,,"Айран Onur Турецький безлактозний 1,8% пляшка",Onur Турецький безлактозний пляшка,48,2025-10-21,2025-12-13
Silpo,milk|айран|onur турецький свіжа ята,milk,айран,onur турецький свіжа ята,1,1.8,,,"Айран Onur Турецький Свіжа м'ята 1,8% стакан",Onur Турецький Свіжа м'ята стакан,12,2025-10-21,2025-11-01
Silpo,milk|айран|лавка традицій tasbio молока буйволиць,milk,айран,лавка традицій tasbio молока буйволиць,1,3.0,,,Айран Лавка традицій TASbio з молока буйволиць 3%,Лавка традицій TASbio з молока буйволиць,48,2025-10-21,2025-12-13
Silpo,milk|айран|міськмолзавод,milk,айран,міськмолзавод,1,1.0,,,Айран Міськмолзавод №1 1%,Міськмолзавод №1,48,2025-10-21,2025-12-13
Silpo,milk|айран|селянський огірком та кропом пет,milk,айран,селянський огірком та кропом пет,1,1.6,,,"Айран Селянський з огірком та кропом 1,6% пет",Селянський з огірком та кропом пет,48,2025-10-21,2025-12-13
Silpo,milk|айран|селянський пет,milk,айран,селянський пет,1,1.8,,,"Айран Селянський 1,8% пет",Селянський пет,48,2025-10-21,2025-12-13
Silpo,milk|айран|яготинський класичний пет,milk,айран,яготинський класичний пет,1,2.0,,,Айран Яготинський Класичний 2% пет,Яготинський Класичний пет,48,2025-10-21,2025-12-13
Silpo,milk|айран|яготинський кропом,milk,айран,яготинський кропом,1,1.8,,,"Айран Яготинський з кропом 1,8%",Яготинський з кропом,48,2025-10-21,2025-12-13
Silpo,milk|айран|яготинський традиційний,milk,айран,яготинський традиційний,1,2.0,,,Айран Яготинський Традиційний 2% стакан,Яготинський Традиційний стакан,74,2025-10-21,2025-12-13
Silpo,milk|бурьонка|milk,milk,бурьонка,milk,1,3.2,,,"Молоко «Бурьонка» ультрапастеризоване 3,2%",Молоко ультрапастеризоване,48,2025-10-21,2025-12-13
Silpo,milk|бурьонка|коктейль молочний disney полуниця ультрапастеризований,milk,бурьонка,коктейль молочний disney полуниця ультрапастеризований,1,2.0,,,Коктейль молочний Бурьонка Disney Полуниця ультрапастеризований 2%,Коктейль молочний Disney Полуниця ультрапастеризований,48,2025-10-21,2025-12-13
Silpo,milk|бурьонка|коктейль молочний disney шоколад ультрапастеризований,milk,бурьонка,коктейль молочний disney шоколад ультрапастеризований,1,2.0,,,Коктейль молочний Бурьонка Disney Шоколад ультрапастеризований 2%,Коктейль молочний Disney Шоколад ультрапастеризований,48,2025-10-21,2025-12-13
Silpo,milk|бурьонка|коктейль молочний банан,milk,бурьонка,коктейль молочний банан,1,2.0,,,Коктейль молочний «Бурьонка» «Банан» ультрапастеризоване 2%,Коктейль молочний Банан ультрапастеризоване,48,2025-10-21,2025-12-13
Silpo,milk|бурьонка|коктейль молочний полуниця ультрапастеризований,milk,бурьонка,коктейль молочний полуниця ультрапастеризований,1,2.0,,,Коктейль молочний «Бурьонка» полуниця ультрапастеризований 2%,Коктейль молочний полуниця ультрапастеризований,48,2025-10-21,2025-12-13
Silpo,milk|бурьонка|коктейль молочний шоколад,milk,бурьонка,коктейль молочний шоколад,1,2.0,,,Коктейль молочний «Бурьонка» «Шоколад» ультрапастеризоване 2%,Коктейль молочний Шоколад ультрапастеризоване,47,2025-10-21,2025-12-13
Silpo,milk|бурьонка|питне,milk,бурьонка,питне,1,2.5,,,"Молоко «Бурьонка» питне ультрапастеризоване 2,5%",Молоко питне ультрапастеризоване,96,2025-10-21,2025-12-13
Silpo,milk|бурьонка|суперпастеризоване,milk,бурьонка,суперпастеризоване,1,3.2,,,"Молоко суперпастеризоване «Бурьонка» 3,2%",Молоко суперпастеризоване,48,2025-10-21,2025-12-13
Silpo,milk|біла лінія|milk,milk,біла лінія,milk,1,2.5,,,"Молоко ультрапастеризоване Біла лінія 2,5%",Молоко ультрапастеризоване,48,2025-10-21,2025-12-13
Silpo,milk|весела бурьонка|milk,milk,весела бурьонка,milk,2,2.85,,,"Молоко «Весела Бурьонка» ультрапастеризоване 3,2%",Молоко ультрапастеризоване,96,2025-10-21,2025-12-13
Silpo,milk|волошкове поле|milk,milk,волошкове поле,milk,2,2.5,,,"Кефір Волошкове поле Домашній термостатний 2,5% п/е",Кефір Домашній термостатний п/е,339,2025-10-21,2025-12-13
Silpo,milk|волошкове поле|безлактозний,milk,волошкове поле,безлактозний,1,2.5,,,"Кефір «Волошкове поле» безлактозний 2,5%",Кефір безлактозний,48,2025-10-21,2025-12-13
Silpo,milk|волошкове поле|домашня,milk,волошкове поле,домашня,1,4.0,,,Ряжанка Волошкове поле Домашня 4% п/е,Ряжанка Домашня п/е,48,2025-10-21,2025-12-13
