week,farmgate_index_weekly,producer_index_weekly,procurement_index_weekly,retail_index_weekly,consumer_index_weekly,producer_weight_share,procurement_weight_share,retail_weight_share,consumer_weight_share,downstream_extension_weekly,downstream_extension_source,producer_index_weekly_smooth,procurement_index_weekly_smooth,retail_index_weekly_smooth,consumer_index_weekly_smooth,farmgate_index_weekly_smooth,downstream_extension_weekly_smooth
2024-07-15,12.60276864913113,86.13427810626573,,,101.23032683631442,1.0,0.0,0.0,1.0,44.12565945797938,consumer_scaled_extension,86.13427810626573,,,101.23032683631442,12.60276864913113,44.12565945797938
2024-07-22,12.64861133176308,85.05785925836437,,,101.90442745680396,1.0,0.0,0.0,1.0,44.4194956565746,consumer_scaled_extension,85.05785925836437,,,101.90442745680396,12.64861133176308,44.4194956565746
2024-07-29,12.66888187321106,84.41355809732364,,,102.66603411966807,1.0,0.0,0.0,1.0,44.75147518580017,consumer_scaled_extension,85.05785925836437,,,102.66603411966807,12.66888187321106,44.75147518580017
2024-08-05,12.929911844819891,88.5472275769112,,,106.56785804372743,1.0,0.0,0.0,1.0,46.4522555657394,consumer_scaled_extension,88.5472275769112,,,106.56785804372743,12.929911844819891,46.4522555657394
2024-08-12,13.166794042681435,92.15482628233104,,,109.50884669634864,1.0,0.0,0.0,1.0,47.73421392556158,consumer_scaled_extension,92.15482628233104,,,109.50884669634864,13.166794042681435,47.73421392556158
2024-08-19,13.513413224502795,95.78397273487003,,,112.36434273788994,1.0,0.0,0.0,1.0,48.97890659672522,consumer_scaled_extension,95.78397273487003,,,112.36434273788994,13.513413224502795,48.97890659672522
2024-08-26,13.709157318451439,98.68346489770731,,,114.09014560419784,1.0,0.0,0.0,1.0,49.73117315508023,consumer_scaled_extension,98.68346489770731,,,114.09014560419784,13.709157318451439,49.73117315508023
2024-09-02,13.82301411249636,101.22567153141084,,,115.29298640562118,1.0,0.0,0.0,1.0,50.25548385568274,consumer_scaled_extension,101.22567153141084,,,115.29298640562118,13.82301411249636,50.25548385568274
2024-09-09,14.034980817166161,104.56105443790045,,,117.45072440638154,1.0,0.0,0.0,1.0,51.19602820831579,consumer_scaled_extension,104.56105443790045,,,117.45072440638154,14.034980817166161,51.19602820831579
2024-09-16,14.187854269076144,108.40162413237213,,,120.11234401897444,1.0,0.0,0.0,1.0,52.35621136984858,consumer_scaled_extension,108.40162413237213,,,120.11234401897444,14.175857293462535,52.35621136984858
2024-09-23,14.175857293462535,111.54758350672483,,,121.77556911735928,1.0,0.0,0.0,1.0,53.08120067480226,consumer_scaled_extension,111.54758350672483,,,121.77556911735928,14.187854269076144,53.08120067480226
2024-09-30,14.273818971572641,115.17466209106745,,,124.12553603571754,1.0,0.0,0.0,1.0,54.105536397284546,consumer_scaled_extension,115.17466209106745,,,124.12553603571754,14.273818971572641,54.105536397284546
2024-10-07,14.530820587418855,119.69964260516055,,,127.72648670180413,1.0,0.0,0.0,1.0,55.67516802628883,consumer_scaled_extension,119.69964260516055,,,127.72648670180413,14.530820587418855,55.67516802628883
2024-10-14,14.815673815706354,124.40575126950603,,,131.3395617630885,1.0,0.0,0.0,1.0,57.250084602505595,consumer_scaled_extension,124.40575126950603,,,131.3395617630885,14.815673815706354,57.250084602505595
2024-10-21,15.162326061657609,129.49991792118146,,,135.31995226621046,1.0,0.0,0.0,1.0,58.9851116575356,consumer_scaled_extension,129.49991792118146,,,135.31995226621046,15.162326061657609,58.9851116575356
2024-10-28,15.607730693244731,134.90077094090154,,,139.7587109635551,1.0,0.0,0.0,1.0,60.91993851047935,consumer_scaled_extension,134.90077094090154,,,139.7587109635551,15.607730693244731,60.91993851047935
2024-11-04,15.721920158049276,135.38978614115064,,,143.9238527160693,1.0,0.0,0.0,1.0,62.7354974670639,consumer_scaled_extension,134.90077094090154,,,143.9238527160693,15.65569757768178,62.7354974670639
2024-11-11,15.65569757768178,133.84640941355661,,,145.5146600180311,1.0,0.0,0.0,1.0,63.42892031240487,consumer_scaled_extension,133.84640941355661,,,145.5146600180311,15.721920158049276,63.42892031240487
2024-11-18,15.735415077047016,132.88030934686313,,,147.93554356333598,1.0,0.0,0.0,1.0,64.48416814421597,consumer_scaled_extension,133.14717450830506,,,147.93554356333598,15.735415077047016,64.48416814421597
2024-11-25,15.926667674779743,133.14717450830506,,,152.18578563736622,1.0,0.0,0.0,1.0,66.33682179291837,consumer_scaled_extension,133.14717450830506,,,152.18578563736622,15.926667674779743,66.33682179291837
2024-12-02,16.071274365698628,133.89598086028897,,,157.13607595022094,1.0,0.0,0.0,1.0,68.49462204299917,consumer_scaled_extension,133.3747444881664,,,157.13607595022094,16.071274365698628,68.49462204299917
2024-12-09,16.15955719553343,133.3747444881664,,,160.19677240468943,1.0,0.0,0.0,1.0,69.82876027681621,consumer_scaled_extension,133.3747444881664,,,160.19677240468943,16.15955719553343,69.82876027681621
2024-12-16,16.23015252964098,132.157713835013,,,162.3655684094455,1.0,0.0,0.0,1.0,70.77412474347881,consumer_scaled_extension,132.157713835013,,,162.3655684094455,16.23015252964098,70.77412474347881
2024-12-23,16.3215703216992,131.3992832463932,,,165.35804166224685,1.0,0.0,0.0,1.0,72.07852491501767,consumer_scaled_extension,131.3992832463932,,,163.64763188610237,16.3215703216992,71.33296810734495
2024-12-30,16.42265313978134,129.1376140375479,,,163.64763188610237,1.0,0.0,0.0,1.0,71.33296810734495,consumer_scaled_extension,129.1376140375479,,,163.64763188610237,16.42265313978134,71.33296810734495
2025-01-06,16.504481336239664,123.88366593430716,,,151.8767551452552,1.0,0.0,0.0,1.0,66.20211735519516,consumer_scaled_extension,123.88366593430716,,,151.8767551452552,16.43047294712665,66.20211735519516
2025-01-13,16.43047294712665,118.35512812528313,,,140.18446641320864,1.0,0.0,0.0,1.0,61.10552261922344,consumer_scaled_extension,118.35512812528313,,,140.18446641320864,16.476649619704133,61.10552261922344
2025-01-20,16.476649619704133,113.8830316406525,,,130.53579451010492,1.0,0.0,0.0,1.0,56.89972753859946,consumer_scaled_extension,113.8830316406525,,,130.53579451010492,16.466699385912314,56.89972753859946
2025-01-27,16.466699385912314,108.03136281031989,,,119.51031467067426,1.0,0.0,0.0,1.0,52.09379058314345,consumer_scaled_extension,108.03136281031989,,,119.51031467067426,16.466699385912314,52.09379058314345
2025-02-03,16.09073914506233,107.0452874250264,,,118.47099278807778,1.0,0.0,0.0,1.0,51.640756745439525,consumer_scaled_extension,107.41368415119516,,,119.51031467067426,16.09073914506233,52.09379058314345
2025-02-10,15.954182982570325,107.41368415119516,,,119.73763380217282,1.0,0.0,0.0,1.0,52.19287755538061,consumer_scaled_extension,107.41368415119516,,,119.73763380217282,15.954182982570325,52.19287755538061
2025-02-17,15.92451224245474,108.16892892694983,,,121.56233593804862,1.0,0.0,0.0,1.0,52.98825368006798,consumer_scaled_extension,107.55209404472231,,,121.56233593804862,15.92451224245474,52.98825368006798
2025-02-24,15.552612567370836,107.55209404472231,,,121.81602442064897,1.0,0.0,0.0,1.0,53.09883488573509,consumer_scaled_extension,107.65936949614118,,,121.81602442064897,15.552612567370836,53.09883488573509
2025-03-03,15.544858357095364,107.65936949614118,,,123.28680679079548,1.0,0.0,0.0,1.0,53.739939622133136,consumer_scaled_extension,107.55209404472231,,,123.28680679079548,15.552612567370836,53.739939622133136
2025-03-10,15.613328681853739,107.46740141655968,,,124.72093346794189,1.0,0.0,0.0,1.0,54.36506637370128,consumer_scaled_extension,107.46740141655968,,,124.72093346794189,15.544858357095364,54.36506637370128
2025-03-17,15.433716028668943,106.41128161953317,,,124.98945471076146,1.0,0.0,0.0,1.0,54.482113085770564,consumer_scaled_extension,106.41128161953317,,,124.72093346794189,15.433716028668943,54.36506637370128
2025-03-24,14.990247103685814,104.3018907144303,,,123.69581338891052,1.0,0.0,0.0,1.0,53.918223012383116,consumer_scaled_extension,104.3018907144303,,,123.69581338891052,14.990247103685814,53.918223012383116
2025-03-31,14.655422665483137,102.65765241507644,,,121.83769689808616,1.0,0.0,0.0,1.0,53.108281781629735,consumer_scaled_extension,103.82391450191528,,,122.57362181070529,14.686850792311585,53.429066798291615
2025-04-07,14.686850792311585,103.82391450191528,,,122.57362181070529,1.0,0.0,0.0,1.0,53.429066798291615,consumer_scaled_extension,103.82391450191528,109.91871569844237,,122.57362181070529,14.686850792311585,53.429066798291615
2025-04-14,14.880854918295146,106.242530498323,109.91871569844237,,125.13891287961967,1.0,0.6631123088626022,0.0,1.0,54.5472609566543,consumer_scaled_extension,106.242530498323,106.08555604780858,,124.75328047490687,14.74410871084741,54.37916622952936
2025-04-21,14.74410871084741,106.69110973634396,102.25239639717478,,124.75328047490687,1.0,0.6946111873379318,0.0,1.0,54.37916622952936,consumer_scaled_extension,106.242530498323,102.25239639717478,,124.75328047490687,14.74410871084741,54.37916622952936
2025-04-28,14.30392004222256,105.6268872711004,90.70418863792888,,122.34069742936019,1.0,0.7142857142857143,0.0,1.0,53.3275365330845,consumer_scaled_extension,105.6268872711004,102.25239639717478,,122.34069742936019,14.30392004222256,53.3275365330845
2025-05-05,14.15670786903121,104.80062550616319,102.4292826766825,,121.27474789031473,1.0,0.7666203978241801,0.0,1.0,52.86289586828288,consumer_scaled_extension,104.80062550616319,102.4292826766825,,121.27474789031473,14.15670786903121,52.86289586828288
2025-05-12,14.001509338607615,102.8454169846226,115.3073016404126,,118.56836177017966,1.0,0.7862949247719626,0.0,1.0,51.683199269140395,consumer_scaled_extension,102.8454169846226,102.4292826766825,,118.56836177017966,14.075915899814104,51.683199269140395
2025-05-19,14.075915899814104,102.66838490584648,91.13732138097073,,118.41934731127785,1.0,0.7862949247719626,0.0,1.0,51.61824480862138,consumer_scaled_extension,102.8454169846226,103.3344179101609,,118.56836177017966,14.075915899814104,51.683199269140395
2025-05-26,14.121591995884835,103.10373498999881,103.3344179101609,,119.22384785231225,1.0,0.6749366603901493,0.0,1.0,51.96892150815278,consumer_scaled_extension,102.96596746418946,103.3344179101609,,119.22384785231225,14.075915899814104,51.96892150815278
2025-06-02,14.060555965216981,102.96596746418946,110.58927723025663,,119.22934180925986,1.0,0.6749366603901493,0.0,1.0,51.971316289251725,consumer_scaled_extension,103.06068885158645,103.3344179101609,,119.22934180925986,14.114282409419575,51.971316289251725
2025-06-09,14.114282409419575,103.06068885158645,86.01225538183341,,119.57875059271292,1.0,0.6827868358103847,0.0,1.0,52.123621368886674,consumer_scaled_extension,103.06068885158645,110.58927723025663,,119.57875059271292,14.114282409419575,52.123621368886674
2025-06-16,14.281436785302155,103.36720029015646,113.31608165381225,,120.17326358743104,1.0,0.6631123088626022,0.0,1.0,52.38276582458613,consumer_scaled_extension,103.06068885158645,113.31608165381225,,119.57875059271292,14.281436785302155,52.123621368886674
2025-06-23,14.30205133460706,102.82296664194519,113.98696193394936,,119.40531291776585,1.0,0.6749366603901493,0.0,1.0,52.04802098290479,consumer_scaled_extension,102.838885120078,113.31608165381225,,119.60211024229633,14.30205133460706,52.13380369245303
2025-06-30,14.35889016577357,102.838885120078,89.95295702891082,,119.60211024229633,1.0,0.7784447493517271,0.0,1.0,52.13380369245303,consumer_scaled_extension,102.838885120078,90.10450844793797,,119.60211024229633,14.35889016577357,52.13380369245303
2025-07-07,14.47394538693926,104.08330648143297,90.10450844793797,,121.93897485627132,1.0,0.7142857142857143,0.0,1.0,53.15242820329153,consumer_scaled_extension,104.08330648143297,90.10450844793797,,121.93897485627132,14.47394538693926,53.15242820329153
2025-07-14,14.637128623391664,105.13104420308147,113.26601793160062,,123.97209041442933,1.0,0.5844142010714722,0.0,1.0,54.0386504210965,consumer_scaled_extension,105.13104420308147,90.10450844793797,,123.97209041442933,14.637128623391664,54.0386504210965
2025-07-21,14.74449497442013,105.67984839771138,89.03763574241653,,125.26809922325545,1.0,0.715446992401068,0.0,1.0,54.60357246708843,consumer_scaled_extension,105.65205461950046,106.73449890694883,,125.26809922325545,14.671301052248346,54.60357246708843
2025-07-28,14.671301052248346,105.65205461950046,106.73449890694883,,125.42891874321455,1.0,0.7666203978241801,0.0,1.0,54.67367267908701,consumer_scaled_extension,105.67984839771138,89.03763574241653,,125.42891874321455,14.74449497442013,54.67367267908701
2025-08-04,14.866888853127605,107.74695951110846,86.00177349634373,,125.55211034339732,1.0,0.6946111873379318,0.0,1.0,54.72737111875063,consumer_scaled_extension,107.74695951110846,98.90973717503888,,125.53313107656152,14.866888853127605,54.7190981763298
2025-08-11,15.048404717222386,109.99850186904986,98.90973717503888,,125.53313107656152,1.0,0.6946111873379318,0.0,1.0,54.7190981763298,consumer_scaled_extension,109.99850186904986,98.90973717503888,,125.53313107656152,15.048404717222386,54.7190981763298
2025-08-18,15.2307497852133,112.10813310324895,111.48561499480174,,125.42785673647872,1.0,0.9083162625659692,0.0,1.0,54.6732097570652,consumer_scaled_extension,112.10813310324895,111.48561499480174,,125.42785673647872,15.2307497852133,54.6732097570652
2025-08-25,15.324323015976086,114.15663945181521,118.8004133624404,,125.17720114991285,1.0,0.7142857142857143,0.0,1.0,54.56395057160461,consumer_scaled_extension,114.15663945181521,117.3221600943243,,125.42785673647872,15.324323015976086,54.6732097570652
2025-09-01,15.39292939184427,117.12088899409214,117.3221600943243,,126.05950117585438,1.0,0.8177938032472921,0.0,1.0,54.94853957473421,consumer_scaled_extension,117.12088899409214,118.8004133624404,,126.05950117585438,15.39292939184427,54.94853957473421
2025-09-08,15.42957597048424,119.79286234936754,119.5665147277335,,126.42663914271846,1.0,0.8886417356181867,0.0,1.0,55.10857269332855,consumer_scaled_extension,119.79286234936754,117.3221600943243,,126.05950117585438,15.42957597048424,54.94853957473421
2025-09-15,15.51560462627658,121.70312758116492,101.15608293684616,,125.65870837375925,1.0,0.8059694517197451,0.0,1.0,54.773836526239116,consumer_scaled_extension,121.70312758116492,110.26658407768522,,125.65870837375925,15.51560462627658,54.773836526239116
2025-09-22,15.59574329371232,123.31786388786371,110.26658407768522,,124.52938646434022,1.0,0.9083162625659692,0.0,1.0,54.28157224585172,consumer_scaled_extension,123.31786388786371,110.26658407768522,,124.52938646434022,15.566169160743605,54.28157224585172
2025-09-29,15.566169160743605,123.44335934946596,121.0466876900782,,124.46595657453217,1.0,0.7851336466566089,0.0,1.0,54.25392355790811,consumer_scaled_extension,123.31786388786371,121.0466876900782,,124.52938646434022,15.566169160743605,54.28157224585172
2025-10-06,15.550544418350484,121.35015131334666,127.07225023482106,,128.98673757214686,1.0,0.7851336466566089,0.0,1.0,56.22450341296879,consumer_scaled_extension,121.35015131334666,121.0466876900782,,128.98673757214686,15.566169160743605,56.22450341296879
2025-10-13,15.580915574319306,119.71419204773406,112.53151835554455,,134.2971136880666,1.0,0.7654591197088264,0.0,1.0,58.53926278802993,consumer_scaled_extension,119.71419204773406,121.51098213419321,,134.2971136880666,15.580915574319306,58.53926278802993
2025-10-20,15.673093581443375,118.66786220061513,121.51098213419321,60.827716291831834,140.7116571694606,1.0,0.7862949247719626,0.8571428571428571,1.0,60.827716291831834,retail_observed,118.66786220061513,121.31159407890293,60.827716291831834,140.7116571694606,15.580915574319306,60.827716291831834
2025-10-27,15.524091614467444,116.1777299933922,121.31159407890293,61.533930497116096,144.9069439796755,1.0,0.7862949247719626,1.0,1.0,61.533930497116096,retail_observed,116.1777299933922,121.31159407890293,61.18082339447396,143.71596021262783,15.61505556559161,60.827716291831834
2025-11-03,15.61505556559161,113.97874697548086,120.73048900455544,60.63756093255509,143.71596021262783,1.0,0.8059694517197451,1.0,1.0,60.63756093255509,retail_observed,113.97874697548086,120.73048900455544,61.085745714835596,143.71596021262783,15.61505556559161,61.095897159611546
2025-11-10,15.857534537165455,113.2492061129702,107.96223089208293,61.095897159611546,143.59414764175648,1.0,0.7142857142857143,1.0,1.0,61.095897159611546,retail_observed,113.2492061129702,108.73883483155598,60.86672904608332,143.59414764175648,15.857534537165455,61.095897159611546
2025-11-17,15.946552012709269,112.43442421489404,108.73883483155598,61.76587531125691,143.38639998681265,1.0,0.8059694517197451,1.0,1.0,61.76587531125691,retail_observed,112.43442421489404,108.73883483155598,61.43088623543423,143.38639998681265,15.857534537165455,61.66865027990846
2025-11-24,15.846483328734834,110.6203516826449,119.13235856215844,61.66865027990846,141.4763586555444,1.0,0.7851336466566089,1.0,1.0,61.66865027990846,retail_observed,110.6203516826449,119.13235856215844,61.717262795582684,141.4763586555444,15.846483328734834,61.76587531125691
2025-12-01,15.635600327661098,108.16553106419052,125.45369875727691,62.24195767948818,138.43003115394183,1.0,0.7851336466566089,0.7862949247719626,1.0,62.24195767948818,retail_observed,108.16553106419052,119.13235856215844,61.95530397969832,138.43003115394183,15.635600327661098,62.24195767948818
2025-12-08,15.453444225086285,106.13940789393561,109.38215371069757,62.984217159156486,136.1226681699525,1.0,0.9083162625659692,0.6749366603901493,1.0,62.984217159156486,retail_observed,106.13940789393561,109.39718408751669,62.61308741932233,136.1226681699525,15.453444225086285,62.984217159156486
2025-12-15,15.364762900190236,104.93700299339162,109.39718408751669,127.44609483073909,135.20785473446634,1.0,0.960650946104435,0.5320795175330064,1.0,127.44609483073909,retail_observed,104.93700299339162,109.38215371069757,95.21515599494779,135.20785473446634,15.38033923459717,106.14206993905987
2025-12-22,15.38033923459717,104.0109308045168,103.47650080443641,106.14206993905987,134.65842799749987,1.0,0.9803254730522175,0.3172131641896153,1.0,106.14206993905987,retail_observed,104.0109308045168,108.69196870721338,116.79408238489947,134.65842799749987,15.364762900190236,106.14206993905987
2025-12-29,15.160974965469457,103.34924331060704,108.69196870721338,,132.50140466040423,1.0,1.0,0.0,1.0,57.75652457590925,consumer_scaled_extension,104.0109308045168,108.69196870721338,106.14206993905987,132.50140466040423,15.160974965469457,90.52314194868555
2026-01-05,14.57659688595679,106.21179817349088,115.40162064259258,90.52314194868555,129.41181464164418,1.0,0.5714285714285714,0.40889690162364606,1.0,90.52314194868555,retail_observed,106.21179817349088,112.04679467490297,90.52314194868555,129.41181464164418,14.57659688595679,57.75652457590925
2026-01-12,14.305403280797817,109.48172367821172,,,128.2267820050007,1.0,0.0,0.0,1.0,55.89324358592793,consumer_scaled_extension,107.8467609258513,115.40162064259258,90.52314194868555,128.81929832332244,14.441000083377304,73.20819276730674
