product,product_label,stage,spread,farm_gate_source,reconstruction_variant,n_obs,lag_spread_coef,lag_spread_p,upstream_pos_coef,upstream_pos_p,upstream_neg_abs_coef,upstream_neg_abs_p,asymmetry_pvalue,discount_share_coef,discount_share_p,discount_depth_coef,discount_depth_p,r2,persistent_margin_flag,asymmetric_margin_flag,ljungbox_p,arch_p,jb_p
butter,Butter,retail_matched_procurement_baseline,Retail matched baseline / ProZorro,not_applicable,linear,57,-0.3457051042029624,0.00031695469923443597,-0.9156320365460537,4.842022863880295e-06,0.7751139955986164,1.577622871151099e-05,3.5485060612205317e-07,-0.417858756356078,0.00880686699171699,,,0.6436746589082263,0,1,0.2236860141778359,0.9659204701416373,0.022934743276234362
butter,Butter,silpo_procurement_observed,Silpo observed / ProZorro,not_applicable,linear,49,-0.24073070623195253,8.154525025254761e-05,-0.8663112058453015,8.214396372124338e-25,0.790357776024486,0.0011523278004199567,1.600700749419989e-14,-0.03280248363547439,0.7461945277658919,,,0.727869933664556,0,1,0.28871148097997174,0.5755975198682264,0.17468684171474305
butter,Butter,silpo_procurement_baseline,Silpo baseline / ProZorro,not_applicable,linear,49,-0.22511168291323147,5.8902491242151225e-05,-0.9360273192488735,6.92266976510925e-42,0.7249480675750168,0.001368604311921486,4.591128430846688e-14,-0.009862296732586266,0.9120768788403978,,,0.7690025527892652,0,1,0.6218408661835502,0.7276353393424471,0.007276900665168452
butter,Butter,retail_optimal_procurement_observed,Retail optimal observed / ProZorro,not_applicable,linear,63,-0.3785287968794958,9.572323514725826e-06,-0.815221701158277,6.002919272867725e-21,0.6490493196193734,0.00028467990588567645,6.175681760259799e-12,-0.9568468527792586,0.00010553553284527128,,,0.6986687163101877,0,1,0.039844793599911374,0.3720564847142998,0.05461541102627557
butter,Butter,retail_optimal_procurement_baseline,Retail optimal baseline / ProZorro,not_applicable,linear,63,-0.37119634510907346,9.379064295324828e-06,-0.8557214211075881,2.136145680511695e-18,0.6045421389008099,0.00024883893366685816,6.741397213429724e-11,-0.8375742996342528,0.00015637554494909834,,,0.704536396105724,0,1,0.1816327688521059,0.9078181170163948,0.00026571883535844227
butter,Butter,producer_farmgate,ProducerUA / FarmGateUA,initial,pchip,1477,-0.0010374376147034834,0.6732833407011298,0.10389210870179988,0.18718729718278737,0.09913340107981844,0.5483009572653692,0.9777526569231259,-0.005004653672793793,0.36010438481681817,,,0.006998843569745228,1,0,0.0,5.441470049391657e-261,2.504734682230126e-08
butter,Butter,retail_farmgate_observed,Retail observed / FarmGateUA,initial,pchip,63,-0.4155982074114396,1.255796570445302e-05,14.125403114188757,0.07307664854845061,11.542681269305463,0.13321397258496742,0.694324112320432,-1.082515237147794,2.6948494589333288e-05,,,0.4375066846874146,0,0,0.19387503001324996,0.6357958468540205,0.1475899033812205
butter,Butter,retail_farmgate_baseline,Retail baseline / FarmGateUA,initial,pchip,63,-0.42068239062657503,6.49211308290179e-06,10.617454280112625,0.13821886783729415,8.680806590509226,0.21931627753411442,0.7305162823710162,-0.9721793413742864,1.8144377377308664e-05,,,0.41036798972210764,0,0,0.7635678187730698,0.9698548138181129,0.006502253772267515
butter,Butter,producer_farmgate,ProducerUA / FarmGateUA,filled,pchip,1477,-0.002267756836624702,0.2117819273988838,0.7550688077400367,2.8655026419694722e-09,-0.32541983616310005,0.10376294210926615,1.4722439215037034e-06,-0.00834392789079028,0.12206813871730024,,,0.08728753402455214,1,1,0.0,1.0140561512455723e-261,8.831031721332084e-24
butter,Butter,retail_farmgate_observed,Retail observed / FarmGateUA,filled,pchip,63,-0.425680526746651,3.6871995225265756e-06,17.506448480756482,0.12089391169395182,25.526573686240145,0.09350183345899786,0.545608996734263,-1.0661669675185583,3.2972972842745396e-05,,,0.4415708131957081,0,0,0.13786760924011646,0.5822178741326326,0.18618726510359226
butter,Butter,retail_farmgate_baseline,Retail baseline / FarmGateUA,filled,pchip,63,-0.43396409404595243,1.4350951036948217e-06,13.212984572075861,0.19650761996904254,18.932002617516,0.1808534788147681,0.6271891607688664,-0.9529351196584528,2.0952790814651707e-05,,,0.41633758154638834,0,0,0.6914656358493483,0.9540497031361553,0.009826814644207857
