model,product,product_label,link,link_direction,price_variant,farm_gate_source,reconstruction_variant,horizon_days,n_obs,coef,pvalue,stderr,r2,core_signal,ljungbox_p,arch_p,jb_p,coef_positive_shock,p_positive_shock,coef_negative_shock_abs,p_negative_shock_abs,asymmetry_pvalue,asymmetry_gap
LP_linear,condensed_milk,Condensed milk,Retail -> ProZorro,reverse,retail_baseline,not_applicable,pchip,14,54,0.15147590159358248,0.6064840050682376,0.2940715676806192,0.19337987025599768,0,0.0004883527101695131,0.45156280336119403,0.8510705898004711,,,,,,
LP_asymmetric,condensed_milk,Condensed milk,Retail -> ProZorro,reverse,retail_baseline,not_applicable,pchip,14,54,,,,0.2762804820458312,1,0.0014259174125512135,0.9033741351877984,0.4367763058112911,1.9149253990352908,0.04756854645613125,1.7806702484164214,0.09929895019252649,0.8182611677997225,0.1342551506188694
LP_linear,condensed_milk,Condensed milk,Retail -> ProZorro,reverse,retail_baseline,not_applicable,pchip,21,50,-0.2251510876411077,0.5616743307533751,0.3879531696206458,0.28231441835996485,0,3.194332063765512e-06,0.4642272707670416,0.7178232216797126,,,,,,
LP_asymmetric,condensed_milk,Condensed milk,Retail -> ProZorro,reverse,retail_baseline,not_applicable,pchip,21,50,,,,0.302847631197547,0,1.960667105111641e-08,0.28373755331060524,0.5359357504955786,0.6494505653451441,0.5311994543840795,1.1255262802026684,0.26789560017973046,0.5146772530941391,-0.4760757148575243
LP_linear,condensed_milk,Condensed milk,ProZorro -> Retail matched,forward,retail_matched_observed,not_applicable,pchip,0,47,-1.1372777705861565,0.010206586966194251,0.4427357596872119,0.2936746300520261,1,0.00740554279370706,0.9465176278190964,0.7030780620361694,,,,,,
LP_asymmetric,condensed_milk,Condensed milk,ProZorro -> Retail matched,forward,retail_matched_observed,not_applicable,pchip,0,47,,,,0.2964948200195252,0,0.0062427873388585,0.9305855724229993,0.5685020239706036,-1.7467317733287464,0.1678744706313655,0.915997543556324,0.14909518193942342,0.01816408508644613,-2.6627293168850703
LP_linear,condensed_milk,Condensed milk,ProZorro -> Retail matched,forward,retail_matched_observed,not_applicable,pchip,1,45,-1.2362276647176371,0.020403630312805548,0.5331229613958314,0.2361188432224487,1,1.944077212219555e-10,0.8687647858409396,0.8211477040532512,,,,,,
LP_asymmetric,condensed_milk,Condensed milk,ProZorro -> Retail matched,forward,retail_matched_observed,not_applicable,pchip,1,45,,,,0.236133582417278,0,1.8988111324395232e-10,0.8682701827410955,0.8170308994733635,-1.2859868610118785,0.49294395796600166,1.218965003466177,0.1038260066182299,0.1302854176453219,-2.5049518644780555
LP_linear,condensed_milk,Condensed milk,ProZorro -> Retail matched,forward,retail_matched_observed,not_applicable,pchip,3,44,0.4322596187681926,0.2237351227724096,0.35528499039164213,0.3973155686835522,0,0.0005472621496140956,0.9131829689772658,0.8406000245773393,,,,,,
LP_asymmetric,condensed_milk,Condensed milk,ProZorro -> Retail matched,forward,retail_matched_observed,not_applicable,pchip,3,44,,,,0.3974537437338811,0,0.0005360165944330969,0.9102167705512672,0.8392982028282692,0.26629692276742856,0.8210097547193818,-0.4861276541812721,0.3207493301414869,0.48325959058566326,0.7524245769487006
LP_linear,condensed_milk,Condensed milk,ProZorro -> Retail matched,forward,retail_matched_observed,not_applicable,pchip,7,42,-1.0803059819808376,0.028242670365380508,0.49241372347067736,0.4019258396873394,1,1.9796204712076702e-05,0.7309668932761431,0.4311649667691464,,,,,,
LP_asymmetric,condensed_milk,Condensed milk,ProZorro -> Retail matched,forward,retail_matched_observed,not_applicable,pchip,7,42,,,,0.404596171041682,1,2.0686582764406523e-05,0.7499489068726635,0.4662738665001267,-1.80784021632119,0.248363140729574,0.8327480989414264,0.05670888827915092,0.11145364832967627,-2.640588315262616
LP_linear,condensed_milk,Condensed milk,ProZorro -> Retail matched,forward,retail_matched_observed,not_applicable,pchip,14,35,-0.4397179608471245,0.29087386606450594,0.41631815987645715,0.3298841457176561,0,0.02291834483002158,0.19503695958104403,0.028395634716330335,,,,,,
LP_asymmetric,condensed_milk,Condensed milk,ProZorro -> Retail matched,forward,retail_matched_observed,not_applicable,pchip,14,35,,,,0.3320536746664484,0,0.02472543812076324,0.19467139551706256,0.027044705812346435,0.2288417695809195,0.8606603668661998,0.6369994345259639,0.22410644830117255,0.7281039380257035,-0.40815766494504435
LP_linear,condensed_milk,Condensed milk,ProZorro -> Retail matched,forward,retail_matched_observed,not_applicable,pchip,21,28,0.04228634584662294,0.8737101148229844,0.2660394448851456,0.44370464504414,0,0.40178657554398856,0.5796276830213312,0.8960859237871782,,,,,,
LP_asymmetric,condensed_milk,Condensed milk,ProZorro -> Retail matched,forward,retail_matched_observed,not_applicable,pchip,21,28,,,,0.4438114544905428,0,0.40892587807379444,0.5915328687033303,0.8946107929015404,0.1777986056291958,0.8491075738960153,-0.005051540762237572,0.9826097780982248,0.8491532040948586,0.18285014639143338
LP_linear,condensed_milk,Condensed milk,ProZorro -> Retail matched,forward,retail_matched_baseline,not_applicable,pchip,0,47,-1.110617579764773,0.008096522819273174,0.41941467331308063,0.3174070335743433,1,0.02586959740576103,0.981310787967824,0.6884254125346416,,,,,,
LP_asymmetric,condensed_milk,Condensed milk,ProZorro -> Retail matched,forward,retail_matched_baseline,not_applicable,pchip,0,47,,,,0.32038806550212773,0,0.019670640645359946,0.973411365265862,0.5760050965271677,-1.749263911900164,0.14916807771573032,0.8815181080826071,0.1470664973246039,0.01201719773181443,-2.630782019982771
LP_linear,condensed_milk,Condensed milk,ProZorro -> Retail matched,forward,retail_matched_baseline,not_applicable,pchip,1,45,-1.2276619496096584,0.013870209659927598,0.49892640656467246,0.2750973684273641,1,2.751476324675409e-09,0.8740915065765016,0.916441047582271,,,,,,
LP_asymmetric,condensed_milk,Condensed milk,ProZorro -> Retail matched,forward,retail_matched_baseline,not_applicable,pchip,1,45,,,,0.27511570376763894,1,2.6181096400398757e-09,0.8735720431439981,0.9101965415788559,-1.281888004038656,0.47164200302602133,1.2090636139954283,0.08255457955743646,0.11364804545077588,-2.4909516180340843
LP_linear,condensed_milk,Condensed milk,ProZorro -> Retail matched,forward,retail_matched_baseline,not_applicable,pchip,3,44,0.08694522677276437,0.7934676401533934,0.33209236601131426,0.4102436620433354,0,0.005836471696201341,0.8880548546522681,0.9203063223252419,,,,,,
LP_asymmetric,condensed_milk,Condensed milk,ProZorro -> Retail matched,forward,retail_matched_baseline,not_applicable,pchip,3,44,,,,0.4107750269654127,0,0.00512078487058968,0.8905104766743681,0.9245086982018753,-0.23005357760833006,0.8493534660524472,-0.188592357941603,0.6853966774059248,0.9694970986996658,-0.041461219666727056
LP_linear,condensed_milk,Condensed milk,ProZorro -> Retail matched,forward,retail_matched_baseline,not_applicable,pchip,7,42,-0.9273136558623745,0.07623299656037007,0.5230271830526018,0.40612526720006226,1,0.0005548871229036378,0.7511864944095845,0.5035138965152453,,,,,,
LP_asymmetric,condensed_milk,Condensed milk,ProZorro -> Retail matched,forward,retail_matched_baseline,not_applicable,pchip,7,42,,,,0.40699580354392195,1,0.0005273452623509964,0.7653308299075545,0.5212281671705561,-1.347449327834096,0.45322292829968425,0.7864157446504372,0.0492415005792417,0.24939880655682878,-2.133865072484533
LP_linear,condensed_milk,Condensed milk,ProZorro -> Retail matched,forward,retail_matched_baseline,not_applicable,pchip,14,35,-0.4166672124275961,0.33879196196375816,0.4355915302234026,0.37272874262393774,0,0.07940161453432744,0.38688833078665336,0.2291747877107985,,,,,,
LP_asymmetric,condensed_milk,Condensed milk,ProZorro -> Retail matched,forward,retail_matched_baseline,not_applicable,pchip,14,35,,,,0.37286961856592193,0,0.08134274844790498,0.3876510242306816,0.22196096032432386,-0.24984494068808327,0.8522896570357095,0.4648741936401863,0.37726738355666056,0.5773661188746542,-0.7147191343282695
LP_linear,condensed_milk,Condensed milk,ProZorro -> Retail matched,forward,retail_matched_baseline,not_applicable,pchip,21,28,0.08152338083420438,0.7755239188999511,0.2858895344357737,0.4788815499937129,0,0.539018539423666,0.797929145453839,0.7310095475160944,,,,,,
LP_asymmetric,condensed_milk,Condensed milk,ProZorro -> Retail matched,forward,retail_matched_baseline,not_applicable,pchip,21,28,,,,0.47972066407906433,0,0.5292339843419203,0.7812651826191104,0.7155811585083465,-0.2787065537697915,0.7764163641120636,-0.17789056700613448,0.5113591503115478,0.9172361435229205,-0.100815986763657
LP_linear,condensed_milk,Condensed milk,Retail matched -> ProZorro,reverse,retail_matched_observed,not_applicable,pchip,0,47,-0.07309487817780529,0.042633009206924054,0.036055505044417395,0.1152898366982067,1,0.29385470977776684,0.6596716575613304,3.756965091060635e-26,,,,,,
LP_asymmetric,condensed_milk,Condensed milk,Retail matched -> ProZorro,reverse,retail_matched_observed,not_applicable,pchip,0,47,,,,0.11587325597776998,0,0.3413785893327545,0.5862539634303636,2.3689941574868607e-27,-0.08095561228487651,0.21526737765393278,0.06389148888191895,0.42313370426681096,0.047557194467927846,-0.14484710116679544
LP_linear,condensed_milk,Condensed milk,Retail matched -> ProZorro,reverse,retail_matched_observed,not_applicable,pchip,1,47,-0.05070371786441646,0.3811383502643453,0.05789412327612617,0.07892125010149054,0,1.4035366893778312e-05,0.9625292768360888,0.00658922632753953,,,,,,
LP_asymmetric,condensed_milk,Condensed milk,Retail matched -> ProZorro,reverse,retail_matched_observed,not_applicable,pchip,1,47,,,,0.11172812255026099,1,0.0004315275557037968,0.9034080847592798,0.005088747889393844,-0.12993359645045865,0.04178393125058272,-0.042059045328043505,0.6466207038158239,0.44633354633673317,-0.08787455112241516
LP_linear,condensed_milk,Condensed milk,Retail matched -> ProZorro,reverse,retail_matched_observed,not_applicable,pchip,3,47,-0.08815352863901131,0.04141642966010794,0.0432265678444149,0.24007448248352192,1,4.0085921598846196e-08,0.2578751431244125,0.426084742395323,,,,,,
LP_asymmetric,condensed_milk,Condensed milk,Retail matched -> ProZorro,reverse,retail_matched_observed,not_applicable,pchip,3,47,,,,0.2697779916031805,1,2.4087574325652725e-07,0.0350469973921062,0.3937927026516858,-0.18036687691065165,0.0010626531291283536,-0.01981034990734539,0.8327328446505149,0.09101969895298355,-0.16055652700330625
LP_linear,condensed_milk,Condensed milk,Retail matched -> ProZorro,reverse,retail_matched_observed,not_applicable,pchip,7,47,-0.05438263333763453,0.14764134373960133,0.03755932021109715,0.21457145152256385,0,8.06358207360965e-05,0.06479019862420571,0.26619027832383846,,,,,,
LP_asymmetric,condensed_milk,Condensed milk,Retail matched -> ProZorro,reverse,retail_matched_observed,not_applicable,pchip,7,47,,,,0.21464591565833369,0,8.579060174975585e-05,0.0649780715630077,0.2707847928933502,-0.057803299865315245,0.35987168959074833,0.05037769877594545,0.27222633059383583,0.13940203784475771,-0.1081809986412607
LP_linear,condensed_milk,Condensed milk,Retail matched -> ProZorro,reverse,retail_matched_observed,not_applicable,pchip,14,47,-0.0401696064981193,0.37821851940959517,0.04558597320871771,0.07202473392961395,0,6.270132118225235e-05,0.374209813984752,0.925045833674822,,,,,,
LP_asymmetric,condensed_milk,Condensed milk,Retail matched -> ProZorro,reverse,retail_matched_observed,not_applicable,pchip,14,47,,,,0.10011578415513489,0,0.00012203736278680226,0.2511019904209535,0.9600288779653805,-0.10909558161049468,0.12916278315609994,-0.04052929171128714,0.49937046857459166,0.4747818899913323,-0.06856628989920754
LP_linear,condensed_milk,Condensed milk,Retail matched -> ProZorro,reverse,retail_matched_observed,not_applicable,pchip,21,47,-0.008376348301517587,0.8695346538945167,0.050997677666026704,0.2032038366129958,0,1.5552848221214922e-05,0.32675502413943547,0.8676868119920635,,,,,,
LP_asymmetric,condensed_milk,Condensed milk,Retail matched -> ProZorro,reverse,retail_matched_observed,not_applicable,pchip,21,47,,,,0.22455982420294474,0,4.3527927465395505e-06,0.5198212283165918,0.8201563860887027,-0.07859643640690923,0.40753262704475657,-0.07383770428219641,0.4038003723571324,0.9641828940880429,-0.004758732124712825
LP_linear,condensed_milk,Condensed milk,Retail matched -> ProZorro,reverse,retail_matched_baseline,not_applicable,pchip,0,47,-0.07049044483963426,0.02498081673821872,0.031445094611311376,0.11655650999319478,1,0.2270843652346533,0.6174242288719656,1.781398694114753e-29,,,,,,
LP_asymmetric,condensed_milk,Condensed milk,Retail matched -> ProZorro,reverse,retail_matched_baseline,not_applicable,pchip,0,47,,,,0.11693895724484571,0,0.19976983031324314,0.6708581317238297,2.382969342254442e-28,-0.0638835199906045,0.36930953630968766,0.07798632620980765,0.33759536721178296,0.02748684549472839,-0.14186984620041215
LP_linear,condensed_milk,Condensed milk,Retail matched -> ProZorro,reverse,retail_matched_baseline,not_applicable,pchip,1,47,-0.022597360584674202,0.6215913948235325,0.04578106804829591,0.08061780139605845,0,1.1100441150063549e-06,0.9661769337115308,0.002824143564856401,,,,,,
LP_asymmetric,condensed_milk,Condensed milk,Retail matched -> ProZorro,reverse,retail_matched_baseline,not_applicable,pchip,1,47,,,,0.08890107327675734,0,7.733604163086207e-06,0.9561257595421038,0.0012587126633418595,-0.06392574327401099,0.18808301442464226,-0.02429172335970834,0.7921367689357521,0.6711670467905004,-0.03963401991430265
LP_linear,condensed_milk,Condensed milk,Retail matched -> ProZorro,reverse,retail_matched_baseline,not_applicable,pchip,3,47,-0.07090486087245855,0.07276690370604014,0.03951694733184566,0.22574864817014162,1,5.559379423970775e-09,0.19350279758978783,0.42690613851996784,,,,,,
LP_asymmetric,condensed_milk,Condensed milk,Retail matched -> ProZorro,reverse,retail_matched_baseline,not_applicable,pchip,3,47,,,,0.24973799488947945,1,5.095330066580492e-08,0.05533644613333267,0.385194163969309,-0.15693289514370426,0.003986027160104943,-0.026698177476182475,0.7395241189319754,0.11457556530881906,-0.1302347176675218
LP_linear,condensed_milk,Condensed milk,Retail matched -> ProZorro,reverse,retail_matched_baseline,not_applicable,pchip,7,47,-0.05603698570303014,0.148930628510443,0.03882508683873547,0.21788646597196504,0,0.00012059617125001712,0.09064436325023478,0.260482803235138,,,,,,
LP_asymmetric,condensed_milk,Condensed milk,Retail matched -> ProZorro,reverse,retail_matched_baseline,not_applicable,pchip,7,47,,,,0.23084123746121998,1,5.783087418491279e-05,0.10829280450435604,0.3334663615086547,-0.00919957087098408,0.8816361664708462,0.1091763377146044,0.061233071295196104,0.1113687920870696,-0.11837590858558848
LP_linear,condensed_milk,Condensed milk,Retail matched -> ProZorro,reverse,retail_matched_baseline,not_applicable,pchip,14,47,-0.02049046444807087,0.6442313519859157,0.044371747189573,0.06712699718552528,0,5.182024262272008e-05,0.34932988529846926,0.8315382630953222,,,,,,
LP_asymmetric,condensed_milk,Condensed milk,Retail matched -> ProZorro,reverse,retail_matched_baseline,not_applicable,pchip,14,47,,,,0.08221379415519037,0,6.148780620715701e-05,0.21595469785436291,0.8947631608608013,-0.07292752401816945,0.2646016558176826,-0.03900196007918579,0.5183355550298772,0.7067660258994934,-0.033925563938983654
LP_linear,condensed_milk,Condensed milk,Retail matched -> ProZorro,reverse,retail_matched_baseline,not_applicable,pchip,21,47,0.011957993132204928,0.780991319155085,0.043010123383924945,0.2075579631521125,0,1.2743707744258767e-05,0.34413966430895365,0.843669986054941,,,,,,
LP_asymmetric,condensed_milk,Condensed milk,Retail matched -> ProZorro,reverse,retail_matched_baseline,not_applicable,pchip,21,47,,,,0.21320497829273022,0,5.913083717878187e-06,0.42657230264934426,0.8328453233086984,-0.02552652160410898,0.7540324206409484,-0.05448601972587413,0.5205896149972551,0.7421157016907814,0.028959498121765147
LP_linear,condensed_milk,Condensed milk,ProZorro -> Silpo,forward,silpo_observed,not_applicable,pchip,0,47,-0.05639682311858428,0.4131300096152921,0.06891124941668353,0.1553130241544407,0,0.06607094899617037,0.4374433057298689,0.7947829186752087,,,,,,
LP_asymmetric,condensed_milk,Condensed milk,ProZorro -> Silpo,forward,silpo_observed,not_applicable,pchip,0,47,,,,0.1902738418050116,1,0.05915891721016118,0.3283166362986746,0.4544148979198691,-0.29439698241435813,0.011701645026492317,-0.03282502319103784,0.6371434235748765,0.011733870404745154,-0.26157195922332027
LP_linear,condensed_milk,Condensed milk,ProZorro -> Silpo,forward,silpo_observed,not_applicable,pchip,1,45,0.03989454723797381,0.5780086416615151,0.0717146265288997,0.3317322184001722,0,0.0311369751220818,0.02301954684383956,0.38625617634847614,,,,,,
LP_asymmetric,condensed_milk,Condensed milk,ProZorro -> Silpo,forward,silpo_observed,not_applicable,pchip,1,45,,,,0.4157628065733443,1,0.09806406855360801,0.04428589378471902,0.22625774636723747,-0.3952004745218081,0.006651312683076892,-0.1948255613244622,6.984463533269258e-06,0.15703021815141224,-0.20037491319734593
LP_linear,condensed_milk,Condensed milk,ProZorro -> Silpo,forward,silpo_observed,not_applicable,pchip,3,44,0.03699100548597181,0.5743008323377645,0.06585207620158018,0.17146272275029562,0,0.01271194778316451,0.7272472457486157,0.872450953920695,,,,,,
LP_asymmetric,condensed_milk,Condensed milk,ProZorro -> Silpo,forward,silpo_observed,not_applicable,pchip,3,44,,,,0.17182337896354494,0,0.01178189470010025,0.7616379066334373,0.8691547704246381,0.009873939537557887,0.9659946879252844,-0.04605515430041453,0.5110526186775243,0.7988060575417507,0.05592909383797241
LP_linear,condensed_milk,Condensed milk,ProZorro -> Silpo,forward,silpo_observed,not_applicable,pchip,7,42,-0.1028130973426546,0.12649243417948888,0.06728249285003128,0.13867360222062164,0,0.06654231150649396,0.5637086017593634,0.8460102746790845,,,,,,
LP_asymmetric,condensed_milk,Condensed milk,ProZorro -> Silpo,forward,silpo_observed,not_applicable,pchip,7,42,,,,0.13874727128977815,1,0.06553681869114754,0.587323720460428,0.8432312292591351,-0.11547416422890966,0.7108107828744528,0.09840112522609559,0.09635167114474145,0.4494170359316838,-0.21387528945500525
LP_linear,condensed_milk,Condensed milk,ProZorro -> Silpo,forward,silpo_observed,not_applicable,pchip,14,35,-0.035105244988726345,0.6404715281389965,0.07516545295348688,0.04847377885667725,0,0.03910660729056,0.750393486367221,0.7131627413675805,,,,,,
LP_asymmetric,condensed_milk,Condensed milk,ProZorro -> Silpo,forward,silpo_observed,not_applicable,pchip,14,35,,,,0.05314778469948178,0,0.019010983849942868,0.6214040577693352,0.7111319759855418,-0.13152606815044776,0.5841979955366028,0.006003912593317879,0.9474392663001933,0.529182308431818,-0.13752998074376563
LP_linear,condensed_milk,Condensed milk,ProZorro -> Silpo,forward,silpo_observed,not_applicable,pchip,21,28,-0.03175173621311407,0.714488985247428,0.08679275462247502,0.1507673064269046,0,0.3676239325472256,0.980950818486237,0.489076249760956,,,,,,
LP_asymmetric,condensed_milk,Condensed milk,ProZorro -> Silpo,forward,silpo_observed,not_applicable,pchip,21,28,,,,0.18285395127142046,0,0.39686560839034046,0.9764893374310205,0.515965790567281,-0.2741301026355497,0.09385377247021537,-0.03825348719624567,0.6224972374606759,0.21036313220232544,-0.23587661543930405
LP_linear,condensed_milk,Condensed milk,ProZorro -> Silpo,forward,silpo_baseline,not_applicable,pchip,0,47,-0.06529315325300095,0.2356637486468588,0.05505812112933943,0.1930006564720359,0,0.12538128829446624,0.5722577777266334,0.657771751353433,,,,,,
LP_asymmetric,condensed_milk,Condensed milk,ProZorro -> Silpo,forward,silpo_baseline,not_applicable,pchip,0,47,,,,0.2005248705307836,0,0.10210497979762811,0.5746556763564691,0.4896745224580773,-0.1623475220020214,0.13238626035754097,0.028945283173901635,0.6468050039811111,0.07258549205865159,-0.19129280517592304
LP_linear,condensed_milk,Condensed milk,ProZorro -> Silpo,forward,silpo_baseline,not_applicable,pchip,1,45,0.07020546014190014,0.26658461183366977,0.06319338219886253,0.3434558853253621,0,0.005259936540048354,0.5796326109979772,0.9890066106190352,,,,,,
LP_asymmetric,condensed_milk,Condensed milk,ProZorro -> Silpo,forward,silpo_baseline,not_applicable,pchip,1,45,,,,0.3772514259045273,1,0.002999407032324338,0.6725070331046765,0.9459011207967838,-0.16356451230285862,0.20785517374517137,-0.15334206464101235,0.0031913236629894435,0.936459486323584,-0.010222447661846268
LP_linear,condensed_milk,Condensed milk,ProZorro -> Silpo,forward,silpo_baseline,not_applicable,pchip,3,44,0.00996830014410787,0.8793087939040996,0.06564764911555075,0.1963197015219691,0,0.0006710069189704128,0.568534842627008,0.8096557891550038,,,,,,
LP_asymmetric,condensed_milk,Condensed milk,ProZorro -> Silpo,forward,silpo_baseline,not_applicable,pchip,3,44,,,,0.20300530754532242,0,0.0012423400307653015,0.43549985193959406,0.7978613087488009,0.12272903544147705,0.5646479277450458,0.02776691509630716,0.7535979144808476,0.6432541505491096,0.09496212034516989
LP_linear,condensed_milk,Condensed milk,ProZorro -> Silpo,forward,silpo_baseline,not_applicable,pchip,7,42,-0.10213303074202751,0.08959965458885079,0.06016626167701651,0.0882072004202391,1,0.17540074141038725,0.11363272986779244,0.5271151404143695,,,,,,
LP_asymmetric,condensed_milk,Condensed milk,ProZorro -> Silpo,forward,silpo_baseline,not_applicable,pchip,7,42,,,,0.09636207172339373,1,0.20979615019839903,0.08617828325909996,0.5805346988043276,0.009327572471716547,0.9732775644053617,0.14083703318691415,0.0463069800093119,0.6028537951293367,-0.1315094607151976
LP_linear,condensed_milk,Condensed milk,ProZorro -> Silpo,forward,silpo_baseline,not_applicable,pchip,14,35,-0.01746910223633776,0.8265023890737124,0.07969860599143094,0.04478013315997997,0,0.02881437292743078,0.10788526338778157,0.8187163166988491,,,,,,
LP_asymmetric,condensed_milk,Condensed milk,ProZorro -> Silpo,forward,silpo_baseline,not_applicable,pchip,14,35,,,,0.05095749204501976,0,0.06379264228863507,0.07974320636502148,0.8509513931959463,0.08610435454167262,0.6679532274331392,0.04845548770149634,0.5667777746248079,0.8712252147636246,0.03764886684017628
LP_linear,condensed_milk,Condensed milk,ProZorro -> Silpo,forward,silpo_baseline,not_applicable,pchip,21,28,0.004330944813453662,0.9562663134891509,0.07897488214427806,0.06607748500232391,0,0.21381034361339912,0.5138774976410734,0.8358993215330559,,,,,,
LP_asymmetric,condensed_milk,Condensed milk,ProZorro -> Silpo,forward,silpo_baseline,not_applicable,pchip,21,28,,,,0.06687719338929676,0,0.19539355411141993,0.5503657454721742,0.814324267646543,0.03184643851556721,0.6859657889868906,0.0035406367946561983,0.9694229713729656,0.8437497401199985,0.028305801720911013
LP_linear,condensed_milk,Condensed milk,Silpo -> ProZorro,reverse,silpo_observed,not_applicable,pchip,0,47,-0.242254478073856,0.3194185449757194,0.24331204101513237,0.04398809525507963,0,0.2224700158246694,0.8378809916972142,1.675910731063665e-32,,,,,,
LP_asymmetric,condensed_milk,Condensed milk,Silpo -> ProZorro,reverse,silpo_observed,not_applicable,pchip,0,47,,,,0.06617777391217505,1,0.16635236184405003,0.8311598769857871,1.1970881423624363e-29,-0.727358463443633,0.040876057559870574,-0.2635408826987239,0.586885475902077,0.34559521864328135,-0.4638175807449091
LP_linear,condensed_milk,Condensed milk,Silpo -> ProZorro,reverse,silpo_observed,not_applicable,pchip,1,47,-0.1108114476996056,0.7056668478355586,0.29339881271938667,0.07365522520049517,0,2.3416490259354425e-06,0.844886861504312,0.0032554780868421225,,,,,,
LP_asymmetric,condensed_milk,Condensed milk,Silpo -> ProZorro,reverse,silpo_observed,not_applicable,pchip,1,47,,,,0.08426135505865162,0,1.2650244153833497e-06,0.9079727601000087,0.0012120310604931748,-0.5615987387086135,0.38785859609766116,-0.35920349211539965,0.5659363261983891,0.7183033432147183,-0.2023952465932139
LP_linear,condensed_milk,Condensed milk,Silpo -> ProZorro,reverse,silpo_observed,not_applicable,pchip,3,47,0.09730387557006293,0.7729109164133852,0.33719402057828446,0.2052797585930689,0,3.829667813889103e-09,0.13538158658699606,0.44833627802103904,,,,,,
LP_asymmetric,condensed_milk,Condensed milk,Silpo -> ProZorro,reverse,silpo_observed,not_applicable,pchip,3,47,,,,0.20668495352311256,0,3.1069050977865318e-09,0.12087763748623513,0.44922760624945557,-0.10339494355792928,0.8939930147136317,-0.30656319870280196,0.6931519800331727,0.7609468076079944,0.2031682551448727
LP_linear,condensed_milk,Condensed milk,Silpo -> ProZorro,reverse,silpo_observed,not_applicable,pchip,7,47,-0.39412993516860223,0.02695966325908253,0.1781699270524807,0.20555277302391195,1,0.0003628088068891187,0.18139182721889552,0.34232288342423023,,,,,,
LP_asymmetric,condensed_milk,Condensed milk,Silpo -> ProZorro,reverse,silpo_observed,not_applicable,pchip,7,47,,,,0.20757746567235702,0,0.00022968236311754074,0.16357056293046573,0.39745524904067336,-0.21564427401803898,0.5942498472657418,0.580228631730674,0.3459406674293203,0.03661333568886636,-0.7958729057487129
LP_linear,condensed_milk,Condensed milk,Silpo -> ProZorro,reverse,silpo_observed,not_applicable,pchip,14,47,-0.10103395070640803,0.7703711037367171,0.3461376549189462,0.05088766783558896,0,0.00012189876870581863,0.583381088436701,0.6994400945720032,,,,,,
LP_asymmetric,condensed_milk,Condensed milk,Silpo -> ProZorro,reverse,silpo_observed,not_applicable,pchip,14,47,,,,0.10114198378951633,0,8.794623681867444e-05,0.23037703636542586,0.5564224405214766,0.8214784903807704,0.12161433023061674,1.0628947620563882,0.18070033533888197,0.6941000757060214,-0.24141627167561786
LP_linear,condensed_milk,Condensed milk,Silpo -> ProZorro,reverse,silpo_observed,not_applicable,pchip,21,47,-0.2248098413816162,0.50686297549249,0.3387066383565431,0.19729744250118308,0,1.99546710186804e-05,0.2548466025352678,0.6351290339833684,,,,,,
LP_asymmetric,condensed_milk,Condensed milk,Silpo -> ProZorro,reverse,silpo_observed,not_applicable,pchip,21,47,,,,0.20943597580036444,0,9.42798270084338e-06,0.25595663511719835,0.61926182305946,0.3049405243963028,0.6895684661887039,0.7771559062646003,0.3746650236973137,0.4833452057632218,-0.4722153818682975
LP_linear,condensed_milk,Condensed milk,Silpo -> ProZorro,reverse,silpo_baseline,not_applicable,pchip,0,47,-0.375135162112303,0.14291096630603323,0.25605858168869866,0.05441480329247761,0,0.13113754688486148,0.8695662525730447,1.1075616794455801e-31,,,,,,
LP_asymmetric,condensed_milk,Condensed milk,Silpo -> ProZorro,reverse,silpo_baseline,not_applicable,pchip,0,47,,,,0.0544382930637799,0,0.13308333907274175,0.8672166532685223,1.5984863057546284e-31,-0.35412440933453554,0.5474284306487218,0.39307284351053445,0.3313167122203091,0.1636165534165607,-0.74719725284507
LP_linear,condensed_milk,Condensed milk,Silpo -> ProZorro,reverse,silpo_baseline,not_applicable,pchip,1,47,-0.07906613578753205,0.8336098500287853,0.3763726266014243,0.1199417763015177,0,6.914197917763666e-06,0.8127385715828355,0.02844684817721332,,,,,,
LP_asymmetric,condensed_milk,Condensed milk,Silpo -> ProZorro,reverse,silpo_baseline,not_applicable,pchip,1,47,,,,0.1289614562946153,0,5.289254150952567e-06,0.5568738757610769,0.05679610611828579,0.47432428929700754,0.6773540414284392,0.5515166585742448,0.4410569084220549,0.9285271145415598,-0.07719236927723727
LP_linear,condensed_milk,Condensed milk,Silpo -> ProZorro,reverse,silpo_baseline,not_applicable,pchip,3,47,0.31108991728748947,0.4397991953147523,0.4026885319354963,0.20585095211150484,0,1.603737454815148e-08,0.1478927659421549,0.49049180218967847,,,,,,
LP_asymmetric,condensed_milk,Condensed milk,Silpo -> ProZorro,reverse,silpo_baseline,not_applicable,pchip,3,47,,,,0.2398333896207978,1,9.456730161725423e-09,0.10324694117763707,0.4451568977651864,-1.0027627767556695,0.29580345330377067,-1.4327760976557093,0.08905305096161756,0.5810274916427434,0.43001332090003985
LP_linear,condensed_milk,Condensed milk,Silpo -> ProZorro,reverse,silpo_baseline,not_applicable,pchip,7,47,-0.5818089861636627,0.013145918407961792,0.2346201115500648,0.23008936795690826,1,0.0001427285007947569,0.3013463393355818,0.27028482000728177,,,,,,
