product,left,right,metric,pearson,spearman,n_obs
Інше/невідомо,-,Івано-Франківська,log_price,0.7779713136641335,0.6939309722185344,24
Інше/невідомо,-,Волинська,log_price,0.8310282544486187,0.7883956879795414,33
Інше/невідомо,-,Вінницька,log_price,0.8087289571118774,0.7962819531965103,55
Інше/невідомо,-,Дніпропетровська,log_price,0.5762438554510982,0.629530516613642,34
Інше/невідомо,-,Житомирська,log_price,0.8100143462346192,0.8013333450410306,56
Інше/невідомо,-,Закарпатська,log_price,0.4339955407109755,0.5090110381848629,19
Інше/невідомо,-,Запорізька,log_price,0.5670047509961736,0.493023321651791,18
Інше/невідомо,-,Київська,log_price,0.8324334542124352,0.7991716153898706,67
Інше/невідомо,-,Кіровоградська,log_price,0.6598228578162026,0.6608281386638821,35
Інше/невідомо,-,Львівська,log_price,0.6799471836380532,0.6772094877123666,36
Інше/невідомо,-,Миколаївська,log_price,0.7463209548172888,0.7354988436495201,31
Інше/невідомо,-,Одеська,log_price,0.7350786282098877,0.760241266080184,48
Інше/невідомо,-,Полтавська,log_price,0.8649953120394859,0.8602140784268212,40
Інше/невідомо,-,Рівненська,log_price,0.7642148918328657,0.7938884737430818,27
Інше/невідомо,-,Сумська,log_price,0.7820621446371534,0.740950344765157,22
Інше/невідомо,-,Тернопільська,log_price,0.7867543050197204,0.7323166853906917,37
Інше/невідомо,-,Харківська,log_price,0.6173780012864482,0.685968819599109,30
Інше/невідомо,-,Хмельницька,log_price,0.7274405178861035,0.7565067283406469,29
Інше/невідомо,-,Черкаська,log_price,0.6122182773945952,0.6436707332911001,37
Інше/невідомо,-,Чернівецька,log_price,0.55314955431518,0.6057780495261388,27
Інше/невідомо,-,Чернігівська,log_price,0.7259115211973126,0.7680338016500403,35
Інше/невідомо,Івано-Франківська,Волинська,log_price,0.7400340701184779,0.7592125569154857,26
Інше/невідомо,Івано-Франківська,Вінницька,log_price,0.6945899895466122,0.6857639784944887,43
Інше/невідомо,Івано-Франківська,Дніпропетровська,log_price,0.411598945993631,0.31921725999159684,34
Інше/невідомо,Івано-Франківська,Житомирська,log_price,0.844205718501263,0.7751807977838617,47
Інше/невідомо,Івано-Франківська,Закарпатська,log_price,0.3774760037461433,0.3841810362163866,20
Інше/невідомо,Івано-Франківська,Запорізька,log_price,0.41778648141094626,0.40440203319233614,13
Інше/невідомо,Івано-Франківська,Київська,log_price,0.657823325994546,0.6574496913334202,55
Інше/невідомо,Івано-Франківська,Кіровоградська,log_price,0.7514451861706524,0.4399153016680627,31
Інше/невідомо,Івано-Франківська,Львівська,log_price,0.7365308355335934,0.7320670217965306,36
Інше/невідомо,Івано-Франківська,Миколаївська,log_price,0.5190710912363462,0.47812841175778703,24
Інше/невідомо,Івано-Франківська,Одеська,log_price,0.589383188157427,0.5502723952024432,41
Інше/невідомо,Івано-Франківська,Полтавська,log_price,0.5961787736258174,0.3681657421529687,31
Інше/невідомо,Івано-Франківська,Рівненська,log_price,0.8266086637895332,0.7218256317341617,20
Інше/невідомо,Івано-Франківська,Сумська,log_price,0.6326274937088007,0.4740968275126771,24
Інше/невідомо,Івано-Франківська,Тернопільська,log_price,0.6833066057346613,0.6038647925344625,19
Інше/невідомо,Івано-Франківська,Харківська,log_price,0.5156166548268429,0.4893821538014227,22
Інше/невідомо,Івано-Франківська,Хмельницька,log_price,0.5627742013134813,0.6772405433994928,31
Інше/невідомо,Івано-Франківська,Черкаська,log_price,0.3595666652944916,0.4387664652411766,30
Інше/невідомо,Івано-Франківська,Чернівецька,log_price,-0.06246592313736638,0.13090430273890585,25
Інше/невідомо,Івано-Франківська,Чернігівська,log_price,0.5456685569583453,0.5990605619971094,23
Інше/невідомо,Волинська,Вінницька,log_price,0.7895817363414962,0.7718496146876869,51
Інше/невідомо,Волинська,Дніпропетровська,log_price,0.337452550453481,0.33876427640061474,40
Інше/невідомо,Волинська,Житомирська,log_price,0.7457832710026627,0.7604057954558869,52
Інше/невідомо,Волинська,Закарпатська,log_price,0.7320230422643728,0.6811058099780373,29
Інше/невідомо,Волинська,Запорізька,log_price,0.4890524809895044,0.7262730392025629,13
Інше/невідомо,Волинська,Київська,log_price,0.7001002920605061,0.7210961097830627,66
Інше/невідомо,Волинська,Кіровоградська,log_price,0.48182076158144277,0.3943237600046335,35
Інше/невідомо,Волинська,Львівська,log_price,0.5719501051350965,0.46984126984126995,38
Інше/невідомо,Волинська,Миколаївська,log_price,0.5404803517311224,0.5417810049176156,28
Інше/невідомо,Волинська,Одеська,log_price,0.5734528801931238,0.6144141491903633,43
Інше/невідомо,Волинська,Полтавська,log_price,0.668054599726515,0.6274754364107418,43
Інше/невідомо,Волинська,Рівненська,log_price,0.6228431465468176,0.5364184209862363,28
Інше/невідомо,Волинська,Сумська,log_price,0.749596685866073,0.6867898763871604,28
Інше/невідомо,Волинська,Тернопільська,log_price,0.5290768943166811,0.5723296795755674,28
Інше/невідомо,Волинська,Харківська,log_price,0.35690241981381704,0.22850929788573945,24
Інше/невідомо,Волинська,Хмельницька,log_price,0.7529477898384335,0.7550886114665655,39
Інше/невідомо,Волинська,Черкаська,log_price,0.6549822106244237,0.5937545130809241,40
Інше/невідомо,Волинська,Чернівецька,log_price,0.2654618690612277,0.29145022812251387,33
Інше/невідомо,Волинська,Чернігівська,log_price,0.714579684001713,0.6664646600645784,31
Інше/невідомо,Вінницька,Дніпропетровська,log_price,0.4948692142839446,0.5103011227452812,68
Інше/невідомо,Вінницька,Житомирська,log_price,0.7553249889968705,0.7708495760053821,80
Інше/невідомо,Вінницька,Закарпатська,log_price,0.563376017076454,0.5898734207460261,39
Інше/невідомо,Вінницька,Запорізька,log_price,0.5822782704158811,0.6068787166697402,29
Інше/невідомо,Вінницька,Київська,log_price,0.7309353988517083,0.7535848570200889,103
Інше/невідомо,Вінницька,Кіровоградська,log_price,0.6264217534462108,0.6464924161723676,54
Інше/невідомо,Вінницька,Львівська,log_price,0.7383825089206544,0.7354548109314791,60
Інше/невідомо,Вінницька,Миколаївська,log_price,0.44253472843207003,0.4319563162137639,49
Інше/невідомо,Вінницька,Одеська,log_price,0.6189899890335692,0.615910490911625,68
Інше/невідомо,Вінницька,Полтавська,log_price,0.6583490937619368,0.6884029902939665,68
Інше/невідомо,Вінницька,Рівненська,log_price,0.7535533846102213,0.7835665929959745,44
Інше/невідомо,Вінницька,Сумська,log_price,0.6802115921025611,0.574845384255437,38
Інше/невідомо,Вінницька,Тернопільська,log_price,0.6447405713322305,0.6710278902275342,46
Інше/невідомо,Вінницька,Харківська,log_price,0.7264922845474809,0.7346907541715624,49
Інше/невідомо,Вінницька,Хмельницька,log_price,0.645370074053,0.7162033268983217,56
Інше/невідомо,Вінницька,Черкаська,log_price,0.5641441132166035,0.5926493953078825,55
Інше/невідомо,Вінницька,Чернівецька,log_price,0.08138749438403127,0.3727822777905801,44
Інше/невідомо,Вінницька,Чернігівська,log_price,0.700563816382164,0.7808489694196401,46
Інше/невідомо,Дніпропетровська,Житомирська,log_price,0.5754772929992177,0.5914740017436726,69
Інше/невідомо,Дніпропетровська,Закарпатська,log_price,-0.056699354886745136,0.04649042855549996,35
Інше/невідомо,Дніпропетровська,Запорізька,log_price,0.554034960509047,0.4879977602108934,22
Інше/невідомо,Дніпропетровська,Київська,log_price,0.4637165372185365,0.49498364172557974,82
Інше/невідомо,Дніпропетровська,Кіровоградська,log_price,0.40499626404652594,0.4291439777541933,41
Інше/невідомо,Дніпропетровська,Львівська,log_price,0.4005029576370614,0.4689062704629076,52
Інше/невідомо,Дніпропетровська,Миколаївська,log_price,0.45867025498956476,0.4406504757051759,42
Інше/невідомо,Дніпропетровська,Одеська,log_price,0.4120356242915194,0.4929532571341297,52
Інше/невідомо,Дніпропетровська,Полтавська,log_price,0.6192139131817651,0.6225945728652402,51
Інше/невідомо,Дніпропетровська,Рівненська,log_price,0.7198222152767931,0.7027614864978752,24
Інше/невідомо,Дніпропетровська,Сумська,log_price,0.3291860174329229,0.2750917356972224,38
Інше/невідомо,Дніпропетровська,Тернопільська,log_price,0.3566319356329552,0.3988902710690483,29
Інше/невідомо,Дніпропетровська,Харківська,log_price,0.43423957082732134,0.5092005154621417,33
Інше/невідомо,Дніпропетровська,Хмельницька,log_price,0.29872597011487645,0.3366553590550154,46
Інше/невідомо,Дніпропетровська,Черкаська,log_price,0.28045273850419317,0.28632806779040054,53
Інше/невідомо,Дніпропетровська,Чернівецька,log_price,0.0038027532134004877,0.09646338808880955,43
Інше/невідомо,Дніпропетровська,Чернігівська,log_price,0.45074870050260546,0.49798220308734054,40
Інше/невідомо,Житомирська,Закарпатська,log_price,0.4411016705554201,0.4719339505469391,40
Інше/невідомо,Житомирська,Запорізька,log_price,0.731888237538611,0.5749106575952709,21
Інше/невідомо,Житомирська,Київська,log_price,0.8044798733270372,0.8066590870393866,103
Інше/невідомо,Житомирська,Кіровоградська,log_price,0.7515433936222563,0.7169104503649086,50
Інше/невідомо,Житомирська,Львівська,log_price,0.6845068109234237,0.67345131556967,61
Інше/невідомо,Житомирська,Миколаївська,log_price,0.512031052036534,0.5472511742417829,43
Інше/невідомо,Житомирська,Одеська,log_price,0.6360373757774097,0.651129618404724,79
Інше/невідомо,Житомирська,Полтавська,log_price,0.8555832222332348,0.8269754630451683,65
Інше/невідомо,Житомирська,Рівненська,log_price,0.7658489942368099,0.7554085136667653,40
Інше/невідомо,Житомирська,Сумська,log_price,0.7598276857589675,0.7204892324097717,44
Інше/невідомо,Житомирська,Тернопільська,log_price,0.788438630008828,0.7816121791599309,49
Інше/невідомо,Житомирська,Харківська,log_price,0.7729957599542228,0.7259631248319331,40
Інше/невідомо,Житомирська,Хмельницька,log_price,0.6260233718376367,0.6777566546867378,51
Інше/невідомо,Житомирська,Черкаська,log_price,0.639851933112212,0.676526900656106,59
Інше/невідомо,Житомирська,Чернівецька,log_price,0.29896997198331576,0.4530369370539959,51
Інше/невідомо,Житомирська,Чернігівська,log_price,0.7233045677899355,0.7485517614820018,49
Інше/невідомо,Закарпатська,Запорізька,log_price,0.3877947803005316,0.029877023293488656,12
Інше/невідомо,Закарпатська,Київська,log_price,0.4977868468100573,0.5581519855503007,54
Інше/невідомо,Закарпатська,Кіровоградська,log_price,0.33962372322941536,0.23695395084887946,28
Інше/невідомо,Закарпатська,Львівська,log_price,0.3464358662015404,0.40858148823938584,33
Інше/невідомо,Закарпатська,Миколаївська,log_price,0.2867947726719007,0.28306821330181675,24
Інше/невідомо,Закарпатська,Одеська,log_price,0.22774071503736876,0.26233832185975897,31
Інше/невідомо,Закарпатська,Полтавська,log_price,0.677022059076887,0.6768854604834262,36
Інше/невідомо,Закарпатська,Рівненська,log_price,0.1525335148044218,0.048309183402757,19
Інше/невідомо,Закарпатська,Сумська,log_price,0.32450908150818636,0.5397856731588199,21
Інше/невідомо,Закарпатська,Тернопільська,log_price,0.26175949404919363,0.2087415815009041,20
Інше/невідомо,Закарпатська,Харківська,log_price,0.5053272772606314,0.5072610026534509,31
Інше/невідомо,Закарпатська,Хмельницька,log_price,0.44291091534610616,0.36895484065608186,30
Інше/невідомо,Закарпатська,Черкаська,log_price,0.6096145339570221,0.71281867989014,32
Інше/невідомо,Закарпатська,Чернівецька,log_price,-0.05254690225314083,0.029211571185479294,22
Інше/невідомо,Закарпатська,Чернігівська,log_price,0.2259034579994604,0.2626432667043232,27
Інше/невідомо,Запорізька,Київська,log_price,0.6376999494616922,0.6738532188865184,34
Інше/невідомо,Запорізька,Кіровоградська,log_price,0.6184309043753122,0.4786450662739323,16
Інше/невідомо,Запорізька,Львівська,log_price,0.30204446964365406,0.3977401412067736,20
Інше/невідомо,Запорізька,Миколаївська,log_price,0.5321906347588571,0.2684270051151402,14
Інше/невідомо,Запорізька,Одеська,log_price,0.5807422333037129,0.550691916904654,22
Інше/невідомо,Запорізька,Полтавська,log_price,0.4868773908959498,0.45528457692032986,21
Інше/невідомо,Запорізька,Рівненська,log_price,0.5681421928437242,0.3677763958776318,12
Інше/невідомо,Запорізька,Сумська,log_price,0.5599325826460316,0.6454545454545455,11
Інше/невідомо,Запорізька,Тернопільська,log_price,0.5390932785175313,0.5071428571428571,15
Інше/невідомо,Запорізька,Харківська,log_price,0.4872226236396197,0.4505494505494505,13
Інше/невідомо,Запорізька,Хмельницька,log_price,0.6453322577884211,0.6515337423312885,17
Інше/невідомо,Запорізька,Черкаська,log_price,0.41792246324033533,0.0,16
Інше/невідомо,Запорізька,Чернівецька,log_price,-0.052165989306651644,0.15463917525773196,16
Інше/невідомо,Київська,Кіровоградська,log_price,0.6084752534349807,0.6147317634747341,71
Інше/невідомо,Київська,Львівська,log_price,0.5225889395090683,0.5708351717215312,82
Інше/невідомо,Київська,Миколаївська,log_price,0.6088705013899015,0.5916263597158126,53
Інше/невідомо,Київська,Одеська,log_price,0.573387942499835,0.5974947189980286,93
Інше/невідомо,Київська,Полтавська,log_price,0.7443565830356556,0.7721242757563614,84
Інше/невідомо,Київська,Рівненська,log_price,0.745551890070496,0.7481744032113422,52
Інше/невідомо,Київська,Сумська,log_price,0.7059454824392923,0.7264981099490674,52
Інше/невідомо,Київська,Тернопільська,log_price,0.7269323337303056,0.7650327446591353,61
Інше/невідомо,Київська,Харківська,log_price,0.6188656656941595,0.6699535427499,58
Інше/невідомо,Київська,Хмельницька,log_price,0.4978380431307216,0.51189749578224,65
Інше/невідомо,Київська,Черкаська,log_price,0.5371750548036349,0.5816218396546948,80
Інше/невідомо,Київська,Чернівецька,log_price,0.22281601853417174,0.44337645847889984,56
Інше/невідомо,Київська,Чернігівська,log_price,0.7119670876019234,0.756484424807418,66
Інше/невідомо,Кіровоградська,Львівська,log_price,0.5519460250444781,0.4999034158582148,36
Інше/невідомо,Кіровоградська,Миколаївська,log_price,0.44318811896739574,0.3634112929815128,32
Інше/невідомо,Кіровоградська,Одеська,log_price,0.5220517984290514,0.5605560182014315,49
Інше/невідомо,Кіровоградська,Полтавська,log_price,0.7102228886432989,0.7126373287468168,46
Інше/невідомо,Кіровоградська,Рівненська,log_price,0.6927197166219579,0.7049316126750483,28
Інше/невідомо,Кіровоградська,Сумська,log_price,0.5039421796561704,0.3794472482775785,27
Інше/невідомо,Кіровоградська,Тернопільська,log_price,0.5911781744274663,0.5970499797661791,31
Інше/невідомо,Кіровоградська,Харківська,log_price,0.45098258935800717,0.4340273532999508,29
Інше/невідомо,Кіровоградська,Хмельницька,log_price,0.4623708731590124,0.4598236630914642,38
Інше/невідомо,Кіровоградська,Черкаська,log_price,0.6088990968077959,0.5629546256926108,40
Інше/невідомо,Кіровоградська,Чернівецька,log_price,0.26447045530337215,0.2948293473165679,29
Інше/невідомо,Кіровоградська,Чернігівська,log_price,0.5276257902297109,0.5318303540618452,34
Інше/невідомо,Львівська,Миколаївська,log_price,0.12527844960328563,0.051828661775407174,31
Інше/невідомо,Львівська,Одеська,log_price,0.46151176570087765,0.4515867187157469,55
Інше/невідомо,Львівська,Полтавська,log_price,0.7323688679307188,0.725913394159964,44
Інше/невідомо,Львівська,Рівненська,log_price,0.6640509850721311,0.6680355983195819,28
Інше/невідомо,Львівська,Сумська,log_price,0.6311331937458133,0.6407740709941664,32
Інше/невідомо,Львівська,Тернопільська,log_price,0.4945997083420892,0.5188298477897314,40
Інше/невідомо,Львівська,Харківська,log_price,0.5890317704652798,0.5351730975688295,29
Інше/невідомо,Львівська,Хмельницька,log_price,0.5399685648679868,0.5742383758766785,40
Інше/невідомо,Львівська,Черкаська,log_price,0.449487725172602,0.4249365602671954,45
Інше/невідомо,Львівська,Чернівецька,log_price,-0.02971889378269657,0.18197669159859162,32
Інше/невідомо,Львівська,Чернігівська,log_price,0.34837650874779574,0.43078292118037825,37
Інше/невідомо,Миколаївська,Одеська,log_price,0.5725518982662887,0.5951185746017849,36
Інше/невідомо,Миколаївська,Полтавська,log_price,0.381643454166543,0.37255276339200616,43
Інше/невідомо,Миколаївська,Рівненська,log_price,0.552559506891008,0.5684836798505861,16
Інше/невідомо,Миколаївська,Сумська,log_price,0.6198839374531984,0.6650287887866791,17
Інше/невідомо,Миколаївська,Тернопільська,log_price,0.7069780228859281,0.6316330394109272,26
Інше/невідомо,Миколаївська,Харківська,log_price,0.17097945090106578,0.2861736421942246,23
Інше/невідомо,Миколаївська,Хмельницька,log_price,0.3490190333904458,0.386189889025894,29
Інше/невідомо,Миколаївська,Черкаська,log_price,0.43482080018416136,0.4701749847804202,33
Інше/невідомо,Миколаївська,Чернівецька,log_price,0.29198464164924876,0.33514726021039826,23
Інше/невідомо,Миколаївська,Чернігівська,log_price,0.6110583953671379,0.728853622179033,29
Інше/невідомо,Одеська,Полтавська,log_price,0.6359868958851561,0.6551164833542604,59
Інше/невідомо,Одеська,Рівненська,log_price,0.6022599640374456,0.6551710324114132,41
Інше/невідомо,Одеська,Сумська,log_price,0.5353868880766709,0.46824701912130695,38
Інше/невідомо,Одеська,Тернопільська,log_price,0.5029959727414304,0.5015977391047476,55
Інше/невідомо,Одеська,Харківська,log_price,0.3646297653045669,0.39734835354652104,38
Інше/невідомо,Одеська,Хмельницька,log_price,0.3948364900140598,0.47411454970770833,48
Інше/невідомо,Одеська,Черкаська,log_price,0.37944283374436305,0.4155713689518446,48
Інше/невідомо,Одеська,Чернівецька,log_price,0.08989435389703929,0.42468519838441443,37
Інше/невідомо,Одеська,Чернігівська,log_price,0.5223301562819723,0.5535162165927319,41
Інше/невідомо,Полтавська,Рівненська,log_price,0.6959592244766347,0.6966611748123545,32
Інше/невідомо,Полтавська,Сумська,log_price,0.7479977850022278,0.7725853596794137,31
Інше/невідомо,Полтавська,Тернопільська,log_price,0.7274894316770183,0.7441240626985747,37
Інше/невідомо,Полтавська,Харківська,log_price,0.6183740293920492,0.6785671972770004,37
Інше/невідомо,Полтавська,Хмельницька,log_price,0.5437412790569812,0.5883681594477642,44
Інше/невідомо,Полтавська,Черкаська,log_price,0.633730036884493,0.6620325613659371,54
Інше/невідомо,Полтавська,Чернівецька,log_price,0.31725118307631756,0.3682586880389174,35
Інше/невідомо,Полтавська,Чернігівська,log_price,0.5838762942618071,0.6259764202692838,49
Інше/невідомо,Рівненська,Сумська,log_price,0.4324710135486276,0.2533139713323855,16
Інше/невідомо,Рівненська,Тернопільська,log_price,0.46117163506098335,0.5439402474651713,27
Інше/невідомо,Рівненська,Харківська,log_price,0.6271720769492661,0.5647130647130647,27
Інше/невідомо,Рівненська,Хмельницька,log_price,0.710804220102538,0.6697451782576618,26
Інше/невідомо,Рівненська,Черкаська,log_price,0.586966739449852,0.6343719391826869,26
Інше/невідомо,Рівненська,Чернівецька,log_price,0.07613817610699215,0.40211243901986227,20
Інше/невідомо,Рівненська,Чернігівська,log_price,0.6404520231751011,0.6662103581486825,26
Інше/невідомо,Сумська,Тернопільська,log_price,0.6349810638506005,0.6358238368223059,22
Інше/невідомо,Сумська,Харківська,log_price,0.7242305144648871,0.6090391108467836,19
Інше/невідомо,Сумська,Хмельницька,log_price,0.5332585657660177,0.49833518566648266,31
Інше/невідомо,Сумська,Черкаська,log_price,0.5082833308670874,0.46720852476681946,35
Інше/невідомо,Сумська,Чернівецька,log_price,0.36638464848299973,0.4083713020128022,22
Інше/невідомо,Сумська,Чернігівська,log_price,0.72937827509245,0.6633073829045477,27
Інше/невідомо,Тернопільська,Харківська,log_price,0.6559897935195685,0.6935908691834942,19
Інше/невідомо,Тернопільська,Хмельницька,log_price,0.4513499941055595,0.45397829637629467,35
Інше/невідомо,Тернопільська,Черкаська,log_price,0.40549952515424464,0.4210218260391938,33
Інше/невідомо,Тернопільська,Чернівецька,log_price,0.6245145237687237,0.6438208337157177,30
Інше/невідомо,Тернопільська,Чернігівська,log_price,0.6433668077924993,0.6920259552265812,27
Інше/невідомо,Харківська,Хмельницька,log_price,0.5958009327965837,0.6595749632584407,30
Інше/невідомо,Харківська,Черкаська,log_price,0.681116620887085,0.7089259023450883,31
Інше/невідомо,Харківська,Чернівецька,log_price,0.03540741434483234,0.16830479530879963,17
Інше/невідомо,Харківська,Чернігівська,log_price,0.6381434190759525,0.6698631142598109,28
Інше/невідомо,Хмельницька,Черкаська,log_price,0.45900931231620407,0.44968081904161156,40
Інше/невідомо,Хмельницька,Чернівецька,log_price,0.27109373308275625,0.3056914771558628,32
Інше/невідомо,Хмельницька,Чернігівська,log_price,0.6323401118233692,0.6585949305756065,32
Інше/невідомо,Черкаська,Чернівецька,log_price,0.43508783096332054,0.35262639808479734,34
Інше/невідомо,Черкаська,Чернігівська,log_price,0.6497165996227303,0.7107082158044289,43
Інше/невідомо,Чернівецька,Чернігівська,log_price,0.4913304844523621,0.6266940980224334,28
Інше/невідомо,-,Вінницька,dlog_price,-0.04319870989307816,-0.07252747252747253,14
Інше/невідомо,-,Житомирська,dlog_price,0.021881807219178012,0.04166666666666667,17
Інше/невідомо,-,Київська,dlog_price,0.2862142772565791,0.23766233766233766,21
Інше/невідомо,-,Одеська,dlog_price,0.2348970637088553,0.25357142857142856,15
Інше/невідомо,Івано-Франківська,Вінницька,dlog_price,-0.014915916658361842,0.06666666666666665,10
Інше/невідомо,Івано-Франківська,Житомирська,dlog_price,0.31830570427440236,0.43356643356643365,12
Інше/невідомо,Івано-Франківська,Київська,dlog_price,-0.2208800524268808,-0.15789473684210525,18
Інше/невідомо,Івано-Франківська,Львівська,dlog_price,0.42007354357187304,0.4090909090909091,11
Інше/невідомо,Волинська,Вінницька,dlog_price,0.1679513028330801,0.34411764705882353,16
Інше/невідомо,Волинська,Дніпропетровська,dlog_price,-0.5445687312661712,-0.6035714285714285,15
Інше/невідомо,Волинська,Житомирська,dlog_price,0.34170108427311696,0.221978021978022,14
Інше/невідомо,Волинська,Київська,dlog_price,-0.34200677830998333,-0.3,24
Інше/невідомо,Волинська,Кіровоградська,dlog_price,0.34208840921043265,0.49090909090909085,10
Інше/невідомо,Волинська,Львівська,dlog_price,0.2455098548866453,0.43030303030303024,10
Інше/невідомо,Волинська,Одеська,dlog_price,0.20106737924292428,-0.14285714285714285,13
Інше/невідомо,Волинська,Полтавська,dlog_price,-0.031550278669697625,-0.11538461538461539,13
Інше/невідомо,Волинська,Хмельницька,dlog_price,0.5548727133644967,0.3406593406593406,14
Інше/невідомо,Волинська,Черкаська,dlog_price,0.32811162505959063,0.3706293706293707,12
Інше/невідомо,Вінницька,Дніпропетровська,dlog_price,0.313350348390373,0.3223076923076923,25
Інше/невідомо,Вінницька,Житомирська,dlog_price,-0.08951254348590881,-0.15218600605908605,30
Інше/невідомо,Вінницька,Київська,dlog_price,-0.026983880252822993,-0.00469563732604798,52
Інше/невідомо,Вінницька,Кіровоградська,dlog_price,0.44300478223018225,0.49217391304347824,24
Інше/невідомо,Вінницька,Львівська,dlog_price,0.15142603578514532,0.05635195943046009,23
Інше/невідомо,Вінницька,Миколаївська,dlog_price,-0.25732922880081516,-0.37499999999999994,15
Інше/невідомо,Вінницька,Одеська,dlog_price,0.08999065791019989,0.16538461538461538,25
Інше/невідомо,Вінницька,Полтавська,dlog_price,0.08143122688031418,0.1347207211881577,28
Інше/невідомо,Вінницька,Рівненська,dlog_price,-0.028217721180317585,0.06043956043956044,13
Інше/невідомо,Вінницька,Тернопільська,dlog_price,-0.03359729063217937,-0.13636363636363638,11
Інше/невідомо,Вінницька,Харківська,dlog_price,-0.3017487846892462,-0.22727272727272727,11
Інше/невідомо,Вінницька,Хмельницька,dlog_price,0.16861692334622833,0.3077922077922078,21
Інше/невідомо,Вінницька,Черкаська,dlog_price,0.11570618817927149,0.06813186813186813,14
Інше/невідомо,Вінницька,Чернівецька,dlog_price,-0.2706332742408949,-0.24601430569223082,11
Інше/невідомо,Вінницька,Чернігівська,dlog_price,0.10003287915613705,0.07739938080495357,18
Інше/невідомо,Дніпропетровська,Житомирська,dlog_price,-0.17648250444746721,-0.2792207792207792,21
Інше/невідомо,Дніпропетровська,Київська,dlog_price,0.11984015858078502,0.17647058823529413,35
Інше/невідомо,Дніпропетровська,Кіровоградська,dlog_price,0.378112085470767,0.3098901098901099,14
Інше/невідомо,Дніпропетровська,Львівська,dlog_price,-0.30178338331424454,-0.35567485158654616,15
Інше/невідомо,Дніпропетровська,Миколаївська,dlog_price,0.23804863813940158,0.22424242424242422,10
Інше/невідомо,Дніпропетровська,Одеська,dlog_price,-0.25289342096128187,-0.27499999999999997,15
Інше/невідомо,Дніпропетровська,Полтавська,dlog_price,0.3075904244294922,0.40641245146266525,18
Інше/невідомо,Дніпропетровська,Хмельницька,dlog_price,-0.18418310010831984,-0.20743034055727552,18
Інше/невідомо,Дніпропетровська,Черкаська,dlog_price,-0.10345018332785576,-0.11029411764705883,17
Інше/невідомо,Дніпропетровська,Чернівецька,dlog_price,-0.025045077684658704,-0.07878787878787878,10
Інше/невідомо,Житомирська,Закарпатська,dlog_price,0.6004564588303063,0.5,11
Інше/невідомо,Житомирська,Київська,dlog_price,0.12162584735967934,0.07449147298446102,52
Інше/невідомо,Житомирська,Кіровоградська,dlog_price,0.283983054182072,0.44175824175824174,14
Інше/невідомо,Житомирська,Львівська,dlog_price,0.6014665962733009,0.44912280701754387,19
Інше/невідомо,Житомирська,Миколаївська,dlog_price,0.28233367871243054,0.14030274620958605,13
Інше/невідомо,Житомирська,Одеська,dlog_price,-0.07766664391879814,-0.06949236920886347,29
Інше/невідомо,Житомирська,Полтавська,dlog_price,0.47499699834540154,0.4205463639861485,25
Інше/невідомо,Житомирська,Хмельницька,dlog_price,0.5388712386046445,0.46373626373626364,14
Інше/невідомо,Житомирська,Черкаська,dlog_price,-0.11731780113398803,-0.10882352941176471,16
Інше/невідомо,Житомирська,Чернівецька,dlog_price,0.0449100460849005,0.05954474980875943,12
Інше/невідомо,Житомирська,Чернігівська,dlog_price,-0.4501781269688919,-0.4441176470588235,16
Інше/невідомо,Закарпатська,Київська,dlog_price,0.5546041298770262,0.4708473696281968,14
Інше/невідомо,Київська,Кіровоградська,dlog_price,0.06687944030178042,0.03968253968253968,27
Інше/невідомо,Київська,Львівська,dlog_price,-0.18709207049102908,-0.31728520663322946,33
Інше/невідомо,Київська,Миколаївська,dlog_price,0.3994051634716624,0.48813209494324045,18
Інше/невідомо,Київська,Одеська,dlog_price,0.09286652035826413,0.08369300203651703,40
Інше/невідомо,Київська,Полтавська,dlog_price,-0.2884817785477339,-0.20369402644127443,41
Інше/невідомо,Київська,Рівненська,dlog_price,0.05476634641743972,0.0411764705882353,16
Інше/невідомо,Київська,Сумська,dlog_price,0.3112936780031619,0.24835164835164836,14
Інше/невідомо,Київська,Тернопільська,dlog_price,0.23584108158237369,0.17853457172342618,18
Інше/невідомо,Київська,Харківська,dlog_price,0.07084815779146197,0.054945054945054944,14
Інше/невідомо,Київська,Хмельницька,dlog_price,-0.29019437378131485,-0.32567049808429116,28
Інше/невідомо,Київська,Черкаська,dlog_price,0.12945815201153527,0.2326217843459223,28
Інше/невідомо,Київська,Чернівецька,dlog_price,0.20824321740159754,0.08156944814435482,18
Інше/невідомо,Київська,Чернігівська,dlog_price,-0.04847177777617826,0.1394692264257482,22
Інше/невідомо,Кіровоградська,Львівська,dlog_price,-0.14161854654214145,-0.33434804902403553,10
Інше/невідомо,Кіровоградська,Миколаївська,dlog_price,-0.08678505491270325,0.045454545454545456,11
Інше/невідомо,Кіровоградська,Одеська,dlog_price,-0.05584389225401345,-0.075,15
Інше/невідомо,Кіровоградська,Полтавська,dlog_price,0.10833407178172376,-0.03753352705184659,15
Інше/невідомо,Кіровоградська,Хмельницька,dlog_price,0.40853587175302875,0.2285714285714285,15
Інше/невідомо,Кіровоградська,Черкаська,dlog_price,0.1749682275486752,0.34545454545454546,10
Інше/невідомо,Львівська,Одеська,dlog_price,-0.42967079127395386,-0.42002063983488136,18
