dataset,product,left,right,metric,pearson,spearman,n_obs
Silpo,Молоко питне,Первомайський МКК,Яготинське,log_price,0.02120290102837725,0.0025567809843095473,48
Silpo,Молоко питне,Первомайський МКК,Яготинське для дітей,log_price,-0.022059483836734776,0.032517454609828036,48
Silpo,Молоко питне,Повна Чаша,Премія,log_price,0.0826846820097158,0.030762567613861244,48
Silpo,Молоко питне,Повна Чаша,ПростоНаше,log_price,-0.00034989766914903474,0.004834593173821429,48
Silpo,Молоко питне,Повна Чаша,Пудинг,log_price,-0.22461138434476868,-0.21355384313792802,48
Silpo,Молоко питне,Повна Чаша,РадиМо,log_price,0.015121885345930204,0.08102113720190923,48
Silpo,Молоко питне,Повна Чаша,Рудь,log_price,0.10043180689876412,-0.004760981016979869,48
Silpo,Молоко питне,Повна Чаша,Своє,log_price,-0.004652523535313757,-0.13062662927415247,48
Silpo,Молоко питне,Повна Чаша,Селянське,log_price,-0.10217966740423634,-0.12422293174187425,48
Silpo,Молоко питне,Повна Чаша,Слов'яночка,log_price,0.08641948100291531,0.07695459617540505,48
Silpo,Молоко питне,Повна Чаша,Слов’яночка,log_price,-0.15533658606052234,-0.2191089209977059,48
Silpo,Молоко питне,Повна Чаша,Снек,log_price,0.14426640230632257,0.12305211423409268,48
Silpo,Молоко питне,Повна Чаша,Соломинка,log_price,-0.11403985047671421,-0.13293784915935836,48
Silpo,Молоко питне,Повна Чаша,Сосохім,log_price,0.0869126493424598,0.03133604026621759,48
Silpo,Молоко питне,Повна Чаша,Старий Порицьк,log_price,-0.1199658435704895,-0.12026829739610534,48
Silpo,Молоко питне,Повна Чаша,Сто пудов,log_price,0.09022848372862664,0.16647665801684003,48
Silpo,Молоко питне,Повна Чаша,Суміш,log_price,0.08041683098687498,0.09255210366544009,48
Silpo,Молоко питне,Повна Чаша,Сільпо,log_price,-0.23277809676727199,-0.2589283886240652,48
Silpo,Молоко питне,Повна Чаша,Трубочка,log_price,-0.057496441239544234,-0.04722992540122278,48
Silpo,Молоко питне,Повна Чаша,Тістечко,log_price,0.17408993995707328,0.10710892853998588,48
Silpo,Молоко питне,Повна Чаша,Угринів Молоко,log_price,,,48
Silpo,Молоко питне,Повна Чаша,Фанні,log_price,0.040214976616839905,0.07941087883669055,48
Silpo,Молоко питне,Повна Чаша,Ферма,log_price,0.023802087338987605,0.06225048524582938,48
Silpo,Молоко питне,Повна Чаша,Чарівна соломка,log_price,-0.1456221176856417,-0.1192660557488151,48
Silpo,Молоко питне,Повна Чаша,Яготинське,log_price,-0.0904098308991775,-0.04629484764000421,48
Silpo,Молоко питне,Повна Чаша,Яготинське для дітей,log_price,0.02270502576400909,0.08574066648926897,48
Silpo,Молоко питне,Премія,ПростоНаше,log_price,0.40803157653067684,0.386701172242362,48
Silpo,Молоко питне,Премія,Пудинг,log_price,-0.022707112414114213,0.022191972466595787,48
Silpo,Молоко питне,Премія,РадиМо,log_price,-0.015247122050854038,-0.053801381224535004,48
Silpo,Молоко питне,Премія,Рудь,log_price,0.08566313851103491,-0.055650385020416616,48
Silpo,Молоко питне,Премія,Своє,log_price,-0.4591177393958187,-0.22507564002585828,48
Silpo,Молоко питне,Премія,Селянське,log_price,-0.011760296244860613,0.12204741968951707,48
Silpo,Молоко питне,Премія,Слов'яночка,log_price,0.15702651527326247,0.20960060744136197,48
Silpo,Молоко питне,Премія,Слов’яночка,log_price,0.0439859063536098,0.18668957843494915,48
Silpo,Молоко питне,Премія,Снек,log_price,-0.24835472260380512,-0.27864488199485093,48
Silpo,Молоко питне,Премія,Соломинка,log_price,-0.051629780633030004,-0.07794562639713565,48
Silpo,Молоко питне,Премія,Сосохім,log_price,0.06569153019223746,-0.024711905519424246,48
Silpo,Молоко питне,Премія,Старий Порицьк,log_price,-0.1667221754738769,-0.11485711208547385,48
Silpo,Молоко питне,Премія,Сто пудов,log_price,0.06100654451675896,0.07523379548680363,48
Silpo,Молоко питне,Премія,Суміш,log_price,0.01041683392727609,0.009547120308737554,48
Silpo,Молоко питне,Премія,Сільпо,log_price,-0.10361441202511233,-0.04884019120813241,48
Silpo,Молоко питне,Премія,Трубочка,log_price,0.1962213344119597,0.21925833742215287,48
Silpo,Молоко питне,Премія,Тістечко,log_price,0.05945016744694491,0.016986938461990196,48
Silpo,Молоко питне,Премія,Угринів Молоко,log_price,,,48
Silpo,Молоко питне,Премія,Фанні,log_price,-0.2674929960567275,-0.21035158407119647,48
Silpo,Молоко питне,Премія,Ферма,log_price,0.2667925160607791,0.19202635640858914,48
Silpo,Молоко питне,Премія,Чарівна соломка,log_price,0.26183712995211883,0.28249191259389894,48
Silpo,Молоко питне,Премія,Яготинське,log_price,0.27157503603849326,0.19211716414926686,48
Silpo,Молоко питне,Премія,Яготинське для дітей,log_price,0.007515309589608852,-0.05665509162249022,48
Silpo,Молоко питне,ПростоНаше,Пудинг,log_price,0.2707318116582122,0.21374352672896416,48
Silpo,Молоко питне,ПростоНаше,РадиМо,log_price,0.06832786829378171,-0.05138894922468089,48
Silpo,Молоко питне,ПростоНаше,Рудь,log_price,0.2409687830774425,0.24127420745425934,48
Silpo,Молоко питне,ПростоНаше,Своє,log_price,-0.15598173776517382,-0.03943826484398378,48
Silpo,Молоко питне,ПростоНаше,Селянське,log_price,-0.13720217997939677,-0.0775082284244752,48
Silpo,Молоко питне,ПростоНаше,Слов'яночка,log_price,-0.05622042853334381,-0.0014695087210023084,48
Silpo,Молоко питне,ПростоНаше,Слов’яночка,log_price,-0.01252865965980052,0.017063827383058273,48
Silpo,Молоко питне,ПростоНаше,Снек,log_price,-0.24606314518690808,-0.14688204304873312,48
Silpo,Молоко питне,ПростоНаше,Соломинка,log_price,0.05007893853225038,0.013907374469680997,48
Silpo,Молоко питне,ПростоНаше,Сосохім,log_price,-0.026734367594532987,-0.021828936299568072,48
Silpo,Молоко питне,ПростоНаше,Старий Порицьк,log_price,0.07722927210795326,0.1309990344870084,48
Silpo,Молоко питне,ПростоНаше,Сто пудов,log_price,-0.03658091320545345,-0.030153216294294013,48
Silpo,Молоко питне,ПростоНаше,Суміш,log_price,-0.12601566456909769,-0.14899667036492148,48
Silpo,Молоко питне,ПростоНаше,Сільпо,log_price,-0.07495503252659828,-0.01801973207414234,48
Silpo,Молоко питне,ПростоНаше,Трубочка,log_price,0.18985901728106683,0.20106519398836137,48
Silpo,Молоко питне,ПростоНаше,Тістечко,log_price,0.13076862416880405,0.02656670716542514,48
Silpo,Молоко питне,ПростоНаше,Угринів Молоко,log_price,,,48
Silpo,Молоко питне,ПростоНаше,Фанні,log_price,-0.09945301928849877,-0.0752284729966161,48
Silpo,Молоко питне,ПростоНаше,Ферма,log_price,0.34659894651258727,0.2504416842000373,48
Silpo,Молоко питне,ПростоНаше,Чарівна соломка,log_price,0.3152566873911266,0.18992778524002446,48
Silpo,Молоко питне,ПростоНаше,Яготинське,log_price,0.002065779266027313,-0.07807827105794136,48
Silpo,Молоко питне,ПростоНаше,Яготинське для дітей,log_price,0.28418650604002765,0.3245027949155299,48
Silpo,Молоко питне,Пудинг,РадиМо,log_price,0.20328215301929417,0.03041587477100598,48
Silpo,Молоко питне,Пудинг,Рудь,log_price,-0.07932207583490387,-0.09872164049682457,48
Silpo,Молоко питне,Пудинг,Своє,log_price,0.16766603285440618,0.1484085467722412,48
Silpo,Молоко питне,Пудинг,Селянське,log_price,-0.04330397426384832,-0.04645856239945994,48
Silpo,Молоко питне,Пудинг,Слов'яночка,log_price,-0.1883484490340567,-0.23587270483497896,48
Silpo,Молоко питне,Пудинг,Слов’яночка,log_price,0.0846162644160361,0.11932111268262509,48
Silpo,Молоко питне,Пудинг,Снек,log_price,-0.12054568684927534,-0.10928813079998038,48
Silpo,Молоко питне,Пудинг,Соломинка,log_price,0.2353534857221855,0.18321456328328975,48
Silpo,Молоко питне,Пудинг,Сосохім,log_price,-0.07692291874061148,-0.08547317434118404,48
Silpo,Молоко питне,Пудинг,Старий Порицьк,log_price,0.1511124965847062,0.09335763884248592,48
Silpo,Молоко питне,Пудинг,Сто пудов,log_price,0.2978456466412559,0.35322494528236076,48
Silpo,Молоко питне,Пудинг,Суміш,log_price,0.02956712571765382,-0.15834853244648098,48
Silpo,Молоко питне,Пудинг,Сільпо,log_price,0.16075754147384452,0.20343981652240317,48
Silpo,Молоко питне,Пудинг,Трубочка,log_price,0.05010018393464875,0.1446828871006596,48
Silpo,Молоко питне,Пудинг,Тістечко,log_price,0.23098823275616978,0.2675700833612423,48
Silpo,Молоко питне,Пудинг,Угринів Молоко,log_price,,,48
Silpo,Молоко питне,Пудинг,Фанні,log_price,-0.05911636746634605,-0.040628496926439724,48
Silpo,Молоко питне,Пудинг,Ферма,log_price,0.09045320632709516,0.00968813691131999,48
Silpo,Молоко питне,Пудинг,Чарівна соломка,log_price,0.05951606881910265,0.09124550320718672,48
Silpo,Молоко питне,Пудинг,Яготинське,log_price,-0.07368346263828544,-0.14447199445760636,48
Silpo,Молоко питне,Пудинг,Яготинське для дітей,log_price,0.20878686281017939,0.17554907130415137,48
Silpo,Молоко питне,РадиМо,Рудь,log_price,-0.0684106760088729,-0.06795714243809775,48
Silpo,Молоко питне,РадиМо,Своє,log_price,0.0711052889700207,0.014729580921557107,48
Silpo,Молоко питне,РадиМо,Селянське,log_price,0.09737991575279986,0.008952832985510119,48
Silpo,Молоко питне,РадиМо,Слов'яночка,log_price,-0.0033578900990920662,-0.1534697568783178,48
Silpo,Молоко питне,РадиМо,Слов’яночка,log_price,-0.08769454117704197,-0.007557750989565004,48
Silpo,Молоко питне,РадиМо,Снек,log_price,0.0336155890288949,0.0692393218469852,48
Silpo,Молоко питне,РадиМо,Соломинка,log_price,0.22871840313037944,0.2512856936814537,48
Silpo,Молоко питне,РадиМо,Сосохім,log_price,0.13577683555103137,0.07880326276664855,48
Silpo,Молоко питне,РадиМо,Старий Порицьк,log_price,-0.056643118741454036,-0.22081894475963393,48
Silpo,Молоко питне,РадиМо,Сто пудов,log_price,-0.21125983567303724,-0.24143303739128133,48
Silpo,Молоко питне,РадиМо,Суміш,log_price,-0.13118115332428174,0.08823127174880456,48
Silpo,Молоко питне,РадиМо,Сільпо,log_price,0.06588832150368633,0.042099347023641896,48
Silpo,Молоко питне,РадиМо,Трубочка,log_price,-0.26715312976172256,-0.35144929820958776,48
Silpo,Молоко питне,РадиМо,Тістечко,log_price,0.0016912541686114856,0.02926464569260252,48
Silpo,Молоко питне,РадиМо,Угринів Молоко,log_price,,,48
Silpo,Молоко питне,РадиМо,Фанні,log_price,-0.028331375538261924,-0.07808888312062336,48
Silpo,Молоко питне,РадиМо,Ферма,log_price,-0.08612792695104064,-0.16714650593314362,48
Silpo,Молоко питне,РадиМо,Чарівна соломка,log_price,0.12958361377542046,0.1928293436166227,48
Silpo,Молоко питне,РадиМо,Яготинське,log_price,0.1180153660090305,0.2130276621493332,48
Silpo,Молоко питне,РадиМо,Яготинське для дітей,log_price,0.12377277776964267,0.09372999629478258,48
Silpo,Молоко питне,Рудь,Своє,log_price,-0.02764594587447282,0.16622163133429654,48
Silpo,Молоко питне,Рудь,Селянське,log_price,-0.09144756422736962,0.016601364365922133,48
Silpo,Молоко питне,Рудь,Слов'яночка,log_price,-0.12293308536424123,0.0859957763703497,48
Silpo,Молоко питне,Рудь,Слов’яночка,log_price,-0.0378038919681805,-0.09648221385226063,48
Silpo,Молоко питне,Рудь,Снек,log_price,0.09486013463362511,0.09751716147170969,48
Silpo,Молоко питне,Рудь,Соломинка,log_price,-0.056412175595831796,0.003005202381163402,48
Silpo,Молоко питне,Рудь,Сосохім,log_price,-0.058621623944204754,-0.026946399659446948,48
Silpo,Молоко питне,Рудь,Старий Порицьк,log_price,-0.16379022040489188,0.09401125145710515,48
Silpo,Молоко питне,Рудь,Сто пудов,log_price,-0.06240467156523441,-0.3540564352528998,48
Silpo,Молоко питне,Рудь,Суміш,log_price,0.06479540784990363,0.009545902360995888,48
Silpo,Молоко питне,Рудь,Сільпо,log_price,-0.2666358696234334,-0.1661519853105917,48
Silpo,Молоко питне,Рудь,Трубочка,log_price,0.22022165871294552,0.05448245782507798,48
Silpo,Молоко питне,Рудь,Тістечко,log_price,0.004344549355060892,-0.08875144056004827,48
Silpo,Молоко питне,Рудь,Угринів Молоко,log_price,,,48
Silpo,Молоко питне,Рудь,Фанні,log_price,-0.06450722795796787,-0.17851469811624424,48
Silpo,Молоко питне,Рудь,Ферма,log_price,0.38042555352376795,0.08268346904668387,48
Silpo,Молоко питне,Рудь,Чарівна соломка,log_price,0.0437903495242602,-0.07297656932180166,48
Silpo,Молоко питне,Рудь,Яготинське,log_price,0.10692679999971176,0.1275641369593147,48
Silpo,Молоко питне,Рудь,Яготинське для дітей,log_price,0.08564016322708094,0.07044961732163377,48
Silpo,Молоко питне,Своє,Селянське,log_price,0.11882471277351324,0.19151284127054458,48
Silpo,Молоко питне,Своє,Слов'яночка,log_price,-0.10710595079901016,0.0675241166581258,48
Silpo,Молоко питне,Своє,Слов’яночка,log_price,0.09949406744720782,0.053953387969211564,48
Silpo,Молоко питне,Своє,Снек,log_price,0.04924065628386865,0.03704208482547999,48
Silpo,Молоко питне,Своє,Соломинка,log_price,0.06728744478671518,0.11841164477206367,48
Silpo,Молоко питне,Своє,Сосохім,log_price,-0.09773595741131937,-0.04268993585184973,48
Silpo,Молоко питне,Своє,Старий Порицьк,log_price,0.11664171539681968,0.21842277780676714,48
Silpo,Молоко питне,Своє,Сто пудов,log_price,-0.06446670708135464,-0.2670624897323397,48
Silpo,Молоко питне,Своє,Суміш,log_price,-0.02709868554306662,-0.06248969262526862,48
Silpo,Молоко питне,Своє,Сільпо,log_price,0.19895343837082025,0.08488469201350556,48
Silpo,Молоко питне,Своє,Трубочка,log_price,-0.20134864290439927,-0.05457956912141815,48
Silpo,Молоко питне,Своє,Тістечко,log_price,-0.17159561004597168,-0.17291405154774744,48
Silpo,Молоко питне,Своє,Угринів Молоко,log_price,,,48
Silpo,Молоко питне,Своє,Фанні,log_price,-0.13440409371865744,-0.15103901248196708,48
Silpo,Молоко питне,Своє,Ферма,log_price,-0.15045939773773911,-0.1477874102629006,48
Silpo,Молоко питне,Своє,Чарівна соломка,log_price,-0.18385028197247422,-0.0581260495748951,48
Silpo,Молоко питне,Своє,Яготинське,log_price,-0.2316531214759755,-0.06589665366512992,48
Silpo,Молоко питне,Своє,Яготинське для дітей,log_price,-0.1534241688249176,-0.06442670326680063,48
Silpo,Молоко питне,Селянське,Слов'яночка,log_price,0.19450779377326255,0.2433501800989856,48
Silpo,Молоко питне,Селянське,Слов’яночка,log_price,0.1273999588670069,0.16025745690999854,48
Silpo,Молоко питне,Селянське,Снек,log_price,0.09914274356145888,0.06921332247431213,48
Silpo,Молоко питне,Селянське,Соломинка,log_price,0.06632180813344708,0.12691127193673613,48
Silpo,Молоко питне,Селянське,Сосохім,log_price,-0.07768467950657937,-0.04609367236703777,48
Silpo,Молоко питне,Селянське,Старий Порицьк,log_price,0.13496255417155978,0.12337874526419054,48
Silpo,Молоко питне,Селянське,Сто пудов,log_price,-0.11065605030485813,-0.1178355193830498,48
Silpo,Молоко питне,Селянське,Суміш,log_price,0.012321575305719033,0.09772689370944901,48
Silpo,Молоко питне,Селянське,Сільпо,log_price,0.13933589149946388,0.16671195750512552,48
Silpo,Молоко питне,Селянське,Трубочка,log_price,0.0445601771863615,0.10630754503579502,48
Silpo,Молоко питне,Селянське,Тістечко,log_price,-0.18896069167337828,-0.19154539643799212,48
Silpo,Молоко питне,Селянське,Угринів Молоко,log_price,,,48
Silpo,Молоко питне,Селянське,Фанні,log_price,0.10212241203194249,0.16946214346995037,48
Silpo,Молоко питне,Селянське,Ферма,log_price,-0.06309980054570932,0.04395545214471582,48
Silpo,Молоко питне,Селянське,Чарівна соломка,log_price,0.1115841889241695,0.15801048118871536,48
Silpo,Молоко питне,Селянське,Яготинське,log_price,0.171845658158359,0.1469941865290223,48
Silpo,Молоко питне,Селянське,Яготинське для дітей,log_price,-0.18137793624913792,-0.12109279638015298,48
Silpo,Молоко питне,Слов'яночка,Слов’яночка,log_price,-0.055138984591755744,-0.14795991053434443,48
Silpo,Молоко питне,Слов'яночка,Снек,log_price,0.11192226399115038,0.07052924445698487,48
Silpo,Молоко питне,Слов'яночка,Соломинка,log_price,-0.051066162850213974,-0.11163642876564421,48
Silpo,Молоко питне,Слов'яночка,Сосохім,log_price,-0.0930810470168507,-0.15246844650649613,48
Silpo,Молоко питне,Слов'яночка,Старий Порицьк,log_price,0.10875912093285088,-0.005271223659501609,48
Silpo,Молоко питне,Слов'яночка,Сто пудов,log_price,-0.07900350386577504,-0.10911382602064587,48
Silpo,Молоко питне,Слов'яночка,Суміш,log_price,-0.22644020466313802,-0.03318879051647558,48
Silpo,Молоко питне,Слов'яночка,Сільпо,log_price,0.020867078962254926,-0.08881639610738776,48
Silpo,Молоко питне,Слов'яночка,Трубочка,log_price,0.04920169490741354,0.09938022506624164,48
Silpo,Молоко питне,Слов'яночка,Тістечко,log_price,-0.11451383691629632,-0.19902126158960845,48
Silpo,Молоко питне,Слов'яночка,Угринів Молоко,log_price,,,48
Silpo,Молоко питне,Слов'яночка,Фанні,log_price,0.06036431557987991,0.061456783362607084,48
Silpo,Молоко питне,Слов'яночка,Ферма,log_price,-0.008071858709614124,0.07477963344436775,48
Silpo,Молоко питне,Слов'яночка,Чарівна соломка,log_price,-0.15147513723702408,-0.06290293545444016,48
Silpo,Молоко питне,Слов'яночка,Яготинське,log_price,0.09254918342361536,0.11434019306585758,48
Silpo,Молоко питне,Слов'яночка,Яготинське для дітей,log_price,0.17504091365274044,0.05261016634176438,48
Silpo,Молоко питне,Слов’яночка,Снек,log_price,0.09288696456379213,0.13085735388591538,48
Silpo,Молоко питне,Слов’яночка,Соломинка,log_price,-0.31083477396088005,-0.14834777866273438,48
Silpo,Молоко питне,Слов’яночка,Сосохім,log_price,-0.11459914630092502,-0.11340891205351271,48
Silpo,Молоко питне,Слов’яночка,Старий Порицьк,log_price,0.04909859684494175,-0.08939258199418071,48
Silpo,Молоко питне,Слов’яночка,Сто пудов,log_price,0.10458060194608448,0.11847929749635028,48
Silpo,Молоко питне,Слов’яночка,Суміш,log_price,0.14991841753191573,0.01581536923438951,48
Silpo,Молоко питне,Слов’яночка,Сільпо,log_price,-0.01844786451532989,-0.0558332901116145,48
Silpo,Молоко питне,Слов’яночка,Трубочка,log_price,0.127132509353554,0.11709699439232932,48
Silpo,Молоко питне,Слов’яночка,Тістечко,log_price,-0.12640387952275028,-0.007549014561711071,48
Silpo,Молоко питне,Слов’яночка,Угринів Молоко,log_price,,,48
Silpo,Молоко питне,Слов’яночка,Фанні,log_price,0.09145542620677241,0.05859005942411001,48
Silpo,Молоко питне,Слов’яночка,Ферма,log_price,0.046751087651049225,0.07993696762257965,48
Silpo,Молоко питне,Слов’яночка,Чарівна соломка,log_price,0.05697267980320451,0.06590273734667773,48
Silpo,Молоко питне,Слов’яночка,Яготинське,log_price,0.10943668005089065,0.15659090891672975,48
Silpo,Молоко питне,Слов’яночка,Яготинське для дітей,log_price,-0.06230698241533687,-0.07010348482907498,48
Silpo,Молоко питне,Снек,Соломинка,log_price,0.04333106231353741,0.023651946734018083,48
Silpo,Молоко питне,Снек,Сосохім,log_price,0.09377028953937697,0.06681292885448684,48
Silpo,Молоко питне,Снек,Старий Порицьк,log_price,-0.13709470825154452,-0.13542268164557766,48
Silpo,Молоко питне,Снек,Сто пудов,log_price,-0.2708321011005343,-0.21632842437798938,48
Silpo,Молоко питне,Снек,Суміш,log_price,0.21263965680906666,0.08267881363678699,48
Silpo,Молоко питне,Снек,Сільпо,log_price,-0.10808306624896377,-0.09997289784087601,48
Silpo,Молоко питне,Снек,Трубочка,log_price,-0.13568712631782293,-0.15621964753564954,48
Silpo,Молоко питне,Снек,Тістечко,log_price,0.015540384685343757,0.12461941758888832,48
Silpo,Молоко питне,Снек,Угринів Молоко,log_price,,,48
Silpo,Молоко питне,Снек,Фанні,log_price,0.3834898514824123,0.3287213482792783,48
Silpo,Молоко питне,Снек,Ферма,log_price,-0.10920626315323445,-0.11799784100700574,48
Silpo,Молоко питне,Снек,Чарівна соломка,log_price,-0.4299743783598545,-0.350698519660686,48
Silpo,Молоко питне,Снек,Яготинське,log_price,-0.14762535670464008,-0.05111021133462082,48
Silpo,Молоко питне,Снек,Яготинське для дітей,log_price,-0.02112580135138362,-0.005877400858528712,48
Silpo,Молоко питне,Соломинка,Сосохім,log_price,0.09560361109139855,0.06246789704005317,48
Silpo,Молоко питне,Соломинка,Старий Порицьк,log_price,-0.1281487164590578,-0.04325029770402682,48
Silpo,Молоко питне,Соломинка,Сто пудов,log_price,-0.014434287834856558,0.016530841181252198,48
Silpo,Молоко питне,Соломинка,Суміш,log_price,-0.360002987621492,-0.2914856777273653,48
Silpo,Молоко питне,Соломинка,Сільпо,log_price,-0.012550282212525826,0.011519962583192203,48
Silpo,Молоко питне,Соломинка,Трубочка,log_price,-0.3663373338747984,-0.31185971142458535,48
Silpo,Молоко питне,Соломинка,Тістечко,log_price,0.10560235628197327,0.061077469787321065,48
Silpo,Молоко питне,Соломинка,Угринів Молоко,log_price,,,48
Silpo,Молоко питне,Соломинка,Фанні,log_price,0.005389848902312377,0.025580731553486964,48
Silpo,Молоко питне,Соломинка,Ферма,log_price,-0.25092695552216016,-0.1491367648480299,48
Silpo,Молоко питне,Соломинка,Чарівна соломка,log_price,0.10297575570300893,0.10214024893584027,48
Silpo,Молоко питне,Соломинка,Яготинське,log_price,-0.22554469470466493,-0.1798276911251976,48
Silpo,Молоко питне,Соломинка,Яготинське для дітей,log_price,-0.07176321381144166,-0.06931848400293426,48
Silpo,Молоко питне,Сосохім,Старий Порицьк,log_price,-0.05786809487315234,0.03651380147712481,48
Silpo,Молоко питне,Сосохім,Сто пудов,log_price,0.06093426548533887,-0.019050499459151285,48
Silpo,Молоко питне,Сосохім,Суміш,log_price,0.09186802176634276,0.21699619855883728,48
Silpo,Молоко питне,Сосохім,Сільпо,log_price,-0.21898533994709105,-0.09028039848416584,48
Silpo,Молоко питне,Сосохім,Трубочка,log_price,-0.14931458151876323,-0.2259323829768739,48
Silpo,Молоко питне,Сосохім,Тістечко,log_price,-0.12910189421058163,-0.1615151723539574,48
Silpo,Молоко питне,Сосохім,Угринів Молоко,log_price,,,48
Silpo,Молоко питне,Сосохім,Фанні,log_price,-0.12616370719071726,-0.16253320346182015,48
Silpo,Молоко питне,Сосохім,Ферма,log_price,0.032395708198556514,-0.05882379752740557,48
Silpo,Молоко питне,Сосохім,Чарівна соломка,log_price,-0.09898422067126213,-0.043629420172761495,48
Silpo,Молоко питне,Сосохім,Яготинське,log_price,-0.07745503685626241,-0.01764247440168231,48
Silpo,Молоко питне,Сосохім,Яготинське для дітей,log_price,0.13828140988018678,0.13522646604862348,48
Silpo,Молоко питне,Старий Порицьк,Сто пудов,log_price,-0.018136745142330594,-0.029526695660695188,48
Silpo,Молоко питне,Старий Порицьк,Суміш,log_price,0.00040268816141407346,0.09463784271608035,48
Silpo,Молоко питне,Старий Порицьк,Сільпо,log_price,-0.15576267752972167,-0.16737703828026443,48
Silpo,Молоко питне,Старий Порицьк,Трубочка,log_price,0.2026367580922905,0.14471633830996639,48
Silpo,Молоко питне,Старий Порицьк,Тістечко,log_price,-0.07094317519440929,-0.20120138346849656,48
Silpo,Молоко питне,Старий Порицьк,Угринів Молоко,log_price,,,48
Silpo,Молоко питне,Старий Порицьк,Фанні,log_price,0.26554327997207894,0.2177708917753493,48
Silpo,Молоко питне,Старий Порицьк,Ферма,log_price,-0.03243675994827794,-0.11539168151432079,48
Silpo,Молоко питне,Старий Порицьк,Чарівна соломка,log_price,0.005537812721528275,-0.07456244520198427,48
Silpo,Молоко питне,Старий Порицьк,Яготинське,log_price,-0.2393035137728129,-0.30531174112350473,48
Silpo,Молоко питне,Старий Порицьк,Яготинське для дітей,log_price,-0.03717954858547982,-0.035559719591006705,48
Silpo,Молоко питне,Сто пудов,Суміш,log_price,-0.024829608668730584,-0.2484077777782852,48
Silpo,Молоко питне,Сто пудов,Сільпо,log_price,0.15394306504750283,0.085209844296476,48
Silpo,Молоко питне,Сто пудов,Трубочка,log_price,0.10877641920554111,0.16000389855239877,48
Silpo,Молоко питне,Сто пудов,Тістечко,log_price,0.27699733152904166,0.12059182846849244,48
Silpo,Молоко питне,Сто пудов,Угринів Молоко,log_price,,,48
Silpo,Молоко питне,Сто пудов,Фанні,log_price,-0.019946029271769382,0.11000279680183116,48
Silpo,Молоко питне,Сто пудов,Ферма,log_price,0.3335114553247191,0.3554179808453151,48
Silpo,Молоко питне,Сто пудов,Чарівна соломка,log_price,-0.04611044979051637,0.02451406236646172,48
Silpo,Молоко питне,Сто пудов,Яготинське,log_price,-0.296576116651538,-0.3487768848806434,48
Silpo,Молоко питне,Сто пудов,Яготинське для дітей,log_price,0.2613944665333056,0.1562754612446577,48
Silpo,Молоко питне,Суміш,Сільпо,log_price,0.030856577180140524,0.03257151494900684,48
Silpo,Молоко питне,Суміш,Трубочка,log_price,0.12542978394013243,0.08917672043417374,48
Silpo,Молоко питне,Суміш,Тістечко,log_price,-0.2871836283964596,-0.4318862325444269,48
Silpo,Молоко питне,Суміш,Угринів Молоко,log_price,,,48
Silpo,Молоко питне,Суміш,Фанні,log_price,0.04623415553251532,-0.12543623484162797,48
Silpo,Молоко питне,Суміш,Ферма,log_price,0.1409860715440116,0.14564755256976825,48
Silpo,Молоко питне,Суміш,Чарівна соломка,log_price,-0.36817584587924806,-0.15457167071766534,48
Silpo,Молоко питне,Суміш,Яготинське,log_price,-0.0033763666024382894,0.15255683926971586,48
Silpo,Молоко питне,Суміш,Яготинське для дітей,log_price,0.013243361990656302,0.0870232815639475,48
Silpo,Молоко питне,Сільпо,Трубочка,log_price,-0.030580885544736265,0.030301272476421677,48
Silpo,Молоко питне,Сільпо,Тістечко,log_price,-0.013267571594161278,0.07165363942994192,48
Silpo,Молоко питне,Сільпо,Угринів Молоко,log_price,,,48
Silpo,Молоко питне,Сільпо,Фанні,log_price,-0.20543490148958501,-0.07554868352924762,48
Silpo,Молоко питне,Сільпо,Ферма,log_price,0.08643620434693287,0.14752405305264224,48
Silpo,Молоко питне,Сільпо,Чарівна соломка,log_price,-0.08412146075454396,-0.04894478890551473,48
Silpo,Молоко питне,Сільпо,Яготинське,log_price,0.1457249145118225,0.08329483386828813,48
Silpo,Молоко питне,Сільпо,Яготинське для дітей,log_price,0.11681586123622625,0.15603010993746064,48
Silpo,Молоко питне,Трубочка,Тістечко,log_price,0.04530242479151092,0.027065451757502332,48
Silpo,Молоко питне,Трубочка,Угринів Молоко,log_price,,,48
Silpo,Молоко питне,Трубочка,Фанні,log_price,-0.06867154923064782,-0.03497142604771768,48
Silpo,Молоко питне,Трубочка,Ферма,log_price,0.42200986122592127,0.37882925544505996,48
Silpo,Молоко питне,Трубочка,Чарівна соломка,log_price,0.10980824168582955,0.04327505807533039,48
Silpo,Молоко питне,Трубочка,Яготинське,log_price,0.1284759894856488,0.02331112047532773,48
Silpo,Молоко питне,Трубочка,Яготинське для дітей,log_price,0.1847338915465401,0.09307091658962338,48
Silpo,Молоко питне,Тістечко,Угринів Молоко,log_price,,,48
Silpo,Молоко питне,Тістечко,Фанні,log_price,0.053595461590034574,0.08575473240733719,48
Silpo,Молоко питне,Тістечко,Ферма,log_price,-0.005924345804835729,-0.11846038949067321,48
Silpo,Молоко питне,Тістечко,Чарівна соломка,log_price,-0.020868173934244044,-0.1285663871038649,48
Silpo,Молоко питне,Тістечко,Яготинське,log_price,-0.15494357573173786,-0.10989381797752547,48
Silpo,Молоко питне,Тістечко,Яготинське для дітей,log_price,0.18731182990270498,0.13720911697650884,48
