"Country or Area","Year","Commodity","Flow","Trade (USD)","Weight (kg)","Quantity Name","Quantity"
"Ukraine","2011","Dairy produce; milk and cream, concentrated, not containing added sugar or other sweetening matter, in powder, granules or other solid forms, of a fat content exceeding 1.5% (by weight)","Import","3169318","684952","Weight in kilograms","684952"
"Ukraine","2011","Dairy produce; milk and cream, containing added sugar or other sweetening matter, in powder, granules or other solid forms, of a fat content exceeding 1.5% (by weight)","Export","273","75","Weight in kilograms","75"
"Ukraine","2011","Dairy produce; milk and cream, containing added sugar or other sweetening matter, in powder, granules or other solid forms, of a fat content exceeding 1.5% (by weight)","Import","337389","69420","Weight in kilograms","69420"
"Ukraine","2011","Dairy produce; milk and cream, concentrated, not containing added sugar or other sweetening matter, other than in powder, granules or other solid forms","Export","668","160","Weight in kilograms","160"
"Ukraine","2011","Dairy produce; milk and cream, concentrated, not containing added sugar or other sweetening matter, other than in powder, granules or other solid forms","Import","184333","110892","Weight in kilograms","110892"
"Ukraine","2011","Dairy produce; milk and cream, containing added sugar or other sweetening matter, other than in powder, granules or other solid forms","Export","18217410","12542507","Weight in kilograms","12542507"
"Ukraine","2011","Dairy produce; milk and cream, containing added sugar or other sweetening matter, other than in powder, granules or other solid forms","Import","8607120","3664229","Weight in kilograms","3664229"
"Ukraine","2011","Dairy produce; yoghurt, whether or not concentrated or containing added sugar or other sweetening matter or flavoured or containing added fruit or cocoa","Export","3976583","2631325","Weight in kilograms","2631325"
"Ukraine","2011","Dairy produce; yoghurt, whether or not concentrated or containing added sugar or other sweetening matter or flavoured or containing added fruit or cocoa","Import","6122708","2573964","Weight in kilograms","2573964"
"Ukraine","2011","Dairy produce; buttermilk, curdled milk or cream, kephir, fermented or acidified milk or cream, whether or not concentrated or containing added sweetening, flavouring, fruit, nuts or cocoa (excluding yoghurt)","Export","4653508","3179789","Weight in kilograms","3179789"
"Ukraine","2011","Dairy produce; buttermilk, curdled milk or cream, kephir, fermented or acidified milk or cream, whether or not concentrated or containing added sweetening, flavouring, fruit, nuts or cocoa (excluding yoghurt)","Import","8593775","5560362","Weight in kilograms","5560362"
"Ukraine","2011","Dairy produce; whey, whether or not concentrated or containing added sugar or other sweetening matter","Export","21954505","23157063","Weight in kilograms","23157063"
"Ukraine","2011","Dairy produce; whey, whether or not concentrated or containing added sugar or other sweetening matter","Import","2366268","1371865","Weight in kilograms","1371865"
"Ukraine","2011","Dairy produce; natural milk constituents (excluding whey), whether or not containing added sugar or other sweetening matter, n.e.c. in chapter 04","Export","3725943","3257928","Weight in kilograms","3257928"
"Ukraine","2011","Dairy produce; natural milk constituents (excluding whey), whether or not containing added sugar or other sweetening matter, n.e.c. in chapter 04","Import","454766","56197","Weight in kilograms","56197"
"Ukraine","2011","Dairy produce; derived from milk, butter","Export","5460098","1161513","Weight in kilograms","1161513"
"Ukraine","2011","Dairy produce; derived from milk, butter","Import","13297254","2671685","Weight in kilograms","2671685"
"Ukraine","2011","Dairy produce; dairy spreads","Export","4200203","966697","Weight in kilograms","966697"
"Ukraine","2011","Dairy produce; dairy spreads","Import","4984880","1133559","Weight in kilograms","1133559"
"Ukraine","2011","Dairy produce; fats and oils derived from milk (other than butter or dairy spreads)","Export","32128","10938","Weight in kilograms","10938"
"Ukraine","2011","Dairy produce; fats and oils derived from milk (other than butter or dairy spreads)","Import","7502525","1148690","Weight in kilograms","1148690"
"Ukraine","2011","Dairy produce; fresh cheese (including whey cheese), not fermented, and curd","Export","7712880","3192479","Weight in kilograms","3192479"
"Ukraine","2011","Dairy produce; fresh cheese (including whey cheese), not fermented, and curd","Import","12634341","3249190","Weight in kilograms","3249190"
"Ukraine","2011","Dairy produce; cheese of all kinds, grated or powdered","Export","11","1","Weight in kilograms","1"
"Ukraine","2011","Dairy produce; cheese of all kinds, grated or powdered","Import","212667","15731","Weight in kilograms","15731"
"Ukraine","2011","Dairy produce; cheese, processed (not grated or powdered)","Export","1094719","472773","Weight in kilograms","472773"
"Ukraine","2011","Dairy produce; cheese, processed (not grated or powdered)","Import","20743676","3777518","Weight in kilograms","3777518"
"Ukraine","2011","Dairy produce; cheese, blue-veined and other cheese containing veins produced by Penicillium roqueforti (not grated, powdered or processed)","Export","28427","1654","Weight in kilograms","1654"
"Ukraine","2011","Dairy produce; cheese, blue-veined and other cheese containing veins produced by Penicillium roqueforti (not grated, powdered or processed)","Import","3680075","393358","Weight in kilograms","393358"
"Ukraine","2011","Dairy produce; cheese (not grated, powdered or processed), n.e.c. in heading no. 0406","Export","436202692","76600153","Weight in kilograms","76600153"
"Ukraine","2011","Dairy produce; cheese (not grated, powdered or processed), n.e.c. in heading no. 0406","Import","30742827","4773968","Weight in kilograms","4773968"
"Ukraine","2011","Birds' eggs, in shell, fresh/preserved/cooked","Export","52357052","39042566","Weight in kilograms","39042566"
"Ukraine","2011","Birds' eggs, in shell, fresh/preserved/cooked","Import","16824564","3179067","Weight in kilograms","3179067"
"Ukraine","2011","Eggs; birds' eggs, yolks, dried, whether or not containing added sugar or other sweetening matter","Export","7025385","319500","Weight in kilograms","319500"
"Ukraine","2011","Eggs; birds' eggs, yolks, dried, whether or not containing added sugar or other sweetening matter","Import","38188","10500","Weight in kilograms","10500"
"Ukraine","2011","Eggs; birds' eggs, yolks, fresh, cooked by steaming or by boiling in water, moulded, frozen or otherwise preserved, whether or not containing added sugar or other sweetening matter","Export","102","40","Weight in kilograms","40"
"Ukraine","2011","Eggs; birds' eggs (not in shell, excluding yolks only), dried, whether or not containing added sugar or other sweetening matter","Export","23276283","1386313","Weight in kilograms","1386313"
"Ukraine","2011","Eggs; birds' eggs (not in shell, excluding yolks only), fresh, cooked by steaming or boiling in water, moulded, frozen, otherwise preserved, whether or not containing added sugar or other sweetening matter","Export","87","4","Weight in kilograms","4"
"Ukraine","2011","Honey; natural","Export","27821034","9873857","Weight in kilograms","9873857"
"Ukraine","2011","Honey; natural","Import","16307","2289","Weight in kilograms","2289"
"Ukraine","2011","Animal products; edible, n.e.c. in this or other chapters","Export","2811","306","Weight in kilograms","306"
"Ukraine","2011","Animal products; edible, n.e.c. in this or other chapters","Import","54962","706","Weight in kilograms","706"
"Ukraine","2010","Dairy produce; milk and cream, not concentrated, not containing added sugar or other sweetening matter, of a fat content, by weight, not exceeding 1%","Export","71322","115840","Weight in kilograms","115840"
"Ukraine","2010","Dairy produce; milk and cream, not concentrated, not containing added sugar or other sweetening matter, of a fat content, by weight, not exceeding 1%","Import","1797","462","Weight in kilograms","462"
"Ukraine","2010","Dairy produce; milk and cream, not concentrated, not containing added sugar or other sweetening matter, of a fat content, by weight, exceeding 1% but not exceeding 6%","Export","12073321","16028885","Weight in kilograms","16028885"
"Ukraine","2010","Dairy produce; milk and cream, not concentrated, not containing added sugar or other sweetening matter, of a fat content, by weight, exceeding 1% but not exceeding 6%","Import","329926","288877","Weight in kilograms","288877"
"Ukraine","2010","Milk & cream, not concentrated/sweetened, fat content by weight >6%","Export","291297","186230","Weight in kilograms","186230"
"Ukraine","2010","Milk & cream, not concentrated/sweetened, fat content by weight >6%","Import","2443701","926164","Weight in kilograms","926164"
"Ukraine","2010","Dairy produce; milk and cream, concentrated or containing added sugar or other sweetening matter, in powder, granules or other solid forms, of a fat content not exceeding 1.5% (by weight)","Export","37677399","13893503","Weight in kilograms","13893503"
"Ukraine","2010","Dairy produce; milk and cream, concentrated or containing added sugar or other sweetening matter, in powder, granules or other solid forms, of a fat content not exceeding 1.5% (by weight)","Import","5410510","1605504","Weight in kilograms","1605504"
"Ukraine","2010","Dairy produce; milk and cream, concentrated, not containing added sugar or other sweetening matter, in powder, granules or other solid forms, of a fat content exceeding 1.5% (by weight)","Export","20501539","6109770","Weight in kilograms","6109770"
"Ukraine","2010","Dairy produce; milk and cream, concentrated, not containing added sugar or other sweetening matter, in powder, granules or other solid forms, of a fat content exceeding 1.5% (by weight)","Import","1201167","288761","Weight in kilograms","288761"
"Ukraine","2010","Dairy produce; milk and cream, containing added sugar or other sweetening matter, in powder, granules or other solid forms, of a fat content exceeding 1.5% (by weight)","Export","1006","83","Weight in kilograms","83"
"Ukraine","2010","Dairy produce; milk and cream, containing added sugar or other sweetening matter, in powder, granules or other solid forms, of a fat content exceeding 1.5% (by weight)","Import","91399","20300","Weight in kilograms","20300"
"Ukraine","2010","Dairy produce; milk and cream, concentrated, not containing added sugar or other sweetening matter, other than in powder, granules or other solid forms","Export","816","336","Weight in kilograms","336"
"Ukraine","2010","Dairy produce; milk and cream, concentrated, not containing added sugar or other sweetening matter, other than in powder, granules or other solid forms","Import","2008434","2203403","Weight in kilograms","2203403"
"Ukraine","2010","Dairy produce; milk and cream, containing added sugar or other sweetening matter, other than in powder, granules or other solid forms","Export","18556837","13226927","Weight in kilograms","13226927"
"Ukraine","2010","Dairy produce; milk and cream, containing added sugar or other sweetening matter, other than in powder, granules or other solid forms","Import","1343993","774123","Weight in kilograms","774123"
"Ukraine","2010","Dairy produce; yoghurt, whether or not concentrated or containing added sugar or other sweetening matter or flavoured or containing added fruit or cocoa","Export","2588919","2182967","Weight in kilograms","2182967"
"Ukraine","2010","Dairy produce; yoghurt, whether or not concentrated or containing added sugar or other sweetening matter or flavoured or containing added fruit or cocoa","Import","4319857","1943183","Weight in kilograms","1943183"
"Ukraine","2010","Dairy produce; buttermilk, curdled milk or cream, kephir, fermented or acidified milk or cream, whether or not concentrated or containing added sweetening, flavouring, fruit, nuts or cocoa (excluding yoghurt)","Export","2642940","2452157","Weight in kilograms","2452157"
"Ukraine","2010","Dairy produce; buttermilk, curdled milk or cream, kephir, fermented or acidified milk or cream, whether or not concentrated or containing added sweetening, flavouring, fruit, nuts or cocoa (excluding yoghurt)","Import","7745681","5360990","Weight in kilograms","5360990"
"Ukraine","2010","Dairy produce; whey, whether or not concentrated or containing added sugar or other sweetening matter","Export","13845991","16639500","Weight in kilograms","16639500"
"Ukraine","2010","Dairy produce; whey, whether or not concentrated or containing added sugar or other sweetening matter","Import","2819274","2078055","Weight in kilograms","2078055"
"Ukraine","2010","Dairy produce; natural milk constituents (excluding whey), whether or not containing added sugar or other sweetening matter, n.e.c. in chapter 04","Export","2885163","2327321","Weight in kilograms","2327321"
"Ukraine","2010","Dairy produce; natural milk constituents (excluding whey), whether or not containing added sugar or other sweetening matter, n.e.c. in chapter 04","Import","1326601","204952","Weight in kilograms","204952"
"Ukraine","2010","Dairy produce; derived from milk, butter","Export","1924975","440318","Weight in kilograms","440318"
"Ukraine","2010","Dairy produce; derived from milk, butter","Import","16421668","3353078","Weight in kilograms","3353078"
"Ukraine","2010","Dairy produce; dairy spreads","Export","3351299","701425","Weight in kilograms","701425"
"Ukraine","2010","Dairy produce; dairy spreads","Import","8643789","1909145","Weight in kilograms","1909145"
"Ukraine","2010","Dairy produce; fats and oils derived from milk (other than butter or dairy spreads)","Export","62047","26883","Weight in kilograms","26883"
"Ukraine","2010","Dairy produce; fats and oils derived from milk (other than butter or dairy spreads)","Import","5663919","862510","Weight in kilograms","862510"
"Ukraine","2010","Dairy produce; fresh cheese (including whey cheese), not fermented, and curd","Export","4676362","2370813","Weight in kilograms","2370813"
"Ukraine","2010","Dairy produce; fresh cheese (including whey cheese), not fermented, and curd","Import","11986496","3961485","Weight in kilograms","3961485"
"Ukraine","2010","Dairy produce; cheese of all kinds, grated or powdered","Export","78","8","Weight in kilograms","8"
"Ukraine","2010","Dairy produce; cheese of all kinds, grated or powdered","Import","105316","11042","Weight in kilograms","11042"
"Ukraine","2010","Dairy produce; cheese, processed (not grated or powdered)","Export","1215811","528140","Weight in kilograms","528140"
"Ukraine","2010","Dairy produce; cheese, processed (not grated or powdered)","Import","16523385","3475800","Weight in kilograms","3475800"
"Ukraine","2010","Dairy produce; cheese, blue-veined and other cheese containing veins produced by Penicillium roqueforti (not grated, powdered or processed)","Export","25980","1019","Weight in kilograms","1019"
"Ukraine","2010","Dairy produce; cheese, blue-veined and other cheese containing veins produced by Penicillium roqueforti (not grated, powdered or processed)","Import","1990299","220896","Weight in kilograms","220896"
"Ukraine","2010","Dairy produce; cheese (not grated, powdered or processed), n.e.c. in heading no. 0406","Export","420894047","76423096","Weight in kilograms","76423096"
"Ukraine","2010","Dairy produce; cheese (not grated, powdered or processed), n.e.c. in heading no. 0406","Import","20458726","3519021","Weight in kilograms","3519021"
"Ukraine","2010","Birds' eggs, in shell, fresh/preserved/cooked","Export","28232921","20420656","Weight in kilograms","20420656"
"Ukraine","2010","Birds' eggs, in shell, fresh/preserved/cooked","Import","23740926","4579989","Weight in kilograms","4579989"
"Ukraine","2010","Eggs; birds' eggs, yolks, dried, whether or not containing added sugar or other sweetening matter","Export","20267934","1171831","Weight in kilograms","1171831"
"Ukraine","2010","Eggs; birds' eggs, yolks, dried, whether or not containing added sugar or other sweetening matter","Import","298978","161340","Weight in kilograms","161340"
"Ukraine","2010","Eggs; birds' eggs (not in shell, excluding yolks only), dried, whether or not containing added sugar or other sweetening matter","Export","37043068","2047562","Weight in kilograms","2047562"
"Ukraine","2010","Eggs; birds' eggs (not in shell, excluding yolks only), dried, whether or not containing added sugar or other sweetening matter","Import","40046","7280","Weight in kilograms","7280"
"Ukraine","2010","Eggs; birds' eggs (not in shell, excluding yolks only), fresh, cooked by steaming or boiling in water, moulded, frozen, otherwise preserved, whether or not containing added sugar or other sweetening matter","Export","89","7","Weight in kilograms","7"
"Ukraine","2010","Honey; natural","Export","19953529","7047679","Weight in kilograms","7047679"
"Ukraine","2010","Honey; natural","Import","292136","106694","Weight in kilograms","106694"
"Ukraine","2010","Animal products; edible, n.e.c. in this or other chapters","Export","77","11","Weight in kilograms","11"
"Ukraine","2010","Animal products; edible, n.e.c. in this or other chapters","Import","173343","2529","Weight in kilograms","2529"
"Ukraine","2009","Dairy produce; milk and cream, not concentrated, not containing added sugar or other sweetening matter, of a fat content, by weight, not exceeding 1%","Export","43974","79749","Weight in kilograms","79749"
"Ukraine","2009","Dairy produce; milk and cream, not concentrated, not containing added sugar or other sweetening matter, of a fat content, by weight, not exceeding 1%","Import","930","252","Weight in kilograms","252"
"Ukraine","2009","Dairy produce; milk and cream, not concentrated, not containing added sugar or other sweetening matter, of a fat content, by weight, exceeding 1% but not exceeding 6%","Export","11894068","17980130","Weight in kilograms","17980130"
"Ukraine","2009","Dairy produce; milk and cream, not concentrated, not containing added sugar or other sweetening matter, of a fat content, by weight, exceeding 1% but not exceeding 6%","Import","94965","160937","Weight in kilograms","160937"
"Ukraine","2009","Milk & cream, not concentrated/sweetened, fat content by weight >6%","Export","203492","115903","Weight in kilograms","115903"
"Ukraine","2009","Milk & cream, not concentrated/sweetened, fat content by weight >6%","Import","1610727","584983","Weight in kilograms","584983"
"Ukraine","2009","Dairy produce; milk and cream, concentrated or containing added sugar or other sweetening matter, in powder, granules or other solid forms, of a fat content not exceeding 1.5% (by weight)","Export","44313395","26998046","Weight in kilograms","26998046"
"Ukraine","2009","Dairy produce; milk and cream, concentrated or containing added sugar or other sweetening matter, in powder, granules or other solid forms, of a fat content not exceeding 1.5% (by weight)","Import","11937434","7663574","Weight in kilograms","7663574"
"Ukraine","2009","Dairy produce; milk and cream, concentrated, not containing added sugar or other sweetening matter, in powder, granules or other solid forms, of a fat content exceeding 1.5% (by weight)","Export","9877628","4708487","Weight in kilograms","4708487"
"Ukraine","2009","Dairy produce; milk and cream, concentrated, not containing added sugar or other sweetening matter, in powder, granules or other solid forms, of a fat content exceeding 1.5% (by weight)","Import","1142313","664553","Weight in kilograms","664553"
"Ukraine","2009","Dairy produce; milk and cream, containing added sugar or other sweetening matter, in powder, granules or other solid forms, of a fat content exceeding 1.5% (by weight)","Export","99","5","Weight in kilograms","5"
"Ukraine","2009","Dairy produce; milk and cream, containing added sugar or other sweetening matter, in powder, granules or other solid forms, of a fat content exceeding 1.5% (by weight)","Import","100252","19955","Weight in kilograms","19955"
"Ukraine","2009","Dairy produce; milk and cream, concentrated, not containing added sugar or other sweetening matter, other than in powder, granules or other solid forms","Export","33738","22012","Weight in kilograms","22012"
"Ukraine","2009","Dairy produce; milk and cream, concentrated, not containing added sugar or other sweetening matter, other than in powder, granules or other solid forms","Import","935323","1777850","Weight in kilograms","1777850"
"Ukraine","2009","Dairy produce; milk and cream, containing added sugar or other sweetening matter, other than in powder, granules or other solid forms","Export","15848147","14056268","Weight in kilograms","14056268"
"Ukraine","2009","Dairy produce; milk and cream, containing added sugar or other sweetening matter, other than in powder, granules or other solid forms","Import","31391","28088","Weight in kilograms","28088"
"Ukraine","2009","Dairy produce; yoghurt, whether or not concentrated or containing added sugar or other sweetening matter or flavoured or containing added fruit or cocoa","Export","462216","496123","Weight in kilograms","496123"
"Ukraine","2009","Dairy produce; yoghurt, whether or not concentrated or containing added sugar or other sweetening matter or flavoured or containing added fruit or cocoa","Import","4093392","1885142","Weight in kilograms","1885142"
"Ukraine","2009","Dairy produce; buttermilk, curdled milk or cream, kephir, fermented or acidified milk or cream, whether or not concentrated or containing added sweetening, flavouring, fruit, nuts or cocoa (excluding yoghurt)","Export","2293453","2490676","Weight in kilograms","2490676"
"Ukraine","2009","Dairy produce; buttermilk, curdled milk or cream, kephir, fermented or acidified milk or cream, whether or not concentrated or containing added sweetening, flavouring, fruit, nuts or cocoa (excluding yoghurt)","Import","6955762","5091583","Weight in kilograms","5091583"
"Ukraine","2009","Dairy produce; whey, whether or not concentrated or containing added sugar or other sweetening matter","Export","3759497","8614275","Weight in kilograms","8614275"
"Ukraine","2009","Dairy produce; whey, whether or not concentrated or containing added sugar or other sweetening matter","Import","2721243","2272970","Weight in kilograms","2272970"
"Ukraine","2009","Dairy produce; natural milk constituents (excluding whey), whether or not containing added sugar or other sweetening matter, n.e.c. in chapter 04","Export","3390423","3550954","Weight in kilograms","3550954"
"Ukraine","2009","Dairy produce; natural milk constituents (excluding whey), whether or not containing added sugar or other sweetening matter, n.e.c. in chapter 04","Import","217698","40191","Weight in kilograms","40191"
"Ukraine","2009","Dairy produce; derived from milk, butter","Export","1982354","647416","Weight in kilograms","647416"
"Ukraine","2009","Dairy produce; derived from milk, butter","Import","17997519","6106022","Weight in kilograms","6106022"
"Ukraine","2009","Dairy produce; dairy spreads","Export","721482","202222","Weight in kilograms","202222"
"Ukraine","2009","Dairy produce; dairy spreads","Import","25534005","10115656","Weight in kilograms","10115656"
"Ukraine","2009","Dairy produce; fats and oils derived from milk (other than butter or dairy spreads)","Export","83968","41839","Weight in kilograms","41839"
"Ukraine","2009","Dairy produce; fats and oils derived from milk (other than butter or dairy spreads)","Import","1001021","124860","Weight in kilograms","124860"
"Ukraine","2009","Dairy produce; fresh cheese (including whey cheese), not fermented, and curd","Export","2935843","1411978","Weight in kilograms","1411978"
"Ukraine","2009","Dairy produce; fresh cheese (including whey cheese), not fermented, and curd","Import","14748329","4966215","Weight in kilograms","4966215"
"Ukraine","2009","Dairy produce; cheese of all kinds, grated or powdered","Import","97651","9208","Weight in kilograms","9208"
"Ukraine","2009","Dairy produce; cheese, processed (not grated or powdered)","Export","1572649","733393","Weight in kilograms","733393"
"Ukraine","2009","Dairy produce; cheese, processed (not grated or powdered)","Import","11383229","2649348","Weight in kilograms","2649348"
"Ukraine","2009","Dairy produce; cheese, blue-veined and other cheese containing veins produced by Penicillium roqueforti (not grated, powdered or processed)","Export","7813","296","Weight in kilograms","296"
"Ukraine","2009","Dairy produce; cheese, blue-veined and other cheese containing veins produced by Penicillium roqueforti (not grated, powdered or processed)","Import","1217916","129606","Weight in kilograms","129606"
"Ukraine","2009","Dairy produce; cheese (not grated, powdered or processed), n.e.c. in heading no. 0406","Export","296602337","74424990","Weight in kilograms","74424990"
"Ukraine","2009","Dairy produce; cheese (not grated, powdered or processed), n.e.c. in heading no. 0406","Import","8520756","1337210","Weight in kilograms","1337210"
"Ukraine","2009","Birds' eggs, in shell, fresh/preserved/cooked","Export","42344161","35515062","Weight in kilograms","35515062"
"Ukraine","2009","Birds' eggs, in shell, fresh/preserved/cooked","Import","29448797","5625794","Weight in kilograms","5625794"
"Ukraine","2009","Eggs; birds' eggs, yolks, dried, whether or not containing added sugar or other sweetening matter","Export","1564883","114945","Weight in kilograms","114945"
"Ukraine","2009","Eggs; birds' eggs, yolks, dried, whether or not containing added sugar or other sweetening matter","Import","547598","108818","Weight in kilograms","108818"
"Ukraine","2009","Eggs; birds' eggs, yolks, fresh, cooked by steaming or by boiling in water, moulded, frozen or otherwise preserved, whether or not containing added sugar or other sweetening matter","Import","313","62","Weight in kilograms","62"
"Ukraine","2009","Eggs; birds' eggs (not in shell, excluding yolks only), dried, whether or not containing added sugar or other sweetening matter","Export","19336506","999100","Weight in kilograms","999100"
"Ukraine","2009","Honey; natural","Export","17174716","7362560","Weight in kilograms","7362560"
"Ukraine","2009","Honey; natural","Import","80391","29701","Weight in kilograms","29701"
"Ukraine","2009","Animal products; edible, n.e.c. in this or other chapters","Import","10710","120","Weight in kilograms","120"
"Ukraine","2008","Dairy produce; milk and cream, not concentrated, not containing added sugar or other sweetening matter, of a fat content, by weight, not exceeding 1%","Export","57233","81868","Weight in kilograms","81868"
"Ukraine","2008","Dairy produce; milk and cream, not concentrated, not containing added sugar or other sweetening matter, of a fat content, by weight, not exceeding 1%","Import","1310","438","Weight in kilograms","438"
"Ukraine","2008","Dairy produce; milk and cream, not concentrated, not containing added sugar or other sweetening matter, of a fat content, by weight, exceeding 1% but not exceeding 6%","Export","13341629","16178558","Weight in kilograms","16178558"
"Ukraine","2008","Dairy produce; milk and cream, not concentrated, not containing added sugar or other sweetening matter, of a fat content, by weight, exceeding 1% but not exceeding 6%","Import","393070","326488","Weight in kilograms","326488"
"Ukraine","2008","Milk & cream, not concentrated/sweetened, fat content by weight >6%","Export","230485","106930","Weight in kilograms","106930"
"Ukraine","2008","Milk & cream, not concentrated/sweetened, fat content by weight >6%","Import","2767629","898027","Weight in kilograms","898027"
"Ukraine","2008","Dairy produce; milk and cream, concentrated or containing added sugar or other sweetening matter, in powder, granules or other solid forms, of a fat content not exceeding 1.5% (by weight)","Export","119519367","43572774","Weight in kilograms","43572774"
"Ukraine","2008","Dairy produce; milk and cream, concentrated or containing added sugar or other sweetening matter, in powder, granules or other solid forms, of a fat content not exceeding 1.5% (by weight)","Import","910980","144214","Weight in kilograms","144214"
"Ukraine","2008","Dairy produce; milk and cream, concentrated, not containing added sugar or other sweetening matter, in powder, granules or other solid forms, of a fat content exceeding 1.5% (by weight)","Export","66788066","21091850","Weight in kilograms","21091850"
"Ukraine","2008","Dairy produce; milk and cream, concentrated, not containing added sugar or other sweetening matter, in powder, granules or other solid forms, of a fat content exceeding 1.5% (by weight)","Import","85200","17517","Weight in kilograms","17517"
"Ukraine","2008","Dairy produce; milk and cream, containing added sugar or other sweetening matter, in powder, granules or other solid forms, of a fat content exceeding 1.5% (by weight)","Export","550","378","Weight in kilograms","378"
"Ukraine","2008","Dairy produce; milk and cream, containing added sugar or other sweetening matter, in powder, granules or other solid forms, of a fat content exceeding 1.5% (by weight)","Import","113630","19985","Weight in kilograms","19985"
"Ukraine","2008","Dairy produce; milk and cream, concentrated, not containing added sugar or other sweetening matter, other than in powder, granules or other solid forms","Export","713020","177972","Weight in kilograms","177972"
"Ukraine","2008","Dairy produce; milk and cream, containing added sugar or other sweetening matter, other than in powder, granules or other solid forms","Export","20869999","15428099","Weight in kilograms","15428099"
"Ukraine","2008","Dairy produce; milk and cream, containing added sugar or other sweetening matter, other than in powder, granules or other solid forms","Import","223660","119660","Weight in kilograms","119660"
"Ukraine","2008","Dairy produce; yoghurt, whether or not concentrated or containing added sugar or other sweetening matter or flavoured or containing added fruit or cocoa","Export","463698","465964","Weight in kilograms","465964"
"Ukraine","2008","Dairy produce; yoghurt, whether or not concentrated or containing added sugar or other sweetening matter or flavoured or containing added fruit or cocoa","Import","12353136","7254714","Weight in kilograms","7254714"
"Ukraine","2008","Dairy produce; buttermilk, curdled milk or cream, kephir, fermented or acidified milk or cream, whether or not concentrated or containing added sweetening, flavouring, fruit, nuts or cocoa (excluding yoghurt)","Export","875182","870024","Weight in kilograms","870024"
"Ukraine","2008","Dairy produce; buttermilk, curdled milk or cream, kephir, fermented or acidified milk or cream, whether or not concentrated or containing added sweetening, flavouring, fruit, nuts or cocoa (excluding yoghurt)","Import","22902188","16452679","Weight in kilograms","16452679"
"Ukraine","2008","Dairy produce; whey, whether or not concentrated or containing added sugar or other sweetening matter","Export","6029990","9650000","Weight in kilograms","9650000"
"Ukraine","2008","Dairy produce; whey, whether or not concentrated or containing added sugar or other sweetening matter","Import","4451300","2453932","Weight in kilograms","2453932"
"Ukraine","2008","Dairy produce; natural milk constituents (excluding whey), whether or not containing added sugar or other sweetening matter, n.e.c. in chapter 04","Export","1662940","1617989","Weight in kilograms","1617989"
"Ukraine","2008","Dairy produce; natural milk constituents (excluding whey), whether or not containing added sugar or other sweetening matter, n.e.c. in chapter 04","Import","640530","196226","Weight in kilograms","196226"
"Ukraine","2008","Dairy produce; derived from milk, butter","Export","16456446","5033924","Weight in kilograms","5033924"
"Ukraine","2008","Dairy produce; derived from milk, butter","Import","1609850","468471","Weight in kilograms","468471"
"Ukraine","2008","Dairy produce; dairy spreads","Export","3064890","1038076","Weight in kilograms","1038076"
"Ukraine","2008","Dairy produce; dairy spreads","Import","6205390","2136264","Weight in kilograms","2136264"
"Ukraine","2008","Dairy produce; fats and oils derived from milk (other than butter or dairy spreads)","Export","74980","25673","Weight in kilograms","25673"
"Ukraine","2008","Dairy produce; fats and oils derived from milk (other than butter or dairy spreads)","Import","1563980","181000","Weight in kilograms","181000"
"Ukraine","2008","Dairy produce; fresh cheese (including whey cheese), not fermented, and curd","Export","3653369","1370008","Weight in kilograms","1370008"
"Ukraine","2008","Dairy produce; fresh cheese (including whey cheese), not fermented, and curd","Import","18464940","7576736","Weight in kilograms","7576736"
"Ukraine","2008","Dairy produce; cheese of all kinds, grated or powdered","Export","43521","9000","Weight in kilograms","9000"
"Ukraine","2008","Dairy produce; cheese of all kinds, grated or powdered","Import","279130","27867","Weight in kilograms","27867"
"Ukraine","2008","Dairy produce; cheese, processed (not grated or powdered)","Export","2893974","1045281","Weight in kilograms","1045281"
"Ukraine","2008","Dairy produce; cheese, processed (not grated or powdered)","Import","17866590","3392507","Weight in kilograms","3392507"
"Ukraine","2008","Dairy produce; cheese, blue-veined and other cheese containing veins produced by Penicillium roqueforti (not grated, powdered or processed)","Export","180","9","Weight in kilograms","9"
"Ukraine","2008","Dairy produce; cheese, blue-veined and other cheese containing veins produced by Penicillium roqueforti (not grated, powdered or processed)","Import","2263120","218805","Weight in kilograms","218805"
"Ukraine","2008","Dairy produce; cheese (not grated, powdered or processed), n.e.c. in heading no. 0406","Export","395983005","75001671","Weight in kilograms","75001671"
"Ukraine","2008","Dairy produce; cheese (not grated, powdered or processed), n.e.c. in heading no. 0406","Import","14156990","1908294","Weight in kilograms","1908294"
"Ukraine","2008","Birds' eggs, in shell, fresh/preserved/cooked","Export","20223787","10365823","Weight in kilograms","10365823"
"Ukraine","2008","Birds' eggs, in shell, fresh/preserved/cooked","Import","32366710","5203058","Weight in kilograms","5203058"
"Ukraine","2008","Eggs; birds' eggs, yolks, dried, whether or not containing added sugar or other sweetening matter","Export","249380","27020","Weight in kilograms","27020"
"Ukraine","2008","Eggs; birds' eggs, yolks, dried, whether or not containing added sugar or other sweetening matter","Import","1212130","281715","Weight in kilograms","281715"
"Ukraine","2008","Eggs; birds' eggs (not in shell, excluding yolks only), dried, whether or not containing added sugar or other sweetening matter","Export","8791080","534380","Weight in kilograms","534380"
"Ukraine","2008","Eggs; birds' eggs (not in shell, excluding yolks only), dried, whether or not containing added sugar or other sweetening matter","Import","221080","12080","Weight in kilograms","12080"
"Ukraine","2008","Honey; natural","Export","8250927","3264375","Weight in kilograms","3264375"
