date,period,territory,source,stage,product,Тип товарів і послуг,price_raw,price_uah_kg,unit_raw,unit_clean,quality_flag
2019-02-01,2019-M02,Тернопільська,SSSU consumer prices raw workbook,official_consumer,soft_cheese,Сири м’які жирні,95.47,95.47,Кілограм,UAH/kg,ok
2019-03-01,2019-M03,Тернопільська,SSSU consumer prices raw workbook,official_consumer,soft_cheese,Сири м’які жирні,95.07,95.07,Кілограм,UAH/kg,ok
2019-04-01,2019-M04,Тернопільська,SSSU consumer prices raw workbook,official_consumer,soft_cheese,Сири м’які жирні,96.45,96.45,Кілограм,UAH/kg,ok
2019-05-01,2019-M05,Тернопільська,SSSU consumer prices raw workbook,official_consumer,soft_cheese,Сири м’які жирні,93.08,93.08,Кілограм,UAH/kg,ok
2019-06-01,2019-M06,Тернопільська,SSSU consumer prices raw workbook,official_consumer,soft_cheese,Сири м’які жирні,92.96,92.96,Кілограм,UAH/kg,ok
2019-07-01,2019-M07,Тернопільська,SSSU consumer prices raw workbook,official_consumer,soft_cheese,Сири м’які жирні,93.3,93.3,Кілограм,UAH/kg,ok
2019-08-01,2019-M08,Тернопільська,SSSU consumer prices raw workbook,official_consumer,soft_cheese,Сири м’які жирні,93.55,93.55,Кілограм,UAH/kg,ok
2019-09-01,2019-M09,Тернопільська,SSSU consumer prices raw workbook,official_consumer,soft_cheese,Сири м’які жирні,96.48,96.48,Кілограм,UAH/kg,ok
2019-10-01,2019-M10,Тернопільська,SSSU consumer prices raw workbook,official_consumer,soft_cheese,Сири м’які жирні,98.52,98.52,Кілограм,UAH/kg,ok
2019-11-01,2019-M11,Тернопільська,SSSU consumer prices raw workbook,official_consumer,soft_cheese,Сири м’які жирні,99.07,99.07,Кілограм,UAH/kg,ok
2019-12-01,2019-M12,Тернопільська,SSSU consumer prices raw workbook,official_consumer,soft_cheese,Сири м’які жирні,100.5,100.5,Кілограм,UAH/kg,ok
2020-01-01,2020-M01,Тернопільська,SSSU consumer prices raw workbook,official_consumer,soft_cheese,Сири м’які жирні,96.12,96.12,Кілограм,UAH/kg,ok
2020-02-01,2020-M02,Тернопільська,SSSU consumer prices raw workbook,official_consumer,soft_cheese,Сири м’які жирні,98.82,98.82,Кілограм,UAH/kg,ok
2020-03-01,2020-M03,Тернопільська,SSSU consumer prices raw workbook,official_consumer,soft_cheese,Сири м’які жирні,98.18,98.18,Кілограм,UAH/kg,ok
2020-04-01,2020-M04,Тернопільська,SSSU consumer prices raw workbook,official_consumer,soft_cheese,Сири м’які жирні,98.75,98.75,Кілограм,UAH/kg,ok
2020-05-01,2020-M05,Тернопільська,SSSU consumer prices raw workbook,official_consumer,soft_cheese,Сири м’які жирні,95.1,95.1,Кілограм,UAH/kg,ok
2020-06-01,2020-M06,Тернопільська,SSSU consumer prices raw workbook,official_consumer,soft_cheese,Сири м’які жирні,95.53,95.53,Кілограм,UAH/kg,ok
2020-07-01,2020-M07,Тернопільська,SSSU consumer prices raw workbook,official_consumer,soft_cheese,Сири м’які жирні,97.49,97.49,Кілограм,UAH/kg,ok
2020-08-01,2020-M08,Тернопільська,SSSU consumer prices raw workbook,official_consumer,soft_cheese,Сири м’які жирні,96.32,96.32,Кілограм,UAH/kg,ok
2020-09-01,2020-M09,Тернопільська,SSSU consumer prices raw workbook,official_consumer,soft_cheese,Сири м’які жирні,96.53,96.53,Кілограм,UAH/kg,ok
2020-10-01,2020-M10,Тернопільська,SSSU consumer prices raw workbook,official_consumer,soft_cheese,Сири м’які жирні,97.45,97.45,Кілограм,UAH/kg,ok
2020-11-01,2020-M11,Тернопільська,SSSU consumer prices raw workbook,official_consumer,soft_cheese,Сири м’які жирні,102.18,102.18,Кілограм,UAH/kg,ok
2020-12-01,2020-M12,Тернопільська,SSSU consumer prices raw workbook,official_consumer,soft_cheese,Сири м’які жирні,102.07,102.07,Кілограм,UAH/kg,ok
2021-01-01,2021-M01,Тернопільська,SSSU consumer prices raw workbook,official_consumer,soft_cheese,Сири м’які жирні,102.71,102.71,Кілограм,UAH/kg,ok
2021-02-01,2021-M02,Тернопільська,SSSU consumer prices raw workbook,official_consumer,soft_cheese,Сири м’які жирні,105.68,105.68,Кілограм,UAH/kg,ok
2021-03-01,2021-M03,Тернопільська,SSSU consumer prices raw workbook,official_consumer,soft_cheese,Сири м’які жирні,102.18,102.18,Кілограм,UAH/kg,ok
2021-04-01,2021-M04,Тернопільська,SSSU consumer prices raw workbook,official_consumer,soft_cheese,Сири м’які жирні,103.68,103.68,Кілограм,UAH/kg,ok
2021-05-01,2021-M05,Тернопільська,SSSU consumer prices raw workbook,official_consumer,soft_cheese,Сири м’які жирні,102.51,102.51,Кілограм,UAH/kg,ok
2021-06-01,2021-M06,Тернопільська,SSSU consumer prices raw workbook,official_consumer,soft_cheese,Сири м’які жирні,103.04,103.04,Кілограм,UAH/kg,ok
2021-07-01,2021-M07,Тернопільська,SSSU consumer prices raw workbook,official_consumer,soft_cheese,Сири м’які жирні,101.55,101.55,Кілограм,UAH/kg,ok
2021-08-01,2021-M08,Тернопільська,SSSU consumer prices raw workbook,official_consumer,soft_cheese,Сири м’які жирні,107.54,107.54,Кілограм,UAH/kg,ok
2021-09-01,2021-M09,Тернопільська,SSSU consumer prices raw workbook,official_consumer,soft_cheese,Сири м’які жирні,108.68,108.68,Кілограм,UAH/kg,ok
2021-10-01,2021-M10,Тернопільська,SSSU consumer prices raw workbook,official_consumer,soft_cheese,Сири м’які жирні,109.84,109.84,Кілограм,UAH/kg,ok
2021-11-01,2021-M11,Тернопільська,SSSU consumer prices raw workbook,official_consumer,soft_cheese,Сири м’які жирні,115.64,115.64,Кілограм,UAH/kg,ok
2021-12-01,2021-M12,Тернопільська,SSSU consumer prices raw workbook,official_consumer,soft_cheese,Сири м’які жирні,117.66,117.66,Кілограм,UAH/kg,ok
2022-01-01,2022-M01,Тернопільська,SSSU consumer prices raw workbook,official_consumer,soft_cheese,Сири м’які жирні,128.21,128.21,Кілограм,UAH/kg,ok
2022-02-01,2022-M02,Тернопільська,SSSU consumer prices raw workbook,official_consumer,soft_cheese,Сири м’які жирні,129.91,129.91,Кілограм,UAH/kg,ok
2022-03-01,2022-M03,Тернопільська,SSSU consumer prices raw workbook,official_consumer,soft_cheese,Сири м’які жирні,131.72,131.72,Кілограм,UAH/kg,ok
2022-04-01,2022-M04,Тернопільська,SSSU consumer prices raw workbook,official_consumer,soft_cheese,Сири м’які жирні,153.04,153.04,Кілограм,UAH/kg,ok
2022-05-01,2022-M05,Тернопільська,SSSU consumer prices raw workbook,official_consumer,soft_cheese,Сири м’які жирні,150.07,150.07,Кілограм,UAH/kg,ok
2022-06-01,2022-M06,Тернопільська,SSSU consumer prices raw workbook,official_consumer,soft_cheese,Сири м’які жирні,147.36,147.36,Кілограм,UAH/kg,ok
2022-07-01,2022-M07,Тернопільська,SSSU consumer prices raw workbook,official_consumer,soft_cheese,Сири м’які жирні,147.36,147.36,Кілограм,UAH/kg,ok
2022-08-01,2022-M08,Тернопільська,SSSU consumer prices raw workbook,official_consumer,soft_cheese,Сири м’які жирні,149.62,149.62,Кілограм,UAH/kg,ok
2022-09-01,2022-M09,Тернопільська,SSSU consumer prices raw workbook,official_consumer,soft_cheese,Сири м’які жирні,153.15,153.15,Кілограм,UAH/kg,ok
2022-10-01,2022-M10,Тернопільська,SSSU consumer prices raw workbook,official_consumer,soft_cheese,Сири м’які жирні,153.59,153.59,Кілограм,UAH/kg,ok
2022-11-01,2022-M11,Тернопільська,SSSU consumer prices raw workbook,official_consumer,soft_cheese,Сири м’які жирні,157.09,157.09,Кілограм,UAH/kg,ok
2022-12-01,2022-M12,Тернопільська,SSSU consumer prices raw workbook,official_consumer,soft_cheese,Сири м’які жирні,166.97,166.97,Кілограм,UAH/kg,ok
2023-01-01,2023-M01,Тернопільська,SSSU consumer prices raw workbook,official_consumer,soft_cheese,Сири м’які жирні,161.37,161.37,Кілограм,UAH/kg,ok
2023-02-01,2023-M02,Тернопільська,SSSU consumer prices raw workbook,official_consumer,soft_cheese,Сири м’які жирні,158.33,158.33,Кілограм,UAH/kg,ok
2023-03-01,2023-M03,Тернопільська,SSSU consumer prices raw workbook,official_consumer,soft_cheese,Сири м’які жирні,161.64,161.64,Кілограм,UAH/kg,ok
2023-04-01,2023-M04,Тернопільська,SSSU consumer prices raw workbook,official_consumer,soft_cheese,Сири м’які жирні,162.69,162.69,Кілограм,UAH/kg,ok
2023-05-01,2023-M05,Тернопільська,SSSU consumer prices raw workbook,official_consumer,soft_cheese,Сири м’які жирні,157.37,157.37,Кілограм,UAH/kg,ok
2023-06-01,2023-M06,Тернопільська,SSSU consumer prices raw workbook,official_consumer,soft_cheese,Сири м’які жирні,155.09,155.09,Кілограм,UAH/kg,ok
2023-07-01,2023-M07,Тернопільська,SSSU consumer prices raw workbook,official_consumer,soft_cheese,Сири м’які жирні,154.92,154.92,Кілограм,UAH/kg,ok
2023-08-01,2023-M08,Тернопільська,SSSU consumer prices raw workbook,official_consumer,soft_cheese,Сири м’які жирні,154.86,154.86,Кілограм,UAH/kg,ok
2023-09-01,2023-M09,Тернопільська,SSSU consumer prices raw workbook,official_consumer,soft_cheese,Сири м’які жирні,165.78,165.78,Кілограм,UAH/kg,ok
2023-10-01,2023-M10,Тернопільська,SSSU consumer prices raw workbook,official_consumer,soft_cheese,Сири м’які жирні,164.98,164.98,Кілограм,UAH/kg,ok
2023-11-01,2023-M11,Тернопільська,SSSU consumer prices raw workbook,official_consumer,soft_cheese,Сири м’які жирні,166.17,166.17,Кілограм,UAH/kg,ok
2023-12-01,2023-M12,Тернопільська,SSSU consumer prices raw workbook,official_consumer,soft_cheese,Сири м’які жирні,178.16,178.16,Кілограм,UAH/kg,ok
2024-01-01,2024-M01,Тернопільська,SSSU consumer prices raw workbook,official_consumer,soft_cheese,Сири м’які жирні,172.36,172.36,Кілограм,UAH/kg,ok
2024-02-01,2024-M02,Тернопільська,SSSU consumer prices raw workbook,official_consumer,soft_cheese,Сири м’які жирні,173.54,173.54,Кілограм,UAH/kg,ok
2024-03-01,2024-M03,Тернопільська,SSSU consumer prices raw workbook,official_consumer,soft_cheese,Сири м’які жирні,174.33,174.33,Кілограм,UAH/kg,ok
2024-04-01,2024-M04,Тернопільська,SSSU consumer prices raw workbook,official_consumer,soft_cheese,Сири м’які жирні,174.33,174.33,Кілограм,UAH/kg,ok
2024-05-01,2024-M05,Тернопільська,SSSU consumer prices raw workbook,official_consumer,soft_cheese,Сири м’які жирні,174.02,174.02,Кілограм,UAH/kg,ok
2024-06-01,2024-M06,Тернопільська,SSSU consumer prices raw workbook,official_consumer,soft_cheese,Сири м’які жирні,172.74,172.74,Кілограм,UAH/kg,ok
2024-07-01,2024-M07,Тернопільська,SSSU consumer prices raw workbook,official_consumer,soft_cheese,Сири м’які жирні,174.73,174.73,Кілограм,UAH/kg,ok
2024-08-01,2024-M08,Тернопільська,SSSU consumer prices raw workbook,official_consumer,soft_cheese,Сири м’які жирні,184.98,184.98,Кілограм,UAH/kg,ok
2024-09-01,2024-M09,Тернопільська,SSSU consumer prices raw workbook,official_consumer,soft_cheese,Сири м’які жирні,187.23,187.23,Кілограм,UAH/kg,ok
2024-10-01,2024-M10,Тернопільська,SSSU consumer prices raw workbook,official_consumer,soft_cheese,Сири м’які жирні,203.9,203.9,Кілограм,UAH/kg,ok
2024-11-01,2024-M11,Тернопільська,SSSU consumer prices raw workbook,official_consumer,soft_cheese,Сири м’які жирні,208.06,208.06,Кілограм,UAH/kg,ok
2024-12-01,2024-M12,Тернопільська,SSSU consumer prices raw workbook,official_consumer,soft_cheese,Сири м’які жирні,213.16,213.16,Кілограм,UAH/kg,ok
2025-01-01,2025-M01,Тернопільська,SSSU consumer prices raw workbook,official_consumer,soft_cheese,Сири м’які жирні,217.16,217.16,Кілограм,UAH/kg,ok
2025-02-01,2025-M02,Тернопільська,SSSU consumer prices raw workbook,official_consumer,soft_cheese,Сири м’які жирні,229.39,229.39,Кілограм,UAH/kg,ok
2025-03-01,2025-M03,Тернопільська,SSSU consumer prices raw workbook,official_consumer,soft_cheese,Сири м’які жирні,210.55,210.55,Кілограм,UAH/kg,ok
2025-04-01,2025-M04,Тернопільська,SSSU consumer prices raw workbook,official_consumer,soft_cheese,Сири м’які жирні,223.35,223.35,Кілограм,UAH/kg,ok
2025-05-01,2025-M05,Тернопільська,SSSU consumer prices raw workbook,official_consumer,soft_cheese,Сири м’які жирні,215.66,215.66,Кілограм,UAH/kg,ok
2025-06-01,2025-M06,Тернопільська,SSSU consumer prices raw workbook,official_consumer,soft_cheese,Сири м’які жирні,213.29,213.29,Кілограм,UAH/kg,ok
2025-07-01,2025-M07,Тернопільська,SSSU consumer prices raw workbook,official_consumer,soft_cheese,Сири м’які жирні,215.88,215.88,Кілограм,UAH/kg,ok
2025-08-01,2025-M08,Тернопільська,SSSU consumer prices raw workbook,official_consumer,soft_cheese,Сири м’які жирні,222.35,222.35,Кілограм,UAH/kg,ok
2025-09-01,2025-M09,Тернопільська,SSSU consumer prices raw workbook,official_consumer,soft_cheese,Сири м’які жирні,226.39,226.39,Кілограм,UAH/kg,ok
2025-10-01,2025-M10,Тернопільська,SSSU consumer prices raw workbook,official_consumer,soft_cheese,Сири м’які жирні,226.0,226.0,Кілограм,UAH/kg,ok
2025-11-01,2025-M11,Тернопільська,SSSU consumer prices raw workbook,official_consumer,soft_cheese,Сири м’які жирні,232.65,232.65,Кілограм,UAH/kg,ok
2025-12-01,2025-M12,Тернопільська,SSSU consumer prices raw workbook,official_consumer,soft_cheese,Сири м’які жирні,235.13,235.13,Кілограм,UAH/kg,ok
2026-01-01,2026-M01,Тернопільська,SSSU consumer prices raw workbook,official_consumer,soft_cheese,Сири м’які жирні,231.26,231.26,Кілограм,UAH/kg,ok
2026-02-01,2026-M02,Тернопільська,SSSU consumer prices raw workbook,official_consumer,soft_cheese,Сири м’які жирні,227.95,227.95,Кілограм,UAH/kg,ok
2026-03-01,2026-M03,Тернопільська,SSSU consumer prices raw workbook,official_consumer,soft_cheese,Сири м’які жирні,226.38,226.38,Кілограм,UAH/kg,ok
2017-01-01,2017-M01,Тернопільська,SSSU consumer prices raw workbook,official_consumer,sour_cream,Сметана жирністю до 15% включно,36.76,36.76,Кілограм,UAH/kg,ok
2017-02-01,2017-M02,Тернопільська,SSSU consumer prices raw workbook,official_consumer,sour_cream,Сметана жирністю до 15% включно,38.31,38.31,Кілограм,UAH/kg,ok
2017-03-01,2017-M03,Тернопільська,SSSU consumer prices raw workbook,official_consumer,sour_cream,Сметана жирністю до 15% включно,40.4,40.4,Кілограм,UAH/kg,ok
2017-04-01,2017-M04,Тернопільська,SSSU consumer prices raw workbook,official_consumer,sour_cream,Сметана жирністю до 15% включно,38.26,38.26,Кілограм,UAH/kg,ok
2017-05-01,2017-M05,Тернопільська,SSSU consumer prices raw workbook,official_consumer,sour_cream,Сметана жирністю до 15% включно,38.36,38.36,Кілограм,UAH/kg,ok
2017-06-01,2017-M06,Тернопільська,SSSU consumer prices raw workbook,official_consumer,sour_cream,Сметана жирністю до 15% включно,39.02,39.02,Кілограм,UAH/kg,ok
2017-07-01,2017-M07,Тернопільська,SSSU consumer prices raw workbook,official_consumer,sour_cream,Сметана жирністю до 15% включно,39.36,39.36,Кілограм,UAH/kg,ok
2017-08-01,2017-M08,Тернопільська,SSSU consumer prices raw workbook,official_consumer,sour_cream,Сметана жирністю до 15% включно,40.08,40.08,Кілограм,UAH/kg,ok
2017-09-01,2017-M09,Тернопільська,SSSU consumer prices raw workbook,official_consumer,sour_cream,Сметана жирністю до 15% включно,40.93,40.93,Кілограм,UAH/kg,ok
2017-10-01,2017-M10,Тернопільська,SSSU consumer prices raw workbook,official_consumer,sour_cream,Сметана жирністю до 15% включно,41.25,41.25,Кілограм,UAH/kg,ok
2017-11-01,2017-M11,Тернопільська,SSSU consumer prices raw workbook,official_consumer,sour_cream,Сметана жирністю до 15% включно,42.47,42.47,Кілограм,UAH/kg,ok
2017-12-01,2017-M12,Тернопільська,SSSU consumer prices raw workbook,official_consumer,sour_cream,Сметана жирністю до 15% включно,43.24,43.24,Кілограм,UAH/kg,ok
2018-01-01,2018-M01,Тернопільська,SSSU consumer prices raw workbook,official_consumer,sour_cream,Сметана жирністю до 15% включно,46.5,46.5,Кілограм,UAH/kg,ok
2018-02-01,2018-M02,Тернопільська,SSSU consumer prices raw workbook,official_consumer,sour_cream,Сметана жирністю до 15% включно,48.11,48.11,Кілограм,UAH/kg,ok
2018-03-01,2018-M03,Тернопільська,SSSU consumer prices raw workbook,official_consumer,sour_cream,Сметана жирністю до 15% включно,47.78,47.78,Кілограм,UAH/kg,ok
2018-04-01,2018-M04,Тернопільська,SSSU consumer prices raw workbook,official_consumer,sour_cream,Сметана жирністю до 15% включно,48.39,48.39,Кілограм,UAH/kg,ok
2018-05-01,2018-M05,Тернопільська,SSSU consumer prices raw workbook,official_consumer,sour_cream,Сметана жирністю до 15% включно,49.46,49.46,Кілограм,UAH/kg,ok
2018-06-01,2018-M06,Тернопільська,SSSU consumer prices raw workbook,official_consumer,sour_cream,Сметана жирністю до 15% включно,49.11,49.11,Кілограм,UAH/kg,ok
2018-07-01,2018-M07,Тернопільська,SSSU consumer prices raw workbook,official_consumer,sour_cream,Сметана жирністю до 15% включно,49.59,49.59,Кілограм,UAH/kg,ok
2018-08-01,2018-M08,Тернопільська,SSSU consumer prices raw workbook,official_consumer,sour_cream,Сметана жирністю до 15% включно,49.57,49.57,Кілограм,UAH/kg,ok
2018-09-01,2018-M09,Тернопільська,SSSU consumer prices raw workbook,official_consumer,sour_cream,Сметана жирністю до 15% включно,49.82,49.82,Кілограм,UAH/kg,ok
2018-10-01,2018-M10,Тернопільська,SSSU consumer prices raw workbook,official_consumer,sour_cream,Сметана жирністю до 15% включно,50.86,50.86,Кілограм,UAH/kg,ok
2018-11-01,2018-M11,Тернопільська,SSSU consumer prices raw workbook,official_consumer,sour_cream,Сметана жирністю до 15% включно,53.2,53.2,Кілограм,UAH/kg,ok
2018-12-01,2018-M12,Тернопільська,SSSU consumer prices raw workbook,official_consumer,sour_cream,Сметана жирністю до 15% включно,55.18,55.18,Кілограм,UAH/kg,ok
2019-01-01,2019-M01,Тернопільська,SSSU consumer prices raw workbook,official_consumer,sour_cream,Сметана жирністю до 15% включно,52.68,52.68,Кілограм,UAH/kg,ok
2019-02-01,2019-M02,Тернопільська,SSSU consumer prices raw workbook,official_consumer,sour_cream,Сметана жирністю до 15% включно,52.0,52.0,Кілограм,UAH/kg,ok
2019-03-01,2019-M03,Тернопільська,SSSU consumer prices raw workbook,official_consumer,sour_cream,Сметана жирністю до 15% включно,53.03,53.03,Кілограм,UAH/kg,ok
2019-04-01,2019-M04,Тернопільська,SSSU consumer prices raw workbook,official_consumer,sour_cream,Сметана жирністю до 15% включно,52.7,52.7,Кілограм,UAH/kg,ok
2019-05-01,2019-M05,Тернопільська,SSSU consumer prices raw workbook,official_consumer,sour_cream,Сметана жирністю до 15% включно,54.35,54.35,Кілограм,UAH/kg,ok
2019-06-01,2019-M06,Тернопільська,SSSU consumer prices raw workbook,official_consumer,sour_cream,Сметана жирністю до 15% включно,51.83,51.83,Кілограм,UAH/kg,ok
2019-07-01,2019-M07,Тернопільська,SSSU consumer prices raw workbook,official_consumer,sour_cream,Сметана жирністю до 15% включно,52.64,52.64,Кілограм,UAH/kg,ok
2019-08-01,2019-M08,Тернопільська,SSSU consumer prices raw workbook,official_consumer,sour_cream,Сметана жирністю до 15% включно,53.09,53.09,Кілограм,UAH/kg,ok
2019-09-01,2019-M09,Тернопільська,SSSU consumer prices raw workbook,official_consumer,sour_cream,Сметана жирністю до 15% включно,53.51,53.51,Кілограм,UAH/kg,ok
2019-10-01,2019-M10,Тернопільська,SSSU consumer prices raw workbook,official_consumer,sour_cream,Сметана жирністю до 15% включно,55.25,55.25,Кілограм,UAH/kg,ok
2019-11-01,2019-M11,Тернопільська,SSSU consumer prices raw workbook,official_consumer,sour_cream,Сметана жирністю до 15% включно,56.06,56.06,Кілограм,UAH/kg,ok
2019-12-01,2019-M12,Тернопільська,SSSU consumer prices raw workbook,official_consumer,sour_cream,Сметана жирністю до 15% включно,55.62,55.62,Кілограм,UAH/kg,ok
2020-01-01,2020-M01,Тернопільська,SSSU consumer prices raw workbook,official_consumer,sour_cream,Сметана жирністю до 15% включно,55.91,55.91,Кілограм,UAH/kg,ok
2020-02-01,2020-M02,Тернопільська,SSSU consumer prices raw workbook,official_consumer,sour_cream,Сметана жирністю до 15% включно,55.8,55.8,Кілограм,UAH/kg,ok
2020-03-01,2020-M03,Тернопільська,SSSU consumer prices raw workbook,official_consumer,sour_cream,Сметана жирністю до 15% включно,56.8,56.8,Кілограм,UAH/kg,ok
2020-04-01,2020-M04,Тернопільська,SSSU consumer prices raw workbook,official_consumer,sour_cream,Сметана жирністю до 15% включно,56.2,56.2,Кілограм,UAH/kg,ok
2020-05-01,2020-M05,Тернопільська,SSSU consumer prices raw workbook,official_consumer,sour_cream,Сметана жирністю до 15% включно,55.32,55.32,Кілограм,UAH/kg,ok
2020-06-01,2020-M06,Тернопільська,SSSU consumer prices raw workbook,official_consumer,sour_cream,Сметана жирністю до 15% включно,54.14,54.14,Кілограм,UAH/kg,ok
2020-07-01,2020-M07,Тернопільська,SSSU consumer prices raw workbook,official_consumer,sour_cream,Сметана жирністю до 15% включно,56.94,56.94,Кілограм,UAH/kg,ok
2020-08-01,2020-M08,Тернопільська,SSSU consumer prices raw workbook,official_consumer,sour_cream,Сметана жирністю до 15% включно,56.85,56.85,Кілограм,UAH/kg,ok
2020-09-01,2020-M09,Тернопільська,SSSU consumer prices raw workbook,official_consumer,sour_cream,Сметана жирністю до 15% включно,56.68,56.68,Кілограм,UAH/kg,ok
2020-10-01,2020-M10,Тернопільська,SSSU consumer prices raw workbook,official_consumer,sour_cream,Сметана жирністю до 15% включно,57.06,57.06,Кілограм,UAH/kg,ok
2020-11-01,2020-M11,Тернопільська,SSSU consumer prices raw workbook,official_consumer,sour_cream,Сметана жирністю до 15% включно,57.06,57.06,Кілограм,UAH/kg,ok
2020-12-01,2020-M12,Тернопільська,SSSU consumer prices raw workbook,official_consumer,sour_cream,Сметана жирністю до 15% включно,59.7,59.7,Кілограм,UAH/kg,ok
2021-01-01,2021-M01,Тернопільська,SSSU consumer prices raw workbook,official_consumer,sour_cream,Сметана жирністю до 15% включно,58.46,58.46,Кілограм,UAH/kg,ok
2021-02-01,2021-M02,Тернопільська,SSSU consumer prices raw workbook,official_consumer,sour_cream,Сметана жирністю до 15% включно,58.11,58.11,Кілограм,UAH/kg,ok
2021-03-01,2021-M03,Тернопільська,SSSU consumer prices raw workbook,official_consumer,sour_cream,Сметана жирністю до 15% включно,60.59,60.59,Кілограм,UAH/kg,ok
2021-04-01,2021-M04,Тернопільська,SSSU consumer prices raw workbook,official_consumer,sour_cream,Сметана жирністю до 15% включно,61.13,61.13,Кілограм,UAH/kg,ok
2021-05-01,2021-M05,Тернопільська,SSSU consumer prices raw workbook,official_consumer,sour_cream,Сметана жирністю до 15% включно,61.13,61.13,Кілограм,UAH/kg,ok
2021-06-01,2021-M06,Тернопільська,SSSU consumer prices raw workbook,official_consumer,sour_cream,Сметана жирністю до 15% включно,63.26,63.26,Кілограм,UAH/kg,ok
2021-07-01,2021-M07,Тернопільська,SSSU consumer prices raw workbook,official_consumer,sour_cream,Сметана жирністю до 15% включно,62.75,62.75,Кілограм,UAH/kg,ok
2021-08-01,2021-M08,Тернопільська,SSSU consumer prices raw workbook,official_consumer,sour_cream,Сметана жирністю до 15% включно,62.74,62.74,Кілограм,UAH/kg,ok
2021-09-01,2021-M09,Тернопільська,SSSU consumer prices raw workbook,official_consumer,sour_cream,Сметана жирністю до 15% включно,63.45,63.45,Кілограм,UAH/kg,ok
2021-10-01,2021-M10,Тернопільська,SSSU consumer prices raw workbook,official_consumer,sour_cream,Сметана жирністю до 15% включно,66.66,66.66,Кілограм,UAH/kg,ok
2021-11-01,2021-M11,Тернопільська,SSSU consumer prices raw workbook,official_consumer,sour_cream,Сметана жирністю до 15% включно,66.5,66.5,Кілограм,UAH/kg,ok
2021-12-01,2021-M12,Тернопільська,SSSU consumer prices raw workbook,official_consumer,sour_cream,Сметана жирністю до 15% включно,66.99,66.99,Кілограм,UAH/kg,ok
2022-01-01,2022-M01,Тернопільська,SSSU consumer prices raw workbook,official_consumer,sour_cream,Сметана жирністю до 15% включно,69.66,69.66,Кілограм,UAH/kg,ok
2022-02-01,2022-M02,Тернопільська,SSSU consumer prices raw workbook,official_consumer,sour_cream,Сметана жирністю до 15% включно,67.12,67.12,Кілограм,UAH/kg,ok
2022-03-01,2022-M03,Тернопільська,SSSU consumer prices raw workbook,official_consumer,sour_cream,Сметана жирністю до 15% включно,73.04,73.04,Кілограм,UAH/kg,ok
2022-04-01,2022-M04,Тернопільська,SSSU consumer prices raw workbook,official_consumer,sour_cream,Сметана жирністю до 15% включно,75.11,75.11,Кілограм,UAH/kg,ok
2022-05-01,2022-M05,Тернопільська,SSSU consumer prices raw workbook,official_consumer,sour_cream,Сметана жирністю до 15% включно,76.35,76.35,Кілограм,UAH/kg,ok
2022-06-01,2022-M06,Тернопільська,SSSU consumer prices raw workbook,official_consumer,sour_cream,Сметана жирністю до 15% включно,77.13,77.13,Кілограм,UAH/kg,ok
2022-07-01,2022-M07,Тернопільська,SSSU consumer prices raw workbook,official_consumer,sour_cream,Сметана жирністю до 15% включно,78.67,78.67,Кілограм,UAH/kg,ok
2022-08-01,2022-M08,Тернопільська,SSSU consumer prices raw workbook,official_consumer,sour_cream,Сметана жирністю до 15% включно,79.23,79.23,Кілограм,UAH/kg,ok
2022-09-01,2022-M09,Тернопільська,SSSU consumer prices raw workbook,official_consumer,sour_cream,Сметана жирністю до 15% включно,80.28,80.28,Кілограм,UAH/kg,ok
2022-10-01,2022-M10,Тернопільська,SSSU consumer prices raw workbook,official_consumer,sour_cream,Сметана жирністю до 15% включно,83.29,83.29,Кілограм,UAH/kg,ok
2022-11-01,2022-M11,Тернопільська,SSSU consumer prices raw workbook,official_consumer,sour_cream,Сметана жирністю до 15% включно,85.61,85.61,Кілограм,UAH/kg,ok
2022-12-01,2022-M12,Тернопільська,SSSU consumer prices raw workbook,official_consumer,sour_cream,Сметана жирністю до 15% включно,88.67,88.67,Кілограм,UAH/kg,ok
2023-01-01,2023-M01,Тернопільська,SSSU consumer prices raw workbook,official_consumer,sour_cream,Сметана жирністю до 15% включно,87.89,87.89,Кілограм,UAH/kg,ok
2023-02-01,2023-M02,Тернопільська,SSSU consumer prices raw workbook,official_consumer,sour_cream,Сметана жирністю до 15% включно,91.5,91.5,Кілограм,UAH/kg,ok
2023-03-01,2023-M03,Тернопільська,SSSU consumer prices raw workbook,official_consumer,sour_cream,Сметана жирністю до 15% включно,92.15,92.15,Кілограм,UAH/kg,ok
2023-04-01,2023-M04,Тернопільська,SSSU consumer prices raw workbook,official_consumer,sour_cream,Сметана жирністю до 15% включно,92.52,92.52,Кілограм,UAH/kg,ok
2023-05-01,2023-M05,Тернопільська,SSSU consumer prices raw workbook,official_consumer,sour_cream,Сметана жирністю до 15% включно,93.28,93.28,Кілограм,UAH/kg,ok
2023-06-01,2023-M06,Тернопільська,SSSU consumer prices raw workbook,official_consumer,sour_cream,Сметана жирністю до 15% включно,92.54,92.54,Кілограм,UAH/kg,ok
2023-07-01,2023-M07,Тернопільська,SSSU consumer prices raw workbook,official_consumer,sour_cream,Сметана жирністю до 15% включно,91.26,91.26,Кілограм,UAH/kg,ok
2023-08-01,2023-M08,Тернопільська,SSSU consumer prices raw workbook,official_consumer,sour_cream,Сметана жирністю до 15% включно,92.17,92.17,Кілограм,UAH/kg,ok
