date,product,retailer,price_uah_kg,package_price_uah,discount_incidence,discount_pct,n_sku,n_rows,ok_uah_kg_share
2025-11-01,condensed_milk,silpo,,54.99,0.25806451612903225,23.057259044316265,31,31,0.0
2025-11-01,cottage_cheese,silpo,,58.99,0.18571428571428572,23.424980731847143,70,70,0.0
2025-11-01,cream,silpo,,71.24,0.2714285714285714,22.836672257293003,67,70,0.0
2025-11-01,drinking_milk,silpo,,59.99,0.23880597014925373,22.68544341856473,199,201,0.0
2025-11-01,kefir,silpo,,52.24,0.18888888888888888,21.84907289018826,90,90,0.0
2025-11-01,other_dairy,silpo,,60.99,0.2570093457943925,21.505025661047124,212,214,0.0
2025-11-01,soft_cheese,silpo,,52.99,0.36633663366336633,22.659416878668857,101,101,0.0
2025-11-01,sour_cream,silpo,,48.99,0.19444444444444445,23.31855236573371,106,108,0.0
2025-11-01,yogurt,silpo,,52.9,0.2985971943887776,21.66063599724368,493,499,0.0
2025-11-02,butter,silpo,,74.49,0.24347826086956523,19.97458455708778,114,115,0.0
2025-11-02,condensed_milk,silpo,,62.9,0.25806451612903225,21.057779668975513,31,31,0.0
2025-11-02,cottage_cheese,silpo,,49.24,0.21428571428571427,24.427746144594035,70,70,0.0
2025-11-02,cream,silpo,,72.49,0.2676056338028169,21.423410809285862,68,71,0.0
2025-11-02,drinking_milk,silpo,,59.9,0.26108374384236455,22.58885759992362,201,203,0.0
2025-11-02,kefir,silpo,,54.99,0.2087912087912088,21.765929821452886,91,91,0.0
2025-11-02,other_dairy,silpo,,64.05499999999999,0.21962616822429906,22.884753608212414,212,214,0.0
2025-11-02,soft_cheese,silpo,,52.695,0.28846153846153844,19.509085032103453,104,104,0.0
2025-11-02,sour_cream,silpo,,54.99,0.27102803738317754,22.509663118115522,105,107,0.0
2025-11-02,yogurt,silpo,,51.39,0.28484848484848485,22.457857146470907,489,495,0.0
2025-11-03,butter,silpo,,62.74,0.24561403508771928,20.762290943025075,113,114,0.0
2025-11-03,condensed_milk,silpo,,59.99,0.25806451612903225,22.25664838521974,31,31,0.0
2025-11-03,cottage_cheese,silpo,,63.445,0.2,23.954993820176036,70,70,0.0
2025-11-03,cream,silpo,,70.49,0.29577464788732394,22.79514961243323,68,71,0.0
2025-11-03,drinking_milk,silpo,,57.99,0.263681592039801,20.443974513422557,199,201,0.0
2025-11-03,kefir,silpo,,54.945,0.2111111111111111,21.446868908321086,90,90,0.0
2025-11-03,other_dairy,silpo,,64.99,0.2037037037037037,23.193925316597646,214,216,0.0
2025-11-03,soft_cheese,silpo,,50.74,0.23076923076923078,21.48726731537623,104,104,0.0
2025-11-03,sour_cream,silpo,,54.99,0.2523364485981308,22.761953470114005,105,107,0.0
2025-11-03,yogurt,silpo,,54.9,0.31451612903225806,21.845927581858643,490,496,0.0
2025-11-04,butter,novus,661.1111111111111,129.0,0.0,,26,26,0.8461538461538461
2025-11-04,butter,silpo,,75.99,0.2782608695652174,22.21607178918383,114,115,0.0
2025-11-04,condensed_milk,novus,219.9666666666667,72.99,0.0,,19,19,1.0
2025-11-04,condensed_milk,silpo,,59.99,0.22580645161290322,18.094109919227794,31,31,0.0
2025-11-04,cottage_cheese,novus,309.9666666666666,89.99,0.0,,25,25,1.0
2025-11-04,cottage_cheese,silpo,,60.49,0.32857142857142857,22.72617870912106,70,70,0.0
2025-11-04,cream,novus,312.4375,76.99,0.0,,53,53,0.8867924528301887
2025-11-04,cream,silpo,,62.99,0.2676056338028169,19.28827949279378,68,71,0.0
2025-11-04,drinking_milk,novus,78.93684210526315,69.99,0.0,,49,49,0.7959183673469388
2025-11-04,drinking_milk,silpo,,59.445,0.30198019801980197,20.768295186168608,200,202,0.0
2025-11-04,hard_cheese,novus,742.8571428571428,434.0,0.0,,63,63,0.3333333333333333
2025-11-04,kefir,novus,77.8176282051282,58.99,0.0,,20,20,1.0
2025-11-04,kefir,silpo,,56.99,0.18888888888888888,21.302367625308275,90,90,0.0
2025-11-04,other_dairy,novus,162.9259259259259,81.49,0.0,,74,74,0.6351351351351351
2025-11-04,other_dairy,silpo,,59.99,0.1889400921658986,22.52443756224974,215,217,0.0
2025-11-04,soft_cheese,novus,629.5555555555554,194.0,0.0,,343,343,0.46647230320699706
2025-11-04,soft_cheese,silpo,,49.445,0.32,23.38219463070011,100,100,0.0
2025-11-04,sour_cream,novus,234.1222222222222,58.49,0.0,,32,32,0.9375
2025-11-04,sour_cream,silpo,,59.99,0.19626168224299065,20.45461834255206,104,107,0.0
2025-11-04,yogurt,novus,133.7586206896552,45.49,0.0,,159,159,0.9874213836477987
2025-11-04,yogurt,silpo,,52.24,0.3064516129032258,21.39026518720119,490,496,0.0
2025-11-05,butter,silpo,,74.49,0.23931623931623933,20.53406001487796,116,117,0.0
2025-11-05,condensed_milk,silpo,,64.99,0.12903225806451613,20.929149191132414,31,31,0.0
2025-11-05,cottage_cheese,silpo,,67.99,0.17142857142857143,25.426303287910986,70,70,0.0
2025-11-05,cream,silpo,,63.24,0.2571428571428571,22.88849915866627,67,70,0.0
2025-11-05,drinking_milk,silpo,,56.9,0.3034825870646766,21.515503281387325,199,201,0.0
2025-11-05,kefir,silpo,,55.24,0.24444444444444444,20.10978114407287,90,90,0.0
2025-11-05,other_dairy,novus,102.45,20.49,0.0,,1,1,1.0
2025-11-05,other_dairy,silpo,,60.99,0.22119815668202766,21.062536621283158,215,217,0.0
2025-11-05,soft_cheese,novus,377.58333333333337,23.490000000000002,0.0,,2,2,1.0
2025-11-05,soft_cheese,silpo,,54.945,0.32,21.007040073681022,100,100,0.0
2025-11-05,sour_cream,silpo,,59.99,0.23853211009174313,18.718007739463225,106,109,0.0
2025-11-05,yogurt,silpo,,52.49,0.3090909090909091,22.02646785186327,489,495,0.0
2025-11-06,butter,silpo,,69.945,0.2672413793103448,21.142924576621674,115,116,0.0
2025-11-06,condensed_milk,silpo,,65.99,0.1935483870967742,22.821447483808885,31,31,0.0
2025-11-06,cottage_cheese,silpo,,61.99,0.18309859154929578,20.095490915514706,71,71,0.0
2025-11-06,cream,silpo,,64.9,0.3380281690140845,23.96726666811814,68,71,0.0
2025-11-06,drinking_milk,silpo,,55.49,0.2935323383084577,20.015487313846034,199,201,0.0
2025-11-06,kefir,silpo,,54.99,0.21978021978021978,19.834839980260778,91,91,0.0
2025-11-06,other_dairy,silpo,,64.24,0.22018348623853212,22.54539697962693,216,218,0.0
2025-11-06,soft_cheese,novus,,169.0,0.0,,1,1,0.0
2025-11-06,soft_cheese,silpo,,51.99,0.3434343434343434,22.581970844284623,99,99,0.0
2025-11-06,sour_cream,silpo,,56.99,0.20909090909090908,19.703278216480534,107,110,0.0
2025-11-06,yogurt,silpo,,53.24,0.2963709677419355,21.872230470742494,490,496,0.0
2025-11-07,butter,silpo,,67.78,0.2719298245614035,19.536747855541684,113,114,0.0
2025-11-07,condensed_milk,silpo,,64.49,0.22580645161290322,18.617535075366398,31,31,0.0
2025-11-07,cottage_cheese,silpo,,54.99,0.2676056338028169,20.747507211455236,71,71,0.0
2025-11-07,cream,silpo,,56.695,0.375,22.57763833892743,69,72,0.0
2025-11-07,drinking_milk,novus,,349.0,0.0,,1,1,0.0
2025-11-07,drinking_milk,silpo,,61.99,0.2682926829268293,21.027178903863412,203,205,0.0
2025-11-07,kefir,silpo,,52.99,0.22826086956521738,21.493908064443275,92,92,0.0
2025-11-07,other_dairy,silpo,,57.49,0.2191780821917808,22.974376518728686,217,219,0.0
2025-11-07,soft_cheese,silpo,,49.99,0.3106796116504854,21.4831376024799,103,103,0.0
2025-11-07,sour_cream,silpo,,54.99,0.1834862385321101,19.385050651397187,107,109,0.0
2025-11-07,yogurt,novus,166.625,39.99,0.0,,1,1,1.0
2025-11-07,yogurt,silpo,,52.9,0.3592814371257485,22.204902247917257,495,501,0.0
2025-11-08,butter,silpo,,69.945,0.24561403508771928,19.835507625904363,113,114,0.0
2025-11-08,condensed_milk,silpo,,59.99,0.25806451612903225,18.069563314190372,31,31,0.0
2025-11-08,cottage_cheese,silpo,,61.24,0.2571428571428571,21.703872718553814,70,70,0.0
2025-11-08,cream,silpo,,55.99,0.37142857142857144,23.718646157716627,67,70,0.0
2025-11-08,drinking_milk,silpo,,60.49,0.2561576354679803,21.672700570375085,201,203,0.0
2025-11-08,hard_cheese,novus,,629.0,0.0,,1,1,0.0
2025-11-08,kefir,silpo,,49.9,0.21978021978021978,20.79913968507261,91,91,0.0
2025-11-08,other_dairy,silpo,,60.24,0.22477064220183487,22.362771312526462,216,218,0.0
2025-11-08,soft_cheese,silpo,,52.49,0.2871287128712871,21.612741196644656,101,101,0.0
2025-11-08,sour_cream,silpo,,55.24,0.2037037037037037,18.384131559316664,106,108,0.0
2025-11-08,yogurt,novus,168.9310344827586,48.99,0.0,,1,1,1.0
2025-11-08,yogurt,silpo,,52.99,0.34808853118712274,22.723466954677193,491,497,0.0
2025-11-09,butter,silpo,,68.945,0.23684210526315788,21.342502215947796,113,114,0.0
2025-11-09,condensed_milk,silpo,,59.99,0.25806451612903225,17.194563314190372,31,31,0.0
2025-11-09,cottage_cheese,silpo,,56.49,0.2676056338028169,22.379402183058204,71,71,0.0
2025-11-09,cream,silpo,,56.695,0.32857142857142857,22.827407093316207,67,70,0.0
2025-11-09,drinking_milk,silpo,,59.99,0.2537313432835821,22.11298508429282,199,201,0.0
2025-11-09,kefir,silpo,,47.99,0.21978021978021978,21.19054804446934,91,91,0.0
2025-11-09,other_dairy,silpo,,59.49,0.2672811059907834,21.52323984183063,215,217,0.0
2025-11-09,soft_cheese,silpo,,49.9,0.297029702970297,21.45706022334188,101,101,0.0
2025-11-09,sour_cream,silpo,,58.49,0.2169811320754717,18.12945743879322,104,106,0.0
2025-11-09,yogurt,silpo,,52.99,0.3299595141700405,22.6625717074354,488,494,0.0
2025-11-10,butter,silpo,,67.78,0.2807017543859649,23.879318195829196,113,114,0.0
2025-11-10,condensed_milk,silpo,,64.49,0.25806451612903225,19.8095231535478,31,31,0.0
2025-11-10,cottage_cheese,silpo,,52.49,0.22535211267605634,24.125,71,71,0.0
2025-11-10,cream,silpo,,56.24,0.2857142857142857,20.46217743641267,67,70,0.0
2025-11-10,drinking_milk,silpo,,59.99,0.25870646766169153,22.10373223916245,199,201,0.0
2025-11-10,kefir,silpo,,56.74,0.2222222222222222,21.40037528705239,90,90,0.0
2025-11-10,other_dairy,novus,101.98,50.99,0.0,,1,1,1.0
2025-11-10,other_dairy,silpo,,60.99,0.29767441860465116,21.74291863019755,213,215,0.0
2025-11-10,soft_cheese,novus,,129.0,0.0,,1,1,0.0
2025-11-10,soft_cheese,silpo,,53.99,0.26732673267326734,19.77160969518894,101,101,0.0
2025-11-10,sour_cream,silpo,,60.24,0.27358490566037735,20.795292204551554,104,106,0.0
2025-11-10,yogurt,silpo,,50.99,0.3016194331983806,21.36808325870305,488,494,0.0
2025-11-11,butter,silpo,,68.945,0.3157894736842105,22.352225794314148,113,114,0.0
2025-11-11,condensed_milk,silpo,,64.49,0.22580645161290322,20.030460660645456,31,31,0.0
2025-11-11,cottage_cheese,silpo,,58.49,0.2535211267605634,23.41791617644236,71,71,0.0
2025-11-11,cream,silpo,,60.695,0.3,20.905132729498867,67,70,0.0
2025-11-11,drinking_milk,silpo,,60.99,0.2613065326633166,20.747986422266813,197,199,0.0
2025-11-11,kefir,silpo,,54.99,0.25555555555555554,22.500834229063297,90,90,0.0
2025-11-11,other_dairy,silpo,,58.9,0.27906976744186046,23.89805121175184,213,215,0.0
2025-11-11,soft_cheese,novus,,349.0,0.0,,1,1,0.0
2025-11-11,soft_cheese,silpo,,49.99,0.3592233009708738,20.82523724478142,103,103,0.0
2025-11-11,sour_cream,silpo,,55.24,0.29245283018867924,19.15657758982624,104,106,0.0
2025-11-11,yogurt,novus,133.7586206896552,38.79,0.0,,1,1,1.0
2025-11-11,yogurt,silpo,,50.99,0.3022312373225152,21.667316079907323,487,493,0.0
2025-11-12,butter,silpo,,75.24,0.23684210526315788,19.985083729316056,113,114,0.0
2025-11-12,condensed_milk,novus,257.8684210526316,97.99,0.0,,1,1,1.0
2025-11-12,condensed_milk,silpo,,64.49,0.25806451612903225,15.555739404436007,31,31,0.0
2025-11-12,cottage_cheese,silpo,,61.99,0.29577464788732394,22.89877982631015,71,71,0.0
2025-11-12,cream,silpo,,67.99,0.3142857142857143,20.630560015273797,67,70,0.0
2025-11-12,drinking_milk,silpo,,63.99,0.27722772277227725,20.430028823858727,200,202,0.0
2025-11-12,kefir,silpo,,54.99,0.23333333333333334,17.841672358738357,90,90,0.0
2025-11-12,other_dairy,novus,79.98666666666666,59.99,0.0,,1,1,1.0
2025-11-12,other_dairy,silpo,,59.99,0.3023255813953488,21.651305141564734,213,215,0.0
2025-11-12,soft_cheese,novus,353.2222222222222,31.79,0.0,,1,1,1.0
2025-11-12,soft_cheese,silpo,,43.49,0.3564356435643564,24.11521588329974,101,101,0.0
2025-11-12,sour_cream,silpo,,54.99,0.29906542056074764,19.182611152938186,105,107,0.0
2025-11-12,yogurt,silpo,,54.99,0.26774847870182555,21.55148836133965,487,493,0.0
2025-11-13,butter,silpo,,75.99,0.28695652173913044,20.492914120331356,114,115,0.0
2025-11-13,condensed_milk,silpo,,64.49,0.2903225806451613,15.273892026990564,31,31,0.0
2025-11-13,cottage_cheese,silpo,,59.49,0.32857142857142857,23.817014388714004,70,70,0.0
2025-11-13,cream,silpo,,62.99,0.375,20.30474961120057,69,72,0.0
2025-11-13,drinking_milk,silpo,,60.99,0.245,21.847918403614177,198,200,0.0
2025-11-13,hard_cheese,novus,,1179.0,0.0,,1,1,0.0
2025-11-13,kefir,silpo,,56.49,0.24175824175824176,20.43636006803707,91,91,0.0
2025-11-13,other_dairy,silpo,,59.9,0.2831050228310502,22.841915415573958,217,219,0.0
2025-11-13,soft_cheese,novus,,649.0,0.0,,1,1,0.0
2025-11-13,soft_cheese,silpo,,48.99,0.3564356435643564,20.487264979697738,101,101,0.0
2025-11-13,sour_cream,silpo,,54.99,0.2897196261682243,20.95619481203859,105,107,0.0
2025-11-13,yogurt,silpo,,53.99,0.25349301397205587,21.387441347428396,495,501,0.0
2025-11-14,butter,silpo,,67.99,0.22608695652173913,22.433240748077175,114,115,0.0
2025-11-14,condensed_milk,silpo,,57.49,0.15625,16.8,32,32,0.0
2025-11-14,cottage_cheese,silpo,,69.74,0.21428571428571427,23.473366834170854,70,70,0.0
2025-11-14,cream,silpo,,56.9,0.323943661971831,24.04818175044073,68,71,0.0
2025-11-14,drinking_milk,silpo,,59.99,0.2613065326633166,21.34685655645242,197,199,0.0
2025-11-14,kefir,silpo,,49.64,0.2,23.449780470548447,90,90,0.0
2025-11-14,other_dairy,silpo,,61.99,0.2374429223744292,21.17287338189055,217,219,0.0
2025-11-14,soft_cheese,silpo,,52.9,0.27722772277227725,18.924764680739887,101,101,0.0
2025-11-14,sour_cream,silpo,,54.99,0.1834862385321101,22.491041986591096,106,109,0.0
2025-11-14,yogurt,novus,399.9,39.99,0.0,,1,1,1.0
2025-11-14,yogurt,silpo,,52.99,0.25595238095238093,22.582208470175157,498,504,0.0
2025-11-15,butter,novus,772.2222222222223,139.0,0.0,,1,1,1.0
2025-11-15,butter,silpo,,62.445,0.1896551724137931,22.346520517352847,115,116,0.0
2025-11-15,condensed_milk,silpo,,63.239999999999995,0.21875,24.031982942430705,32,32,0.0
2025-11-15,cottage_cheese,silpo,,49.89,0.21428571428571427,23.424094479290275,70,70,0.0
2025-11-15,cream,novus,619.9333333333333,92.99,0.0,,1,1,1.0
2025-11-15,cream,silpo,,49.945,0.2571428571428571,23.2251943770605,67,70,0.0
2025-11-15,drinking_milk,silpo,,58.99,0.22613065326633167,22.60703901965589,197,199,0.0
2025-11-15,kefir,silpo,,56.49,0.2777777777777778,20.825755828088017,90,90,0.0
2025-11-15,other_dairy,silpo,,62.49,0.18981481481481483,21.59379526215701,214,216,0.0
2025-11-15,soft_cheese,novus,796.0,199.0,0.0,,1,1,1.0
2025-11-15,soft_cheese,silpo,,52.49,0.31683168316831684,19.952739282258747,101,101,0.0
2025-11-15,sour_cream,silpo,,54.4,0.25925925925925924,20.973322214370768,106,108,0.0
2025-11-15,yogurt,silpo,,54.99,0.26452905811623245,23.42979879712957,493,499,0.0
2025-11-16,butter,novus,633.3333333333334,114.0,0.0,,2,2,1.0
2025-11-16,butter,silpo,,62.49,0.16521739130434782,22.062727398268823,114,115,0.0
2025-11-16,condensed_milk,silpo,,67.49,0.21875,16.88912579957356,32,32,0.0
2025-11-16,cottage_cheese,silpo,,61.49,0.2857142857142857,22.53923334678471,70,70,0.0
2025-11-16,cream,silpo,,58.49,0.2535211267605634,25.56113902847571,68,71,0.0
2025-11-16,drinking_milk,novus,93.32222222222221,83.99,0.0,,1,1,1.0
2025-11-16,drinking_milk,silpo,,64.9,0.22613065326633167,21.47189034421717,197,199,0.0
2025-11-16,kefir,novus,94.42222222222223,42.49,0.0,,1,1,1.0
2025-11-16,kefir,silpo,,54.99,0.14444444444444443,20.284930538875432,90,90,0.0
2025-11-16,other_dairy,silpo,,58.49,0.27102803738317754,20.35938893467899,212,214,0.0
2025-11-16,soft_cheese,novus,413.2666666666667,312.995,0.0,,2,2,0.5
2025-11-16,soft_cheese,silpo,,52.9,0.21782178217821782,20.910425832586863,101,101,0.0
2025-11-16,sour_cream,silpo,,54.99,0.2523364485981308,22.584572518774312,105,107,0.0
2025-11-16,yogurt,novus,119.9714285714286,41.99,0.0,,2,2,1.0
