date,product,territory,price_median_uah_kg,n_lots
2025-04-01,hard_cheese,Миколаївська,221.5,2
2025-04-01,hard_cheese,Полтавська,293.0,5
2025-04-01,hard_cheese,Сумська,389.0,1
2025-04-01,hard_cheese,Тернопільська,382.5,2
2025-04-01,hard_cheese,Харківська,226.5,2
2025-04-01,hard_cheese,Черкаська,362.0,4
2025-04-01,hard_cheese,Чернівецька,239.0,1
2025-04-01,hard_cheese,Чернігівська,242.5,2
2025-04-01,kefir,Вінницька,48.5,2
2025-04-01,kefir,Дніпропетровська,42.0,1
2025-04-01,kefir,Київська,34.0,1
2025-04-01,kefir,Львівська,38.0,1
2025-04-01,kefir,Сумська,82.0,1
2025-04-01,kefir,Тернопільська,47.0,1
2025-04-01,kefir,Черкаська,60.0,1
2025-05-01,butter,Івано-Франківська,318.5,4
2025-05-01,butter,Вінницька,377.0,5
2025-05-01,butter,Дніпропетровська,320.5,8
2025-05-01,butter,Донецька,418.0,1
2025-05-01,butter,Житомирська,359.5,2
2025-05-01,butter,Закарпатська,368.0,1
2025-05-01,butter,Київська,315.0,9
2025-05-01,butter,Кіровоградська,390.0,5
2025-05-01,butter,Львівська,347.0,7
2025-05-01,butter,Миколаївська,344.0,2
2025-05-01,butter,Одеська,410.0,6
2025-05-01,butter,Полтавська,361.5,8
2025-05-01,butter,Рівненська,352.0,3
2025-05-01,butter,Сумська,282.5,2
2025-05-01,butter,Тернопільська,335.0,6
2025-05-01,butter,Харківська,294.5,4
2025-05-01,butter,Хмельницька,266.0,3
2025-05-01,butter,Черкаська,436.5,6
2025-05-01,butter,Чернівецька,324.0,3
2025-05-01,condensed_milk,Вінницька,99.0,1
2025-05-01,condensed_milk,Дніпропетровська,87.0,1
2025-05-01,condensed_milk,Київська,105.0,2
2025-05-01,condensed_milk,Кіровоградська,85.0,1
2025-05-01,condensed_milk,Одеська,90.0,1
2025-05-01,condensed_milk,Сумська,138.0,1
2025-05-01,cottage_cheese,Вінницька,135.0,3
2025-05-01,cottage_cheese,Дніпропетровська,107.5,4
2025-05-01,cottage_cheese,Житомирська,186.0,3
2025-05-01,cottage_cheese,Закарпатська,120.0,1
2025-05-01,cottage_cheese,Київська,97.0,5
2025-05-01,cottage_cheese,Кіровоградська,113.0,1
2025-05-01,cottage_cheese,Львівська,112.0,5
2025-05-01,cottage_cheese,Миколаївська,256.0,1
2025-05-01,cottage_cheese,Одеська,228.0,4
2025-05-01,cottage_cheese,Полтавська,89.0,3
2025-05-01,cottage_cheese,Рівненська,156.0,1
2025-05-01,cottage_cheese,Тернопільська,95.0,3
2025-05-01,cottage_cheese,Харківська,72.0,3
2025-05-01,cottage_cheese,Хмельницька,99.0,1
2025-05-01,cottage_cheese,Черкаська,188.0,3
2025-05-01,cottage_cheese,Чернівецька,92.0,1
2025-05-01,cottage_cheese,Чернігівська,115.0,1
2025-05-01,drinking_milk,Івано-Франківська,38.0,1
2025-05-01,drinking_milk,Вінницька,36.0,6
2025-05-01,drinking_milk,Дніпропетровська,33.5,6
2025-05-01,drinking_milk,Житомирська,34.0,1
2025-05-01,drinking_milk,Запорізька,35.0,3
2025-05-01,drinking_milk,Київська,31.5,14
2025-05-01,drinking_milk,Кіровоградська,34.5,2
2025-05-01,drinking_milk,Львівська,37.5,4
2025-05-01,drinking_milk,Одеська,41.0,13
2025-05-01,drinking_milk,Полтавська,37.0,5
2025-05-01,drinking_milk,Сумська,39.0,2
2025-05-01,drinking_milk,Тернопільська,42.0,4
2025-05-01,drinking_milk,Черкаська,52.5,4
2025-05-01,drinking_milk,Чернівецька,36.0,1
2025-05-01,drinking_milk,Чернігівська,37.0,1
2025-05-01,hard_cheese,Вінницька,278.0,1
2025-05-01,hard_cheese,Дніпропетровська,155.0,1
2025-05-01,hard_cheese,Донецька,390.0,1
2025-05-01,hard_cheese,Житомирська,318.0,3
2025-05-01,hard_cheese,Закарпатська,214.0,1
2025-05-01,hard_cheese,Запорізька,210.0,1
2025-05-01,hard_cheese,Київська,227.0,5
2025-05-01,hard_cheese,Кіровоградська,289.0,1
2025-05-01,hard_cheese,Одеська,370.0,5
2025-05-01,hard_cheese,Полтавська,311.5,6
2025-05-01,hard_cheese,Рівненська,262.0,3
2025-05-01,hard_cheese,Тернопільська,460.0,1
2025-05-01,hard_cheese,Харківська,264.0,1
2025-05-01,hard_cheese,Хмельницька,301.5,2
2025-05-01,hard_cheese,Черкаська,366.5,2
2025-05-01,hard_cheese,Чернівецька,235.0,1
2025-05-01,hard_cheese,Чернігівська,265.0,1
2025-05-01,kefir,Івано-Франківська,41.0,1
2025-05-01,kefir,Волинська,61.0,1
2025-05-01,kefir,Житомирська,52.0,4
2025-05-01,kefir,Запорізька,33.0,1
2025-05-01,kefir,Київська,28.0,1
2025-05-01,kefir,Кіровоградська,39.0,1
2025-05-01,kefir,Полтавська,40.0,1
2025-05-01,kefir,Сумська,44.0,2
2025-05-01,kefir,Тернопільська,41.0,1
2025-05-01,kefir,Чернівецька,40.0,1
2025-05-01,other_dairy,Чернівецька,226.0,1
2025-05-01,skim_milk_powder,Київська,120.0,1
2025-06-01,butter,Волинська,377.0,4
2025-06-01,butter,Вінницька,235.5,4
2025-06-01,butter,Дніпропетровська,276.0,7
2025-06-01,butter,Житомирська,333.0,7
2025-06-01,butter,Запорізька,274.0,4
2025-06-01,butter,Київська,317.0,6
2025-06-01,butter,Кіровоградська,280.0,3
2025-06-01,butter,Львівська,357.5,8
2025-06-01,butter,Миколаївська,324.0,5
2025-06-01,butter,Одеська,335.5,6
2025-06-01,butter,Полтавська,260.0,4
2025-06-01,butter,Рівненська,310.0,3
2025-06-01,butter,Сумська,339.0,4
2025-06-01,butter,Тернопільська,333.0,5
2025-06-01,butter,Харківська,328.0,7
2025-06-01,butter,Херсонська,234.0,1
2025-06-01,butter,Хмельницька,300.0,1
2025-06-01,butter,Черкаська,352.0,4
2025-06-01,butter,Чернівецька,252.0,1
2025-06-01,butter,Чернігівська,308.0,3
2025-06-01,condensed_milk,Вінницька,85.0,1
2025-06-01,condensed_milk,Дніпропетровська,169.0,1
2025-06-01,condensed_milk,Донецька,99.0,1
2025-06-01,condensed_milk,Закарпатська,92.0,1
2025-06-01,condensed_milk,Кіровоградська,85.0,1
2025-06-01,condensed_milk,Луганська,129.0,1
2025-06-01,condensed_milk,Полтавська,104.0,1
2025-06-01,condensed_milk,Тернопільська,174.0,1
2025-06-01,condensed_milk,Чернігівська,100.0,1
2025-06-01,cottage_cheese,Івано-Франківська,86.0,1
2025-06-01,cottage_cheese,Волинська,174.0,1
2025-06-01,cottage_cheese,Дніпропетровська,65.0,3
2025-06-01,cottage_cheese,Житомирська,182.0,1
2025-06-01,cottage_cheese,Київська,98.0,4
2025-06-01,cottage_cheese,Кіровоградська,91.5,2
2025-06-01,cottage_cheese,Львівська,112.0,1
2025-06-01,cottage_cheese,Одеська,139.0,3
2025-06-01,cottage_cheese,Полтавська,76.0,1
2025-06-01,cottage_cheese,Рівненська,81.0,1
2025-06-01,cottage_cheese,Сумська,180.0,1
2025-06-01,cottage_cheese,Тернопільська,98.5,2
2025-06-01,cottage_cheese,Харківська,77.5,4
2025-06-01,cottage_cheese,Черкаська,108.0,3
2025-06-01,cottage_cheese,Чернівецька,85.0,1
2025-06-01,cottage_cheese,Чернігівська,122.0,1
2025-06-01,cream,Київська,354.0,1
2025-06-01,drinking_milk,Івано-Франківська,47.0,1
2025-06-01,drinking_milk,Волинська,43.0,1
2025-06-01,drinking_milk,Вінницька,44.0,3
2025-06-01,drinking_milk,Дніпропетровська,34.0,5
2025-06-01,drinking_milk,Житомирська,40.0,1
2025-06-01,drinking_milk,Закарпатська,35.5,2
2025-06-01,drinking_milk,Запорізька,41.0,2
2025-06-01,drinking_milk,Київська,31.0,14
2025-06-01,drinking_milk,Кіровоградська,35.0,2
2025-06-01,drinking_milk,Львівська,39.0,4
2025-06-01,drinking_milk,Миколаївська,36.0,2
2025-06-01,drinking_milk,Одеська,60.0,5
2025-06-01,drinking_milk,Полтавська,34.5,4
2025-06-01,drinking_milk,Рівненська,34.0,1
2025-06-01,drinking_milk,Сумська,35.0,1
2025-06-01,drinking_milk,Тернопільська,37.0,3
2025-06-01,drinking_milk,Харківська,36.5,4
2025-06-01,drinking_milk,Херсонська,36.5,2
2025-06-01,drinking_milk,Черкаська,31.0,2
2025-06-01,drinking_milk,Чернівецька,26.0,3
2025-06-01,drinking_milk,Чернігівська,33.0,7
2025-06-01,hard_cheese,Вінницька,233.0,2
2025-06-01,hard_cheese,Дніпропетровська,215.0,3
2025-06-01,hard_cheese,Житомирська,310.0,5
2025-06-01,hard_cheese,Київська,230.0,1
2025-06-01,hard_cheese,Кіровоградська,360.0,1
2025-06-01,hard_cheese,Львівська,179.0,1
2025-06-01,hard_cheese,Миколаївська,294.0,1
2025-06-01,hard_cheese,Одеська,264.0,2
2025-06-01,hard_cheese,Полтавська,250.0,3
2025-06-01,hard_cheese,Рівненська,189.0,1
2025-06-01,hard_cheese,Сумська,289.0,1
2025-06-01,hard_cheese,Тернопільська,328.0,1
2025-06-01,hard_cheese,Харківська,270.0,3
2025-06-01,hard_cheese,Хмельницька,251.5,2
2025-06-01,hard_cheese,Чернівецька,212.0,2
2025-06-01,hard_cheese,Чернігівська,254.0,2
2025-06-01,kefir,Житомирська,42.0,1
2025-06-01,kefir,Київська,28.0,1
2025-06-01,kefir,Львівська,57.0,1
2025-06-01,kefir,Херсонська,40.0,1
2025-06-01,kefir,Черкаська,41.0,1
2025-06-01,kefir,Чернівецька,38.0,1
2025-06-01,other_dairy,Херсонська,179.0,1
2025-06-01,skim_milk_powder,Миколаївська,187.0,1
2025-06-01,skim_milk_powder,Харківська,180.0,1
2025-06-01,skim_milk_powder,Чернігівська,149.0,1
2025-07-01,butter,Івано-Франківська,310.5,2
2025-07-01,butter,Волинська,400.0,1
2025-07-01,butter,Вінницька,394.5,2
2025-07-01,butter,Дніпропетровська,166.0,5
2025-07-01,butter,Житомирська,337.5,4
2025-07-01,butter,Закарпатська,255.0,1
2025-07-01,butter,Запорізька,368.0,1
2025-07-01,butter,Київська,324.5,8
2025-07-01,butter,Кіровоградська,369.0,1
2025-07-01,butter,Львівська,294.0,1
2025-07-01,butter,Миколаївська,323.5,4
2025-07-01,butter,Одеська,412.5,8
2025-07-01,butter,Полтавська,259.0,1
2025-07-01,butter,Рівненська,332.0,6
2025-07-01,butter,Сумська,327.0,4
2025-07-01,butter,Тернопільська,347.5,6
2025-07-01,butter,Харківська,298.5,8
2025-07-01,butter,Хмельницька,444.0,1
2025-07-01,butter,Черкаська,426.0,2
2025-07-01,butter,Чернівецька,198.0,1
2025-07-01,butter,Чернігівська,260.0,3
2025-07-01,condensed_milk,Дніпропетровська,84.0,1
2025-07-01,condensed_milk,Київська,104.0,1
2025-07-01,cottage_cheese,Івано-Франківська,93.0,1
2025-07-01,cottage_cheese,Дніпропетровська,60.0,3
2025-07-01,cottage_cheese,Житомирська,148.0,2
2025-07-01,cottage_cheese,Запорізька,74.5,2
2025-07-01,cottage_cheese,Київська,110.0,7
2025-07-01,cottage_cheese,Кіровоградська,70.0,1
2025-07-01,cottage_cheese,Миколаївська,103.0,1
2025-07-01,cottage_cheese,Одеська,209.0,1
2025-07-01,cottage_cheese,Полтавська,69.0,1
2025-07-01,cottage_cheese,Рівненська,115.0,2
2025-07-01,cottage_cheese,Сумська,114.0,1
2025-07-01,cottage_cheese,Тернопільська,138.5,6
2025-07-01,cottage_cheese,Харківська,117.5,4
2025-07-01,cottage_cheese,Чернівецька,77.0,2
2025-07-01,cottage_cheese,Чернігівська,115.0,1
2025-07-01,cream,Київська,351.0,1
2025-07-01,drinking_milk,Івано-Франківська,37.5,2
2025-07-01,drinking_milk,Волинська,41.0,2
2025-07-01,drinking_milk,Дніпропетровська,36.0,5
2025-07-01,drinking_milk,Житомирська,40.0,3
2025-07-01,drinking_milk,Закарпатська,54.0,1
2025-07-01,drinking_milk,Запорізька,39.0,1
2025-07-01,drinking_milk,Київська,30.0,7
2025-07-01,drinking_milk,Львівська,35.0,1
2025-07-01,drinking_milk,Миколаївська,49.0,2
2025-07-01,drinking_milk,Одеська,35.0,9
2025-07-01,drinking_milk,Полтавська,36.0,4
2025-07-01,drinking_milk,Рівненська,31.0,3
2025-07-01,drinking_milk,Сумська,34.0,2
2025-07-01,drinking_milk,Тернопільська,40.0,5
2025-07-01,drinking_milk,Харківська,38.0,8
2025-07-01,drinking_milk,Черкаська,45.0,2
2025-07-01,drinking_milk,Чернівецька,39.5,2
2025-07-01,drinking_milk,Чернігівська,32.0,1
2025-07-01,hard_cheese,Дніпропетровська,150.0,1
2025-07-01,hard_cheese,Житомирська,298.5,2
2025-07-01,hard_cheese,Закарпатська,255.0,1
2025-07-01,hard_cheese,Запорізька,299.0,2
2025-07-01,hard_cheese,Київська,253.0,5
2025-07-01,hard_cheese,Одеська,440.0,1
2025-07-01,hard_cheese,Полтавська,204.0,3
2025-07-01,hard_cheese,Рівненська,239.0,1
2025-07-01,hard_cheese,Тернопільська,324.0,3
2025-07-01,hard_cheese,Харківська,250.0,3
2025-07-01,hard_cheese,Черкаська,328.0,1
2025-07-01,hard_cheese,Чернівецька,285.5,2
2025-07-01,hard_cheese,Чернігівська,244.0,5
2025-07-01,kefir,Вінницька,47.0,1
2025-07-01,kefir,Київська,51.0,2
2025-07-01,kefir,Миколаївська,48.0,1
2025-07-01,kefir,Сумська,43.0,1
2025-07-01,kefir,Чернівецька,38.0,1
2025-07-01,skim_milk_powder,Житомирська,187.0,1
2025-07-01,skim_milk_powder,Запорізька,126.0,1
2025-07-01,skim_milk_powder,Київська,123.0,1
2025-07-01,skim_milk_powder,Миколаївська,170.0,1
2025-07-01,skim_milk_powder,Чернігівська,160.0,1
2025-08-01,butter,Волинська,387.0,9
2025-08-01,butter,Вінницька,390.0,10
2025-08-01,butter,Дніпропетровська,396.0,19
2025-08-01,butter,Житомирська,313.0,5
2025-08-01,butter,Закарпатська,380.0,1
2025-08-01,butter,Київська,359.0,23
2025-08-01,butter,Кіровоградська,348.0,4
2025-08-01,butter,Львівська,405.5,10
2025-08-01,butter,Миколаївська,423.5,6
2025-08-01,butter,Одеська,471.0,10
2025-08-01,butter,Полтавська,420.5,20
2025-08-01,butter,Рівненська,368.0,5
2025-08-01,butter,Сумська,408.0,5
2025-08-01,butter,Тернопільська,377.0,4
2025-08-01,butter,Харківська,356.0,5
2025-08-01,butter,Хмельницька,361.0,4
2025-08-01,butter,Черкаська,460.0,4
2025-08-01,butter,Чернівецька,372.5,10
2025-08-01,butter,Чернігівська,436.0,2
2025-08-01,condensed_milk,Вінницька,100.0,1
2025-08-01,condensed_milk,Дніпропетровська,85.0,1
2025-08-01,condensed_milk,Київська,89.0,4
2025-08-01,condensed_milk,Одеська,112.0,1
2025-08-01,condensed_milk,Херсонська,108.0,1
2025-08-01,condensed_milk,Чернігівська,102.0,1
2025-08-01,cottage_cheese,Івано-Франківська,102.0,1
2025-08-01,cottage_cheese,Волинська,93.5,2
2025-08-01,cottage_cheese,Вінницька,117.5,2
2025-08-01,cottage_cheese,Дніпропетровська,170.0,5
2025-08-01,cottage_cheese,Житомирська,122.0,5
2025-08-01,cottage_cheese,Закарпатська,107.5,2
2025-08-01,cottage_cheese,Київська,120.0,8
2025-08-01,cottage_cheese,Львівська,114.5,2
2025-08-01,cottage_cheese,Миколаївська,254.0,1
2025-08-01,cottage_cheese,Одеська,219.5,2
2025-08-01,cottage_cheese,Полтавська,153.5,6
2025-08-01,cottage_cheese,Рівненська,123.0,3
2025-08-01,cottage_cheese,Сумська,255.0,1
2025-08-01,cottage_cheese,Тернопільська,93.0,3
2025-08-01,cottage_cheese,Харківська,87.0,4
2025-08-01,cottage_cheese,Хмельницька,156.0,1
2025-08-01,cottage_cheese,Черкаська,88.0,1
2025-08-01,cottage_cheese,Чернігівська,134.0,2
2025-08-01,cream,Дніпропетровська,189.0,1
2025-08-01,drinking_milk,Івано-Франківська,37.0,1
2025-08-01,drinking_milk,Волинська,38.0,9
2025-08-01,drinking_milk,Вінницька,38.0,5
2025-08-01,drinking_milk,Дніпропетровська,42.5,12
2025-08-01,drinking_milk,Житомирська,38.0,3
2025-08-01,drinking_milk,Запорізька,31.5,2
2025-08-01,drinking_milk,Київська,41.0,13
2025-08-01,drinking_milk,Кіровоградська,34.0,2
2025-08-01,drinking_milk,Львівська,42.5,6
2025-08-01,drinking_milk,Миколаївська,50.0,6
2025-08-01,drinking_milk,Одеська,48.0,15
2025-08-01,drinking_milk,Полтавська,38.0,16
2025-08-01,drinking_milk,Рівненська,33.0,7
2025-08-01,drinking_milk,Сумська,37.0,7
2025-08-01,drinking_milk,Тернопільська,40.0,8
2025-08-01,drinking_milk,Харківська,38.0,4
2025-08-01,drinking_milk,Хмельницька,38.0,3
2025-08-01,drinking_milk,Черкаська,42.0,9
2025-08-01,drinking_milk,Чернівецька,42.0,5
2025-08-01,drinking_milk,Чернігівська,37.0,5
2025-08-01,hard_cheese,Волинська,257.5,2
2025-08-01,hard_cheese,Дніпропетровська,261.0,5
2025-08-01,hard_cheese,Донецька,399.0,1
2025-08-01,hard_cheese,Житомирська,371.5,6
2025-08-01,hard_cheese,Закарпатська,258.0,1
2025-08-01,hard_cheese,Запорізька,198.0,1
2025-08-01,hard_cheese,Київська,328.0,3
2025-08-01,hard_cheese,Львівська,210.0,2
2025-08-01,hard_cheese,Миколаївська,376.0,1
2025-08-01,hard_cheese,Одеська,324.0,5
2025-08-01,hard_cheese,Полтавська,232.0,8
2025-08-01,hard_cheese,Сумська,319.0,1
2025-08-01,hard_cheese,Тернопільська,310.0,1
2025-08-01,hard_cheese,Харківська,228.0,5
2025-08-01,hard_cheese,Черкаська,283.5,2
2025-08-01,hard_cheese,Чернівецька,217.5,2
2025-08-01,hard_cheese,Чернігівська,276.5,4
2025-08-01,kefir,Вінницька,60.0,1
2025-08-01,kefir,Дніпропетровська,46.0,3
2025-08-01,kefir,Житомирська,46.0,1
2025-08-01,kefir,Закарпатська,65.0,1
2025-08-01,kefir,Запорізька,36.0,1
2025-08-01,kefir,Миколаївська,56.0,1
2025-08-01,kefir,Одеська,44.0,1
2025-08-01,kefir,Полтавська,37.0,1
2025-08-01,kefir,Рівненська,32.0,1
2025-08-01,kefir,Тернопільська,44.0,1
2025-08-01,kefir,Харківська,58.5,2
2025-08-01,kefir,Черкаська,58.0,1
2025-08-01,kefir,Чернівецька,40.0,2
2025-08-01,skim_milk_powder,Одеська,170.0,1
2025-08-01,soft_cheese,Запорізька,600.0,1
2025-08-01,soft_cheese,Київська,400.0,1
2025-08-01,soft_cheese,Миколаївська,288.0,1
2025-08-01,soft_cheese,Полтавська,297.0,1
2025-08-01,soft_cheese,Чернігівська,230.0,1
2025-09-01,butter,Івано-Франківська,384.5,2
2025-09-01,butter,Волинська,397.0,5
2025-09-01,butter,Вінницька,390.0,10
2025-09-01,butter,Дніпропетровська,394.5,16
2025-09-01,butter,Донецька,420.0,1
2025-09-01,butter,Житомирська,407.5,4
2025-09-01,butter,Закарпатська,363.5,4
2025-09-01,butter,Запорізька,232.0,3
2025-09-01,butter,Київська,360.0,20
2025-09-01,butter,Кіровоградська,300.0,5
2025-09-01,butter,Львівська,400.0,13
2025-09-01,butter,Миколаївська,360.0,11
2025-09-01,butter,Одеська,457.0,29
2025-09-01,butter,Полтавська,439.0,9
2025-09-01,butter,Рівненська,349.0,5
2025-09-01,butter,Сумська,229.0,1
2025-09-01,butter,Тернопільська,336.5,8
2025-09-01,butter,Харківська,348.0,6
2025-09-01,butter,Херсонська,236.0,1
2025-09-01,butter,Хмельницька,381.0,3
2025-09-01,butter,Черкаська,444.5,10
2025-09-01,butter,Чернівецька,381.5,4
2025-09-01,butter,Чернігівська,332.0,6
2025-09-01,condensed_milk,Вінницька,110.0,1
2025-09-01,condensed_milk,Дніпропетровська,82.0,1
2025-09-01,condensed_milk,Одеська,128.0,1
2025-09-01,cottage_cheese,Івано-Франківська,111.0,1
2025-09-01,cottage_cheese,Вінницька,137.0,3
2025-09-01,cottage_cheese,Дніпропетровська,150.0,7
2025-09-01,cottage_cheese,Житомирська,190.0,2
2025-09-01,cottage_cheese,Київська,152.0,6
2025-09-01,cottage_cheese,Кіровоградська,110.0,3
2025-09-01,cottage_cheese,Львівська,159.0,3
2025-09-01,cottage_cheese,Миколаївська,106.0,4
2025-09-01,cottage_cheese,Одеська,162.0,6
2025-09-01,cottage_cheese,Полтавська,72.0,3
2025-09-01,cottage_cheese,Сумська,124.0,2
2025-09-01,cottage_cheese,Харківська,95.5,2
2025-09-01,cottage_cheese,Хмельницька,126.0,2
2025-09-01,cottage_cheese,Черкаська,159.0,9
2025-09-01,cottage_cheese,Чернівецька,75.0,3
2025-09-01,cottage_cheese,Чернігівська,130.0,1
2025-09-01,drinking_milk,Івано-Франківська,32.5,6
2025-09-01,drinking_milk,Волинська,51.0,1
2025-09-01,drinking_milk,Вінницька,44.5,8
2025-09-01,drinking_milk,Дніпропетровська,42.0,9
2025-09-01,drinking_milk,Житомирська,40.0,5
2025-09-01,drinking_milk,Закарпатська,44.0,3
2025-09-01,drinking_milk,Запорізька,39.5,2
2025-09-01,drinking_milk,Київська,35.0,17
2025-09-01,drinking_milk,Кіровоградська,37.5,6
2025-09-01,drinking_milk,Львівська,39.0,8
2025-09-01,drinking_milk,Миколаївська,50.0,7
2025-09-01,drinking_milk,Одеська,55.0,18
2025-09-01,drinking_milk,Полтавська,36.5,14
2025-09-01,drinking_milk,Рівненська,36.5,2
2025-09-01,drinking_milk,Сумська,40.0,1
2025-09-01,drinking_milk,Тернопільська,43.0,7
2025-09-01,drinking_milk,Харківська,37.5,4
2025-09-01,drinking_milk,Херсонська,43.0,1
2025-09-01,drinking_milk,Черкаська,39.0,9
2025-09-01,drinking_milk,Чернівецька,36.0,3
2025-09-01,drinking_milk,Чернігівська,39.0,5
2025-09-01,hard_cheese,Волинська,280.5,2
2025-09-01,hard_cheese,Вінницька,300.0,3
2025-09-01,hard_cheese,Дніпропетровська,292.5,6
2025-09-01,hard_cheese,Київська,293.0,8
2025-09-01,hard_cheese,Кіровоградська,305.0,2
2025-09-01,hard_cheese,Львівська,318.0,1
2025-09-01,hard_cheese,Миколаївська,333.0,4
2025-09-01,hard_cheese,Полтавська,289.5,4
2025-09-01,hard_cheese,Рівненська,314.0,1
2025-09-01,hard_cheese,Сумська,291.0,2
2025-09-01,hard_cheese,Тернопільська,255.0,2
2025-09-01,hard_cheese,Харківська,230.0,4
2025-09-01,hard_cheese,Хмельницька,269.0,3
2025-09-01,hard_cheese,Черкаська,320.0,1
2025-09-01,hard_cheese,Чернівецька,274.0,3
2025-09-01,hard_cheese,Чернігівська,255.0,1
2025-09-01,kefir,Івано-Франківська,37.0,1
2025-09-01,kefir,Вінницька,46.0,1
2025-09-01,kefir,Київська,47.0,2
2025-09-01,kefir,Миколаївська,35.0,1
2025-09-01,kefir,Одеська,44.0,1
2025-09-01,kefir,Рівненська,52.0,1
2025-09-01,kefir,Сумська,47.0,1
2025-09-01,kefir,Черкаська,41.0,1
2025-09-01,skim_milk_powder,Харківська,160.0,1
2025-09-01,skim_milk_powder,Херсонська,168.0,1
2025-09-01,soft_cheese,Вінницька,330.0,2
2025-09-01,soft_cheese,Черкаська,364.0,1
2025-10-01,butter,Івано-Франківська,384.0,4
2025-10-01,butter,Волинська,370.0,5
2025-10-01,butter,Вінницька,355.0,9
2025-10-01,butter,Дніпропетровська,432.0,19
2025-10-01,butter,Донецька,418.0,3
2025-10-01,butter,Житомирська,396.0,9
2025-10-01,butter,Закарпатська,342.0,5
2025-10-01,butter,Запорізька,247.0,3
2025-10-01,butter,Київська,360.0,17
2025-10-01,butter,Кіровоградська,379.0,5
2025-10-01,butter,Львівська,430.0,9
2025-10-01,butter,Миколаївська,520.0,9
2025-10-01,butter,Одеська,480.0,21
2025-10-01,butter,Полтавська,372.0,14
2025-10-01,butter,Рівненська,329.0,6
2025-10-01,butter,Сумська,433.5,4
2025-10-01,butter,Тернопільська,414.0,10
2025-10-01,butter,Харківська,324.0,10
2025-10-01,butter,Хмельницька,380.0,5
2025-10-01,butter,Черкаська,468.0,13
2025-10-01,butter,Чернівецька,399.0,8
2025-10-01,butter,Чернігівська,402.0,5
2025-10-01,condensed_milk,Дніпропетровська,141.0,1
2025-10-01,condensed_milk,Київська,95.0,1
2025-10-01,condensed_milk,Львівська,127.0,1
2025-10-01,condensed_milk,Одеська,144.0,1
2025-10-01,condensed_milk,Херсонська,119.0,1
2025-10-01,condensed_milk,Хмельницька,118.0,1
2025-10-01,cottage_cheese,Волинська,84.0,1
2025-10-01,cottage_cheese,Вінницька,209.0,1
2025-10-01,cottage_cheese,Дніпропетровська,150.0,3
2025-10-01,cottage_cheese,Житомирська,180.0,3
2025-10-01,cottage_cheese,Закарпатська,80.0,1
2025-10-01,cottage_cheese,Запорізька,86.0,1
2025-10-01,cottage_cheese,Київська,140.5,8
2025-10-01,cottage_cheese,Кіровоградська,84.5,2
2025-10-01,cottage_cheese,Львівська,108.5,4
2025-10-01,cottage_cheese,Миколаївська,93.5,4
2025-10-01,cottage_cheese,Одеська,198.5,2
2025-10-01,cottage_cheese,Полтавська,162.0,5
2025-10-01,cottage_cheese,Рівненська,120.5,2
2025-10-01,cottage_cheese,Тернопільська,129.0,3
2025-10-01,cottage_cheese,Харківська,71.0,2
2025-10-01,cottage_cheese,Хмельницька,156.0,1
2025-10-01,cottage_cheese,Черкаська,161.5,2
2025-10-01,cottage_cheese,Чернігівська,120.0,5
2025-10-01,cream,Дніпропетровська,186.0,1
2025-10-01,cream,Київська,144.0,1
2025-10-01,drinking_milk,Івано-Франківська,31.5,4
2025-10-01,drinking_milk,Волинська,40.0,7
2025-10-01,drinking_milk,Вінницька,48.5,2
2025-10-01,drinking_milk,Дніпропетровська,42.0,19
2025-10-01,drinking_milk,Донецька,65.0,1
2025-10-01,drinking_milk,Житомирська,38.0,7
2025-10-01,drinking_milk,Закарпатська,33.5,4
2025-10-01,drinking_milk,Київська,38.0,18
2025-10-01,drinking_milk,Кіровоградська,39.0,7
2025-10-01,drinking_milk,Львівська,44.0,11
2025-10-01,drinking_milk,Миколаївська,51.0,7
2025-10-01,drinking_milk,Одеська,49.0,21
2025-10-01,drinking_milk,Полтавська,43.0,9
2025-10-01,drinking_milk,Рівненська,36.0,12
2025-10-01,drinking_milk,Сумська,39.5,2
2025-10-01,drinking_milk,Тернопільська,40.0,10
2025-10-01,drinking_milk,Харківська,41.0,5
2025-10-01,drinking_milk,Хмельницька,36.0,3
2025-10-01,drinking_milk,Черкаська,42.0,11
2025-10-01,drinking_milk,Чернівецька,36.0,9
2025-10-01,drinking_milk,Чернігівська,35.5,6
2025-10-01,hard_cheese,Івано-Франківська,321.0,1
2025-10-01,hard_cheese,Волинська,296.0,3
2025-10-01,hard_cheese,Вінницька,275.0,1
2025-10-01,hard_cheese,Дніпропетровська,230.0,3
2025-10-01,hard_cheese,Житомирська,357.5,4
2025-10-01,hard_cheese,Закарпатська,254.5,2
2025-10-01,hard_cheese,Запорізька,262.0,2
2025-10-01,hard_cheese,Київська,289.0,10
2025-10-01,hard_cheese,Кіровоградська,560.0,1
2025-10-01,hard_cheese,Львівська,385.0,4
2025-10-01,hard_cheese,Миколаївська,336.0,2
2025-10-01,hard_cheese,Одеська,268.0,5
2025-10-01,hard_cheese,Полтавська,225.0,6
2025-10-01,hard_cheese,Рівненська,275.5,4
2025-10-01,hard_cheese,Сумська,316.0,2
2025-10-01,hard_cheese,Тернопільська,299.5,2
2025-10-01,hard_cheese,Харківська,301.5,4
2025-10-01,hard_cheese,Хмельницька,275.0,4
2025-10-01,hard_cheese,Черкаська,313.5,2
