date,period,territory,source,stage,product,Розріз,price_raw,price_uah_kg,unit_raw,unit_clean,quality_flag
2015-10-01,2015-M10,Україна,SSSU industrial producer prices raw workbook,processor,drinking_milk,"Молоко рідке оброблене (пастеризоване, стерилізоване, гомогенізоване, топлене, пептизоване)",8504.74,8.50474,Гривні за тону,UAH/kg,ok
2015-11-01,2015-M11,Україна,SSSU industrial producer prices raw workbook,processor,drinking_milk,"Молоко рідке оброблене (пастеризоване, стерилізоване, гомогенізоване, топлене, пептизоване)",8642.07,8.64207,Гривні за тону,UAH/kg,ok
2015-12-01,2015-M12,Україна,SSSU industrial producer prices raw workbook,processor,drinking_milk,"Молоко рідке оброблене (пастеризоване, стерилізоване, гомогенізоване, топлене, пептизоване)",8838.23,8.83823,Гривні за тону,UAH/kg,ok
2016-01-01,2016-M01,Україна,SSSU industrial producer prices raw workbook,processor,drinking_milk,"Молоко рідке оброблене (пастеризоване, стерилізоване, гомогенізоване, топлене, пептизоване)",9498.8,9.4988,Гривні за тону,UAH/kg,ok
2016-02-01,2016-M02,Україна,SSSU industrial producer prices raw workbook,processor,drinking_milk,"Молоко рідке оброблене (пастеризоване, стерилізоване, гомогенізоване, топлене, пептизоване)",9668.07,9.66807,Гривні за тону,UAH/kg,ok
2016-03-01,2016-M03,Україна,SSSU industrial producer prices raw workbook,processor,drinking_milk,"Молоко рідке оброблене (пастеризоване, стерилізоване, гомогенізоване, топлене, пептизоване)",10078.12,10.07812,Гривні за тону,UAH/kg,ok
2016-04-01,2016-M04,Україна,SSSU industrial producer prices raw workbook,processor,drinking_milk,"Молоко рідке оброблене (пастеризоване, стерилізоване, гомогенізоване, топлене, пептизоване)",9935.38,9.935379999999999,Гривні за тону,UAH/kg,ok
2016-05-01,2016-M05,Україна,SSSU industrial producer prices raw workbook,processor,drinking_milk,"Молоко рідке оброблене (пастеризоване, стерилізоване, гомогенізоване, топлене, пептизоване)",9906.85,9.90685,Гривні за тону,UAH/kg,ok
2016-06-01,2016-M06,Україна,SSSU industrial producer prices raw workbook,processor,drinking_milk,"Молоко рідке оброблене (пастеризоване, стерилізоване, гомогенізоване, топлене, пептизоване)",10126.14,10.12614,Гривні за тону,UAH/kg,ok
2016-07-01,2016-M07,Україна,SSSU industrial producer prices raw workbook,processor,drinking_milk,"Молоко рідке оброблене (пастеризоване, стерилізоване, гомогенізоване, топлене, пептизоване)",10109.09,10.10909,Гривні за тону,UAH/kg,ok
2016-08-01,2016-M08,Україна,SSSU industrial producer prices raw workbook,processor,drinking_milk,"Молоко рідке оброблене (пастеризоване, стерилізоване, гомогенізоване, топлене, пептизоване)",10198.11,10.19811,Гривні за тону,UAH/kg,ok
2016-09-01,2016-M09,Україна,SSSU industrial producer prices raw workbook,processor,drinking_milk,"Молоко рідке оброблене (пастеризоване, стерилізоване, гомогенізоване, топлене, пептизоване)",10454.85,10.45485,Гривні за тону,UAH/kg,ok
2016-10-01,2016-M10,Україна,SSSU industrial producer prices raw workbook,processor,drinking_milk,"Молоко рідке оброблене (пастеризоване, стерилізоване, гомогенізоване, топлене, пептизоване)",10845.38,10.845379999999999,Гривні за тону,UAH/kg,ok
2016-11-01,2016-M11,Україна,SSSU industrial producer prices raw workbook,processor,drinking_milk,"Молоко рідке оброблене (пастеризоване, стерилізоване, гомогенізоване, топлене, пептизоване)",11090.74,11.09074,Гривні за тону,UAH/kg,ok
2016-12-01,2016-M12,Україна,SSSU industrial producer prices raw workbook,processor,drinking_milk,"Молоко рідке оброблене (пастеризоване, стерилізоване, гомогенізоване, топлене, пептизоване)",11462.38,11.46238,Гривні за тону,UAH/kg,ok
2017-01-01,2017-M01,Україна,SSSU industrial producer prices raw workbook,processor,drinking_milk,"Молоко рідке оброблене (пастеризоване, стерилізоване, гомогенізоване, топлене, пептизоване)",12473.59,12.47359,Гривні за тону,UAH/kg,ok
2017-02-01,2017-M02,Україна,SSSU industrial producer prices raw workbook,processor,drinking_milk,"Молоко рідке оброблене (пастеризоване, стерилізоване, гомогенізоване, топлене, пептизоване)",12705.9,12.7059,Гривні за тону,UAH/kg,ok
2017-03-01,2017-M03,Україна,SSSU industrial producer prices raw workbook,processor,drinking_milk,"Молоко рідке оброблене (пастеризоване, стерилізоване, гомогенізоване, топлене, пептизоване)",12852.98,12.852979999999999,Гривні за тону,UAH/kg,ok
2017-04-01,2017-M04,Україна,SSSU industrial producer prices raw workbook,processor,drinking_milk,"Молоко рідке оброблене (пастеризоване, стерилізоване, гомогенізоване, топлене, пептизоване)",12951.26,12.95126,Гривні за тону,UAH/kg,ok
2017-05-01,2017-M05,Україна,SSSU industrial producer prices raw workbook,processor,drinking_milk,"Молоко рідке оброблене (пастеризоване, стерилізоване, гомогенізоване, топлене, пептизоване)",12931.73,12.93173,Гривні за тону,UAH/kg,ok
2017-06-01,2017-M06,Україна,SSSU industrial producer prices raw workbook,processor,drinking_milk,"Молоко рідке оброблене (пастеризоване, стерилізоване, гомогенізоване, топлене, пептизоване)",12833.0,12.833,Гривні за тону,UAH/kg,ok
2017-07-01,2017-M07,Україна,SSSU industrial producer prices raw workbook,processor,drinking_milk,"Молоко рідке оброблене (пастеризоване, стерилізоване, гомогенізоване, топлене, пептизоване)",12959.27,12.95927,Гривні за тону,UAH/kg,ok
2017-08-01,2017-M08,Україна,SSSU industrial producer prices raw workbook,processor,drinking_milk,"Молоко рідке оброблене (пастеризоване, стерилізоване, гомогенізоване, топлене, пептизоване)",13102.14,13.102139999999999,Гривні за тону,UAH/kg,ok
2017-09-01,2017-M09,Україна,SSSU industrial producer prices raw workbook,processor,drinking_milk,"Молоко рідке оброблене (пастеризоване, стерилізоване, гомогенізоване, топлене, пептизоване)",13438.65,13.438649999999999,Гривні за тону,UAH/kg,ok
2017-10-01,2017-M10,Україна,SSSU industrial producer prices raw workbook,processor,drinking_milk,"Молоко рідке оброблене (пастеризоване, стерилізоване, гомогенізоване, топлене, пептизоване)",13841.63,13.841629999999999,Гривні за тону,UAH/kg,ok
2017-11-01,2017-M11,Україна,SSSU industrial producer prices raw workbook,processor,drinking_milk,"Молоко рідке оброблене (пастеризоване, стерилізоване, гомогенізоване, топлене, пептизоване)",14277.23,14.27723,Гривні за тону,UAH/kg,ok
2017-12-01,2017-M12,Україна,SSSU industrial producer prices raw workbook,processor,drinking_milk,"Молоко рідке оброблене (пастеризоване, стерилізоване, гомогенізоване, топлене, пептизоване)",14649.31,14.64931,Гривні за тону,UAH/kg,ok
2018-01-01,2018-M01,Україна,SSSU industrial producer prices raw workbook,processor,drinking_milk,"Молоко рідке оброблене (пастеризоване, стерилізоване, гомогенізоване, топлене, пептизоване)",14767.46,14.76746,Гривні за тону,UAH/kg,ok
2018-02-01,2018-M02,Україна,SSSU industrial producer prices raw workbook,processor,drinking_milk,"Молоко рідке оброблене (пастеризоване, стерилізоване, гомогенізоване, топлене, пептизоване)",14851.44,14.85144,Гривні за тону,UAH/kg,ok
2018-03-01,2018-M03,Україна,SSSU industrial producer prices raw workbook,processor,drinking_milk,"Молоко рідке оброблене (пастеризоване, стерилізоване, гомогенізоване, топлене, пептизоване)",14961.34,14.96134,Гривні за тону,UAH/kg,ok
2018-04-01,2018-M04,Україна,SSSU industrial producer prices raw workbook,processor,drinking_milk,"Молоко рідке оброблене (пастеризоване, стерилізоване, гомогенізоване, топлене, пептизоване)",15071.07,15.071069999999999,Гривні за тону,UAH/kg,ok
2018-05-01,2018-M05,Україна,SSSU industrial producer prices raw workbook,processor,drinking_milk,"Молоко рідке оброблене (пастеризоване, стерилізоване, гомогенізоване, топлене, пептизоване)",14911.97,14.91197,Гривні за тону,UAH/kg,ok
2018-06-01,2018-M06,Україна,SSSU industrial producer prices raw workbook,processor,drinking_milk,"Молоко рідке оброблене (пастеризоване, стерилізоване, гомогенізоване, топлене, пептизоване)",14833.15,14.83315,Гривні за тону,UAH/kg,ok
2018-07-01,2018-M07,Україна,SSSU industrial producer prices raw workbook,processor,drinking_milk,"Молоко рідке оброблене (пастеризоване, стерилізоване, гомогенізоване, топлене, пептизоване)",14845.9,14.8459,Гривні за тону,UAH/kg,ok
2018-08-01,2018-M08,Україна,SSSU industrial producer prices raw workbook,processor,drinking_milk,"Молоко рідке оброблене (пастеризоване, стерилізоване, гомогенізоване, топлене, пептизоване)",14981.38,14.98138,Гривні за тону,UAH/kg,ok
2018-09-01,2018-M09,Україна,SSSU industrial producer prices raw workbook,processor,drinking_milk,"Молоко рідке оброблене (пастеризоване, стерилізоване, гомогенізоване, топлене, пептизоване)",15416.43,15.41643,Гривні за тону,UAH/kg,ok
2018-10-01,2018-M10,Україна,SSSU industrial producer prices raw workbook,processor,drinking_milk,"Молоко рідке оброблене (пастеризоване, стерилізоване, гомогенізоване, топлене, пептизоване)",15563.16,15.56316,Гривні за тону,UAH/kg,ok
2018-11-01,2018-M11,Україна,SSSU industrial producer prices raw workbook,processor,drinking_milk,"Молоко рідке оброблене (пастеризоване, стерилізоване, гомогенізоване, топлене, пептизоване)",15960.09,15.960090000000001,Гривні за тону,UAH/kg,ok
2018-12-01,2018-M12,Україна,SSSU industrial producer prices raw workbook,processor,drinking_milk,"Молоко рідке оброблене (пастеризоване, стерилізоване, гомогенізоване, топлене, пептизоване)",16131.07,16.13107,Гривні за тону,UAH/kg,ok
2019-01-01,2019-M01,Україна,SSSU industrial producer prices raw workbook,processor,drinking_milk,"Молоко рідке оброблене (пастеризоване, стерилізоване, гомогенізоване, топлене, пептизоване)",15404.69,15.40469,Гривні за тону,UAH/kg,ok
2019-02-01,2019-M02,Україна,SSSU industrial producer prices raw workbook,processor,drinking_milk,"Молоко рідке оброблене (пастеризоване, стерилізоване, гомогенізоване, топлене, пептизоване)",15444.83,15.44483,Гривні за тону,UAH/kg,ok
2019-03-01,2019-M03,Україна,SSSU industrial producer prices raw workbook,processor,drinking_milk,"Молоко рідке оброблене (пастеризоване, стерилізоване, гомогенізоване, топлене, пептизоване)",15615.21,15.61521,Гривні за тону,UAH/kg,ok
2019-04-01,2019-M04,Україна,SSSU industrial producer prices raw workbook,processor,drinking_milk,"Молоко рідке оброблене (пастеризоване, стерилізоване, гомогенізоване, топлене, пептизоване)",15506.24,15.50624,Гривні за тону,UAH/kg,ok
2019-05-01,2019-M05,Україна,SSSU industrial producer prices raw workbook,processor,drinking_milk,"Молоко рідке оброблене (пастеризоване, стерилізоване, гомогенізоване, топлене, пептизоване)",15410.97,15.410969999999999,Гривні за тону,UAH/kg,ok
2019-06-01,2019-M06,Україна,SSSU industrial producer prices raw workbook,processor,drinking_milk,"Молоко рідке оброблене (пастеризоване, стерилізоване, гомогенізоване, топлене, пептизоване)",15254.63,15.254629999999999,Гривні за тону,UAH/kg,ok
2019-07-01,2019-M07,Україна,SSSU industrial producer prices raw workbook,processor,drinking_milk,"Молоко рідке оброблене (пастеризоване, стерилізоване, гомогенізоване, топлене, пептизоване)",15258.67,15.25867,Гривні за тону,UAH/kg,ok
2019-08-01,2019-M08,Україна,SSSU industrial producer prices raw workbook,processor,drinking_milk,"Молоко рідке оброблене (пастеризоване, стерилізоване, гомогенізоване, топлене, пептизоване)",15429.08,15.42908,Гривні за тону,UAH/kg,ok
2019-09-01,2019-M09,Україна,SSSU industrial producer prices raw workbook,processor,drinking_milk,"Молоко рідке оброблене (пастеризоване, стерилізоване, гомогенізоване, топлене, пептизоване)",15743.43,15.74343,Гривні за тону,UAH/kg,ok
2019-10-01,2019-M10,Україна,SSSU industrial producer prices raw workbook,processor,drinking_milk,"Молоко рідке оброблене (пастеризоване, стерилізоване, гомогенізоване, топлене, пептизоване)",15796.97,15.79697,Гривні за тону,UAH/kg,ok
2019-11-01,2019-M11,Україна,SSSU industrial producer prices raw workbook,processor,drinking_milk,"Молоко рідке оброблене (пастеризоване, стерилізоване, гомогенізоване, топлене, пептизоване)",15895.16,15.89516,Гривні за тону,UAH/kg,ok
2019-12-01,2019-M12,Україна,SSSU industrial producer prices raw workbook,processor,drinking_milk,"Молоко рідке оброблене (пастеризоване, стерилізоване, гомогенізоване, топлене, пептизоване)",16014.93,16.01493,Гривні за тону,UAH/kg,ok
2020-01-01,2020-M01,Україна,SSSU industrial producer prices raw workbook,processor,drinking_milk,"Молоко рідке оброблене (пастеризоване, стерилізоване, гомогенізоване, топлене, пептизоване)",16729.86,16.729860000000002,Гривні за тону,UAH/kg,ok
2020-02-01,2020-M02,Україна,SSSU industrial producer prices raw workbook,processor,drinking_milk,"Молоко рідке оброблене (пастеризоване, стерилізоване, гомогенізоване, топлене, пептизоване)",16759.75,16.75975,Гривні за тону,UAH/kg,ok
2020-03-01,2020-M03,Україна,SSSU industrial producer prices raw workbook,processor,drinking_milk,"Молоко рідке оброблене (пастеризоване, стерилізоване, гомогенізоване, топлене, пептизоване)",16815.59,16.81559,Гривні за тону,UAH/kg,ok
2020-04-01,2020-M04,Україна,SSSU industrial producer prices raw workbook,processor,drinking_milk,"Молоко рідке оброблене (пастеризоване, стерилізоване, гомогенізоване, топлене, пептизоване)",16919.14,16.91914,Гривні за тону,UAH/kg,ok
2020-05-01,2020-M05,Україна,SSSU industrial producer prices raw workbook,processor,drinking_milk,"Молоко рідке оброблене (пастеризоване, стерилізоване, гомогенізоване, топлене, пептизоване)",16909.73,16.90973,Гривні за тону,UAH/kg,ok
2020-06-01,2020-M06,Україна,SSSU industrial producer prices raw workbook,processor,drinking_milk,"Молоко рідке оброблене (пастеризоване, стерилізоване, гомогенізоване, топлене, пептизоване)",16929.72,16.92972,Гривні за тону,UAH/kg,ok
2020-07-01,2020-M07,Україна,SSSU industrial producer prices raw workbook,processor,drinking_milk,"Молоко рідке оброблене (пастеризоване, стерилізоване, гомогенізоване, топлене, пептизоване)",16981.16,16.98116,Гривні за тону,UAH/kg,ok
2020-08-01,2020-M08,Україна,SSSU industrial producer prices raw workbook,processor,drinking_milk,"Молоко рідке оброблене (пастеризоване, стерилізоване, гомогенізоване, топлене, пептизоване)",17014.73,17.01473,Гривні за тону,UAH/kg,ok
2020-09-01,2020-M09,Україна,SSSU industrial producer prices raw workbook,processor,drinking_milk,"Молоко рідке оброблене (пастеризоване, стерилізоване, гомогенізоване, топлене, пептизоване)",17311.91,17.31191,Гривні за тону,UAH/kg,ok
2020-10-01,2020-M10,Україна,SSSU industrial producer prices raw workbook,processor,drinking_milk,"Молоко рідке оброблене (пастеризоване, стерилізоване, гомогенізоване, топлене, пептизоване)",17342.31,17.34231,Гривні за тону,UAH/kg,ok
2020-11-01,2020-M11,Україна,SSSU industrial producer prices raw workbook,processor,drinking_milk,"Молоко рідке оброблене (пастеризоване, стерилізоване, гомогенізоване, топлене, пептизоване)",17659.56,17.659560000000003,Гривні за тону,UAH/kg,ok
2020-12-01,2020-M12,Україна,SSSU industrial producer prices raw workbook,processor,drinking_milk,"Молоко рідке оброблене (пастеризоване, стерилізоване, гомогенізоване, топлене, пептизоване)",17899.5,17.8995,Гривні за тону,UAH/kg,ok
2021-01-01,2021-M01,Україна,SSSU industrial producer prices raw workbook,processor,drinking_milk,"Молоко рідке оброблене (пастеризоване, стерилізоване, гомогенізоване, топлене, пептизоване)",18328.91,18.32891,Гривні за тону,UAH/kg,ok
2021-02-01,2021-M02,Україна,SSSU industrial producer prices raw workbook,processor,drinking_milk,"Молоко рідке оброблене (пастеризоване, стерилізоване, гомогенізоване, топлене, пептизоване)",18577.43,18.57743,Гривні за тону,UAH/kg,ok
2021-03-01,2021-M03,Україна,SSSU industrial producer prices raw workbook,processor,drinking_milk,"Молоко рідке оброблене (пастеризоване, стерилізоване, гомогенізоване, топлене, пептизоване)",18712.94,18.71294,Гривні за тону,UAH/kg,ok
2021-04-01,2021-M04,Україна,SSSU industrial producer prices raw workbook,processor,drinking_milk,"Молоко рідке оброблене (пастеризоване, стерилізоване, гомогенізоване, топлене, пептизоване)",18986.1,18.986099999999997,Гривні за тону,UAH/kg,ok
2021-05-01,2021-M05,Україна,SSSU industrial producer prices raw workbook,processor,drinking_milk,"Молоко рідке оброблене (пастеризоване, стерилізоване, гомогенізоване, топлене, пептизоване)",19170.48,19.17048,Гривні за тону,UAH/kg,ok
2021-06-01,2021-M06,Україна,SSSU industrial producer prices raw workbook,processor,drinking_milk,"Молоко рідке оброблене (пастеризоване, стерилізоване, гомогенізоване, топлене, пептизоване)",19320.84,19.32084,Гривні за тону,UAH/kg,ok
2021-07-01,2021-M07,Україна,SSSU industrial producer prices raw workbook,processor,drinking_milk,"Молоко рідке оброблене (пастеризоване, стерилізоване, гомогенізоване, топлене, пептизоване)",19658.52,19.65852,Гривні за тону,UAH/kg,ok
2021-08-01,2021-M08,Україна,SSSU industrial producer prices raw workbook,processor,drinking_milk,"Молоко рідке оброблене (пастеризоване, стерилізоване, гомогенізоване, топлене, пептизоване)",19709.38,19.70938,Гривні за тону,UAH/kg,ok
2021-09-01,2021-M09,Україна,SSSU industrial producer prices raw workbook,processor,drinking_milk,"Молоко рідке оброблене (пастеризоване, стерилізоване, гомогенізоване, топлене, пептизоване)",19842.3,19.842299999999998,Гривні за тону,UAH/kg,ok
2021-10-01,2021-M10,Україна,SSSU industrial producer prices raw workbook,processor,drinking_milk,"Молоко рідке оброблене (пастеризоване, стерилізоване, гомогенізоване, топлене, пептизоване)",20044.24,20.044240000000002,Гривні за тону,UAH/kg,ok
2021-11-01,2021-M11,Україна,SSSU industrial producer prices raw workbook,processor,drinking_milk,"Молоко рідке оброблене (пастеризоване, стерилізоване, гомогенізоване, топлене, пептизоване)",20045.35,20.04535,Гривні за тону,UAH/kg,ok
2021-12-01,2021-M12,Україна,SSSU industrial producer prices raw workbook,processor,drinking_milk,"Молоко рідке оброблене (пастеризоване, стерилізоване, гомогенізоване, топлене, пептизоване)",20216.12,20.21612,Гривні за тону,UAH/kg,ok
2022-01-01,2022-M01,Україна,SSSU industrial producer prices raw workbook,processor,drinking_milk,"Молоко рідке оброблене (пастеризоване, стерилізоване, гомогенізоване, топлене, пептизоване)",21725.97,21.72597,Гривні за тону,UAH/kg,ok
2022-02-01,2022-M02,Україна,SSSU industrial producer prices raw workbook,processor,drinking_milk,"Молоко рідке оброблене (пастеризоване, стерилізоване, гомогенізоване, топлене, пептизоване)",22242.38,22.24238,Гривні за тону,UAH/kg,ok
2022-03-01,2022-M03,Україна,SSSU industrial producer prices raw workbook,processor,drinking_milk,"Молоко рідке оброблене (пастеризоване, стерилізоване, гомогенізоване, топлене, пептизоване)",22512.24,22.512240000000002,Гривні за тону,UAH/kg,ok
2022-04-01,2022-M04,Україна,SSSU industrial producer prices raw workbook,processor,drinking_milk,"Молоко рідке оброблене (пастеризоване, стерилізоване, гомогенізоване, топлене, пептизоване)",22696.58,22.69658,Гривні за тону,UAH/kg,ok
2022-05-01,2022-M05,Україна,SSSU industrial producer prices raw workbook,processor,drinking_milk,"Молоко рідке оброблене (пастеризоване, стерилізоване, гомогенізоване, топлене, пептизоване)",22769.11,22.76911,Гривні за тону,UAH/kg,ok
2022-06-01,2022-M06,Україна,SSSU industrial producer prices raw workbook,processor,drinking_milk,"Молоко рідке оброблене (пастеризоване, стерилізоване, гомогенізоване, топлене, пептизоване)",23174.07,23.17407,Гривні за тону,UAH/kg,ok
2022-07-01,2022-M07,Україна,SSSU industrial producer prices raw workbook,processor,drinking_milk,"Молоко рідке оброблене (пастеризоване, стерилізоване, гомогенізоване, топлене, пептизоване)",23758.83,23.758830000000003,Гривні за тону,UAH/kg,ok
2022-08-01,2022-M08,Україна,SSSU industrial producer prices raw workbook,processor,drinking_milk,"Молоко рідке оброблене (пастеризоване, стерилізоване, гомогенізоване, топлене, пептизоване)",23754.62,23.75462,Гривні за тону,UAH/kg,ok
2022-09-01,2022-M09,Україна,SSSU industrial producer prices raw workbook,processor,drinking_milk,"Молоко рідке оброблене (пастеризоване, стерилізоване, гомогенізоване, топлене, пептизоване)",24236.31,24.23631,Гривні за тону,UAH/kg,ok
2022-10-01,2022-M10,Україна,SSSU industrial producer prices raw workbook,processor,drinking_milk,"Молоко рідке оброблене (пастеризоване, стерилізоване, гомогенізоване, топлене, пептизоване)",24622.0,24.622,Гривні за тону,UAH/kg,ok
2022-11-01,2022-M11,Україна,SSSU industrial producer prices raw workbook,processor,drinking_milk,"Молоко рідке оброблене (пастеризоване, стерилізоване, гомогенізоване, топлене, пептизоване)",25000.23,25.00023,Гривні за тону,UAH/kg,ok
2022-12-01,2022-M12,Україна,SSSU industrial producer prices raw workbook,processor,drinking_milk,"Молоко рідке оброблене (пастеризоване, стерилізоване, гомогенізоване, топлене, пептизоване)",25415.41,25.41541,Гривні за тону,UAH/kg,ok
2023-01-01,2023-M01,Україна,SSSU industrial producer prices raw workbook,processor,drinking_milk,"Молоко рідке оброблене (пастеризоване, стерилізоване, гомогенізоване, топлене, пептизоване)",26645.88,26.645880000000002,Гривні за тону,UAH/kg,ok
2023-02-01,2023-M02,Україна,SSSU industrial producer prices raw workbook,processor,drinking_milk,"Молоко рідке оброблене (пастеризоване, стерилізоване, гомогенізоване, топлене, пептизоване)",26891.36,26.89136,Гривні за тону,UAH/kg,ok
2023-03-01,2023-M03,Україна,SSSU industrial producer prices raw workbook,processor,drinking_milk,"Молоко рідке оброблене (пастеризоване, стерилізоване, гомогенізоване, топлене, пептизоване)",27058.34,27.05834,Гривні за тону,UAH/kg,ok
2023-04-01,2023-M04,Україна,SSSU industrial producer prices raw workbook,processor,drinking_milk,"Молоко рідке оброблене (пастеризоване, стерилізоване, гомогенізоване, топлене, пептизоване)",26960.39,26.96039,Гривні за тону,UAH/kg,ok
2023-05-01,2023-M05,Україна,SSSU industrial producer prices raw workbook,processor,drinking_milk,"Молоко рідке оброблене (пастеризоване, стерилізоване, гомогенізоване, топлене, пептизоване)",27048.28,27.04828,Гривні за тону,UAH/kg,ok
2023-06-01,2023-M06,Україна,SSSU industrial producer prices raw workbook,processor,drinking_milk,"Молоко рідке оброблене (пастеризоване, стерилізоване, гомогенізоване, топлене, пептизоване)",27104.6,27.104599999999998,Гривні за тону,UAH/kg,ok
2023-07-01,2023-M07,Україна,SSSU industrial producer prices raw workbook,processor,drinking_milk,"Молоко рідке оброблене (пастеризоване, стерилізоване, гомогенізоване, топлене, пептизоване)",26928.59,26.92859,Гривні за тону,UAH/kg,ok
2023-08-01,2023-M08,Україна,SSSU industrial producer prices raw workbook,processor,drinking_milk,"Молоко рідке оброблене (пастеризоване, стерилізоване, гомогенізоване, топлене, пептизоване)",27000.47,27.00047,Гривні за тону,UAH/kg,ok
2023-09-01,2023-M09,Україна,SSSU industrial producer prices raw workbook,processor,drinking_milk,"Молоко рідке оброблене (пастеризоване, стерилізоване, гомогенізоване, топлене, пептизоване)",26268.96,26.26896,Гривні за тону,UAH/kg,ok
2023-10-01,2023-M10,Україна,SSSU industrial producer prices raw workbook,processor,drinking_milk,"Молоко рідке оброблене (пастеризоване, стерилізоване, гомогенізоване, топлене, пептизоване)",26980.81,26.98081,Гривні за тону,UAH/kg,ok
2023-11-01,2023-M11,Україна,SSSU industrial producer prices raw workbook,processor,drinking_milk,"Молоко рідке оброблене (пастеризоване, стерилізоване, гомогенізоване, топлене, пептизоване)",27481.83,27.481830000000002,Гривні за тону,UAH/kg,ok
2023-12-01,2023-M12,Україна,SSSU industrial producer prices raw workbook,processor,drinking_milk,"Молоко рідке оброблене (пастеризоване, стерилізоване, гомогенізоване, топлене, пептизоване)",28268.11,28.26811,Гривні за тону,UAH/kg,ok
2024-01-01,2024-M01,Україна,SSSU industrial producer prices raw workbook,processor,drinking_milk,"Молоко рідке оброблене (пастеризоване, стерилізоване, гомогенізоване, топлене, пептизоване)",27277.97,27.27797,Гривні за тону,UAH/kg,ok
2024-02-01,2024-M02,Україна,SSSU industrial producer prices raw workbook,processor,drinking_milk,"Молоко рідке оброблене (пастеризоване, стерилізоване, гомогенізоване, топлене, пептизоване)",27436.53,27.436529999999998,Гривні за тону,UAH/kg,ok
2024-03-01,2024-M03,Україна,SSSU industrial producer prices raw workbook,processor,drinking_milk,"Молоко рідке оброблене (пастеризоване, стерилізоване, гомогенізоване, топлене, пептизоване)",27851.64,27.85164,Гривні за тону,UAH/kg,ok
2024-04-01,2024-M04,Україна,SSSU industrial producer prices raw workbook,processor,drinking_milk,"Молоко рідке оброблене (пастеризоване, стерилізоване, гомогенізоване, топлене, пептизоване)",27587.99,27.58799,Гривні за тону,UAH/kg,ok
2024-05-01,2024-M05,Україна,SSSU industrial producer prices raw workbook,processor,drinking_milk,"Молоко рідке оброблене (пастеризоване, стерилізоване, гомогенізоване, топлене, пептизоване)",27629.88,27.62988,Гривні за тону,UAH/kg,ok
2024-06-01,2024-M06,Україна,SSSU industrial producer prices raw workbook,processor,drinking_milk,"Молоко рідке оброблене (пастеризоване, стерилізоване, гомогенізоване, топлене, пептизоване)",27588.78,27.58878,Гривні за тону,UAH/kg,ok
2024-07-01,2024-M07,Україна,SSSU industrial producer prices raw workbook,processor,drinking_milk,"Молоко рідке оброблене (пастеризоване, стерилізоване, гомогенізоване, топлене, пептизоване)",27752.87,27.752869999999998,Гривні за тону,UAH/kg,ok
2024-08-01,2024-M08,Україна,SSSU industrial producer prices raw workbook,processor,drinking_milk,"Молоко рідке оброблене (пастеризоване, стерилізоване, гомогенізоване, топлене, пептизоване)",28148.28,28.14828,Гривні за тону,UAH/kg,ok
2024-09-01,2024-M09,Україна,SSSU industrial producer prices raw workbook,processor,drinking_milk,"Молоко рідке оброблене (пастеризоване, стерилізоване, гомогенізоване, топлене, пептизоване)",28870.76,28.870759999999997,Гривні за тону,UAH/kg,ok
2024-10-01,2024-M10,Україна,SSSU industrial producer prices raw workbook,processor,drinking_milk,"Молоко рідке оброблене (пастеризоване, стерилізоване, гомогенізоване, топлене, пептизоване)",30557.99,30.55799,Гривні за тону,UAH/kg,ok
2024-11-01,2024-M11,Україна,SSSU industrial producer prices raw workbook,processor,drinking_milk,"Молоко рідке оброблене (пастеризоване, стерилізоване, гомогенізоване, топлене, пептизоване)",31712.56,31.71256,Гривні за тону,UAH/kg,ok
2024-12-01,2024-M12,Україна,SSSU industrial producer prices raw workbook,processor,drinking_milk,"Молоко рідке оброблене (пастеризоване, стерилізоване, гомогенізоване, топлене, пептизоване)",33013.87,33.013870000000004,Гривні за тону,UAH/kg,ok
2025-01-01,2025-M01,Україна,SSSU industrial producer prices raw workbook,processor,drinking_milk,"Молоко рідке оброблене (пастеризоване, стерилізоване, гомогенізоване, топлене, пептизоване)",35096.29,35.09629,Гривні за тону,UAH/kg,ok
2025-02-01,2025-M02,Україна,SSSU industrial producer prices raw workbook,processor,drinking_milk,"Молоко рідке оброблене (пастеризоване, стерилізоване, гомогенізоване, топлене, пептизоване)",35161.18,35.16118,Гривні за тону,UAH/kg,ok
2025-03-01,2025-M03,Україна,SSSU industrial producer prices raw workbook,processor,drinking_milk,"Молоко рідке оброблене (пастеризоване, стерилізоване, гомогенізоване, топлене, пептизоване)",33783.16,33.78316,Гривні за тону,UAH/kg,ok
2025-04-01,2025-M04,Україна,SSSU industrial producer prices raw workbook,processor,drinking_milk,"Молоко рідке оброблене (пастеризоване, стерилізоване, гомогенізоване, топлене, пептизоване)",33790.9,33.7909,Гривні за тону,UAH/kg,ok
2025-05-01,2025-M05,Україна,SSSU industrial producer prices raw workbook,processor,drinking_milk,"Молоко рідке оброблене (пастеризоване, стерилізоване, гомогенізоване, топлене, пептизоване)",33760.7,33.7607,Гривні за тону,UAH/kg,ok
2025-06-01,2025-M06,Україна,SSSU industrial producer prices raw workbook,processor,drinking_milk,"Молоко рідке оброблене (пастеризоване, стерилізоване, гомогенізоване, топлене, пептизоване)",33613.16,33.61316,Гривні за тону,UAH/kg,ok
