hypothesis,source_block,model_family,frequency,link,product,product_label,n_obs,coef,pvalue,ect_coef,ect_pvalue,cointegration_p,admissibility_status,mapping_type,diagnostic_ljungbox_p,asymmetry_pvalue,reliability_raw,interpretation_source,diagnostic_bp_p,r2,detail,data_layer,x_product,period_start,period_end,speed_measure,asymmetry_measure,pos_ect_coef,neg_ect_coef,pos_ect_p,neg_ect_p,horizon,retailer,price_measure,discount_mean,sku_support,abs_coef,large_coef_flag,peak_coef_flag,intersection_score,significant_flag,direct_bad_link_flag,integrated_reliability,thesis_use,score,selection_reason
H2,old_final_lp,LP_linear,daily,ProZorro -> Retail,cream,Cream,64.0,-0.0244747427754891,0.621452116296984,,,,,,0.7807601157131102,,unreliable / appendix only,previous model output,,,,,,,,,,,,,,,,,,,0.0244747427754891,False,False,1.0,False,False,appendix or discard,appendix only / do not headline,114.17438726989563,appendix or discard; n=64.0; coef=-0.0245; p=0.621; source=old_final_lp
H2,newmodel_v2_retail,Threshold ECM (Loy-style),daily,ProZorro -> Retail,drinking_milk,,55.0,-0.01765201401104788,0.9431206682025208,-1.670121732621567,1.1513908015124896e-23,0.010388857033991094,weak_extension,direct_or_title_repaired,0.7740896256815009,,probable / needs validation,new v2 additional model,0.7258321922132277,0.6554646242184523,Restricted two-regime error correction; first-stage speed/asymmetry follows Loy et al.,retail_v2_daily_product,drinking_milk,2025-10-22,2026-01-08,1.670121732621567,-0.2802162350359103,-1.8102298501395222,-1.530013615103612,0.012457115767233799,1.1513908015124896e-23,,pooled,package_price_uah,0.20349420622806305,198.0,0.01765201401104788,False,False,1.0,True,False,probable / supporting,short supporting block or appendix,219.02535169073514,probable / supporting; n=55.0; coef=-0.0177; p=0.943; source=newmodel_v2_retail
H2,second_stage_lp,LP_linear,daily,ProZorro -> Retail,hard_cheese,Hard cheese,65.0,0.2906970311676942,0.3791501767300249,,,,,,0.9557310361750592,,unreliable / appendix only,previous model output,,,,,,,,,,,,,,,,,,,0.2906970311676942,False,False,1.0,False,False,appendix or discard,appendix only / do not headline,114.18965474202642,appendix or discard; n=65.0; coef=0.291; p=0.379; source=second_stage_lp
H2,newmodel_v2_retail,Threshold ECM (Loy-style),daily,ProZorro -> Retail,kefir,,52.0,0.011849590141217226,0.8284648752126023,-0.5417385935674236,2.5698128173912036e-05,0.0033369227216461256,weak_extension,direct_or_title_repaired,0.8454489909039941,,probable / needs validation,new v2 additional model,0.1962526218377593,0.30109443409215864,Restricted two-regime error correction; first-stage speed/asymmetry follows Loy et al.,retail_v2_daily_product,kefir,2025-10-22,2026-01-08,0.5417385935674236,0.403559797845203,-0.3399586946448221,-0.7435184924900251,0.03765597946022662,2.5698128173912036e-05,,pooled,package_price_uah,0.20210482001991636,90.0,0.011849590141217226,False,False,1.0,True,False,probable / supporting,short supporting block or appendix,218.97029191355213,probable / supporting; n=52.0; coef=0.0118; p=0.828; source=newmodel_v2_retail
H2,old_final_lp,LP_linear,daily,ProZorro -> Retail,milk,Drinking milk / fermented milk,61.0,-0.6584815771005894,0.0488754831869533,,,,,,0.0652786199421559,,reliable,previous model output,,,,,,,,,,,,,,,,,,,0.6584815771005894,False,False,1.0,True,False,probable / supporting,short supporting block or appendix,219.12713438504508,probable / supporting; n=61.0; coef=-0.658; p=0.0489; source=old_final_lp
H2,newmodel_v2_retail,Threshold ECM (Loy-style),daily,ProZorro -> Retail,soft_cheese,,53.0,-0.1880929452730138,0.33032067624118344,-0.2043898112304188,7.098411285273117e-05,0.0020972043486350476,weak_extension,direct_or_title_repaired,0.9568259317383757,,probable / needs validation,new v2 additional model,0.08176812955963188,0.3929283439155543,Restricted two-regime error correction; first-stage speed/asymmetry follows Loy et al.,retail_v2_daily_product,soft_cheese,2025-10-22,2026-01-08,0.4994211940714708,-0.9988423881429416,-0.7038110053018896,0.29503138284105196,7.098411285273117e-05,0.5142656922744142,,pooled,package_price_uah,0.2549318309307138,100.5,0.1880929452730138,False,False,1.0,True,False,probable / supporting,short supporting block or appendix,218.98898404656427,probable / supporting; n=53.0; coef=-0.188; p=0.33; source=newmodel_v2_retail
H2,old_final_lp,LP_linear,daily,ProZorro -> Retail,sour_cream,Sour cream,45.0,-0.1788586438508815,9.035674619085923e-08,,,,,,3.329182038577535e-06,,reliable,previous model output,,,,,,,,,,,,,,,,,,,0.1788586438508815,False,False,1.0,True,False,probable / supporting,short supporting block or appendix,218.8286413964891,probable / supporting; n=45.0; coef=-0.179; p=9.04e-08; source=old_final_lp
H2,old_final_lp,LP_linear,daily,ProZorro -> Retail matched,butter,Butter,54.0,-0.0603466964781189,0.6940232036963108,,,,,,0.2007186641942601,,unreliable / appendix only,previous model output,,,,,,,,,,,,,,,,,,,0.0603466964781189,False,False,1.0,False,False,appendix or discard,appendix only / do not headline,114.00733318523247,appendix or discard; n=54.0; coef=-0.0603; p=0.694; source=old_final_lp
H2,old_final_lp,LP_linear,daily,ProZorro -> Retail matched,cheese,CHEESE,53.0,0.0329109169570007,0.6856208394626913,,,,,,0.2367369237979731,,unreliable / appendix only,previous model output,,,,,,,,,,,,,,,,,,,0.0329109169570007,False,False,1.0,False,False,appendix or discard,appendix only / do not headline,113.98898404656427,appendix or discard; n=53.0; coef=0.0329; p=0.686; source=old_final_lp
H2,old_final_lp,LP_linear,daily,ProZorro -> Retail matched,condensed_milk,Condensed milk,47.0,-1.1372777705861563,0.0102065869661942,,,,,,0.007405542793707,,reliable,previous model output,,,,,,,,,,,,,,,,,,,1.1372777705861563,False,False,1.0,True,False,probable / supporting,short supporting block or appendix,218.8712010109079,probable / supporting; n=47.0; coef=-1.14; p=0.0102; source=old_final_lp
H2,second_stage_lp,LP_linear,daily,ProZorro -> Retail matched,cottage_cheese,Cottage cheese,53.0,-0.0874689201064678,0.4187449213339611,,,,,,0.0562256814365538,,unreliable / appendix only,previous model output,,,,,,,,,,,,,,,,,,,0.0874689201064678,False,False,1.0,False,False,appendix or discard,appendix only / do not headline,113.98898404656427,appendix or discard; n=53.0; coef=-0.0875; p=0.419; source=second_stage_lp
H2,old_final_lp,LP_linear,daily,ProZorro -> Retail matched,cream,Cream,45.0,-0.1337875701331456,0.0026961543797491,,,,,,0.1227408058426408,,reliable,previous model output,,,,,,,,,,,,,,,,,,,0.1337875701331456,False,False,1.0,True,False,probable / supporting,short supporting block or appendix,218.8286413964891,probable / supporting; n=45.0; coef=-0.134; p=0.0027; source=old_final_lp
H2,old_final_lp,LP_linear,daily,ProZorro -> Retail matched,milk,Drinking milk / fermented milk,62.0,0.5081209849341557,0.0597109595611825,,,,,,5.008071455537662e-07,,reliable,previous model output,,,,,,,,,,,,,,,,,,,0.5081209849341557,False,False,1.0,True,False,probable / supporting,short supporting block or appendix,219.14313472639154,probable / supporting; n=62.0; coef=0.508; p=0.0597; source=old_final_lp
H2,second_stage_lp,LP_linear,daily,ProZorro -> Retail matched,sour_cream,Sour cream,58.0,-0.09351784596259,0.0694469928463211,,,,,,0.0114573520089937,,reliable,previous model output,,,,,,,,,,,,,,,,,,,0.09351784596259,False,False,1.0,True,False,probable / supporting,short supporting block or appendix,219.07753744390573,probable / supporting; n=58.0; coef=-0.0935; p=0.0694; source=second_stage_lp
H2,old_final_lp,LP_linear,daily,ProZorro -> Retail optimal,butter,Butter,55.0,0.5059052578456117,0.015419272580051,,,,,,3.46933704499125e-13,,reliable,previous model output,,,,,,,,,,,,,,,,,,,0.5059052578456117,False,False,1.0,True,False,probable / supporting,short supporting block or appendix,219.02535169073514,probable / supporting; n=55.0; coef=0.506; p=0.0154; source=old_final_lp
H2,old_final_lp,LP_linear,daily,ProZorro -> Retail optimal,cheese,CHEESE,62.0,0.4458320745098058,0.0407650875898483,,,,,,6.684412339375482e-07,,reliable,previous model output,,,,,,,,,,,,,,,,,,,0.4458320745098058,False,False,1.0,True,False,probable / supporting,short supporting block or appendix,219.14313472639154,probable / supporting; n=62.0; coef=0.446; p=0.0408; source=old_final_lp
H2,second_stage_lp,LP_linear,daily,ProZorro -> Retail optimal,condensed_milk,Condensed milk,56.0,-0.0904453856206734,0.0194150008736287,,,,,,0.0169028897961669,,reliable,previous model output,,,,,,,,,,,,,,,,,,,0.0904453856206734,False,False,1.0,True,False,probable / supporting,short supporting block or appendix,219.04305126783456,probable / supporting; n=56.0; coef=-0.0904; p=0.0194; source=second_stage_lp
H2,second_stage_lp,LP_linear,daily,ProZorro -> Retail optimal,cottage_cheese,Cottage cheese,59.0,-0.0842098825465027,0.0693281374732771,,,,,,0.1930550864785745,,reliable,previous model output,,,,,,,,,,,,,,,,,,,0.0842098825465027,False,False,1.0,True,False,probable / supporting,short supporting block or appendix,219.0943445622221,probable / supporting; n=59.0; coef=-0.0842; p=0.0693; source=second_stage_lp
H2,old_final_lp,LP_linear,daily,ProZorro -> Retail optimal,cream,Cream,64.0,-0.0244747427754891,0.621452116296984,,,,,,0.7807601157131102,,unreliable / appendix only,previous model output,,,,,,,,,,,,,,,,,,,0.0244747427754891,False,False,1.0,False,False,appendix or discard,appendix only / do not headline,114.17438726989563,appendix or discard; n=64.0; coef=-0.0245; p=0.621; source=old_final_lp
H2,second_stage_lp,LP_linear,daily,ProZorro -> Retail optimal,hard_cheese,Hard cheese,65.0,0.1882130787941402,0.4418529789303156,,,,,,0.7724751080452544,,unreliable / appendix only,previous model output,,,,,,,,,,,,,,,,,,,0.1882130787941402,False,False,1.0,False,False,appendix or discard,appendix only / do not headline,114.18965474202642,appendix or discard; n=65.0; coef=0.188; p=0.442; source=second_stage_lp
H2,old_final_lp,LP_linear,daily,ProZorro -> Retail optimal,milk,Drinking milk / fermented milk,61.0,-0.6584815771005894,0.0488754831869533,,,,,,0.0652786199421559,,reliable,previous model output,,,,,,,,,,,,,,,,,,,0.6584815771005894,False,False,1.0,True,False,probable / supporting,short supporting block or appendix,219.12713438504508,probable / supporting; n=61.0; coef=-0.658; p=0.0489; source=old_final_lp
H2,old_final_lp,LP_linear,daily,ProZorro -> Retail optimal,sour_cream,Sour cream,45.0,-0.1788586438508815,9.035674619085923e-08,,,,,,3.329182038577535e-06,,reliable,previous model output,,,,,,,,,,,,,,,,,,,0.1788586438508815,False,False,1.0,True,False,probable / supporting,short supporting block or appendix,218.8286413964891,probable / supporting; n=45.0; coef=-0.179; p=9.04e-08; source=old_final_lp
H2,second_stage_lp,LP_linear,daily,ProZorro -> Retail+Consumer,butter,Butter,55.0,0.4502218497840078,0.0408139737126862,,,,,,2.9834181347686224e-13,,reliable,previous model output,,,,,,,,,,,,,,,,,,,0.4502218497840078,False,False,1.0,True,False,probable / supporting,short supporting block or appendix,219.02535169073514,probable / supporting; n=55.0; coef=0.45; p=0.0408; source=second_stage_lp
H2,second_stage_lp,LP_linear,daily,ProZorro -> Retail+Consumer,condensed_milk,Condensed milk,56.0,-0.0904453856206734,0.0194150008736287,,,,,,0.0169028897961669,,reliable,previous model output,,,,,,,,,,,,,,,,,,,0.0904453856206734,False,False,1.0,True,False,probable / supporting,short supporting block or appendix,219.04305126783456,probable / supporting; n=56.0; coef=-0.0904; p=0.0194; source=second_stage_lp
H2,second_stage_lp,LP_linear,daily,ProZorro -> Retail+Consumer,cottage_cheese,Cottage cheese,59.0,-0.0842098825465027,0.0693281374732771,,,,,,0.1930550864785745,,reliable,previous model output,,,,,,,,,,,,,,,,,,,0.0842098825465027,False,False,1.0,True,False,probable / supporting,short supporting block or appendix,219.0943445622221,probable / supporting; n=59.0; coef=-0.0842; p=0.0693; source=second_stage_lp
H2,second_stage_lp,LP_linear,daily,ProZorro -> Retail+Consumer,cream,Cream,64.0,-0.0252802985607291,0.5909625339629776,,,,,,0.7058180439903224,,unreliable / appendix only,previous model output,,,,,,,,,,,,,,,,,,,0.0252802985607291,False,False,1.0,False,False,appendix or discard,appendix only / do not headline,114.17438726989563,appendix or discard; n=64.0; coef=-0.0253; p=0.591; source=second_stage_lp
H2,second_stage_lp,LP_linear,daily,ProZorro -> Retail+Consumer,hard_cheese,Hard cheese,65.0,0.1882130787941402,0.4418529789303156,,,,,,0.7724751080452544,,unreliable / appendix only,previous model output,,,,,,,,,,,,,,,,,,,0.1882130787941402,False,False,1.0,False,False,appendix or discard,appendix only / do not headline,114.18965474202642,appendix or discard; n=65.0; coef=0.188; p=0.442; source=second_stage_lp
H2,second_stage_lp,LP_linear,daily,ProZorro -> Retail+Consumer,milk,Milk / fermented milk,61.0,-0.5597719693646748,0.039861178337161,,,,,,0.0724716887620033,,reliable,previous model output,,,,,,,,,,,,,,,,,,,0.5597719693646748,False,False,1.0,True,False,probable / supporting,short supporting block or appendix,219.12713438504508,probable / supporting; n=61.0; coef=-0.56; p=0.0399; source=second_stage_lp
H2,second_stage_lp,LP_linear,daily,ProZorro -> Retail+Consumer,sour_cream,Sour cream,45.0,-0.1433208464096604,2.522831193738423e-06,,,,,,2.241262040240506e-05,,reliable,previous model output,,,,,,,,,,,,,,,,,,,0.1433208464096604,False,False,1.0,True,False,probable / supporting,short supporting block or appendix,218.8286413964891,probable / supporting; n=45.0; coef=-0.143; p=2.52e-06; source=second_stage_lp
H2,old_final_lp,LP_linear,daily,ProZorro -> Silpo,butter,Butter,42.0,0.1340222182558409,0.0536528657499449,,,,,,0.0043091305546751,,reliable,previous model output,,,,,,,,,,,,,,,,,,,0.1340222182558409,False,False,1.0,True,False,probable / supporting,short supporting block or appendix,218.76120011569355,probable / supporting; n=42.0; coef=0.134; p=0.0537; source=old_final_lp
H2,old_final_lp,LP_linear,daily,ProZorro -> Silpo,cheese,CHEESE,42.0,-0.0560717089777571,0.0655872810094213,,,,,,0.0370018127179131,,reliable,previous model output,,,,,,,,,,,,,,,,,,,0.0560717089777571,False,False,1.0,True,False,probable / supporting,short supporting block or appendix,218.76120011569355,probable / supporting; n=42.0; coef=-0.0561; p=0.0656; source=old_final_lp
H2,second_stage_lp,LP_linear,daily,ProZorro -> Silpo,condensed_milk,Condensed milk,47.0,-0.0855248208585926,0.0393699424524346,,,,,,0.0166070049725838,,reliable,previous model output,,,,,,,,,,,,,,,,,,,0.0855248208585926,False,False,1.0,True,False,probable / supporting,short supporting block or appendix,218.8712010109079,probable / supporting; n=47.0; coef=-0.0855; p=0.0394; source=second_stage_lp
H2,second_stage_lp,LP_linear,daily,ProZorro -> Silpo,cottage_cheese,Cottage cheese,47.0,-0.0825197566942553,0.0846326624599001,,,,,,0.5561270821717706,,reliable,previous model output,,,,,,,,,,,,,,,,,,,0.0825197566942553,False,False,1.0,True,False,probable / supporting,short supporting block or appendix,218.8712010109079,probable / supporting; n=47.0; coef=-0.0825; p=0.0846; source=second_stage_lp
H2,old_final_lp,LP_linear,daily,ProZorro -> Silpo,cream,Cream,47.0,-0.0296144679056911,0.4884895072243725,,,,,,0.623304787915816,,unreliable / appendix only,previous model output,,,,,,,,,,,,,,,,,,,0.0296144679056911,False,False,1.0,False,False,appendix or discard,appendix only / do not headline,113.8712010109079,appendix or discard; n=47.0; coef=-0.0296; p=0.488; source=old_final_lp
H2,second_stage_lp,LP_linear,daily,ProZorro -> Silpo,hard_cheese,Hard cheese,45.0,0.1344959195333634,0.089004116199131,,,,,,0.0266727880454478,,reliable,previous model output,,,,,,,,,,,,,,,,,,,0.1344959195333634,False,False,1.0,True,False,probable / supporting,short supporting block or appendix,218.8286413964891,probable / supporting; n=45.0; coef=0.134; p=0.089; source=second_stage_lp
H2,old_final_lp,LP_linear,daily,ProZorro -> Silpo,milk,Drinking milk / fermented milk,47.0,0.0136644322401921,0.806759948104636,,,,,,0.3306880793377199,,unreliable / appendix only,previous model output,,,,,,,,,,,,,,,,,,,0.0136644322401921,False,False,1.0,False,False,appendix or discard,appendix only / do not headline,113.8712010109079,appendix or discard; n=47.0; coef=0.0137; p=0.807; source=old_final_lp
H2,old_final_lp,LP_linear,daily,ProZorro -> Silpo,sour_cream,Sour cream,42.0,-0.0949921536105068,0.0052820299720121,,,,,,1.8867853439290404e-08,,reliable,previous model output,,,,,,,,,,,,,,,,,,,0.0949921536105068,False,False,1.0,True,False,probable / supporting,short supporting block or appendix,218.76120011569355,probable / supporting; n=42.0; coef=-0.095; p=0.00528; source=old_final_lp
H2,newmodel_v2,Threshold ECM (Loy-style),monthly,Processor -> Consumer,drinking_milk,,109.0,0.8864868219006117,3.124292954620691e-98,-0.0644435611533485,0.10837912582215008,0.7886813741318777,acceptable,direct_or_title_repaired,0.9477371657250953,,reliable,new v2 additional model,0.03928341987635999,0.3242179276809092,Restricted two-regime error correction; first-stage speed/asymmetry follows Loy et al.,official_monthly,drinking_milk,2017-02-01,2026-03-01,0.0644435611533485,-0.02787390656867217,-0.07838051443768458,-0.05050660786901241,0.10837912582215008,0.42864453088030363,,,,,,0.8864868219006117,False,False,2.0,True,False,main reliable,main text,329.70048036579243,main reliable; n=109.0; coef=0.886; p=3.12e-98; source=newmodel_v2
H2,newmodel_v2,Threshold ECM (Loy-style),monthly,Processor -> Consumer,sour_cream,,109.0,1.1750553526721998,1.2575325526754416e-125,-0.008287878604393764,0.6864197567053758,0.01678131454159448,acceptable,direct_or_title_repaired,0.9441244865877806,,reliable,new v2 additional model,0.3723173091471479,0.3737363648826102,Restricted two-regime error correction; first-stage speed/asymmetry follows Loy et al.,official_monthly,sour_cream,2017-02-01,2026-03-01,0.013297671482091768,-0.026595342964183536,-0.021585550086485533,0.005009792877698004,0.6864197567053758,0.9425020689678665,,,,,,1.1750553526721998,False,False,2.0,True,False,main reliable,main text,329.70048036579243,main reliable; n=109.0; coef=1.18; p=1.26e-125; source=newmodel_v2
H2,old_final_daily,NARDL,daily,Procurement -> Retail combined,butter,Butter,82.0,1.322322907324745,0.0006374185737309,-0.2062961265915975,0.0006374185737309,,weak_extension,direct,0.3964278719256985,0.122704303887114,conditionally_usable,previous model output,,,,,,,,,,,,,,,,,,,1.322322907324745,False,False,1.0,True,False,probable / supporting,short supporting block or appendix,219.4188406077966,probable / supporting; n=82.0; coef=1.32; p=0.000637; source=old_final_daily
H2,old_final_daily,NARDL,daily,Procurement -> Retail combined,cheese,CHEESE,83.0,-0.2283105498225819,0.0538640561964348,-0.1733046795895983,0.0538640561964348,,weak_extension,direct,0.2423426545687281,0.9126025294933656,conditionally_usable,previous model output,,,,,,,,,,,,,,,,,,,0.2283105498225819,False,False,1.0,True,False,probable / supporting,short supporting block or appendix,219.43081679884332,probable / supporting; n=83.0; coef=-0.228; p=0.0539; source=old_final_daily
H2,old_final_daily,NARDL,daily,Procurement -> Retail combined,condensed_milk,Condensed milk,80.0,0.7932753047483336,0.0237639108143761,-0.1580601539476479,0.0237639108143761,,weak_extension,direct,0.969667046349295,0.3484249598204062,conditionally_usable,previous model output,,,,,,,,,,,,,,,,,,,0.7932753047483336,False,False,1.0,True,False,probable / supporting,short supporting block or appendix,219.39444915467243,probable / supporting; n=80.0; coef=0.793; p=0.0238; source=old_final_daily
H2,old_final_daily,NARDL,daily,Procurement -> Retail combined,cream,Cream,83.0,-3.627586669371305,0.0229197588636723,-0.1256325543440546,0.0229197588636723,,weak_extension,direct,0.9904281988533356,0.563327925250438,conditionally_usable,previous model output,,,,,,,,,,,,,,,,,,,3.627586669371305,False,False,1.0,True,False,probable / supporting,short supporting block or appendix,219.43081679884332,probable / supporting; n=83.0; coef=-3.63; p=0.0229; source=old_final_daily
H2,old_final_daily,ECM,daily,Procurement -> Retail combined,milk,Drinking milk / fermented milk,83.0,0.0170488655710385,0.0118733296451889,-0.4259279515926785,0.0118733296451889,0.000928636773295,weak_extension,direct,0.1070616803038518,,reliable,previous model output,,,,,,,,,,,,,,,,,,,0.0170488655710385,False,False,1.0,True,False,probable / supporting,short supporting block or appendix,219.43081679884332,probable / supporting; n=83.0; coef=0.017; p=0.0119; source=old_final_daily
H2,old_final_daily,ECM,daily,Procurement -> Retail combined,sour_cream,Sour cream,66.0,-0.0168865203274081,0.0463109426467251,-0.3450776570127312,0.0463109426467251,0.0076553908151254,weak_extension,direct,0.9482173836948208,,reliable,previous model output,,,,,,,,,,,,,,,,,,,0.0168865203274081,False,False,1.0,True,False,probable / supporting,short supporting block or appendix,219.20469261939095,probable / supporting; n=66.0; coef=-0.0169; p=0.0463; source=old_final_daily
H2,old_final_daily,ECM,daily,Producer -> Procurement,butter,Butter,274.0,0.1776468957388961,0.0020819351440816,-0.1070872288313266,0.0020819351440816,0.0934306996748629,acceptable,direct,0.1234583814276352,,reliable,previous model output,,,,,,,,,,,,,,,,,,,0.1776468957388961,False,False,2.0,True,False,main reliable,main text,330.6167710976666,main reliable; n=274.0; coef=0.178; p=0.00208; source=old_final_daily
H2,old_final_daily,ECM,daily,Producer -> Procurement,cheese,CHEESE,272.0,0.3198343468318105,7.2686851286704145e-06,-0.1496492010077411,7.2686851286704145e-06,0.0033130867698866,acceptable,direct,0.1978903890837173,,reliable,previous model output,,,,,,,,,,,,,,,,,,,0.3198343468318105,False,False,2.0,True,False,main reliable,main text,330.60947179518496,main reliable; n=272.0; coef=0.32; p=7.27e-06; source=old_final_daily
H2,old_final_daily,NARDL,daily,Producer -> Procurement,milk,Drinking milk / fermented milk,274.0,0.8675023962712757,2.7424091362488243e-06,-0.1883770738581401,2.7424091362488243e-06,,acceptable,direct,0.0262579572512493,0.0913454735480576,reliable,previous model output,,,,,,,,,,,,,,,,,,,0.8675023962712757,False,False,2.0,True,False,main reliable,main text,330.6167710976666,main reliable; n=274.0; coef=0.868; p=2.74e-06; source=old_final_daily
H2,old_final_daily,ECM,daily,Producer -> Procurement,sour_cream,Sour cream,267.0,0.4556727239829999,7.958308539273381e-16,-0.5646078526601639,7.958308539273381e-16,4.765126744503969e-12,acceptable,direct,0.5634679266817014,,reliable,previous model output,,,,,,,,,,,,,,,,,,,0.4556727239829999,False,False,2.0,True,False,main reliable,main text,330.5909869805109,main reliable; n=267.0; coef=0.456; p=7.96e-16; source=old_final_daily
H2,old_final_daily,NARDL,daily,Producer -> Retail combined,butter,Butter,82.0,24.712244270635015,0.0022178153195178,-0.1470098632808613,0.0022178153195178,,weak_extension,direct,0.1383576130924094,0.0045129744009008,reliable,previous model output,,,,,,,,,,,,,,,,,,,24.712244270635015,True,False,1.0,True,False,probable / supporting,short supporting block or appendix,219.4188406077966,probable / supporting; n=82.0; coef=24.7; p=0.00222; source=old_final_daily
H2,old_final_daily,NARDL,daily,Producer -> Retail combined,cheese,CHEESE,83.0,-22.17010463918751,0.025646234612706,-0.2016027989302161,0.025646234612706,,weak_extension,direct,0.6170455921399529,0.175512116356154,conditionally_usable,previous model output,,,,,,,,,,,,,,,,,,,22.17010463918751,True,False,1.0,True,False,probable / supporting,short supporting block or appendix,219.43081679884332,probable / supporting; n=83.0; coef=-22.2; p=0.0256; source=old_final_daily
H2,old_final_daily,NARDL,daily,Producer -> Retail combined,milk,Drinking milk / fermented milk,83.0,-23.6127938822899,0.0176791524717957,-0.4279473007591755,0.0176791524717957,,weak_extension,direct,0.114933937907836,0.6071505627454963,conditionally_usable,previous model output,,,,,,,,,,,,,,,,,,,23.6127938822899,True,False,1.0,True,False,probable / supporting,short supporting block or appendix,219.43081679884332,probable / supporting; n=83.0; coef=-23.6; p=0.0177; source=old_final_daily
H2,old_final_daily,NARDL,daily,Producer -> Retail combined,sour_cream,Sour cream,82.0,-1.176225815458848,0.0929361683298533,-0.1653943256284339,0.0929361683298533,,weak_extension,direct,0.4819468278359469,0.3387069114115023,conditionally_usable,previous model output,,,,,,,,,,,,,,,,,,,1.176225815458848,False,False,1.0,True,False,probable / supporting,short supporting block or appendix,219.4188406077966,probable / supporting; n=82.0; coef=-1.18; p=0.0929; source=old_final_daily
H2,old_final_lp,LP_linear,daily,ProducerUA -> ProZorro,butter,Butter,247.0,-22.05074931432013,0.0880294192792126,,,,,,2.63018614639356e-12,,reliable,previous model output,,,,,,,,,,,,,,,,,,,22.05074931432013,True,True,2.0,True,False,appendix or discard,appendix only / do not headline,130.51342874616498,appendix or discard; n=247.0; coef=-22.1; p=0.088; source=old_final_lp
H2,old_final_lp,LP_linear,daily,ProducerUA -> ProZorro,cheese,CHEESE,261.0,19.772563710768935,0.050713164437184,,,,,,4.12207245144097e-27,,reliable,previous model output,,,,,,,,,,,,,,,,,,,19.772563710768935,True,False,2.0,True,False,probable / supporting,short supporting block or appendix,230.5683445037611,probable / supporting; n=261.0; coef=19.8; p=0.0507; source=old_final_lp
H2,second_stage_lp,LP_linear,daily,ProducerUA -> ProZorro,hard_cheese,Hard cheese,258.0,-0.875711626388378,0.5636835334697132,,,,,,0.0012523369419838,,unreliable / appendix only,previous model output,,,,,,,,,,,,,,,,,,,0.875711626388378,False,False,2.0,False,False,appendix or discard,appendix only / do not headline,125.55682806169953,appendix or discard; n=258.0; coef=-0.876; p=0.564; source=second_stage_lp
H2,second_stage_lp,LP_linear,daily,ProducerUA -> ProZorro,milk,Milk / fermented milk,258.0,2.4305377735577443,0.0131277883493645,,,,,,2.9233221733056545e-35,,reliable,previous model output,,,,,,,,,,,,,,,,,,,2.4305377735577443,False,False,2.0,True,False,main reliable,main text,330.55682806169955,main reliable; n=258.0; coef=2.43; p=0.0131; source=second_stage_lp
H2,second_stage_lp,LP_linear,daily,ProducerUA -> ProZorro,milk_powder,Milk powder,59.0,0.3368554500033719,0.0545282056764614,,,,,,1.0792517321742702e-05,,reliable,previous model output,,,,,,,,,,,,,,,,,,,0.3368554500033719,False,False,1.0,True,False,probable / supporting,short supporting block or appendix,219.0943445622221,probable / supporting; n=59.0; coef=0.337; p=0.0545; source=second_stage_lp
H2,second_stage_lp,LP_linear,daily,ProducerUA -> ProZorro,sour_cream,Sour cream,247.0,4.105340553018938,0.0488764695826652,,,,,,2.3586685039223833e-15,,reliable,previous model output,,,,,,,,,,,,,,,,,,,4.105340553018938,False,False,2.0,True,False,main reliable,main text,330.513428746165,main reliable; n=247.0; coef=4.11; p=0.0489; source=second_stage_lp
H2,old_final_lp,LP_linear,daily,Retail -> FarmGateUA,butter,Butter,59.0,0.0114242923250861,0.077717645602931,,,,,,2.6261732994462476e-06,,reliable,previous model output,,,,,,,,,,,,,,,,,,,0.0114242923250861,False,False,1.0,True,True,appendix or discard,appendix only / do not headline,119.0943445622221,appendix or discard; n=59.0; coef=0.0114; p=0.0777; source=old_final_lp
H2,old_final_lp,LP_linear,daily,Retail -> FarmGateUA,cheese,CHEESE,65.0,0.0003809024998906,0.1267364093160458,,,,,,0.4140061092279962,,unreliable / appendix only,previous model output,,,,,,,,,,,,,,,,,,,0.0003809024998906,False,False,1.0,False,True,appendix or discard,appendix only / do not headline,114.18965474202642,appendix or discard; n=65.0; coef=0.000381; p=0.127; source=old_final_lp
H2,old_final_lp,LP_linear,daily,Retail -> FarmGateUA,condensed_milk,Condensed milk,56.0,0.0016323192561487,0.0502195742665849,,,,,,0.3075147063568862,,reliable,previous model output,,,,,,,,,,,,,,,,,,,0.0016323192561487,False,False,1.0,True,True,appendix or discard,appendix only / do not headline,119.04305126783456,appendix or discard; n=56.0; coef=0.00163; p=0.0502; source=old_final_lp
H2,second_stage_lp,LP_linear,daily,Retail -> FarmGateUA,cottage_cheese,Cottage cheese,58.0,0.0078921677961528,0.0773078659988833,,,,,,0.0437484116596106,,reliable,previous model output,,,,,,,,,,,,,,,,,,,0.0078921677961528,False,False,1.0,True,True,appendix or discard,appendix only / do not headline,119.07753744390573,appendix or discard; n=58.0; coef=0.00789; p=0.0773; source=second_stage_lp
H2,second_stage_lp,LP_linear,daily,Retail -> FarmGateUA,cream,Cream,63.0,0.0022577359624792,0.0449273876359067,,,,,,0.0949625158468347,,reliable,previous model output,,,,,,,,,,,,,,,,,,,0.0022577359624792,False,False,1.0,True,True,appendix or discard,appendix only / do not headline,119.15888308335967,appendix or discard; n=63.0; coef=0.00226; p=0.0449; source=second_stage_lp
