hypothesis,source_block,model_family,frequency,link,product,product_label,n_obs,coef,pvalue,ect_coef,ect_pvalue,cointegration_p,admissibility_status,mapping_type,diagnostic_ljungbox_p,asymmetry_pvalue,reliability_raw,interpretation_source,diagnostic_bp_p,r2,detail,data_layer,x_product,period_start,period_end,speed_measure,asymmetry_measure,pos_ect_coef,neg_ect_coef,pos_ect_p,neg_ect_p,horizon,retailer,price_measure,discount_mean,sku_support,abs_coef,large_coef_flag,peak_coef_flag,intersection_score,significant_flag,direct_bad_link_flag,integrated_reliability,thesis_use
H2,second_stage_lp,LP_linear,daily,Retail matched -> ProZorro,condensed_milk,Condensed milk,47.0,-0.0149603428098379,0.7348034706751925,,,,,,3.282447042773565e-05,,unreliable / appendix only,previous model output,,,,,,,,,,,,,,,,,,,0.0149603428098379,False,False,1.0,False,False,appendix or discard,appendix only / do not headline
H2,second_stage_lp,LP_asymmetric,daily,Retail matched -> ProZorro,condensed_milk,Condensed milk,47.0,,,,,,,,2.498961729744631e-05,0.7850317553378465,unreliable / appendix only,previous model output,,,,,,,,,,,,,,,,,,,,False,False,1.0,False,False,appendix or discard,appendix only / do not headline
H2,second_stage_lp,LP_linear,daily,Retail matched -> ProZorro,condensed_milk,Condensed milk,47.0,0.0117479054916715,0.7768124433385761,,,,,,5.7117734886600695e-06,,unreliable / appendix only,previous model output,,,,,,,,,,,,,,,,,,,0.0117479054916715,False,False,1.0,False,False,appendix or discard,appendix only / do not headline
H2,second_stage_lp,LP_asymmetric,daily,Retail matched -> ProZorro,condensed_milk,Condensed milk,47.0,,,,,,,,2.734060621635158e-06,0.7154512057022104,unreliable / appendix only,previous model output,,,,,,,,,,,,,,,,,,,,False,False,1.0,False,False,appendix or discard,appendix only / do not headline
H2,second_stage_lp,LP_linear,daily,ProZorro -> Silpo,condensed_milk,Condensed milk,47.0,-0.0890687993263704,0.1809192674462603,,,,,,0.4116428609554701,,unreliable / appendix only,previous model output,,,,,,,,,,,,,,,,,,,0.0890687993263704,False,False,1.0,False,False,appendix or discard,appendix only / do not headline
H2,second_stage_lp,LP_asymmetric,daily,ProZorro -> Silpo,condensed_milk,Condensed milk,47.0,,,,,,,,0.3667616045161084,0.0018417978212991,unreliable / appendix only,previous model output,,,,,,,,,,,,,,,,,,,,False,False,1.0,False,False,appendix or discard,appendix only / do not headline
H2,second_stage_lp,LP_linear,daily,ProZorro -> Silpo,condensed_milk,Condensed milk,45.0,-0.0348847617880543,0.6124016730701735,,,,,,0.0675619679737958,,unreliable / appendix only,previous model output,,,,,,,,,,,,,,,,,,,0.0348847617880543,False,False,1.0,False,False,appendix or discard,appendix only / do not headline
H2,second_stage_lp,LP_asymmetric,daily,ProZorro -> Silpo,condensed_milk,Condensed milk,45.0,,,,,,,,0.1182820453434529,0.0167518905043396,unreliable / appendix only,previous model output,,,,,,,,,,,,,,,,,,,,False,False,1.0,False,False,appendix or discard,appendix only / do not headline
H2,second_stage_lp,LP_linear,daily,ProZorro -> Silpo,condensed_milk,Condensed milk,44.0,0.0223508565719613,0.7586022565815496,,,,,,3.7438414991280234e-05,,unreliable / appendix only,previous model output,,,,,,,,,,,,,,,,,,,0.0223508565719613,False,False,1.0,False,False,appendix or discard,appendix only / do not headline
H2,second_stage_lp,LP_asymmetric,daily,ProZorro -> Silpo,condensed_milk,Condensed milk,44.0,,,,,,,,3.4550056549008416e-05,0.922708447622782,unreliable / appendix only,previous model output,,,,,,,,,,,,,,,,,,,,False,False,1.0,False,False,appendix or discard,appendix only / do not headline
H2,second_stage_lp,LP_linear,daily,ProZorro -> Silpo,condensed_milk,Condensed milk,42.0,-0.1150086317627002,0.0866013228061745,,,,,,0.0078625286435742,,reliable,previous model output,,,,,,,,,,,,,,,,,,,0.1150086317627002,False,False,1.0,True,False,probable / supporting,short supporting block or appendix
H2,second_stage_lp,LP_asymmetric,daily,ProZorro -> Silpo,condensed_milk,Condensed milk,42.0,,,,,,,,0.0282749726584076,0.5386231926554559,unreliable / appendix only,previous model output,,,,,,,,,,,,,,,,,,,,False,False,1.0,False,False,appendix or discard,appendix only / do not headline
H2,second_stage_lp,LP_linear,daily,ProZorro -> Silpo,condensed_milk,Condensed milk,35.0,-0.063793065676758,0.2726546920272797,,,,,,0.0602039797374721,,unreliable / appendix only,previous model output,,,,,,,,,,,,,,,,,,,0.063793065676758,False,False,0.0,False,False,appendix or discard,appendix only / do not headline
H2,second_stage_lp,LP_asymmetric,daily,ProZorro -> Silpo,condensed_milk,Condensed milk,35.0,,,,,,,,0.0129284936758839,0.1772198994339347,unreliable / appendix only,previous model output,,,,,,,,,,,,,,,,,,,,False,False,0.0,False,False,appendix or discard,appendix only / do not headline
H2,second_stage_lp,LP_linear,daily,ProZorro -> Silpo,condensed_milk,Condensed milk,28.0,-0.0794415392768448,0.2841121734224673,,,,,,0.654560460075577,,unreliable / appendix only,previous model output,,,,,,,,,,,,,,,,,,,0.0794415392768448,False,False,0.0,False,False,appendix or discard,appendix only / do not headline
H2,second_stage_lp,LP_asymmetric,daily,ProZorro -> Silpo,condensed_milk,Condensed milk,28.0,,,,,,,,0.5473610803978279,0.0098118068529928,unreliable / appendix only,previous model output,,,,,,,,,,,,,,,,,,,,False,False,0.0,False,False,appendix or discard,appendix only / do not headline
H2,second_stage_lp,LP_linear,daily,ProZorro -> Silpo,condensed_milk,Condensed milk,47.0,-0.0855248208585926,0.0393699424524346,,,,,,0.0166070049725838,,reliable,previous model output,,,,,,,,,,,,,,,,,,,0.0855248208585926,False,False,1.0,True,False,probable / supporting,short supporting block or appendix
H2,second_stage_lp,LP_asymmetric,daily,ProZorro -> Silpo,condensed_milk,Condensed milk,47.0,,,,,,,,0.0132860361110604,0.015379073400933,unreliable / appendix only,previous model output,,,,,,,,,,,,,,,,,,,,False,False,1.0,False,False,appendix or discard,appendix only / do not headline
H2,second_stage_lp,LP_linear,daily,ProZorro -> Silpo,condensed_milk,Condensed milk,45.0,0.0486666074203626,0.3711339433725196,,,,,,0.020732051090949,,unreliable / appendix only,previous model output,,,,,,,,,,,,,,,,,,,0.0486666074203626,False,False,1.0,False,False,appendix or discard,appendix only / do not headline
H2,second_stage_lp,LP_asymmetric,daily,ProZorro -> Silpo,condensed_milk,Condensed milk,45.0,,,,,,,,0.0111503327133055,0.812043600934822,unreliable / appendix only,previous model output,,,,,,,,,,,,,,,,,,,,False,False,1.0,False,False,appendix or discard,appendix only / do not headline
H2,second_stage_lp,LP_linear,daily,ProZorro -> Silpo,condensed_milk,Condensed milk,44.0,0.0611018097376349,0.3186548186889242,,,,,,5.683909852484307e-05,,unreliable / appendix only,previous model output,,,,,,,,,,,,,,,,,,,0.0611018097376349,False,False,1.0,False,False,appendix or discard,appendix only / do not headline
H2,second_stage_lp,LP_asymmetric,daily,ProZorro -> Silpo,condensed_milk,Condensed milk,44.0,,,,,,,,5.52340439657319e-05,0.5253676478061857,unreliable / appendix only,previous model output,,,,,,,,,,,,,,,,,,,,False,False,1.0,False,False,appendix or discard,appendix only / do not headline
H2,second_stage_lp,LP_linear,daily,ProZorro -> Silpo,condensed_milk,Condensed milk,42.0,-0.0896844962550522,0.0982123088150658,,,,,,0.1096194774777771,,reliable,previous model output,,,,,,,,,,,,,,,,,,,0.0896844962550522,False,False,1.0,True,False,probable / supporting,short supporting block or appendix
H2,second_stage_lp,LP_asymmetric,daily,ProZorro -> Silpo,condensed_milk,Condensed milk,42.0,,,,,,,,0.2164722434560919,0.5588462034094253,unreliable / appendix only,previous model output,,,,,,,,,,,,,,,,,,,,False,False,1.0,False,False,appendix or discard,appendix only / do not headline
H2,second_stage_lp,LP_linear,daily,ProZorro -> Silpo,condensed_milk,Condensed milk,35.0,-0.0294152814546999,0.4889369135065567,,,,,,0.0041937813440583,,unreliable / appendix only,previous model output,,,,,,,,,,,,,,,,,,,0.0294152814546999,False,False,0.0,False,False,appendix or discard,appendix only / do not headline
H2,second_stage_lp,LP_asymmetric,daily,ProZorro -> Silpo,condensed_milk,Condensed milk,35.0,,,,,,,,0.0497487545483984,0.5920512141443353,unreliable / appendix only,previous model output,,,,,,,,,,,,,,,,,,,,False,False,0.0,False,False,appendix or discard,appendix only / do not headline
H2,second_stage_lp,LP_linear,daily,ProZorro -> Silpo,condensed_milk,Condensed milk,28.0,-0.0593254699747899,0.0944245998329156,,,,,,0.5805156886510672,,reliable,previous model output,,,,,,,,,,,,,,,,,,,0.0593254699747899,False,False,0.0,True,False,appendix or discard,appendix only / do not headline
H2,second_stage_lp,LP_asymmetric,daily,ProZorro -> Silpo,condensed_milk,Condensed milk,28.0,,,,,,,,0.583263357939461,0.0332952210637872,unreliable / appendix only,previous model output,,,,,,,,,,,,,,,,,,,,False,False,0.0,False,False,appendix or discard,appendix only / do not headline
H2,second_stage_lp,LP_linear,daily,Silpo -> ProZorro,condensed_milk,Condensed milk,47.0,-0.4764295457764111,0.1083774646609313,,,,,,0.2433905753183336,,unreliable / appendix only,previous model output,,,,,,,,,,,,,,,,,,,0.4764295457764111,False,False,1.0,False,False,appendix or discard,appendix only / do not headline
H2,second_stage_lp,LP_asymmetric,daily,Silpo -> ProZorro,condensed_milk,Condensed milk,47.0,,,,,,,,0.2921072192339807,0.2057152641413992,unreliable / appendix only,previous model output,,,,,,,,,,,,,,,,,,,,False,False,1.0,False,False,appendix or discard,appendix only / do not headline
H2,second_stage_lp,LP_linear,daily,Silpo -> ProZorro,condensed_milk,Condensed milk,47.0,-0.2997518494212895,0.401650049936607,,,,,,2.04259650101645e-06,,unreliable / appendix only,previous model output,,,,,,,,,,,,,,,,,,,0.2997518494212895,False,False,1.0,False,False,appendix or discard,appendix only / do not headline
H2,second_stage_lp,LP_asymmetric,daily,Silpo -> ProZorro,condensed_milk,Condensed milk,47.0,,,,,,,,3.284173251708925e-06,0.592591991821537,unreliable / appendix only,previous model output,,,,,,,,,,,,,,,,,,,,False,False,1.0,False,False,appendix or discard,appendix only / do not headline
H2,second_stage_lp,LP_linear,daily,Silpo -> ProZorro,condensed_milk,Condensed milk,47.0,-0.049907082186572,0.9013490791895714,,,,,,1.807251940540332e-09,,unreliable / appendix only,previous model output,,,,,,,,,,,,,,,,,,,0.049907082186572,False,False,1.0,False,False,appendix or discard,appendix only / do not headline
H2,second_stage_lp,LP_asymmetric,daily,Silpo -> ProZorro,condensed_milk,Condensed milk,47.0,,,,,,,,5.880727730987997e-10,0.8587448602542619,unreliable / appendix only,previous model output,,,,,,,,,,,,,,,,,,,,False,False,1.0,False,False,appendix or discard,appendix only / do not headline
H2,second_stage_lp,LP_linear,daily,Silpo -> ProZorro,condensed_milk,Condensed milk,47.0,-0.585446851708188,0.0090360006899143,,,,,,0.001510842522544,,reliable,previous model output,,,,,,,,,,,,,,,,,,,0.585446851708188,False,False,1.0,True,False,probable / supporting,short supporting block or appendix
H2,second_stage_lp,LP_asymmetric,daily,Silpo -> ProZorro,condensed_milk,Condensed milk,47.0,,,,,,,,0.0023482327009086,0.0305390736113471,unreliable / appendix only,previous model output,,,,,,,,,,,,,,,,,,,,False,False,1.0,False,False,appendix or discard,appendix only / do not headline
H2,second_stage_lp,LP_linear,daily,Silpo -> ProZorro,condensed_milk,Condensed milk,47.0,-0.0033882581015098,0.9912258319944468,,,,,,7.061925704107401e-05,,unreliable / appendix only,previous model output,,,,,,,,,,,,,,,,,,,0.0033882581015098,False,False,1.0,False,False,appendix or discard,appendix only / do not headline
H2,second_stage_lp,LP_asymmetric,daily,Silpo -> ProZorro,condensed_milk,Condensed milk,47.0,,,,,,,,7.371582022353115e-05,0.7821109410805612,unreliable / appendix only,previous model output,,,,,,,,,,,,,,,,,,,,False,False,1.0,False,False,appendix or discard,appendix only / do not headline
H2,second_stage_lp,LP_linear,daily,Silpo -> ProZorro,condensed_milk,Condensed milk,47.0,-0.3204365450608789,0.2961077781531245,,,,,,1.6406388838189693e-05,,unreliable / appendix only,previous model output,,,,,,,,,,,,,,,,,,,0.3204365450608789,False,False,1.0,False,False,appendix or discard,appendix only / do not headline
H2,second_stage_lp,LP_asymmetric,daily,Silpo -> ProZorro,condensed_milk,Condensed milk,47.0,,,,,,,,1.6597635812267226e-05,0.2833712798616693,unreliable / appendix only,previous model output,,,,,,,,,,,,,,,,,,,,False,False,1.0,False,False,appendix or discard,appendix only / do not headline
H2,second_stage_lp,LP_linear,daily,Silpo -> ProZorro,condensed_milk,Condensed milk,47.0,-0.6564033993328482,0.0302647219527843,,,,,,0.1743023818250184,,reliable,previous model output,,,,,,,,,,,,,,,,,,,0.6564033993328482,False,False,1.0,True,False,probable / supporting,short supporting block or appendix
H2,second_stage_lp,LP_asymmetric,daily,Silpo -> ProZorro,condensed_milk,Condensed milk,47.0,,,,,,,,0.2136306268812131,0.0304777276848556,unreliable / appendix only,previous model output,,,,,,,,,,,,,,,,,,,,False,False,1.0,False,False,appendix or discard,appendix only / do not headline
H2,second_stage_lp,LP_linear,daily,Silpo -> ProZorro,condensed_milk,Condensed milk,47.0,-0.3051251058363984,0.5380035829078764,,,,,,1.8061607342372976e-06,,unreliable / appendix only,previous model output,,,,,,,,,,,,,,,,,,,0.3051251058363984,False,False,1.0,False,False,appendix or discard,appendix only / do not headline
H2,second_stage_lp,LP_asymmetric,daily,Silpo -> ProZorro,condensed_milk,Condensed milk,47.0,,,,,,,,3.165329432453617e-06,0.5649970984573369,unreliable / appendix only,previous model output,,,,,,,,,,,,,,,,,,,,False,False,1.0,False,False,appendix or discard,appendix only / do not headline
H2,second_stage_lp,LP_linear,daily,Silpo -> ProZorro,condensed_milk,Condensed milk,47.0,0.277532792910336,0.5555067729247124,,,,,,4.291327847061968e-09,,unreliable / appendix only,previous model output,,,,,,,,,,,,,,,,,,,0.277532792910336,False,False,1.0,False,False,appendix or discard,appendix only / do not headline
H2,second_stage_lp,LP_asymmetric,daily,Silpo -> ProZorro,condensed_milk,Condensed milk,47.0,,,,,,,,2.598353686258875e-08,0.5850696286189463,unreliable / appendix only,previous model output,,,,,,,,,,,,,,,,,,,,False,False,1.0,False,False,appendix or discard,appendix only / do not headline
H2,second_stage_lp,LP_linear,daily,Silpo -> ProZorro,condensed_milk,Condensed milk,47.0,-0.8643084218847805,0.0039235095103852,,,,,,0.0015026207705059,,reliable,previous model output,,,,,,,,,,,,,,,,,,,0.8643084218847805,False,False,1.0,True,False,probable / supporting,short supporting block or appendix
H2,second_stage_lp,LP_asymmetric,daily,Silpo -> ProZorro,condensed_milk,Condensed milk,47.0,,,,,,,,0.001378416783787,0.0039482973580532,unreliable / appendix only,previous model output,,,,,,,,,,,,,,,,,,,,False,False,1.0,False,False,appendix or discard,appendix only / do not headline
H2,second_stage_lp,LP_linear,daily,Silpo -> ProZorro,condensed_milk,Condensed milk,47.0,-0.394071240162419,0.2936178352210128,,,,,,4.464084607177396e-05,,unreliable / appendix only,previous model output,,,,,,,,,,,,,,,,,,,0.394071240162419,False,False,1.0,False,False,appendix or discard,appendix only / do not headline
H2,second_stage_lp,LP_asymmetric,daily,Silpo -> ProZorro,condensed_milk,Condensed milk,47.0,,,,,,,,5.747502206981495e-05,0.2792048965398596,unreliable / appendix only,previous model output,,,,,,,,,,,,,,,,,,,,False,False,1.0,False,False,appendix or discard,appendix only / do not headline
H2,second_stage_lp,LP_linear,daily,Silpo -> ProZorro,condensed_milk,Condensed milk,47.0,-0.343272581723541,0.5087452433795278,,,,,,1.5519626059226974e-05,,unreliable / appendix only,previous model output,,,,,,,,,,,,,,,,,,,0.343272581723541,False,False,1.0,False,False,appendix or discard,appendix only / do not headline
H2,second_stage_lp,LP_asymmetric,daily,Silpo -> ProZorro,condensed_milk,Condensed milk,47.0,,,,,,,,1.689217168227245e-05,0.5233434255351215,unreliable / appendix only,previous model output,,,,,,,,,,,,,,,,,,,,False,False,1.0,False,False,appendix or discard,appendix only / do not headline
H2,second_stage_lp,LP_linear,daily,ProZorro -> Retail optimal,condensed_milk,Condensed milk,56.0,-0.0812728132602898,0.2084058714244234,,,,,,0.4537137358800431,,unreliable / appendix only,previous model output,,,,,,,,,,,,,,,,,,,0.0812728132602898,False,False,1.0,False,False,appendix or discard,appendix only / do not headline
H2,second_stage_lp,LP_asymmetric,daily,ProZorro -> Retail optimal,condensed_milk,Condensed milk,56.0,,,,,,,,0.4706928960487313,0.0117328031237017,unreliable / appendix only,previous model output,,,,,,,,,,,,,,,,,,,,False,False,1.0,False,False,appendix or discard,appendix only / do not headline
H2,second_stage_lp,LP_linear,daily,ProZorro -> Retail optimal,condensed_milk,Condensed milk,53.0,-0.0411867383638671,0.572590078580884,,,,,,0.079064282188579,,unreliable / appendix only,previous model output,,,,,,,,,,,,,,,,,,,0.0411867383638671,False,False,1.0,False,False,appendix or discard,appendix only / do not headline
H2,second_stage_lp,LP_asymmetric,daily,ProZorro -> Retail optimal,condensed_milk,Condensed milk,53.0,,,,,,,,0.14737559492121,0.019138450762629,unreliable / appendix only,previous model output,,,,,,,,,,,,,,,,,,,,False,False,1.0,False,False,appendix or discard,appendix only / do not headline
H2,second_stage_lp,LP_linear,daily,ProZorro -> Retail optimal,condensed_milk,Condensed milk,49.0,0.0155437696785696,0.8507992224354801,,,,,,3.808313907749202e-09,,unreliable / appendix only,previous model output,,,,,,,,,,,,,,,,,,,0.0155437696785696,False,False,1.0,False,False,appendix or discard,appendix only / do not headline
H2,second_stage_lp,LP_asymmetric,daily,ProZorro -> Retail optimal,condensed_milk,Condensed milk,49.0,,,,,,,,1.161702953442302e-09,0.5973369726641209,unreliable / appendix only,previous model output,,,,,,,,,,,,,,,,,,,,False,False,1.0,False,False,appendix or discard,appendix only / do not headline
H2,second_stage_lp,LP_linear,daily,ProZorro -> Retail optimal,condensed_milk,Condensed milk,48.0,-0.0745779250576517,0.2377012212991509,,,,,,0.0040201793601413,,unreliable / appendix only,previous model output,,,,,,,,,,,,,,,,,,,0.0745779250576517,False,False,1.0,False,False,appendix or discard,appendix only / do not headline
H2,second_stage_lp,LP_asymmetric,daily,ProZorro -> Retail optimal,condensed_milk,Condensed milk,48.0,,,,,,,,0.0368704080714101,0.7449151532934188,unreliable / appendix only,previous model output,,,,,,,,,,,,,,,,,,,,False,False,1.0,False,False,appendix or discard,appendix only / do not headline
H2,second_stage_lp,LP_linear,daily,ProZorro -> Retail optimal,condensed_milk,Condensed milk,45.0,-0.1052751294984479,0.2105570404946332,,,,,,0.0083091406358359,,unreliable / appendix only,previous model output,,,,,,,,,,,,,,,,,,,0.1052751294984479,False,False,1.0,False,False,appendix or discard,appendix only / do not headline
H2,second_stage_lp,LP_asymmetric,daily,ProZorro -> Retail optimal,condensed_milk,Condensed milk,45.0,,,,,,,,0.0019823310820158,0.1512344539762716,unreliable / appendix only,previous model output,,,,,,,,,,,,,,,,,,,,False,False,1.0,False,False,appendix or discard,appendix only / do not headline
H2,second_stage_lp,LP_linear,daily,ProZorro -> Retail optimal,condensed_milk,Condensed milk,41.0,-0.0849518642508287,0.2447080776525528,,,,,,0.4436943878297776,,unreliable / appendix only,previous model output,,,,,,,,,,,,,,,,,,,0.0849518642508287,False,False,1.0,False,False,appendix or discard,appendix only / do not headline
H2,second_stage_lp,LP_asymmetric,daily,ProZorro -> Retail optimal,condensed_milk,Condensed milk,41.0,,,,,,,,0.583963130385398,0.0221915471434429,unreliable / appendix only,previous model output,,,,,,,,,,,,,,,,,,,,False,False,1.0,False,False,appendix or discard,appendix only / do not headline
H2,second_stage_lp,LP_linear,daily,ProZorro -> Retail optimal,condensed_milk,Condensed milk,56.0,-0.0904453856206734,0.0194150008736287,,,,,,0.0169028897961669,,reliable,previous model output,,,,,,,,,,,,,,,,,,,0.0904453856206734,False,False,1.0,True,False,probable / supporting,short supporting block or appendix
H2,second_stage_lp,LP_asymmetric,daily,ProZorro -> Retail optimal,condensed_milk,Condensed milk,56.0,,,,,,,,0.0169183438108921,0.0041455850993042,unreliable / appendix only,previous model output,,,,,,,,,,,,,,,,,,,,False,False,1.0,False,False,appendix or discard,appendix only / do not headline
H2,second_stage_lp,LP_linear,daily,ProZorro -> Retail optimal,condensed_milk,Condensed milk,53.0,0.0366508108191064,0.5499290620194948,,,,,,0.0188484308137111,,unreliable / appendix only,previous model output,,,,,,,,,,,,,,,,,,,0.0366508108191064,False,False,1.0,False,False,appendix or discard,appendix only / do not headline
H2,second_stage_lp,LP_asymmetric,daily,ProZorro -> Retail optimal,condensed_milk,Condensed milk,53.0,,,,,,,,0.0263647522190409,0.4172951129998981,unreliable / appendix only,previous model output,,,,,,,,,,,,,,,,,,,,False,False,1.0,False,False,appendix or discard,appendix only / do not headline
H2,second_stage_lp,LP_linear,daily,ProZorro -> Retail optimal,condensed_milk,Condensed milk,49.0,0.0477970054531159,0.4708559864949777,,,,,,6.480188044431226e-06,,unreliable / appendix only,previous model output,,,,,,,,,,,,,,,,,,,0.0477970054531159,False,False,1.0,False,False,appendix or discard,appendix only / do not headline
H2,second_stage_lp,LP_asymmetric,daily,ProZorro -> Retail optimal,condensed_milk,Condensed milk,49.0,,,,,,,,3.983715857841069e-07,0.7439828631676815,unreliable / appendix only,previous model output,,,,,,,,,,,,,,,,,,,,False,False,1.0,False,False,appendix or discard,appendix only / do not headline
H2,second_stage_lp,LP_linear,daily,ProZorro -> Retail optimal,condensed_milk,Condensed milk,48.0,-0.0622895799630206,0.2230426477579005,,,,,,0.1076336835663184,,unreliable / appendix only,previous model output,,,,,,,,,,,,,,,,,,,0.0622895799630206,False,False,1.0,False,False,appendix or discard,appendix only / do not headline
H2,second_stage_lp,LP_asymmetric,daily,ProZorro -> Retail optimal,condensed_milk,Condensed milk,48.0,,,,,,,,0.2775969632248551,0.8179515091725226,unreliable / appendix only,previous model output,,,,,,,,,,,,,,,,,,,,False,False,1.0,False,False,appendix or discard,appendix only / do not headline
H2,second_stage_lp,LP_linear,daily,ProZorro -> Retail optimal,condensed_milk,Condensed milk,45.0,-0.0556670232512138,0.4110315216913519,,,,,,0.0018088704004457,,unreliable / appendix only,previous model output,,,,,,,,,,,,,,,,,,,0.0556670232512138,False,False,1.0,False,False,appendix or discard,appendix only / do not headline
H2,second_stage_lp,LP_asymmetric,daily,ProZorro -> Retail optimal,condensed_milk,Condensed milk,45.0,,,,,,,,0.0010246531836479,0.5500140170044681,unreliable / appendix only,previous model output,,,,,,,,,,,,,,,,,,,,False,False,1.0,False,False,appendix or discard,appendix only / do not headline
H2,second_stage_lp,LP_linear,daily,ProZorro -> Retail optimal,condensed_milk,Condensed milk,41.0,-0.0782296349440084,0.1101568851191038,,,,,,0.2899929986895254,,unreliable / appendix only,previous model output,,,,,,,,,,,,,,,,,,,0.0782296349440084,False,False,1.0,False,False,appendix or discard,appendix only / do not headline
H2,second_stage_lp,LP_asymmetric,daily,ProZorro -> Retail optimal,condensed_milk,Condensed milk,41.0,,,,,,,,0.4257974157835204,0.04537989142747,unreliable / appendix only,previous model output,,,,,,,,,,,,,,,,,,,,False,False,1.0,False,False,appendix or discard,appendix only / do not headline
H2,second_stage_lp,LP_linear,daily,Retail optimal -> ProZorro,condensed_milk,Condensed milk,56.0,-0.3639006342973166,0.1265507565995641,,,,,,0.2093074414508889,,unreliable / appendix only,previous model output,,,,,,,,,,,,,,,,,,,0.3639006342973166,False,False,1.0,False,False,appendix or discard,appendix only / do not headline
H2,second_stage_lp,LP_asymmetric,daily,Retail optimal -> ProZorro,condensed_milk,Condensed milk,56.0,,,,,,,,0.2891489020815723,0.280073035389029,unreliable / appendix only,previous model output,,,,,,,,,,,,,,,,,,,,False,False,1.0,False,False,appendix or discard,appendix only / do not headline
H2,second_stage_lp,LP_linear,daily,Retail optimal -> ProZorro,condensed_milk,Condensed milk,56.0,-0.3703411415815237,0.1985650832890159,,,,,,1.6764680783679058e-07,,unreliable / appendix only,previous model output,,,,,,,,,,,,,,,,,,,0.3703411415815237,False,False,1.0,False,False,appendix or discard,appendix only / do not headline
H2,second_stage_lp,LP_asymmetric,daily,Retail optimal -> ProZorro,condensed_milk,Condensed milk,56.0,,,,,,,,7.268412912392967e-07,0.4070788441826499,unreliable / appendix only,previous model output,,,,,,,,,,,,,,,,,,,,False,False,1.0,False,False,appendix or discard,appendix only / do not headline
H2,second_stage_lp,LP_linear,daily,Retail optimal -> ProZorro,condensed_milk,Condensed milk,56.0,-0.2672174918954475,0.3980513783385483,,,,,,7.045688814203014e-11,,unreliable / appendix only,previous model output,,,,,,,,,,,,,,,,,,,0.2672174918954475,False,False,1.0,False,False,appendix or discard,appendix only / do not headline
H2,second_stage_lp,LP_asymmetric,daily,Retail optimal -> ProZorro,condensed_milk,Condensed milk,56.0,,,,,,,,2.9783003592889964e-11,0.712497336413425,unreliable / appendix only,previous model output,,,,,,,,,,,,,,,,,,,,False,False,1.0,False,False,appendix or discard,appendix only / do not headline
H2,second_stage_lp,LP_linear,daily,Retail optimal -> ProZorro,condensed_milk,Condensed milk,56.0,-0.7946410997451178,0.0197438883586576,,,,,,9.019006941089888e-05,,reliable,previous model output,,,,,,,,,,,,,,,,,,,0.7946410997451178,False,False,1.0,True,False,probable / supporting,short supporting block or appendix
H2,second_stage_lp,LP_asymmetric,daily,Retail optimal -> ProZorro,condensed_milk,Condensed milk,56.0,,,,,,,,0.0001975467665851,0.0560192221052548,unreliable / appendix only,previous model output,,,,,,,,,,,,,,,,,,,,False,False,1.0,False,False,appendix or discard,appendix only / do not headline
H2,second_stage_lp,LP_linear,daily,Retail optimal -> ProZorro,condensed_milk,Condensed milk,54.0,0.1783707656391075,0.4827843462954404,,,,,,0.0003002742913277,,unreliable / appendix only,previous model output,,,,,,,,,,,,,,,,,,,0.1783707656391075,False,False,1.0,False,False,appendix or discard,appendix only / do not headline
H2,second_stage_lp,LP_asymmetric,daily,Retail optimal -> ProZorro,condensed_milk,Condensed milk,54.0,,,,,,,,0.000698184747962,0.8557228760256937,unreliable / appendix only,previous model output,,,,,,,,,,,,,,,,,,,,False,False,1.0,False,False,appendix or discard,appendix only / do not headline
H2,second_stage_lp,LP_linear,daily,Retail optimal -> ProZorro,condensed_milk,Condensed milk,50.0,-0.1615886187186485,0.5996899318452379,,,,,,3.199521971605806e-06,,unreliable / appendix only,previous model output,,,,,,,,,,,,,,,,,,,0.1615886187186485,False,False,1.0,False,False,appendix or discard,appendix only / do not headline
H2,second_stage_lp,LP_asymmetric,daily,Retail optimal -> ProZorro,condensed_milk,Condensed milk,50.0,,,,,,,,3.1065148158479366e-06,0.4623794739827879,unreliable / appendix only,previous model output,,,,,,,,,,,,,,,,,,,,False,False,1.0,False,False,appendix or discard,appendix only / do not headline
H2,second_stage_lp,LP_linear,daily,Retail optimal -> ProZorro,condensed_milk,Condensed milk,56.0,-0.5265371050380785,0.0211503110239223,,,,,,0.1824972019388098,,reliable,previous model output,,,,,,,,,,,,,,,,,,,0.5265371050380785,False,False,1.0,True,False,probable / supporting,short supporting block or appendix
H2,second_stage_lp,LP_asymmetric,daily,Retail optimal -> ProZorro,condensed_milk,Condensed milk,56.0,,,,,,,,0.1629130901112833,0.0121284054476267,unreliable / appendix only,previous model output,,,,,,,,,,,,,,,,,,,,False,False,1.0,False,False,appendix or discard,appendix only / do not headline
H2,second_stage_lp,LP_linear,daily,Retail optimal -> ProZorro,condensed_milk,Condensed milk,56.0,-0.4664061327140262,0.1954437422110226,,,,,,1.5841075447307037e-07,,unreliable / appendix only,previous model output,,,,,,,,,,,,,,,,,,,0.4664061327140262,False,False,1.0,False,False,appendix or discard,appendix only / do not headline
H2,second_stage_lp,LP_asymmetric,daily,Retail optimal -> ProZorro,condensed_milk,Condensed milk,56.0,,,,,,,,1.5428061157879574e-07,0.1496161879735508,unreliable / appendix only,previous model output,,,,,,,,,,,,,,,,,,,,False,False,1.0,False,False,appendix or discard,appendix only / do not headline
