model,product,product_label,link,link_direction,price_variant,farm_gate_source,reconstruction_variant,horizon_days,n_obs,coef,pvalue,stderr,r2,core_signal,ljungbox_p,arch_p,jb_p,coef_positive_shock,p_positive_shock,coef_negative_shock_abs,p_negative_shock_abs,asymmetry_pvalue,asymmetry_gap
LP_linear,hard_cheese,Hard cheese,Silpo -> ProZorro,reverse,silpo_observed,not_applicable,pchip,0,47,-0.13961911446325606,0.5184547834329778,0.21621931727736204,0.2871605466045609,0,0.12306701555598072,0.2885108299899199,0.9669842304773603,,,,,,
LP_asymmetric,hard_cheese,Hard cheese,Silpo -> ProZorro,reverse,silpo_observed,not_applicable,pchip,0,47,,,,0.28725647707638113,0,0.12136778165190544,0.2829675822417258,0.9719779576607755,-0.12119869332697139,0.6645098091143888,0.1585132795695407,0.6444864011747491,0.5148094695123606,-0.27971197289651206
LP_linear,hard_cheese,Hard cheese,Silpo -> ProZorro,reverse,silpo_observed,not_applicable,pchip,1,47,-0.08493098662843834,0.6654462278741416,0.1964148310512297,0.17371262946467236,0,0.25807558198621416,0.7430482767547257,0.12601697159443379,,,,,,
LP_asymmetric,hard_cheese,Hard cheese,Silpo -> ProZorro,reverse,silpo_observed,not_applicable,pchip,1,47,,,,0.24879920150862633,1,0.19798555343375923,0.8197430028813819,0.04464114025790389,-0.5925291334106116,0.01582639018470576,-0.43572177814762303,0.09179125037231645,0.6028472217813967,-0.1568073552629886
LP_linear,hard_cheese,Hard cheese,Silpo -> ProZorro,reverse,silpo_observed,not_applicable,pchip,3,47,0.19649439428269505,0.3419771153759015,0.20677830876662928,0.2953612033659473,0,0.006512733723286005,0.7411318302051682,0.6746035301993764,,,,,,
LP_asymmetric,hard_cheese,Hard cheese,Silpo -> ProZorro,reverse,silpo_observed,not_applicable,pchip,3,47,,,,0.3040728821745299,0,0.01667681406231526,0.6434602387082167,0.4992091368825391,0.007818323903852592,0.9816659950732333,-0.3900229134716797,0.1459654918753567,0.2882938925026086,0.39784123737553234
LP_linear,hard_cheese,Hard cheese,Silpo -> ProZorro,reverse,silpo_observed,not_applicable,pchip,7,47,0.008350526617052018,0.9592394210836142,0.16338965292289004,0.35411259860752164,0,0.02981343160498616,0.7828194866430175,0.32001827662001125,,,,,,
LP_asymmetric,hard_cheese,Hard cheese,Silpo -> ProZorro,reverse,silpo_observed,not_applicable,pchip,7,47,,,,0.3545377870112324,0,0.0247275849793198,0.8457565378298291,0.3188103731523439,0.05957328900447961,0.8015100575335369,0.04418960384943427,0.877590503242859,0.9626838381400852,0.015383685155045346
LP_linear,hard_cheese,Hard cheese,Silpo -> ProZorro,reverse,silpo_observed,not_applicable,pchip,14,47,-0.13114023785967038,0.4702355366879406,0.18161056329401284,0.18623007743797726,0,0.12629420328605678,0.04137787882275199,0.8310237773393332,,,,,,
LP_asymmetric,hard_cheese,Hard cheese,Silpo -> ProZorro,reverse,silpo_observed,not_applicable,pchip,14,47,,,,0.1864448072803374,0,0.1301469078451657,0.044226269254778544,0.8381098240389815,-0.16765640010850558,0.6517251885143003,0.09368493792527988,0.7516357100177405,0.4797906236666448,-0.26134133803378545
LP_linear,hard_cheese,Hard cheese,Silpo -> ProZorro,reverse,silpo_observed,not_applicable,pchip,21,47,-0.3703803348271306,0.25644565645841,0.32637455471543736,0.10814973304882503,0,0.010282883333128443,0.7483588372734997,0.8056489282550691,,,,,,
LP_asymmetric,hard_cheese,Hard cheese,Silpo -> ProZorro,reverse,silpo_observed,not_applicable,pchip,21,47,,,,0.10815235094593079,0,0.01046842153508526,0.7471000208796046,0.8033542893188328,-0.37490964913079183,0.5342646301510796,0.36573453375458903,0.5178122936372767,0.2554241550277036,-0.7406441828853809
LP_linear,hard_cheese,Hard cheese,Silpo -> ProZorro,reverse,silpo_baseline,not_applicable,pchip,0,47,-0.2506878617555675,0.23862975345425985,0.21273243225273128,0.33370963934509945,0,0.16582764483309176,0.42305929515249047,0.8248251990952855,,,,,,
LP_asymmetric,hard_cheese,Hard cheese,Silpo -> ProZorro,reverse,silpo_baseline,not_applicable,pchip,0,47,,,,0.33439299834027714,0,0.169748133115171,0.4415651439917241,0.8254588537147016,-0.3084008059245232,0.4037545841274892,0.17637092971353835,0.5277337109389637,0.2355838634984536,-0.48477173563806153
LP_linear,hard_cheese,Hard cheese,Silpo -> ProZorro,reverse,silpo_baseline,not_applicable,pchip,1,47,-0.5031975628492174,0.0450411540701514,0.251062772260101,0.2751690264810063,1,0.48835095854805644,0.5989596013253395,0.10181111384737543,,,,,,
LP_asymmetric,hard_cheese,Hard cheese,Silpo -> ProZorro,reverse,silpo_baseline,not_applicable,pchip,1,47,,,,0.27516904050624635,0,0.4885075595205388,0.5988759906371733,0.10179587872869823,-0.5034550891254866,0.3140597994732802,0.5028659463800159,0.20727586168858025,0.031823903738721626,-1.0063210355055026
LP_linear,hard_cheese,Hard cheese,Silpo -> ProZorro,reverse,silpo_baseline,not_applicable,pchip,3,47,0.2269568438342736,0.3486430682407523,0.24215845157042973,0.2839723697762935,0,0.02358440716226042,0.7916304318747627,0.5632457022076747,,,,,,
LP_asymmetric,hard_cheese,Hard cheese,Silpo -> ProZorro,reverse,silpo_baseline,not_applicable,pchip,3,47,,,,0.2885468285284354,0,0.028925375820256397,0.8621632836190374,0.536979556220936,0.06646119590451185,0.8576133962198857,-0.4336270169122485,0.3203175634779205,0.30576838517749416,0.5000882128167603
LP_linear,hard_cheese,Hard cheese,Silpo -> ProZorro,reverse,silpo_baseline,not_applicable,pchip,7,47,0.041743922400813316,0.8880771960200128,0.29660805508257027,0.3622478919201876,0,0.023868727395032423,0.6858210031963957,0.2545886043286173,,,,,,
LP_asymmetric,hard_cheese,Hard cheese,Silpo -> ProZorro,reverse,silpo_baseline,not_applicable,pchip,7,47,,,,0.36346268179104024,0,0.026361118107444296,0.5863391770855515,0.2384497895428196,-0.05989273615331511,0.7739332727631963,-0.1726214015436835,0.8121178570773806,0.8694857209811524,0.11272866539036838
LP_linear,hard_cheese,Hard cheese,Silpo -> ProZorro,reverse,silpo_baseline,not_applicable,pchip,14,47,0.057185701183130544,0.7322366143500791,0.16713544054469945,0.1624467102633972,0,0.31172108600486165,0.07240218896159478,0.46625760350361156,,,,,,
LP_asymmetric,hard_cheese,Hard cheese,Silpo -> ProZorro,reverse,silpo_baseline,not_applicable,pchip,14,47,,,,0.18440156666648133,1,0.4357027336808829,0.03841990482144836,0.48070944807975213,-0.3762570390898606,0.3248885325382759,-0.6153297213301054,0.044796904131855435,0.4743943595057599,0.23907268224024486
LP_linear,hard_cheese,Hard cheese,Silpo -> ProZorro,reverse,silpo_baseline,not_applicable,pchip,21,47,-0.4475429575112359,0.29423657083671106,0.42668936550857534,0.11290355011331932,0,0.0027174736441463415,0.8639089810301642,0.7432820565724785,,,,,,
LP_asymmetric,hard_cheese,Hard cheese,Silpo -> ProZorro,reverse,silpo_baseline,not_applicable,pchip,21,47,,,,0.11685144602742958,0,0.011869967895099521,0.8206434876553651,0.6473273073849966,-0.6540175068105806,0.34381113726500967,0.18166577398432127,0.7677641514719168,0.32403081744481005,-0.8356832807949018
LP_linear,hard_cheese,Hard cheese,ProZorro -> Novus,forward,novus_observed,not_applicable,pchip,0,51,0.42901769852153915,0.4755295652924383,0.6012768636115113,0.07476160104552154,0,0.01661060867157676,0.5216623446049614,0.7483363778140509,,,,,,
LP_asymmetric,hard_cheese,Hard cheese,ProZorro -> Novus,forward,novus_observed,not_applicable,pchip,0,51,,,,0.08041523629493352,0,0.01970262776112263,0.42073606280152454,0.7595057082283585,0.7863682349540937,0.43471621067322574,0.07097286034370798,0.9243223278987243,0.5051625686271317,0.7153953746103857
LP_linear,hard_cheese,Hard cheese,ProZorro -> Novus,forward,novus_observed,not_applicable,pchip,1,48,1.0871868589892688,0.1116962980043629,0.683501045146168,0.06436411398973585,0,2.365136573813359e-06,0.1789022897501059,0.3209231571467656,,,,,,
LP_asymmetric,hard_cheese,Hard cheese,ProZorro -> Novus,forward,novus_observed,not_applicable,pchip,1,48,,,,0.06516197929104695,0,2.7278821695105895e-06,0.18000101288087983,0.32113344488215495,0.8904374718073292,0.45417206841194147,-1.3579598260743115,0.2721259780189694,0.09553726982399498,2.248397297881641
LP_linear,hard_cheese,Hard cheese,ProZorro -> Novus,forward,novus_observed,not_applicable,pchip,3,46,-0.5813064030844588,0.4534705934342447,0.7754457712816909,0.136873903552706,0,1.6848307894315414e-06,0.4885182550749506,0.9384961982597895,,,,,,
LP_asymmetric,hard_cheese,Hard cheese,ProZorro -> Novus,forward,novus_observed,not_applicable,pchip,3,46,,,,0.176781364132228,0,1.5242766220015586e-07,0.2982791094601947,0.9744266040686902,-2.4297049975076774,0.16813908088179752,-1.583682782610754,0.3313532360130975,0.6010701379071528,-0.8460222148969234
LP_linear,hard_cheese,Hard cheese,ProZorro -> Novus,forward,novus_observed,not_applicable,pchip,7,46,-1.342150685162331,0.2189678190343649,1.0918208444491804,0.09060083627645354,0,2.5057639999080107e-11,0.00910871028550433,0.596151192617616,,,,,,
LP_asymmetric,hard_cheese,Hard cheese,ProZorro -> Novus,forward,novus_observed,not_applicable,pchip,7,46,,,,0.09358516885659895,0,2.866433622649865e-11,0.014183866645931744,0.6300420457724603,-0.8707014195820759,0.5800884517570026,2.0545091349463287,0.16039578751797545,0.1710090986961491,-2.9252105545284044
LP_linear,hard_cheese,Hard cheese,ProZorro -> Novus,forward,novus_observed,not_applicable,pchip,14,39,1.4309211712888512,0.05843842941035309,0.756143140787011,0.47008502566024923,1,0.10169315111695079,0.9568594750685913,0.7081507328934754,,,,,,
LP_asymmetric,hard_cheese,Hard cheese,ProZorro -> Novus,forward,novus_observed,not_applicable,pchip,14,39,,,,0.479230200111299,1,0.1262150457010086,0.976359377697451,0.770249322887243,0.666429880189613,0.6260600369281137,-2.5458638288342215,0.07236629907109567,0.024954449047671336,3.2122937090238346
LP_linear,hard_cheese,Hard cheese,ProZorro -> Novus,forward,novus_observed,not_applicable,pchip,21,34,0.6705139743289865,0.4957216311541197,0.9842596875921908,0.06515713068537732,0,2.9851303046523075e-06,0.3926761701003778,0.1356386132706488,,,,,,
LP_asymmetric,hard_cheese,Hard cheese,ProZorro -> Novus,forward,novus_observed,not_applicable,pchip,21,34,,,,0.06608508266103652,0,4.199852236347775e-06,0.4607732665059686,0.1451217629203018,1.0446846900507807,0.7267002328637431,-0.3462756678036796,0.8427976994316223,0.5154101858979792,1.3909603578544603
LP_linear,hard_cheese,Hard cheese,Novus -> ProZorro,reverse,novus_observed,not_applicable,pchip,0,51,0.028243876832349978,0.4756648107617941,0.03959648946438422,0.26714911329935664,0,0.8594225093181165,0.4953023004594087,0.31066900825133503,,,,,,
LP_asymmetric,hard_cheese,Hard cheese,Novus -> ProZorro,reverse,novus_observed,not_applicable,pchip,0,51,,,,0.3321612698803117,1,0.9149317121708862,0.7622652331379074,0.030219528833077346,0.18072790528721117,0.027545406820168056,0.1067400173845832,0.18929483363282085,0.25061981546829665,0.07398788790262796
LP_linear,hard_cheese,Hard cheese,Novus -> ProZorro,reverse,novus_observed,not_applicable,pchip,1,50,0.00807776003722898,0.7772536588493452,0.028553432858843014,0.2688331663668465,0,0.9080979042259875,0.13534797406439897,0.36684909907650476,,,,,,
LP_asymmetric,hard_cheese,Hard cheese,Novus -> ProZorro,reverse,novus_observed,not_applicable,pchip,1,50,,,,0.2689155277537747,0,0.9072688096754675,0.12905419312492702,0.3698514359376591,0.002774183532653851,0.9706128382417468,-0.013357549785629183,0.8140419390395837,0.7776542694148452,0.016131733318283034
LP_linear,hard_cheese,Hard cheese,Novus -> ProZorro,reverse,novus_observed,not_applicable,pchip,3,50,-0.045186407273955245,0.2982470393927845,0.04344011896819589,0.20135295090031247,0,0.0004969772228771783,0.008962131714698075,0.02288802380390235,,,,,,
LP_asymmetric,hard_cheese,Hard cheese,Novus -> ProZorro,reverse,novus_observed,not_applicable,pchip,3,50,,,,0.20218111692079355,0,0.0005488213617074068,0.007797340615294207,0.017931376128690897,-0.022806827778952776,0.8298072894922889,0.06746561344535507,0.485691810857507,0.3058278759349168,-0.09027244122430785
LP_linear,hard_cheese,Hard cheese,Novus -> ProZorro,reverse,novus_observed,not_applicable,pchip,7,50,0.0442789064809501,0.24297144814333727,0.037923275432139296,0.15133273152323345,0,1.7562335821016725e-15,0.16374449855587297,0.540500798291032,,,,,,
LP_asymmetric,hard_cheese,Hard cheese,Novus -> ProZorro,reverse,novus_observed,not_applicable,pchip,7,50,,,,0.16527090926592958,0,1.3485340936699867e-14,0.22855543663277206,0.622347690748458,0.14461942953955445,0.21000586872789606,0.05561158525362195,0.6255950240453458,0.28725862717086953,0.0890078442859325
LP_linear,hard_cheese,Hard cheese,Novus -> ProZorro,reverse,novus_observed,not_applicable,pchip,14,47,0.0625787569749238,0.11826996197205554,0.040061261988180656,0.41782226618192264,0,0.0001254625744450555,0.15094522236518051,0.12628456198341012,,,,,,
LP_asymmetric,hard_cheese,Hard cheese,Novus -> ProZorro,reverse,novus_observed,not_applicable,pchip,14,47,,,,0.4207253867688584,0,7.821423331105578e-05,0.16515838930792986,0.1254750522036618,0.1088605875099207,0.13161998869390987,-0.016186551682365144,0.8044194754116791,0.11867115578892075,0.12504713919228583
LP_linear,hard_cheese,Hard cheese,Novus -> ProZorro,reverse,novus_observed,not_applicable,pchip,21,43,-0.007958842599624129,0.8539530052127943,0.04323647255834286,0.18961124306931254,0,0.0006501395244503848,0.9163989549428782,0.9863449110784858,,,,,,
LP_asymmetric,hard_cheese,Hard cheese,Novus -> ProZorro,reverse,novus_observed,not_applicable,pchip,21,43,,,,0.2571319497757618,1,0.0019204608596125653,0.5537852631810618,0.3491501423789417,0.19843375604090735,0.14270395122892976,0.20927250788370733,0.02241843450530131,0.9052376867787325,-0.010838751842799976
LP_linear,hard_cheese,Hard cheese,ProZorro -> Retail optimal,forward,retail_optimal_observed,not_applicable,pchip,0,65,0.1882130787941402,0.4418529789303156,0.24472880595586893,0.09606643225625389,0,0.7724751080452544,0.7964543765864976,1.0794081266372554e-20,,,,,,
LP_asymmetric,hard_cheese,Hard cheese,ProZorro -> Retail optimal,forward,retail_optimal_observed,not_applicable,pchip,0,65,,,,0.11216649528859324,0,0.7586372137214622,0.7360109754786978,7.066787719453635e-17,0.4646702777040753,0.32370134502250314,0.18888360738184312,0.588340817492225,0.5295910621793452,0.2757866703222322
LP_linear,hard_cheese,Hard cheese,ProZorro -> Retail optimal,forward,retail_optimal_observed,not_applicable,pchip,1,62,0.13361251837068616,0.6691747841737158,0.31270420963116674,0.10628778242286041,0,6.602341337373056e-06,0.012999471457320387,2.0625002180397755e-09,,,,,,
LP_asymmetric,hard_cheese,Hard cheese,ProZorro -> Retail optimal,forward,retail_optimal_observed,not_applicable,pchip,1,62,,,,0.1064228858862345,0,6.0934871251522186e-06,0.014109152653099625,3.0735207525971955e-09,0.1663067963876711,0.7670510921466469,-0.0896482874408734,0.8113190772253258,0.6547950692636122,0.2559550838285445
LP_linear,hard_cheese,Hard cheese,ProZorro -> Retail optimal,forward,retail_optimal_observed,not_applicable,pchip,3,60,-0.314264070035951,0.5876660741083064,0.5795863771123312,0.07130787088973345,0,1.650218474820467e-09,4.084867950583864e-05,9.821416592984583e-23,,,,,,
LP_asymmetric,hard_cheese,Hard cheese,ProZorro -> Retail optimal,forward,retail_optimal_observed,not_applicable,pchip,3,60,,,,0.08263897087268479,0,1.691449160749151e-10,1.535738189837574e-05,2.1909512692773943e-24,-0.8107313205025206,0.39163381857946655,-0.26101704704652173,0.7085308482684223,0.6133703036832189,-0.5497142734559989
LP_linear,hard_cheese,Hard cheese,ProZorro -> Retail optimal,forward,retail_optimal_observed,not_applicable,pchip,7,60,-1.1078596051999015,0.10419068047693525,0.681815126701146,0.11218649247432755,0,3.404205061450763e-06,0.0005934751409104599,0.39945484523138075,,,,,,
LP_asymmetric,hard_cheese,Hard cheese,ProZorro -> Retail optimal,forward,retail_optimal_observed,not_applicable,pchip,7,60,,,,0.11235965635026135,1,4.155285591325068e-06,0.0006604743656251861,0.38257707433971844,-1.168906699810459,0.09463975238958978,1.0193776298307007,0.3539899983934641,0.12650834404006173,-2.1882843296411596
LP_linear,hard_cheese,Hard cheese,ProZorro -> Retail optimal,forward,retail_optimal_observed,not_applicable,pchip,14,53,0.03659147638062557,0.9292611045139267,0.41218442710986397,0.277848573595996,0,6.553483592253638e-09,0.0063437858854762325,1.1798993661110723e-09,,,,,,
LP_asymmetric,hard_cheese,Hard cheese,ProZorro -> Retail optimal,forward,retail_optimal_observed,not_applicable,pchip,14,53,,,,0.28831601143239116,0,4.280808419646372e-09,0.012134385561326197,2.8174752560151896e-06,0.5427802932161139,0.6496615560375779,0.6606486350501958,0.5460522208656141,0.8852705375504437,-0.1178683418340819
LP_linear,hard_cheese,Hard cheese,ProZorro -> Retail optimal,forward,retail_optimal_observed,not_applicable,pchip,21,48,-0.16894617708626858,0.7616609062826236,0.557025811470523,0.08017261917029195,0,4.1576800222131564e-13,0.10155591119316246,0.09231584521312994,,,,,,
LP_asymmetric,hard_cheese,Hard cheese,ProZorro -> Retail optimal,forward,retail_optimal_observed,not_applicable,pchip,21,48,,,,0.08026566867252294,0,3.632252081873708e-13,0.09896377670636353,0.08367578697671435,-0.25155416993482077,0.8525794287014896,0.09529633693218376,0.9524915469942257,0.7434393560115606,-0.3468505068670045
LP_linear,hard_cheese,Hard cheese,ProZorro -> Retail optimal,forward,retail_optimal_baseline,not_applicable,pchip,0,65,0.19068663068863084,0.4404676110979664,0.24719430413712554,0.09238264393951912,0,0.7489046524244294,0.7967716334254606,2.175225215911197e-21,,,,,,
LP_asymmetric,hard_cheese,Hard cheese,ProZorro -> Retail optimal,forward,retail_optimal_baseline,not_applicable,pchip,0,65,,,,0.1159430644603201,0,0.7690521219564505,0.7240175667754023,1.251216084570688e-16,0.5146051126206902,0.271990798574238,0.2543018372894069,0.45119110021878905,0.5507548244396747,0.2603032753312833
LP_linear,hard_cheese,Hard cheese,ProZorro -> Retail optimal,forward,retail_optimal_baseline,not_applicable,pchip,1,62,0.20112045720624733,0.5169149261242434,0.31031922725220384,0.12056930252302278,0,1.2259403923941538e-05,0.017203353442961887,3.009257379692662e-10,,,,,,
LP_asymmetric,hard_cheese,Hard cheese,ProZorro -> Retail optimal,forward,retail_optimal_baseline,not_applicable,pchip,1,62,,,,0.1208146065104524,0,1.1425192483258544e-05,0.019120344415943596,5.508538513879813e-10,0.24345619299993682,0.6629530042990561,-0.14373930604060314,0.6890920106790432,0.49204567906548513,0.38719549904053996
LP_linear,hard_cheese,Hard cheese,ProZorro -> Retail optimal,forward,retail_optimal_baseline,not_applicable,pchip,3,60,-0.3165154751245319,0.5764559332351553,0.5666542564608201,0.07312299471835038,0,1.0960264136759683e-08,3.2040690243017106e-05,1.8717461658503358e-23,,,,,,
LP_asymmetric,hard_cheese,Hard cheese,ProZorro -> Retail optimal,forward,retail_optimal_baseline,not_applicable,pchip,3,60,,,,0.08741918460375198,0,1.0623757981190931e-09,1.2174196105461721e-05,9.92411163924474e-26,-0.8532005831019421,0.359270686221299,-0.30949938101836405,0.6397674467179012,0.6077545666119326,-0.5437012020835781
LP_linear,hard_cheese,Hard cheese,ProZorro -> Retail optimal,forward,retail_optimal_baseline,not_applicable,pchip,7,60,-1.0781241935993997,0.10266577282706468,0.6605889639360231,0.10972471886957191,0,2.9842690324222826e-06,0.000499847524381232,0.4511125841858936,,,,,,
LP_asymmetric,hard_cheese,Hard cheese,ProZorro -> Retail optimal,forward,retail_optimal_baseline,not_applicable,pchip,7,60,,,,0.10976064305425282,0,3.284381739878709e-06,0.0005214119705296379,0.4434263886556178,-1.1053574788270726,0.11493185202120931,1.03849629829412,0.3161044635765179,0.12056891209007994,-2.1438537771211923
LP_linear,hard_cheese,Hard cheese,ProZorro -> Retail optimal,forward,retail_optimal_baseline,not_applicable,pchip,14,53,0.021608532675450515,0.9553586252014377,0.3860121770275099,0.28836474021052905,0,7.377595556758301e-09,0.004071194831435932,9.636283545652693e-11,,,,,,
LP_asymmetric,hard_cheese,Hard cheese,ProZorro -> Retail optimal,forward,retail_optimal_baseline,not_applicable,pchip,14,53,,,,0.29996234042546777,0,3.451181931407177e-09,0.00834855511072653,6.795433553991808e-07,0.5420363217596305,0.645135748971429,0.693934930342304,0.5157701247690603,0.8405382102626575,-0.15189860858267357
LP_linear,hard_cheese,Hard cheese,ProZorro -> Retail optimal,forward,retail_optimal_baseline,not_applicable,pchip,21,48,-0.16300354868250355,0.7653938075032051,0.546248750467324,0.07459526995009036,0,2.7603039823723766e-12,0.06898849233004493,0.07273203649447625,,,,,,
LP_asymmetric,hard_cheese,Hard cheese,ProZorro -> Retail optimal,forward,retail_optimal_baseline,not_applicable,pchip,21,48,,,,0.07461979001064822,0,2.9405950138230695e-12,0.07008228102357314,0.07663410462148146,-0.12211052845503773,0.92662000335864,0.19976821320846105,0.8981721132025077,0.7594629459372698,-0.3218787416634988
LP_linear,hard_cheese,Hard cheese,Retail optimal -> ProZorro,reverse,retail_optimal_observed,not_applicable,pchip,0,65,0.062410614147527334,0.3761833371860721,0.07052441369708229,0.2540359014561744,0,0.5959121810911552,0.4044056782552676,0.13629698068961818,,,,,,
LP_asymmetric,hard_cheese,Hard cheese,Retail optimal -> ProZorro,reverse,retail_optimal_observed,not_applicable,pchip,0,65,,,,0.25429200293679666,0,0.6249736685963849,0.4574118011692945,0.12472369044348341,0.08018483563062333,0.6328764235381881,-0.049889016678554964,0.5553041125385246,0.4124201626532098,0.13007385230917828
LP_linear,hard_cheese,Hard cheese,Retail optimal -> ProZorro,reverse,retail_optimal_observed,not_applicable,pchip,1,64,-0.024568808357135014,0.816427614528024,0.10583519301127721,0.21257468528122403,0,0.21623839335920164,0.6764702273419599,0.49039421635928815,,,,,,
LP_asymmetric,hard_cheese,Hard cheese,Retail optimal -> ProZorro,reverse,retail_optimal_observed,not_applicable,pchip,1,64,,,,0.2439903673988596,0,0.3623099716983882,0.33776206721490054,0.39274441813852895,-0.2095213848834172,0.2896051956482507,-0.1646189976101298,0.3288367586813805,0.8428566631844571,-0.04490238727328741
LP_linear,hard_cheese,Hard cheese,Retail optimal -> ProZorro,reverse,retail_optimal_observed,not_applicable,pchip,3,64,-0.03894729578009509,0.8568143633769059,0.215857227564925,0.16170213396584854,0,2.1988347921664628e-07,0.002024568727057625,0.02050603949675723,,,,,,
LP_asymmetric,hard_cheese,Hard cheese,Retail optimal -> ProZorro,reverse,retail_optimal_observed,not_applicable,pchip,3,64,,,,0.18821833905629481,0,7.812028918765033e-06,0.006982614360304853,0.00687032533158642,-0.258458813379119,0.31803132583990645,-0.1855908165246157,0.5186207416878998,0.8676929373181402,-0.07286799685450332
LP_linear,hard_cheese,Hard cheese,Retail optimal -> ProZorro,reverse,retail_optimal_observed,not_applicable,pchip,7,64,0.22566013950974495,0.12683443073067113,0.14780862546860973,0.17954337639185747,0,1.7039446267793086e-16,0.006311588323249382,0.7697773146423009,,,,,,
LP_asymmetric,hard_cheese,Hard cheese,Retail optimal -> ProZorro,reverse,retail_optimal_observed,not_applicable,pchip,7,64,,,,0.19093159086459877,0,2.2048776628968644e-17,0.00952572735470603,0.7694599981166133,0.3833277473607904,0.18192419641466007,-0.06438210077310906,0.6383676866747363,0.1377001475127649,0.44770984813389947
LP_linear,hard_cheese,Hard cheese,Retail optimal -> ProZorro,reverse,retail_optimal_observed,not_applicable,pchip,14,61,0.11236801534749549,0.1737693747094674,0.08261191646977564,0.37775831109663827,0,4.3918525827025295e-06,0.017783859651298042,0.29871563136381013,,,,,,
LP_asymmetric,hard_cheese,Hard cheese,Retail optimal -> ProZorro,reverse,retail_optimal_observed,not_applicable,pchip,14,61,,,,0.38398918182336284,0,8.964682910004812e-06,0.03697343972009994,0.2391735705094451,0.2313133651338316,0.38937405151578774,0.012020253894709704,0.9579976292426561,0.19047294473445595,0.2192931112391219
LP_linear,hard_cheese,Hard cheese,Retail optimal -> ProZorro,reverse,retail_optimal_observed,not_applicable,pchip,21,57,0.03196772317336317,0.678494973975948,0.07712027661628623,0.19081822759623224,0,1.3120463252544382e-05,0.8517074478180087,0.8839898103361287,,,,,,
LP_asymmetric,hard_cheese,Hard cheese,Retail optimal -> ProZorro,reverse,retail_optimal_observed,not_applicable,pchip,21,57,,,,0.19942608453309107,0,3.497616522163469e-06,0.8874111951803146,0.8569377171431548,0.16872416221301423,0.40961463287974653,0.09652286139325512,0.6718520193800568,0.6177680259838937,0.0722013008197591
LP_linear,hard_cheese,Hard cheese,Retail optimal -> ProZorro,reverse,retail_optimal_baseline,not_applicable,pchip,0,65,0.06664875140050429,0.37835761114201316,0.07565756337805331,0.2557350164068286,0,0.5961388568647272,0.40460018530943437,0.1461116770948976,,,,,,
LP_asymmetric,hard_cheese,Hard cheese,Retail optimal -> ProZorro,reverse,retail_optimal_baseline,not_applicable,pchip,0,65,,,,0.2571967296604012,0,0.6569648923909696,0.5307052177754951,0.11295326916946474,0.10914205926363306,0.5270173787711638,-0.03497651415707163,0.709245504196216,0.3724763738689165,0.1441185734207047
LP_linear,hard_cheese,Hard cheese,Retail optimal -> ProZorro,reverse,retail_optimal_baseline,not_applicable,pchip,1,64,-0.04412702080076458,0.6859824895892948,0.10914071352065241,0.22374320430554606,0,0.23139902094950685,0.7072624990679779,0.4553543669536252,,,,,,
LP_asymmetric,hard_cheese,Hard cheese,Retail optimal -> ProZorro,reverse,retail_optimal_baseline,not_applicable,pchip,1,64,,,,0.24006236765463707,0,0.35690676154024575,0.48308175831753863,0.3638183537312354,-0.17685631289350232,0.37350752712499635,-0.10558118689261917,0.5786385623182269,0.7573149624956819,-0.07127512600088315
LP_linear,hard_cheese,Hard cheese,Retail optimal -> ProZorro,reverse,retail_optimal_baseline,not_applicable,pchip,3,64,-0.039893552519676106,0.8561787702254375,0.22011383951472047,0.16154622085621528,0,2.356130403814278e-07,0.0021686342399027734,0.01921796047368695,,,,,,
LP_asymmetric,hard_cheese,Hard cheese,Retail optimal -> ProZorro,reverse,retail_optimal_baseline,not_applicable,pchip,3,64,,,,0.18088453505539315,0,3.315643629027573e-06,0.005905169300958803,0.0060394593508084704,-0.22654941214208135,0.3769386104251623,-0.1706395842050626,0.6082768731479257,0.9023543295220815,-0.05590982793701876
LP_linear,hard_cheese,Hard cheese,Retail optimal -> ProZorro,reverse,retail_optimal_baseline,not_applicable,pchip,7,64,0.23875420907701272,0.10079043315826333,0.14549013732782604,0.18304283532172916,0,3.348049021561462e-16,0.008785320895865726,0.7883588450851059,,,,,,
LP_asymmetric,hard_cheese,Hard cheese,Retail optimal -> ProZorro,reverse,retail_optimal_baseline,not_applicable,pchip,7,64,,,,0.19015777125528743,0,9.391976492001689e-17,0.011818982582679438,0.7835431726948512,0.36284251374647536,0.1926898559392316,-0.09879235593312614,0.5157460755947587,0.10574231777117321,0.4616348696796015
LP_linear,hard_cheese,Hard cheese,Retail optimal -> ProZorro,reverse,retail_optimal_baseline,not_applicable,pchip,14,61,0.14957436503154808,0.11272815553364747,0.09430625963658176,0.38443997988836565,0,5.608330389140739e-06,0.0333125098747697,0.29616381302851047,,,,,,
LP_asymmetric,hard_cheese,Hard cheese,Retail optimal -> ProZorro,reverse,retail_optimal_baseline,not_applicable,pchip,14,61,,,,0.3870345453517605,0,7.036230730884028e-06,0.04952411426240846,0.2455464975997454,0.22601358150346504,0.39060556354521603,-0.061698071768518936,0.802171521187282,0.1222519633645086,0.287711653271984
LP_linear,hard_cheese,Hard cheese,Retail optimal -> ProZorro,reverse,retail_optimal_baseline,not_applicable,pchip,21,57,0.0413537215981585,0.595560762039315,0.07790900863931241,0.19125724992882376,0,1.563338722151626e-05,0.8460248454490076,0.8813036089049942,,,,,,
